city,total,has_children,children_born,children_borned_live,children_borned_dead
cuite de mamanguape,2375,1429,8102,7449,654
cuitegi,2767,1765,10466,9980,486
curral de cima,2020,1233,8338,7807,531
curral velho,922,518,2797,2584,213
damiao,1369,793,4858,4622,235
desterro,3049,1804,10569,9902,667
diamante,2708,1495,8414,8052,362
dona ines,3915,2358,14715,13797,918
duas estradas,1549,972,6180,6052,128
emas,1193,618,3640,3435,205
esperanca,11719,7056,36287,34269,2019
fagundes,4791,2814,17729,16697,1032
frei martinho,1230,725,3909,3781,127
gado bravo,3282,1857,12409,11533,876
guarabira,21680,12847,61263,58226,3036
gurinhem,5210,3148,17972,17619,353
gurjao,1167,669,3634,3481,153
ibiara,2583,1546,7558,7205,353
igaracy,2599,1438,8411,8180,231
imaculada,4401,2567,15743,14997,746
inga,6981,4147,24230,23926,303
itabaiana,10700,6567,32927,30898,2029
itaporanga,8764,4781,23481,22425,1056
itapororoca,5745,3666,20697,19568,1129
itatuba,3756,2242,13071,12455,616
jacarau,5458,3448,20908,19955,953
jerico,2987,1753,8306,8097,209
joao pessoa,266149,156595,544429,517221,27208
juarez tavora,2893,1762,10166,9562,604
juazeirinho,5823,3327,19157,18268,888
junco do serido,2376,1397,7042,6691,351
juripiranga,3832,2432,14308,13815,494
juru,3872,2223,13073,12549,524
lagoa,2024,1178,6089,5907,182
lagoa de dentro,2822,1742,11628,11134,494
lagoa seca,9656,5663,29753,28134,1619
lastro,1265,681,3728,3383,345
livramento,3054,1710,9773,9412,361
logradouro,1330,755,4699,4409,289
lucena,3742,2401,11557,10677,880
mae d'agua,1435,806,4995,4875,120
malta,2375,1329,7513,7148,365
mamanguape,15261,9530,47339,45090,2249
manaira,4071,2318,13878,13518,360
marcacao,2236,1451,7730,7437,293
mari,8514,5401,31612,30171,1441
marizopolis,2380,1383,7122,6713,409
massaranduba,4817,2896,16009,15352,658
mataraca,1983,1273,6168,5959,209
matinhas,1588,922,5700,5103,597
mato grosso,975,532,2714,2626,89
matureia,1974,1112,7098,6686,413
mogeiro,5147,2971,16151,15687,464
montadas,1597,993,6553,5996,556
monte horebe,1618,963,5001,4924,77
monteiro,11446,7213,33939,31460,2480
mulungu,3933,2350,13699,13165,534
natuba,4108,2326,14804,14310,494
nazarezinho,2912,1682,9319,9123,196
nova floresta,3840,2521,12999,12366,633
nova olinda,2560,1315,8001,7432,570
nova palmeira,1466,915,3915,3682,232
olho d'agua,3210,1608,9490,9123,366
olivedos,1275,753,3962,3699,263
ouro velho,1141,714,3472,3287,185
parari,594,351,1861,1779,82
passagem,790,478,2661,2499,162
patos,39498,22791,103999,98780,5219
paulista,4595,2670,12420,11847,573
pedra branca,1479,714,4361,3996,365
pedra lavrada,2651,1636,8677,8235,442
pedras de fogo,9890,6248,32438,31477,961
pedro regis,1915,1198,7843,7481,362
pianco,6428,3536,18653,17590,1063
picui,7235,4438,23085,22236,849
pilar,4090,2470,12029,11937,92
piloes,2981,1670,10647,10005,642
piloezinhos,2106,1228,7291,7113,178
pirpirituba,4178,2442,14126,13354,772
pitimbu,5086,3252,14615,13883,732
pocinhos,5945,3586,18877,17449,1428
poco dantas,1476,817,5348,4956,392
poco de jose de moura,1464,802,4470,4293,177
pombal,13850,7863,36866,35296,1570
prata,1402,848,4437,4058,378
princesa isabel,7508,4141,22134,21052,1082
puxinana,4814,2781,15802,14766,1035
queimadas,14378,8809,47756,44026,3730
quixaba,478,300,1694,1610,83
remigio,6297,3683,20773,19487,1287
riachao,1075,611,3709,3477,232
riachao do bacamarte,1581,953,5545,5444,101
riachao do poco,1500,866,4924,4769,155
riacho de santo antonio,523,305,1569,1484,84
riacho dos cavalos,3112,1835,10222,9712,510
rio tinto,9104,5805,27979,25741,2237
salgadinho,1083,628,3917,3716,201
salgado de sao felix,4962,3071,16953,16663,291
santa cecilia,2507,1344,8502,8158,344
santa cruz,2761,1654,8465,8142,323
santa helena,2555,1494,8153,7807,345
santa ines,1318,752,4183,3963,220
santa luzia,5884,3501,16006,15408,597
santa rita,47114,30377,130140,121599,8541
santa teresinha,1882,1036,5726,5434,291
santana de mangueira,2330,1149,6622,6299,323
santana dos garrotes,3451,1600,9099,8554,545
santarem,1054,591,3405,3188,217
santo andre,1164,636,3449,3123,326
sao bentinho,1438,828,4924,4711,213
sao bento,10686,6355,27705,26269,1436
sao domingos de pombal,1032,572,3476,3245,232
sao domingos do cariri,901,489,2251,2207,44
sao francisco,1464,867,4534,4228,306
sao joao do cariri,1973,1162,5637,5307,330
sao joao do rio do peixe,7410,4144,22146,20974,1173
sao joao do tigre,1724,1046,5580,5301,279
sao jose da lagoa tapada,3008,1640,9237,8678,559
sao jose de caiana,2180,1139,7164,6909,255
sao jose de espinharas,1965,1151,6101,5853,248
sao jose de piranhas,7212,3996,21229,20320,909
sao jose de princesa,1923,1009,6413,6050,363
sao jose do bonfim,1157,651,3741,3467,274
sao jose do brejo do cruz,595,326,1503,1431,72
sao jose do sabugi,1557,932,4399,4172,227
sao jose dos cordeiros,1654,953,5211,4936,275
sao jose dos ramos,1843,1132,6275,6151,124
sao mamede,3367,1983,10655,10161,494
sao miguel de taipu,2311,1406,8108,7950,159
sao sebastiao de lagoa de roca,4107,2352,13597,12691,907
sao sebastiao do umbuzeiro,1163,767,3928,3806,122
sape,19052,11933,59757,55814,3943
serido,3302,1902,11309,10575,733
serra branca,5205,3254,16322,15297,1025
serra da raiz,1370,780,5298,5098,200
serra grande,1097,596,3637,3524,113
serra redonda,3011,1783,9100,8663,437
serraria,2565,1590,9879,8917,961
sertaozinho,1416,858,5309,5129,181
sobrado,2700,1644,8945,8602,342
solanea,12735,7589,40265,37333,2932
soledade,4914,2924,14714,14121,593
sossego,972,617,3002,2845,157
sousa,26996,15922,73080,69239,3841
sume,6292,3888,18511,17377,1134
taperoa,5511,3114,17274,16516,757
tavares,5377,2873,17439,16548,891
teixeira,4879,2920,16074,15269,804
tenorio,942,542,3491,3349,142
triunfo,3588,2074,12472,11947,525
uirauna,5926,3211,17269,16620,649
umbuzeiro,3750,2082,12744,12251,493
varzea,858,493,2092,2048,45
vieiropolis,1951,1053,6418,5916,502
vista serrana,1260,630,3678,3506,173
zabele,756,473,2345,2207,139
