city,total,main_regular,main_irregular,other_regular,other_irregular
matos costa,1423.9603698,676.96310498,746.99726482,676.96310498,746.99726482
meleiro,4057.76619474,2268.00532983,1789.76086491,2271.90869426,1785.85750048
mirim doce,1379.56798887,811.20538728,568.36260159,814.85191803,564.71607084
modelo,2563.06616747,1820.98396909,742.08219838,1855.24041309,707.82575436
mondai,6721.9180532,3943.37348847,2778.54456473,3951.60463849,2770.31341471
monte carlo,3704.30765398,2629.82897752,1074.47867646,2643.91819131,1060.38946269
monte castelo,3786.80957975,1737.09302114,2049.71655861,1744.86117452,2041.94840523
morro da fumaca,8752.24007447,6631.58262635,2120.65744812,6642.91629935,2109.32377513
morro grande,1782.98071647,1031.85104182,751.12967465,1042.92307012,740.05764636
navegantes,28651.30048,20384.91202433,8266.38845567,20396.6107235,8254.6897565
nova erechim,2826.60336647,1730.03114188,1096.57222459,1732.10129512,1094.50207134
nova itaberaba,2349.17500384,1160.04422835,1189.13077549,1163.09053191,1186.08447193
nova trento,7444.41693358,5613.91441281,1830.50252077,5620.21702107,1824.19991251
nova veneza,7155.3836395,5261.97207434,1893.41156516,5267.22169737,1888.16194214
novo horizonte,2053.995518,1394.11425906,659.88125894,1394.11425906,659.88125894
orleans,11448.45126724,8284.89991963,3163.55134761,8292.5483089,3155.90295834
otacilio costa,7736.5504324,5535.22157442,2201.32885798,5555.53341202,2181.01702037
ouro,4575.02354162,2724.97883044,1850.04471118,2731.28239925,1843.74114237
ouro verde,842.62067629,423.61262868,419.00804761,423.61262868,419.00804761
paial,1114.06600556,637.86584715,476.20015841,640.23824678,473.82775877
painel,1180.01966276,550.66190409,629.35775867,552.63568391,627.38397885
palhoca,74774.1646337,56994.54016207,17779.62447163,57043.1025764,17731.06205731
palma sola,4507.87529929,2065.8155902,2442.05970909,2065.8155902,2442.05970909
palmeira,1174.08563707,562.11801538,611.96762169,562.11801538,611.96762169
palmitos,9627.60462068,5778.86318239,3848.74143829,5897.44598927,3730.15863141
papanduva,10131.68200899,5508.3646324,4623.31737659,5520.75321711,4610.92879189
paraiso,2523.50620813,779.0126123,1744.49359583,786.18800431,1737.31820382
passo de torres,3162.65736767,1881.99838213,1280.65898554,1884.50375545,1278.15361222
passos maia,2452.56205215,1350.1372827,1102.42476945,1350.1372827,1102.42476945
paulo lopes,2924.9623614,1972.45019727,952.51216413,1978.24556843,946.71679297
pedras grandes,2288.95326947,1531.06014562,757.89312385,1531.06014562,757.89312385
penha,12200.70419737,8327.68645711,3873.01774026,8327.68645711,3873.01774026
peritiba,2020.12281327,943.6163721,1076.50644117,947.35277888,1072.7700344
petrolandia,4030.58894429,1971.68454058,2058.90440371,1971.68454058,2058.90440371
pinhalzinho,10111.2090232,7588.81126873,2522.39775447,7600.3335122,2510.875511
pinheiro preto,2107.68038915,1283.65206945,824.0283197,1293.06676222,814.61362693
piratuba,2812.61485502,1719.03235447,1093.58250055,1721.36472392,1091.25013111
planalto alegre,1676.8956255,625.13949964,1051.75612586,630.64379787,1046.25182762
pomerode,16957.08229947,14041.2901313,2915.79216817,14060.23742087,2896.84487859
ponte alta,1968.00407268,1087.57058611,880.43348657,1090.83073732,877.17333536
ponte alta do norte,1386.69610648,980.62117617,406.07493031,980.62117617,406.07493031
ponte serrada,5289.19231335,3931.21006145,1357.9822519,3931.21006145,1357.9822519
porto belo,8219.7226911,5312.81449599,2906.90819511,5327.42719892,2892.29549216
porto uniao,16405.20551605,11209.50494394,5195.70057211,11240.9477824,5164.25773363
pouso redondo,8444.52151694,5582.94246302,2861.57905392,5582.94246302,2861.57905392
praia grande,3904.48980874,2332.45943672,1572.03037202,2346.43575839,1558.05405035
presidente castello branco,1270.19287623,426.04078483,844.1520914,430.58277909,839.61009714
presidente getulio,9347.64744858,7020.35518149,2327.29226709,7024.11487084,2323.53257773
presidente nereu,1524.40544262,986.88604732,537.5193953,990.76911323,533.63632939
princesa,1692.48800852,760.09112796,932.39688056,760.09112796,932.39688056
quilombo,6315.93002446,3192.0779747,3123.85204976,3206.8369118,3109.09311267
rancho queimado,1715.93517544,1045.34795792,670.58721752,1045.34795792,670.58721752
rio das antas,3432.83231124,2294.91734464,1137.9149666,2294.91734464,1137.9149666
rio do campo,3933.12197877,2172.2365446,1760.88543417,2174.47685234,1758.64512643
rio do oeste,4160.45208968,2350.31554773,1810.13654195,2350.31554773,1810.13654195
rio do sul,34985.24835402,28187.41219092,6797.8361631,28242.74970458,6742.49864944
rio dos cedros,6033.5801504,4730.96706947,1302.61308093,4730.96706947,1302.61308093
rio fortuna,3285.04906316,1393.34015903,1891.70890413,1396.48379137,1888.56527179
rio negrinho,19495.96509797,15160.35026712,4335.61483085,15169.87869802,4326.08639994
rio rufino,1286.1983677,627.79021566,658.40815204,627.79021566,658.40815204
riqueza,3076.54450963,838.19405176,2238.35045787,844.24562758,2232.29888205
rodeio,6315.67241015,5472.04752929,843.62488086,5472.04752929,843.62488086
romelandia,3279.06098737,2276.05161591,1003.00937146,2294.52418123,984.53680615
salete,4532.561123,2743.48460612,1789.07651688,2743.48460612,1789.07651688
saltinho,2385.33225323,584.06505552,1801.26719771,584.06505552,1801.26719771
salto veloso,2364.18607006,1825.06610714,539.11996292,1825.06610714,539.11996292
sangao,5745.24071635,3849.65590918,1895.58480717,3855.90180911,1889.33890724
santa cecilia,6597.50717461,4693.16956466,1904.33760995,4693.16956466,1904.33760995
santa helena,1784.62604973,439.06878731,1345.55726242,447.90781944,1336.7182303
santa rosa de lima,1525.63273533,437.99457829,1087.63815704,441.72519372,1083.9075416
santa rosa do sul,4709.5984073,2732.55927004,1977.03913726,2732.55927004,1977.03913726
santa terezinha,4443.88478615,1963.66749497,2480.21729118,1963.66749497,2480.21729118
santa terezinha do progresso,1811.77061107,364.30360699,1447.46700408,364.30360699,1447.46700408
santiago do sul,821.19821124,295.55371077,525.64450047,295.55371077,525.64450047
santo amaro da imperatriz,11154.11000018,8171.08456128,2983.0254389,8175.2198291,2978.89017107
sao bento do sul,39928.14985472,32317.08331571,7611.06653901,32322.87412536,7605.27572937
sao bernardino,1607.6086219,602.20293754,1005.40568436,607.60403004,1000.00459187
sao bonifacio,2092.13018876,779.70775491,1312.42243385,779.70775491,1312.42243385
sao carlos,6478.11293075,4431.7029407,2046.40999005,4435.9659414,2042.14698936
sao cristovao do sul,1879.82885263,1247.43970853,632.3891441,1250.45450772,629.37434491
sao domingos,5336.0501698,3642.34180234,1693.70836746,3648.54104053,1687.50912928
sao francisco do sul,18811.52730779,12976.29992267,5835.22738512,13004.94188248,5806.58542531
sao joao batista,15931.06396769,11153.46447205,4777.59949564,11165.4165332,4765.64743449
sao joao do itaperiu,1853.23528883,1134.66102834,718.57426049,1134.66102834,718.57426049
sao joao do oeste,4491.69281276,1556.81751574,2934.87529702,1556.81751574,2934.87529702
sao joao do sul,3998.42844939,1646.61178408,2351.81666531,1646.61178408,2351.81666531
sao joaquim,12313.33860577,7882.68495153,4430.65365424,7896.49595361,4416.84265215
sao jose,117246.8061708,95571.56396004,21675.24221076,95646.19082729,21600.61534351
sao jose do cedro,8249.82297072,5415.26469685,2834.55827387,5425.13096713,2824.69200358
sao jose do cerrito,4469.00014787,1166.36055764,3302.63959023,1184.55840127,3284.44174662
sao lourenco do oeste,13366.59376965,8489.74832561,4876.84544404,8520.82731356,4845.76645608
sao ludgero,6578.94861303,4666.31351803,1912.635095,4666.31351803,1912.635095
sao martinho,2250.16135772,1127.51526528,1122.64609244,1127.51526528,1122.64609244
