city,total,has_children,children_born,children_borned_live,children_borned_dead
apiai,10706.55803411,6888.40037277,24253.4552489,22592.04229149,1661.41295741
aracariguama,6933.33814869,4405.28607696,13142.29706002,12737.13411862,405.16294141
aracatuba,84023.15264722,54097.10379103,147379.25823438,141733.31618602,5645.94204843
aracoiaba da serra,11860.84146872,7861.73080056,23316.1423484,22376.20833292,939.93401546
aramina,2266.08143259,1535.40929716,4263.49706214,4085.37783441,178.11922776
arandu,2606.7647466,1733.61716593,5397.21686297,5196.68403098,200.53283199
arapei,1077.92136312,711.1714412,2618.69235314,2496.42474177,122.2676114
araraquara,96408.10603708,61012.100501,158174.99785478,152827.41052803,5347.58732677
araras,53087.02009277,33707.45374046,92720.52074117,88720.15115686,4000.3695844
arco-iris,851.08509323,585.61916586,1989.33289053,1944.19656235,45.13632816
arealva,3382.82870439,2353.53582815,6849.20410028,6546.47714121,302.72695909
areias,1557.27485409,999.10122145,3481.40191825,3374.84827477,106.55364345
areiopolis,4309.71253922,2924.84106157,9322.80210182,8813.27315799,509.52894386
ariranha,3634.1764516,2628.60847293,6680.6519817,6508.80616899,171.84581272
artur nogueira,18961.89762822,12394.43392521,34861.79577411,33770.82094687,1090.9748272
aruja,32247.18775861,20144.70062975,58077.90605736,55439.06679445,2638.83926291
aspasia,798.41023847,569.99857422,1869.96020914,1722.41430061,147.54590853
assis,43246.09270126,28251.97873684,74803.2919746,72522.14307241,2281.14890217
atibaia,56085.91151234,33879.81454664,93806.03503698,89674.1150289,4131.920008
auriflama,6309.39707476,4315.63373856,11766.08634552,11442.80520299,323.28114251
avai,2125.08949164,1447.27379631,4508.3940919,4289.92355495,218.47053697
avanhandava,4303.54300048,2860.96789042,8813.57486835,8518.4227627,295.15210564
avare,36391.47614689,23576.33622305,65353.4215044,62293.06217882,3060.35932558
bady bassitt,6436.30626603,4358.64265249,11148.05731283,10817.21818898,330.83912381
balbinos,615.06339521,413.65628459,1312.2637092,1245.46154336,66.80216584
balsamo,3731.52087489,2581.30633069,6895.34765133,6605.70725908,289.64039226
bananal,4495.64875658,2863.85695102,9057.22097693,8784.51883283,272.70214411
barao de antonina,1299.60761664,898.54624649,3033.78938949,2873.18141087,160.6079786
barbosa,2783.33035942,1913.7354552,5953.79957758,5696.61004081,257.18953677
bariri,13758.33876945,9301.83570265,26213.26296906,25514.76371075,698.49925834
barra bonita,16181.58996252,10783.76257901,28012.03019084,27258.5752357,753.45495513
barra do chapeu,2026.65098267,1360.2480783,5221.0941524,4973.1762342,247.91791816
barra do turvo,3069.77880114,2006.90894164,8551.26441191,8092.95461779,458.30979413
barretos,51174.17886757,33449.73666098,90666.93473635,87308.18141281,3358.75332354
barrinha,11868.15100455,7774.05190972,22465.80913953,21657.62462783,808.18451173
barueri,105806.13626275,63102.09674452,172951.59094301,165933.28234499,7018.308598
bastos,8974.69383506,6031.35347847,18973.62414839,18324.03608712,649.58806126
batatais,25245.12636832,16340.40840945,45355.21944009,43628.38909667,1726.83034341
bauru,156383.24969571,98740.62617772,262840.30883805,253171.32472905,9668.98410898
bebedouro,34030.06699853,22088.25379167,61654.3364757,59895.42142168,1758.91505401
bento de abreu,1127.04989061,809.73441538,2426.36564033,2387.34104995,39.02459037
bernardino de campos,4817.1447211,3233.900777,9846.43721326,9495.2729311,351.16428214
bertioga,19703.75412547,12836.28108131,35816.24020756,34370.61347044,1445.62673704
bilac,3201.1553983,2132.62958508,6231.1983581,6001.20530332,229.9930548
birigui,49120.66610429,31244.43050788,85805.55850604,82920.2621662,2885.29633979
biritiba-mirim,12016.22978593,7882.28657157,26227.49838575,24982.68686499,1244.8115208
boa esperanca do sul,5758.8795526,3905.86249361,12201.16406964,11595.9728342,605.19123541
bocaina,4743.52307676,3060.44546547,8912.82973782,8482.52065206,430.30908569
bofete,3971.2003239,2674.21744304,9041.58216056,8560.85532065,480.72683994
boituva,20653.22709108,13450.69648275,36791.44430556,35149.61622475,1641.82808075
bom jesus dos perdoes,8355.08602705,5370.86793023,15341.53535493,14813.12310459,528.41225031
bom sucesso de itarare,1426.93208676,896.85117236,3354.70914583,3193.64476778,161.06437803
bora,352.63824351,237.57189271,722.15787781,690.79345157,31.36442624
boraceia,1790.25978243,1209.61637366,3593.71987265,3441.53457526,152.18529743
borborema,6299.55828623,4311.5306777,12087.02669034,11653.38119556,433.64549478
borebi,983.14857984,666.3212107,2173.0200468,2087.05507186,85.96497498
botucatu,57453.23510687,36487.50857693,102224.65000183,98241.783637,3982.86636485
braganca paulista,65639.66898579,40736.40124876,112508.90642328,107844.91921132,4663.98721208
brauna,2138.60732373,1469.81817451,4502.72265015,4344.69563063,158.02701951
brejo alegre,1077.60019208,758.4448606,2336.9083827,2224.75758956,112.15079311
brodowski,9259.82537106,5925.71448416,17140.74885164,16406.35707631,734.39177533
brotas,9417.0237993,6069.49893277,17845.79863791,16911.35945333,934.43918457
buri,7450.52258114,4852.02182556,16283.2974527,15592.35342313,690.94402954
buritama,6777.82633528,4726.07064659,13187.60918837,12735.56174879,452.04743963
buritizal,1749.62707513,1198.06275411,3291.72065845,3205.74899267,85.97166579
cabralia paulista,1840.58075509,1277.52273966,4459.36259794,4111.50035093,347.86224706
cabreuva,17252.29667287,10897.28783959,32203.07787608,31007.76379991,1195.31407609
cacapava,37099.27081619,24305.83494048,68563.39081996,65683.08700689,2880.30381303
cachoeira paulista,13260.60976421,8633.8573282,26111.55916953,24719.34550238,1392.21366718
caconde,7968.26187421,5150.97527351,17731.46773195,16686.98214576,1044.4855862
cafelandia,7371.57780178,5000.1124341,14608.34505878,14109.30504942,499.0400094
caiabu,1753.57541452,1217.96944907,4185.48400499,4075.25459762,110.22940738
caieiras,37863.77529723,23785.72435122,63775.3031924,61121.37037622,2653.93281626
caiua,2065.14047785,1468.58409318,4949.7753841,4798.11077647,151.66460764
cajamar,27186.41567373,16003.78616092,45742.29872324,43787.90323747,1954.39548586
cajati,11582.57546565,7618.51933404,27706.90855807,26309.38804839,1397.5205097
cajobi,4182.45653532,2894.38832401,8860.04481438,8559.3433908,300.7014236
cajuru,10093.87728056,6726.04862605,20522.73831391,19561.14879679,961.58951711
campina do monte alegre,2296.87565456,1589.39137611,4817.12323729,4654.90115826,162.222079
campinas,495289.40069499,290466.09065891,746415.54586471,719461.18371461,26954.36215033
campo limpo paulista,32376.22489708,20423.59026369,57078.69388929,54391.33265735,2687.361232
campos do jordao,20826.70040793,12673.35002742,36911.77292916,35120.87654286,1790.89638628
campos novos paulista,1872.1709732,1304.1944647,4215.82787828,4064.87380344,150.95407485
cananeia,5127.37350038,3239.60425437,10809.87349689,10418.88669052,390.98680634
canas,1791.7491945,1185.97979812,3858.89310401,3676.80666668,182.08643733
candido mota,13303.43865446,9122.50096635,25757.86500104,24732.39878967,1025.46621136
candido rodrigues,1209.34571608,812.46757667,2204.37893668,2116.89784525,87.48109142
canitar,1747.95208903,1191.08516861,4022.76500761,3871.51696651,151.24804109
capao bonito,19574.05614473,12633.43000792,41281.52116753,39416.47595492,1865.04521262
capela do alto,7106.86176486,4741.58237625,15431.08145543,14842.4519719,588.62948347
capivari,20837.07180183,13497.12676415,38625.92688574,37221.04216298,1404.8847228
caraguatatuba,43639.95015337,28396.33651455,82532.84905886,79040.03044032,3492.8186185
carapicuiba,162213.79122068,96396.08749141,264729.29962953,253572.67509499,11156.62453449
cardoso,5245.70157234,3711.5352711,11706.73443077,11119.74749279,586.98693797
casa branca,11587.39633882,7071.06487516,21319.50473585,20242.9225873,1076.58214851
cassia dos coqueiros,1118.41372529,751.53579314,2391.92297912,2309.41261724,82.51036188
castilho,7784.79429931,5196.93366054,16506.98921248,15952.36387057,554.62534196
catanduva,51847.71533485,34362.09568597,90131.86677315,87201.84343061,2930.02334245
catigua,3023.76219558,2090.04085576,6065.60960922,5870.88224654,194.72736266
cedral,3556.66301958,2366.61900952,5945.6023755,5785.52873366,160.07364183
cerqueira cesar,7533.67212626,5165.60071945,14960.37733714,14407.51429146,552.86304571
cerquilho,17473.0962702,11269.24137717,30392.29702288,29227.51063724,1164.78638567
cesario lange,6439.71484778,3894.00900314,11531.92175995,10977.98595031,553.93580965
charqueada,6369.32730387,4102.44667979,12302.92880755,11736.12883686,566.79997072
chavantes,5288.19339052,3605.60393914,11563.68986097,11071.6397665,492.05009447
clementina,2860.21608529,1958.53366489,5885.24456429,5558.74926303,326.4953013
colina,7619.92410893,5043.22729194,15014.82409316,14386.60353327,628.22055985
colombia,2526.32845377,1736.59423726,5294.92445833,5150.14462803,144.7798303
conchal,10648.86272915,6816.36169286,20516.3881857,19850.0840421,666.30414358
conchas,6979.16935859,4735.79919006,14247.35103464,13611.10790714,636.24312752
cordeiropolis,8978.33784615,5648.00960974,14547.20576565,14103.07353291,444.13223272
coroados,2292.09198181,1568.62064182,4372.24806162,4235.95638564,136.29167596
coronel macedo,2097.82790589,1460.62768434,5196.96716644,4884.8258818,312.14128465
corumbatai,1630.19140831,1101.27099064,3187.84542416,3099.27319838,88.57222579
cosmopolis,25107.84254769,16055.2036271,42140.37437353,40707.40658227,1432.96779133
cosmorama,3186.42697527,2271.58378585,6353.39664497,6156.05986388,197.33678112
cotia,87275.24859027,52791.50118914,142368.39383661,137808.10441361,4560.28942303
cravinhos,13694.37989789,8555.67149142,25160.83786736,24424.74168661,736.09618076
cristais paulista,3183.66577035,2086.09162126,6416.09849621,6307.77613536,108.32236088
cruzalia,1038.02519934,695.43152563,2212.41884666,2105.2747013,107.14414533
cruzeiro,34485.65548774,21591.43012166,64317.92201984,61069.43862435,3248.48339551
cubatao,50668.11887786,32262.43487962,92566.920881,88747.02941817,3819.89146282
cunha,9303.48489202,6108.60222111,21728.28297402,20398.06024172,1330.22273235
descalvado,13912.56018681,9223.61002811,25303.83085318,24497.62654885,806.20430438
diadema,170925.14063563,103267.74528164,271891.41091632,260860.01039686,11031.40051946
dirce reis,735.17529738,522.2523969,1617.73147416,1583.74448483,33.98698935
divinolandia,5011.66634899,3320.96041875,9484.0952607,9120.93421207,363.16104864
dobrada,3208.57883588,2171.67943322,6842.11248856,6666.23709184,175.87539674
dois corregos,10588.58364861,7054.6662449,19356.15609535,18892.09321438,464.06288094
dolcinopolis,898.90438523,649.81966601,1964.67227978,1916.69635928,47.97592051
dourado,3792.57725972,2547.14843616,7273.12065465,6994.09419914,279.0264555
dracena,19621.20793053,12992.85680743,36598.79344313,34985.51353777,1613.27990535
duartina,5561.77191917,3711.13637569,10994.41394844,10597.75388859,396.66005982
dumont,3478.26145659,2284.44510572,6299.43659011,6073.52506085,225.91152932
echapora,2773.82914984,1869.48917915,6574.73129697,6388.91217431,185.81912267
eldorado,5915.76062706,3781.10317815,14909.01757971,14315.2442346,593.77334506
elias fausto,6489.35659841,4047.02894024,12256.30086622,11813.01503323,443.28583296
elisiario,1298.83354882,892.93401409,2722.55133604,2571.7795339,150.77180216
embauba,1026.84069288,736.64982553,2047.89380876,1987.48764335,60.40616543
embu das artes,104613.94555514,62697.4895884,172279.0322671,165861.00594019,6418.02632682
embu-guacu,26772.56818159,17057.38110699,50795.48154215,48682.93436296,2112.54717915
emilianopolis,1317.40675337,910.23651255,3009.52989055,2844.63162788,164.89826265
engenheiro coelho,6255.47747946,3951.47766281,11102.15866846,10564.21876795,537.93990055
espirito santo do pinhal,19011.76578224,11902.31428719,32828.19949618,31690.97882935,1137.22066675
espirito santo do turvo,1760.07416033,1225.56764999,3999.68774481,3756.00068311,243.68706165
estiva gerbi,4322.67279436,2846.18553416,8554.38136956,8314.19612716,240.18524237
estrela do norte,1106.85080699,772.26722379,2747.40526596,2620.4837226,126.92154343
estrela d'oeste,3633.16844294,2543.6878415,7375.80121726,6934.96407302,440.83714426
euclides da cunha paulista,4039.06055158,2651.42510403,9758.06209856,9224.51429459,533.54780393
fartura,6795.49332912,4454.93891599,13410.89607351,12786.65985388,624.23621958
fernando prestes,2512.91220663,1751.94430596,4596.64347464,4485.91184546,110.73162925
fernandopolis,29643.09342689,20282.00324653,55013.27834701,52911.47513179,2101.80321523
fernao,655.27157444,454.80052536,1437.86410707,1383.17316152,54.69094555
ferraz de vasconcelos,72991.95517233,44960.78653663,126737.12080358,122031.95893811,4705.16186549
flora rica,795.04403219,488.33300958,1773.95952306,1728.79774814,45.16177492
floreal,1392.66599605,1023.31555811,2992.03116831,2924.10660756,67.92456075
florida paulista,5063.4031158,3456.86540243,10905.6078855,10508.8237479,396.7841376
florinia,1263.08956911,871.20241745,2722.57878249,2628.7303249,93.84845759
franca,141208.99394788,89226.95384405,249268.23286189,240350.30387353,8917.92898845
francisco morato,64845.47135433,39662.70100617,117737.14504996,113181.22826974,4555.9167802
franco da rocha,54481.22259572,33359.84345965,94164.64299066,90221.11189139,3943.53109921
gabriel monteiro,1205.05743966,856.79675141,2489.13568505,2436.043578,53.09210704
galia,3066.71109216,2111.57839376,6470.52092482,6208.41903026,262.10189457
garca,19446.69696028,12690.50152755,37639.2978843,35899.99002703,1739.30785729
gastao vidigal,1610.43294194,1143.10781853,3453.86201891,3321.65029858,132.21172033
gaviao peixoto,1821.41262669,1191.66522519,3554.15918595,3437.26449867,116.89468729
general salgado,4723.08098233,3289.37403731,8824.73223128,8589.2355482,235.49668308
getulina,4230.53645876,2774.30573767,8812.15735207,8517.63067579,294.52667627
glicerio,1968.03226777,1377.33091042,4261.16739119,4070.90327917,190.26411204
guaicara,4573.32643669,2998.08349938,9026.14498401,8637.09337539,389.05160862
guaimbe,2327.43421089,1570.87783675,4956.75101316,4838.88284138,117.86817183
guaira,16430.30191095,10774.94508981,28261.7517499,27235.34287609,1026.40887379
guapiacu,7761.52798971,5149.01537066,13855.8722877,13408.73406143,447.13822627
guapiara,7480.33096559,4909.93947508,19150.25549126,17966.17763924,1184.077852
guara,8351.59061412,5764.56154459,16318.29507728,15670.7083268,647.58675043
guaracai,3779.67348311,2558.75547557,7255.85681339,6912.01097051,343.84584287
guaraci,4178.96822073,2917.00776401,8664.80786171,8292.19007087,372.61779081
guarani d'oeste,874.90360424,638.88677753,2052.59373315,1927.37696598,125.21676716
guaranta,2708.41224376,1877.99059982,5849.47977616,5581.91209436,267.56768179
guararapes,13713.15736025,9214.90385853,26386.94669369,25447.79089912,939.15579457
guararema,11111.510849,6870.71856232,21506.9619017,20386.43347332,1120.52842842
guaratingueta,51312.52405257,31634.99156647,89207.98984882,85772.00233777,3435.98751102
guarei,4839.42088323,3171.83869285,9712.17682495,9328.43124766,383.74557727
guariba,15022.5367526,10142.53321616,29841.58061769,28756.53605695,1085.04456077
guaruja,127339.15114639,80141.91413812,221139.69401902,212663.51831722,8476.17570173
guarulhos,534722.62740397,322903.90889991,858601.17568672,824107.63780428,34493.53788256
guatapara,2873.90752036,1896.14897816,5884.13630074,5693.84777057,190.28853009
guzolandia,1983.72293464,1403.7257333,4512.057369,4341.80919284,170.24817616
herculandia,3699.51314979,2530.88747446,7722.26028603,7443.15427871,279.10600729
holambra,4803.57212602,3078.47309208,8623.48714034,8229.36673644,394.12040387
hortolandia,81773.87475562,51487.61186511,140824.42802265,135837.23795879,4987.19006378
iacanga,4198.2796853,2844.95159208,8755.39426772,8271.37110751,484.02316021
iacri,2794.05276327,1943.22098069,6368.57635605,6049.80152242,318.77483362
iaras,1789.4184703,1245.25599388,4049.43382228,3884.4339736,164.99984871
ibate,12713.75951074,8111.52253474,22825.14957245,21827.49982101,997.64975153
ibira,4834.64316469,3173.77805497,9113.28167607,8762.94911438,350.33256167
ibirarema,2872.80134104,1974.18205712,5770.91384174,5526.63293677,244.28090496
ibitinga,23763.71049684,15117.40413268,40029.45486217,38455.2918093,1574.16305289
ibiuna,29781.50354282,19295.64510273,62163.3017954,59477.72988267,2685.5719127
icem,3197.94369126,2117.31056432,6032.79620616,5833.6062155,199.18999067
iepe,3354.61005774,2285.60018503,7512.95068967,7136.06350041,376.88718925
igaracu do tiete,10246.60861574,6814.64401419,18580.59449097,17810.89886617,769.69562476
igarapava,12211.80011645,8325.04669963,22676.5948699,21717.14074752,959.45412238
igarata,3681.07939527,2200.16887458,6866.56748243,6527.97893635,338.58854607
iguape,12181.01933077,8257.35129695,27155.38935758,25742.30164677,1413.08771084
ilha comprida,3956.16215262,2703.29737838,8164.98265766,7775.6370142,389.34564344
ilha solteira,11529.78062497,7553.3841282,21345.76525659,20452.18082076,893.58443585
ilhabela,11684.03315225,7423.84143308,19678.61528548,18970.25143457,708.36385086
indaiatuba,88463.09257024,54272.09234355,143446.49581094,137861.19027793,5585.30553314
indiana,2112.0276308,1408.57971868,4249.27731926,4145.36320739,103.91411184
indiapora,1793.11375546,1232.91287751,3944.01951821,3717.11698186,226.90253629
inubia paulista,1589.56753184,1056.16630473,3335.40229507,3237.75085119,97.6514439
ipaussu,5823.73431546,4081.65304381,12477.83108838,12096.9661196,380.86496874
ipero,10917.18449241,7207.42920474,21857.16786741,20752.31399546,1104.853872
ipeuna,2432.67396524,1583.05355967,4808.66632135,4614.97948896,193.68683237
ipigua,1921.97187661,1341.08697743,3804.53955246,3707.78541648,96.75413598
iporanga,1768.11156569,1117.41925314,4458.84358625,4119.44280287,339.40078342
ipua,5853.86748228,3935.02220232,10941.95630927,10587.73916621,354.21714307
iracemapolis,8698.02565551,5480.80209923,14008.62593837,13656.85195431,351.77398404
irapua,2958.38882084,2090.42644631,5958.30886939,5693.08025418,265.22861524
irapuru,2929.7268514,1937.70444024,6238.14076309,5959.46829491,278.67246818
itabera,7601.87561836,5141.75957813,16469.80205587,15725.80179096,744.0002649
itai,9520.41024825,6223.97168487,19737.01932984,18801.76417207,935.25515774
itajobi,6484.60455573,4436.45114025,12164.59610619,11852.18476492,312.4113412
itaju,1331.99999992,885.96210026,2472.72737546,2410.36389414,62.36348136
itanhaem,38208.40000122,25496.4728445,74804.67799547,71832.83951434,2971.8384811
itaoca,1340.35364733,868.59564245,4019.65482286,3743.22336559,276.43145728
itapecerica da serra,64398.97639547,39591.4173454,114476.23800665,110144.87376166,4331.36424507
itapetininga,61732.63569642,39295.69889765,115477.60241726,110755.9431294,4721.6592879
itapeva,37701.8905985,24471.9017128,78953.92152569,74820.8809262,4133.04059947
itapevi,84971.10810115,51209.0006149,148307.23141482,141782.71220628,6524.5192086
itapira,30888.60221293,19189.22390323,52749.37954233,50871.32093609,1878.0586062
itapirapua paulista,1519.4436226,989.42472278,4033.05497849,3840.6082947,192.44668379
itapolis,17783.88352131,11566.11764711,31381.51725846,30180.68664499,1200.83061346
itaporanga,6192.97729283,4171.26726523,14970.49615586,14033.11054562,937.38561024
itapui,5161.99883164,3459.74867124,10226.83487964,9809.54216547,417.29271418
itapura,1800.35679418,1318.35479296,4448.2509067,4329.32157791,118.92932877
itaquaquecetuba,135957.55720636,85066.98523884,250390.8075448,238903.01746011,11487.79008468
itarare,20793.83566014,13671.61153325,44435.5390293,42283.22531065,2152.31371865
itariri,6321.35022545,3980.22870368,14410.14035284,13698.74912547,711.3912274
itatiba,44909.86269875,27889.10125749,74003.06995398,71442.12304071,2560.94691335
itatinga,7346.84176904,4859.1762364,15173.90366067,14668.1931912,505.71046949
itirapina,5456.17695279,3675.28804454,11020.84319407,10663.32793684,357.51525728
itirapua,2441.9413329,1561.28292813,5147.11266723,4902.85819274,244.25447452
itobi,3154.28299503,2119.39140238,6784.92494243,6515.2552854,269.66965703
itu,67826.16757049,41541.59647602,115790.57503278,111368.44956875,4422.12546406
itupeva,18740.10571023,11935.73772448,31726.17453931,30513.05036391,1213.12417545
ituverava,17452.40989487,11722.53449651,33055.92973314,31603.38994192,1452.53979116
jaborandi,2841.00226768,1929.08253762,5451.16797399,5303.2974722,147.87050177
jaboticabal,32413.68895473,20526.21408314,56187.38274969,54336.43293141,1850.94981829
jacarei,93648.56722386,59330.83832802,165947.80028802,159509.25379566,6438.54649232
jaci,2424.76697959,1598.2301601,4415.53482076,4324.36472338,91.17009736
jacupiranga,7110.9401259,4607.79519735,15644.37524698,15128.89500106,515.48024596
jaguariuna,19443.04684811,12135.11709995,31645.21169835,30526.75228729,1118.45941103
jales,21606.69942892,14331.53697062,40353.72504598,38588.18672947,1765.53831649
jambeiro,2182.27715324,1451.73979572,4403.78820406,4294.72840839,109.05979567
jandira,46972.13945916,28249.10180577,77343.33811271,73705.35003743,3637.98807519
jardinopolis,15991.58099717,10301.7289192,29543.59055317,28110.81156664,1432.77898651
jarinu,10080.9549501,6222.56282916,18413.38017616,17556.36377943,857.01639669
jau,58616.63209912,36834.14672668,97548.10003964,94452.07981907,3096.02022056
jeriquara,1300.11683794,877.3507858,2957.60177395,2818.28117563,139.32059832
joanopolis,5097.04259955,3101.8743147,8591.87074227,8031.93093086,559.93981141
joao ramalho,1746.03329569,1183.49708021,3749.37575757,3553.71708025,195.65867734
jose bonifacio,14436.02859576,9496.33501769,26827.76165283,25862.41512817,965.34652468
julio mesquita,1930.84404098,1284.55090037,4484.88051776,4291.70172201,193.17879572
jumirim,1158.8712269,753.71431989,2144.96628226,2049.13790146,95.8283808
jundiai,168020.35741317,104213.70157832,266431.98656639,256976.32167732,9455.66488911
junqueiropolis,7763.61503613,5398.58495609,16687.47172299,16001.20646968,686.26525332
juquia,8082.2867767,5305.06804731,19786.68787261,18947.89543885,838.7924338
juquitiba,11867.71135109,7443.74367605,24102.8630275,23111.01572044,991.84730706
lagoinha,2064.31189552,1403.92624464,5227.40123192,4948.45618638,278.94504556
laranjal paulista,11203.5118106,7234.17261514,20288.32140708,19795.34509805,492.97630903
lavinia,2324.53661924,1531.65015844,4874.63743031,4716.51420755,158.12322279
lavrinhas,2777.68431268,1686.36542317,5745.2236429,5436.0395351,309.18410782
leme,39349.01520917,25706.7427273,74756.19012612,71641.91042309,3114.27970313
lencois paulista,26798.23692244,17258.26474148,49941.80971968,47723.83995675,2217.96976295
limeira,123194.52992628,77721.18176636,214542.99997367,206847.20771692,7695.79225668
lindoia,2954.98210978,1973.32482066,5132.06527696,4989.25452893,142.81074807
lins,32743.84837344,21223.85621088,56746.69231102,54641.79212101,2104.90018996
lorena,37158.71814874,23801.56380473,70567.5788004,67111.69885289,3455.87994743
lourdes,895.75560685,651.11445867,1927.45245803,1820.15455613,107.2979019
louveira,15645.6675046,9291.26146633,23647.70864604,22704.89147866,942.81716736
lucelia,8200.530035,5423.92145084,17218.7369361,16541.14730506,677.58963101
lucianopolis,971.07985369,680.61005539,2084.20617942,2008.36418619,75.84199322
luis antonio,4629.57670127,3028.45499439,8936.35835122,8583.06060407,353.29774714
luiziania,2129.05542546,1436.27507802,4606.20686213,4388.91355048,217.29331164
lupercio,1915.63631957,1243.23118992,4416.17236381,4139.01359525,277.15876852
lutecia,1183.15079447,822.00478386,2670.56590433,2474.71185213,195.85405223
macatuba,6943.98646888,4475.20370394,13663.40100999,13045.21425847,618.1867515
macaubal,3378.21210383,2354.42561529,6677.47097266,6485.78796682,191.68300583
macedonia,1625.91092347,1147.83393484,3483.13564529,3378.7025296,104.43311566
magda,1396.36994785,1041.75457263,3025.2149868,2885.26480773,139.95017903
mairinque,18537.12178446,11998.39850557,35155.01458599,33894.97080095,1260.04378509
mairipora,34540.07004413,20981.71357936,56767.33950288,54683.71363939,2083.62586349
manduri,3883.09636055,2615.37460043,7951.44814116,7429.84431164,521.60382962
maraba paulista,1519.83693067,1121.75628939,3537.32512592,3423.67547315,113.6496528
maracai,5767.01563446,4008.66817768,12322.54808447,11836.27519164,486.27289283
marapoama,1149.60673515,802.332665,2228.00870218,2178.13603938,49.87266278
mariapolis,1660.29588093,1098.09262511,3720.13639499,3536.88245531,183.2539397
marilia,99150.26596935,62612.5515958,176525.64271637,169489.27026295,7036.37245341
marinopolis,924.13170893,630.39487329,1985.24137356,1919.17551093,66.06586261
martinopolis,10183.54462534,6857.89715371,20960.74590628,20081.66426762,879.08163857
matao,34058.52165749,21632.24287335,58453.45528331,56188.22376115,2265.23152219
maua,183711.55482849,111454.21460346,300138.4434408,288317.39654072,11821.04690015
mendonca,2033.71540795,1368.27035389,3692.97752199,3551.41700163,141.56052038
meridiano,1741.93366727,1227.68738132,3546.89336031,3418.96712627,127.92623403
mesopolis,814.96877867,572.27123414,1866.17240498,1777.56228063,88.61012434
miguelopolis,8654.48890636,5873.40263861,16159.73889299,15454.55769895,705.18119403
mineiros do tiete,5225.9314868,3484.70278547,10591.17678216,10070.91598439,520.26079772
mira estrela,1249.6790889,878.10847206,2626.68854649,2528.6115009,98.0770456
miracatu,8404.13124204,5554.32072945,20493.09972228,19388.72346324,1104.37625902
mirandopolis,11018.10628959,7634.87737972,21669.23035235,20857.65909962,811.57125271
mirante do paranapanema,7271.6819508,4891.56237866,16866.55326439,16199.70144255,666.85182191
mirassol,24240.79291405,15585.91058093,40126.8130944,38757.75435032,1369.05874411
mirassolandia,1832.19931594,1277.06312427,3864.42590096,3668.72951561,195.69638537
mococa,29194.41606339,19090.1988915,56477.31456972,54349.70878649,2127.60578318
mogi das cruzes,170574.72196911,106229.32683501,304590.79896738,292903.82281637,11686.97615101
mogi guacu,60491.21055709,38994.66363448,110126.63727742,105435.475428,4691.16184945
moji mirim,38735.99496955,24695.02570854,67093.61460281,64567.92042815,2525.69417468
mombuca,1365.00504489,855.6275572,2799.62218464,2640.91345037,158.70873426
moncoes,922.75578804,667.40426055,1949.51351442,1830.62017823,118.89333618
mongagua,19955.42174738,13449.70945537,38376.67758022,36925.06641215,1451.61116811
