city,total
laranjal paulista,12463.82431443
lavinia,2428.59379059
lavrinhas,2737.20569525
leme,41580.05143121
lencois paulista,28914.55370957
limeira,128412.32895502
lindoia,3093.17700175
lins,32190.12466912
lorena,34281.99041962
lourdes,1039.7508807
louveira,17299.97845398
lucelia,8417.67141517
lucianopolis,1044.7329253
luis antonio,4949.94129131
luiziania,2385.8642536
lupercio,1945.95787404
lutecia,1283.20199154
macatuba,7634.88315754
macaubal,4015.18004294
macedonia,1835.50756237
magda,1745.09330608
mairinque,19900.95203642
mairipora,37434.8563611
manduri,4284.14855556
maraba paulista,1823.98027476
maracai,6439.61309244
marapoama,1535.49775852
mariapolis,1862.07209669
marilia,97008.17438119
marinopolis,1057.92993066
martinopolis,10728.92581298
matao,37860.22407081
maua,183048.15903982
mendonca,2425.16577268
meridiano,1977.09985829
mesopolis,923.83593905
miguelopolis,8709.06140498
mineiros do tiete,5659.62821471
mira estrela,1448.78722231
miracatu,8734.50731304
mirandopolis,12168.31334063
mirante do paranapanema,7832.01648605
mirassol,26016.40790973
mirassolandia,2167.78183615
mococa,30372.62959295
mogi das cruzes,165631.02036779
mogi guacu,64217.3656986
moji mirim,39456.21665509
mombuca,1375.79301987
moncoes,1139.62450487
mongagua,19462.28867674
monte alegre do sul,3575.88119671
monte alto,22389.0987465
monte aprazivel,10911.73914024
monte azul paulista,8962.09983275
monte castelo,1963.80771889
monte mor,22813.88784394
monteiro lobato,1910.12388536
morro agudo,13106.02677934
morungaba,5426.60278111
motuca,2079.39583511
murutinga do sul,2104.4049885
nantes,1235.09121499
narandiba,2032.29110937
natividade da serra,3069.77534466
nazare paulista,7890.28301865
neves paulista,4509.17746596
nhandeara,5466.40741828
nipoa,2207.20941346
nova alianca,2939.91871869
nova campina,3826.14127641
nova canaa paulista,1092.72527102
nova castilho,584.45386444
nova europa,4392.60634181
nova granada,9076.9598418
nova guataporanga,1065.24253618
nova independencia,1546.93760449
nova luzitania,1663.75876284
nova odessa,24835.31732484
novais,2243.51560805
novo horizonte,18056.446598
nuporanga,3167.89592869
ocaucu,1958.49126868
oleo,1344.52788735
olimpia,23865.72093304
onda verde,1879.62195963
oriente,2727.8244526
orindiuva,2765.36653977
orlandia,18251.10825643
osasco,285265.95262505
oscar bressane,1250.05179767
osvaldo cruz,14926.74856087
ourinhos,47199.37244104
ouro verde,3783.41367866
ouroeste,4003.09495941
pacaembu,5212.15268946
palestina,5587.77570944
palmares paulista,5091.65917965
palmeira d'oeste,4970.99400014
palmital,10259.55083178
panorama,6747.99226694
paraguacu paulista,18705.58430721
paraibuna,7289.76736451
paraiso,3011.55503193
paranapanema,8560.37886646
paranapua,1900.47547746
parapua,5235.0595686
pardinho,2589.78741564
pariquera-acu,8062.18986327
parisi,1097.73448064
patrocinio paulista,5820.94845939
pauliceia,2997.01463172
paulinia,37814.96305674
paulistania,828.6432695
paulo de faria,3833.33618125
pederneiras,19012.73870786
pedra bela,2638.67718507
pedranopolis,1276.23215875
pedregulho,6841.62773767
pedreira,19778.79070619
pedrinhas paulista,1460.94372104
pedro de toledo,4227.66061093
penapolis,27184.98851087
pereira barreto,11475.38983307
pereiras,3496.87468277
peruibe,25999.39877859
piacatu,2529.8898587
piedade,23991.99697469
pilar do sul,12569.67207337
pindamonhangaba,64197.49056907
pindorama,7358.41728778
pinhalzinho,6372.24219636
piquerobi,1782.95430088
piquete,5888.50181502
piracaia,11134.6801717
piracicaba,167367.43502784
piraju,12699.83419391
pirajui,8549.5479708
pirangi,5323.79136235
pirapora do bom jesus,6677.44826232
pirapozinho,11385.39132142
pirassununga,32094.08301731
piratininga,5531.96751131
pitangueiras,15413.64635796
planalto,2247.0018433
platina,1469.28992851
poa,44849.09008864
poloni,2771.79072282
pompeia,9195.51736473
pongai,1788.89988273
pontal,17737.84177258
pontalinda,1884.96834136
pontes gestal,1227.12442865
populina,2096.55613467
porangaba,4084.61231647
porto feliz,23095.47783857
porto ferreira,23749.57630029
potim,6787.01600471
potirendaba,7962.0902708
pracinha,674.23240434
pradopolis,8107.72792518
praia grande,114276.89800841
pratania,2094.53931958
presidente alves,1946.70750238
presidente bernardes,6261.72871912
presidente epitacio,18786.77241363
presidente prudente,95897.8990118
presidente venceslau,16887.52634278
promissao,16809.20035101
quadra,1669.85773187
quata,6166.55894419
queiroz,1245.99295831
queluz,4320.79765103
quintana,2746.37142366
rafard,4070.59219919
rancharia,13468.27396779
redencao da serra,1779.49377719
regente feijo,8801.96544017
reginopolis,2509.19756209
registro,24065.69290898
restinga,2795.31551995
ribeira,1506.23681713
ribeirao bonito,5539.42561078
ribeirao branco,8089.59303788
ribeirao corrente,1840.69206018
ribeirao do sul,2131.20244224
ribeirao dos indios,1022.55967884
ribeirao grande,3469.30658271
ribeirao pires,51343.44175991
ribeirao preto,263572.2092828
rifaina,1521.1568481
rincao,4451.84632285
rinopolis,4996.67918738
rio claro,85618.93504528
rio das pedras,13867.05098015
rio grande da serra,18950.38998861
riolandia,4328.69773089
riversul,2700.0387317
rosana,9102.19762384
roseira,4196.53900401
rubiacea,1277.67667242
rubineia,1515.18583754
sabino,2465.97063502
sagres,1114.4201796
sales,2683.01291483
sales oliveira,5033.94463849
salesopolis,6852.27729689
salmourao,2270.51686558
saltinho,3594.91951402
salto,50055.92761772
salto de pirapora,18156.24274885
salto grande,4100.68645496
sandovalina,1709.4354981
santa adelia,7195.77624818
santa albertina,2956.65987712
santa barbara d'oeste,87772.98040379
santa branca,6132.29683102
santa clara d'oeste,1087.07584474
santa cruz da conceicao,2063.11158733
santa cruz da esperanca,903.42616893
santa cruz das palmeiras,13421.59164719
santa cruz do rio pardo,20202.65512133
santa ernestina,2617.86461964
santa fe do sul,14760.71452539
santa gertrudes,10452.64262035
santa isabel,22739.93260848
santa lucia,3734.72965999
santa maria da serra,2394.0080713
santa mercedes,1384.04568295
santa rita do passa quatro,12339.86548146
santa rita d'oeste,1388.61140281
santa rosa de viterbo,11084.0469401
santa salete,799.20397049
santana da ponte pensa,914.23372955
santana de parnaiba,49768.93753909
santo anastacio,9635.57284758
santo andre,302735.1479712
santo antonio da alegria,2956.9634471
santo antonio de posse,9299.79608657
santo antonio do aracangua,3871.58417326
santo antonio do jardim,2786.85813579
santo antonio do pinhal,2912.45874193
santo expedito,1216.3876336
santopolis do aguapei,1890.64785145
santos,176605.99023493
sao bento do sapucai,4867.93470499
sao bernardo do campo,341808.32537361
sao caetano do sul,66612.28841386
sao carlos,103264.67587679
sao francisco,1437.50370468
sao joao da boa vista,38223.67828425
sao joao das duas pontes,1330.54492972
sao joao de iracema,834.54828323
sao joao do pau d'alho,1033.74020369
sao joaquim da barra,21386.76850281
sao jose da bela vista,3503.65536187
sao jose do barreiro,1722.07094002
sao jose do rio pardo,23480.96015796
sao jose do rio preto,190495.3204007
sao jose dos campos,281406.3358848
sao lourenco da serra,6050.03202312
sao luis do paraitinga,4837.894344
sao manuel,17321.99729153
sao miguel arcanjo,14825.68293173
sao paulo,4664323.6264805
sao pedro,14540.98985372
sao pedro do turvo,3404.11887204
sao roque,35460.21576586
sao sebastiao,33095.43607757
sao sebastiao da grama,5564.0507605
sao simao,6199.15538896
sao vicente,137032.38880677
sarapui,4293.49398848
sarutaia,1563.70142235
sebastianopolis do sul,1680.13058435
serra azul,3618.67942712
serra negra,12634.76380935
serrana,17327.87854143
sertaozinho,50621.00698053
sete barras,5629.68706346
severinia,7095.66475697
silveiras,2626.87144536
socorro,17691.95159439
sorocaba,264512.80527823
sud mennucci,3799.84927336
sumare,112538.55737044
suzanapolis,1778.24308338
suzano,112052.83743748
tabapua,5801.41724352
tabatinga,6923.91224744
taboao da serra,102178.61680135
taciba,2609.96254579
taguai,5096.62672849
taiacu,2781.45232811
taiuva,2601.93926103
tambau,9960.23942605
tanabi,11690.90899574
tapirai,3498.93355139
tapiratiba,5797.44716564
taquaral,1320.84544396
taquaritinga,25520.6658013
taquarituba,10024.61579356
taquarivai,2204.8789808
tarabai,2999.88434876
taruma,6232.50464925
tatui,49908.38165451
taubate,119768.34838065
tejupa,2232.63106442
teodoro sampaio,9592.73316875
terra roxa,4197.03842608
tiete,17241.18477891
timburi,1222.06607767
torre de pedra,1040.88297909
torrinha,4503.01286056
trabiju,734.16718704
tremembe,16679.24328847
tres fronteiras,2759.81273938
tuiuti,2787.68808106
tupa,29351.55940984
tupi paulista,6592.17041733
turiuba,975.48874197
turmalina,1124.868603
ubarana,2599.57468955
ubatuba,34659.78153516
ubirajara,2091.54773368
uchoa,4733.97112672
uniao paulista,796.72095471
urania,4394.6515115
uru,634.84682307
urupes,6545.60556625
valentim gentil,5430.99764636
valinhos,52258.51610575
valparaiso,9740.17254721
vargem,4136.40250671
vargem grande do sul,18011.67963605
vargem grande paulista,19693.95047816
varzea paulista,49248.95922111
vera cruz,4907.58419223
vinhedo,30794.5975177
viradouro,8146.41672275
vista alegre do alto,3560.35130942
vitoria brasil,918.42930797
votorantim,49709.94893817
votuporanga,41326.83739807
zacarias,1221.65996248
