city,quantity
guajeru,3878
guanambi,25068
guaratinga,8146
heliopolis,4554
iacu,10486
ibiassuce,3462
ibicarai,9156
ibicoara,4266
ibicui,5020
ibipeba,5127
ibipitanga,3722
ibiquera,1612
ibirapitanga,8864
ibirapua,2185
ibirataia,9434
ibitiara,4715
ibitita,5869
ibotirama,10002
ichu,2242
igapora,5073
igrapiuna,5083
iguai,8000
ilheus,75118
inhambupe,9778
ipecaeta,6666
ipiau,15652
ipira,21171
ipupiara,2719
irajuba,2003
iramaia,5981
iraquara,6592
irara,10317
irece,19442
itabela,8748
itaberaba,20725
itabuna,69834
itacare,6224
itaete,5040
itagi,5458
itagiba,6333
itagimirim,2629
itaguacu da bahia,3913
itaju do colonia,2926
itajuipe,7985
itamaraju,21674
itamari,3198
itambe,11062
itanagra,2229
itanhem,7156
itaparica,7077
itape,4946
itapebi,3633
itapetinga,20333
itapicuru,8001
itapitanga,3207
itaquara,2847
itarantim,5687
itatim,4368
itirucu,4719
itiuba,12878
itororo,7101
ituacu,5214
itubera,8802
iuiu,3960
jaborandi,3894
jacaraci,4609
jacobina,27247
jaguaquara,14600
jaguarari,9880
jaguaripe,4748
jandaira,3725
jequie,53259
jeremoabo,12007
jiquirica,4781
jitauna,7256
joao dourado,6655
juazeiro,59310
jucurucu,4234
jussara,5541
jussari,2894
jussiape,3129
lafaiete coutinho,1386
lagoa real,4018
laje,7001
lajedao,1108
lajedinho,1582
lajedo do tabocal,3094
lamarao,3320
lapao,7954
lauro de freitas,41109
lencois,3549
licinio de almeida,4259
livramento de nossa senhora,12347
macajuba,4188
macarani,5004
macaubas,14219
macurure,3034
madre de deus,4402
maetinga,4064
maiquinique,2162
mairi,6771
malhada,6337
malhada de pedras,2547
manoel vitorino,5390
mansidao,4897
maracas,12180
maragogipe,13164
marau,5927
marcionilio souza,4343
mascote,5520
mata de sao joao,11642
matina,3919
medeiros neto,6956
miguel calmon,10081
milagres,4276
mirangaba,5478
mirante,2807
monte santo,16669
morpara,3131
morro do chapeu,11785
mortugaba,4263
mucuge,4509
mucuri,11020
mulungu do morro,5165
mundo novo,6910
muniz ferreira,2539
muquem de sao francisco,3773
muritiba,11180
mutuipe,6895
nazare,9797
nilo pecanha,4438
nordestina,4310
nova canaa,5115
nova fatima,2806
nova ibia,2866
nova itarana,2027
nova redencao,2843
nova soure,8297
nova vicosa,10794
novo horizonte,2449
novo triunfo,4846
olindina,8263
oliveira dos brejinhos,7430
ouricangas,3072
ourolandia,5026
palmas de monte alto,7152
palmeiras,2597
paramirim,6049
paratinga,11027
paripiranga,8330
pau brasil,4431
paulo afonso,32368
pe de serra,5153
pedrao,2598
pedro alexandre,5836
piata,6126
pilao arcado,9891
pindai,5408
pindobacu,7285
pintadas,3739
pirai do norte,3901
piripa,5941
piritiba,6541
planaltino,2641
planalto,7312
pocoes,14405
pojuca,10038
ponto novo,6804
porto seguro,29173
potiragua,5175
prado,9407
presidente dutra,4400
presidente janio quadros,5283
presidente tancredo neves,8328
queimadas,9292
quijingue,9712
quixabeira,3891
rafael jambeiro,7924
remanso,11839
retirolandia,4197
riachao das neves,8592
riachao do jacuipe,10241
riacho de santana,10543
ribeira do amparo,5002
ribeira do pombal,16655
ribeirao do largo,5072
rio de contas,4099
rio do antonio,4382
rio do pires,3636
rio real,12118
rodelas,2119
ruy barbosa,9993
salinas da margarida,4599
salvador,871474
santa barbara,5939
santa brigida,6881
santa cruz cabralia,7596
santa cruz da vitoria,2297
santa ines,4132
santa luzia,5576
santa maria da vitoria,15604
santa rita de cassia,9189
santa teresinha,3001
santaluz,11206
santana,8304
santanopolis,3256
santo amaro,21172
santo antonio de jesus,26718
santo estevao,14668
sao desiderio,6579
sao domingos,2846
sao felipe,7108
sao felix,5025
sao felix do coribe,4568
sao francisco do conde,11016
sao gabriel,6530
sao goncalo dos campos,10001
sao jose da vitoria,2408
sao jose do jacuipe,3275
sao miguel das matas,3147
sao sebastiao do passe,14634
sapeacu,6197
satiro dias,5439
saubara,3601
saude,4389
seabra,13104
sebastiao laranjeiras,3556
senhor do bonfim,25078
sento se,12135
serra do ramalho,13800
serra dourada,6885
serra preta,6239
serrinha,30102
serrolandia,4131
simoes filho,37209
sitio do mato,4730
sitio do quinto,5321
sobradinho,8624
souto soares,5200
tabocas do brejo velho,4403
tanhacu,6929
tanque novo,4855
tanquinho,2573
taperoa,6074
tapiramuta,6305
teixeira de freitas,36722
teodoro sampaio,3331
teofilandia,7248
teolandia,4868
terra nova,4912
tremedal,7664
tucano,18398
uaua,10674
ubaira,7579
ubaitaba,9098
ubata,7827
uibai,4560
umburanas,4880
una,10931
urandi,5946
urucuca,6887
utinga,5488
valenca,28155
valente,6792
varzea da roca,4841
varzea do poco,2633
varzea nova,5023
varzedo,2810
vera cruz,10220
vereda,2527
vitoria da conquista,86920
wagner,3253
wanderley,4779
wenceslau guimaraes,8210
xique-xique,17650
