city,total,married,separated,divorced,widow,single
salinas,29834,12234,312,237,1182,15870
salto da divisa,5389,1314,24,20,160,3870
santa barbara,19361,7834,301,265,849,10112
santa barbara do leste,5857,2780,81,61,283,2653
santa barbara do monte verde,1925,764,46,11,96,1008
santa barbara do tugurio,3953,1866,60,19,223,1785
santa cruz de minas,5714,2237,193,130,353,2802
santa cruz de salinas,3698,1722,33,6,180,1758
santa cruz do escalvado,4414,1848,44,13,382,2127
santa efigenia de minas,3795,1563,37,14,199,1981
santa fe de minas,3173,1072,39,14,111,1937
santa helena de minas,4422,1125,21,0,112,3165
santa juliana,6689,3107,133,32,292,3125
santa luzia,147163,54277,3055,2571,6275,80984
santa margarida,10946,5343,64,104,512,4923
santa maria de itabira,8122,3343,61,93,495,4129
santa maria do salto,4365,1906,23,47,220,2169
santa maria do suacui,11108,3826,61,58,631,6532
santa rita de caldas,8143,4122,172,78,409,3361
santa rita de ibitipoca,3155,1380,18,19,126,1612
santa rita de jacutinga,4382,1873,124,54,337,1994
santa rita de minas,4613,2174,76,122,268,1972
santa rita do itueto,4894,2341,112,22,197,2222
santa rita do sapucai,25583,11682,638,482,1518,11263
santa rosa da serra,2551,1142,42,8,122,1236
santa vitoria,13711,5735,478,306,611,6580
santana da vargem,6083,2954,95,14,294,2726
santana de cataguases,2764,1497,46,22,154,1045
santana de pirapama,7069,2625,98,76,425,3845
santana do deserto,3106,1205,75,44,161,1621
santana do garambeu,1657,705,0,10,94,848
santana do jacare,3636,1554,65,69,254,1694
santana do manhuacu,6822,3077,118,24,367,3236
santana do paraiso,14207,6063,276,142,746,6980
santana do riacho,3019,1138,49,35,165,1633
santana dos montes,3202,1474,15,16,164,1532
santo antonio do amparo,12939,5816,221,89,768,6045
santo antonio do aventureiro,3059,1268,100,35,239,1417
santo antonio do grama,3535,1598,38,11,236,1653
santo antonio do itambe,3417,1322,41,8,175,1871
santo antonio do jacinto,9750,3017,90,37,390,6217
santo antonio do monte,19164,9528,357,163,897,8218
santo antonio do retiro,5020,2248,68,13,219,2471
santo antonio do rio abaixo,1486,661,0,10,108,708
santo hipolito,2727,1078,14,32,155,1447
santos dumont,38592,15892,909,645,2587,18559
sao bento abade,2860,1187,56,17,182,1418
sao bras do suacui,2763,1076,54,27,187,1420
sao domingos das dores,4024,2258,28,16,137,1584
sao domingos do prata,14657,6558,148,127,869,6956
sao felix de minas,2779,1242,24,11,151,1351
sao francisco,38947,15258,426,179,1819,21265
sao francisco de paula,5360,2404,32,49,237,2638
sao francisco de sales,4374,1655,109,35,200,2375
sao francisco do gloria,4652,2133,68,46,257,2147
sao geraldo,6425,2664,203,51,471,3036
sao geraldo da piedade,3931,1556,86,15,270,2005
sao geraldo do baixio,2329,973,57,0,154,1145
sao goncalo do abaete,4318,1736,130,9,244,2199
sao goncalo do para,6651,2837,124,55,394,3240
sao goncalo do rio abaixo,6805,2375,105,55,479,3791
sao goncalo do rio preto,2320,773,26,42,119,1360
sao goncalo do sapucai,18063,7840,499,319,928,8478
sao gotardo,22401,10690,393,274,988,10056
sao joao batista do gloria,5119,2383,116,91,246,2284
sao joao da lagoa,3382,1297,44,30,232,1779
sao joao da mata,2295,1325,8,5,73,884
sao joao da ponte,19798,7194,81,94,860,11568
sao joao das missoes,7237,2958,22,30,259,3969
sao joao del rei,66400,28715,1430,1219,4294,30742
sao joao do manhuacu,6820,3247,144,34,335,3060
sao joao do manteninha,3689,1699,60,63,295,1572
sao joao do oriente,6845,2998,117,73,384,3273
sao joao do pacui,2841,1128,20,9,175,1510
sao joao do paraiso,16376,6632,136,110,888,8609
sao joao evangelista,12186,4514,196,91,602,6783
sao joao nepomuceno,19791,7934,414,499,1200,9744
sao joaquim de bicas,14144,5287,264,180,589,7824
sao jose da barra,4958,2507,48,51,183,2170
sao jose da lapa,11925,4865,344,203,564,5950
sao jose da safira,2956,967,25,21,149,1793
sao jose da varginha,2577,1213,64,13,118,1168
sao jose do alegre,3114,1406,98,47,225,1339
sao jose do divino,3031,1198,28,0,193,1612
sao jose do goiabal,4865,1955,93,30,328,2458
sao jose do jacuri,5354,1759,61,21,282,3230
sao jose do mantimento,1931,927,0,7,114,883
sao lourenco,30848,13002,973,642,2042,14189
sao miguel do anta,5456,2714,54,18,322,2348
sao pedro da uniao,4681,2250,118,75,332,1906
sao pedro do suacui,4865,2053,44,39,332,2397
sao pedro dos ferros,7489,3423,80,66,533,3387
sao romao,5806,1560,62,10,208,3965
sao roque de minas,5289,2554,146,64,365,2161
sao sebastiao da bela vista,3523,1606,47,40,174,1656
sao sebastiao da vargem alegre,2098,1190,35,19,69,784
sao sebastiao do anta,3689,1775,39,58,118,1699
sao sebastiao do maranhao,8856,3841,31,58,528,4398
sao sebastiao do oeste,3907,1992,18,13,164,1719
sao sebastiao do paraiso,48060,22027,1391,820,2487,21335
sao sebastiao do rio preto,1504,539,5,0,131,829
sao sebastiao do rio verde,1686,799,30,7,101,749
sao thome das letras,4876,2121,54,60,202,2438
sao tiago,8456,3803,141,56,489,3967
sao tomas de aquino,5949,2665,113,59,318,2794
sao vicente de minas,4947,2168,58,31,310,2380
sapucai-mirim,4296,2059,115,71,215,1836
sardoa,3682,1628,75,33,142,1804
sarzedo,13656,6012,279,167,567,6631
sem-peixe,2642,1299,0,5,176,1162
senador amaral,4066,1962,74,39,142,1849
senador cortes,1622,714,33,28,72,776
senador firmino,5472,2463,94,23,367,2524
senador jose bento,2149,1037,18,17,118,958
senador modestino goncalves,4039,1373,57,40,236,2334
senhora de oliveira,4594,2020,34,6,303,2231
senhora do porto,2847,1159,13,31,185,1460
senhora dos remedios,8609,3635,89,27,452,4405
sericita,5559,2756,40,29,225,2510
seritinga,1436,672,26,3,71,664
serra azul de minas,3111,1172,17,7,142,1772
serra da saudade,684,357,12,4,30,281
serra do salitre,7470,3493,98,102,272,3505
serra dos aimores,6554,1832,67,54,271,4329
serrania,6052,2516,163,75,299,2999
serranopolis de minas,3217,1516,18,0,149,1533
serranos,1694,611,12,4,151,917
serro,15975,6017,266,54,973,8665
sete lagoas,151182,57230,3836,2932,7364,79819
setubinha,6633,1962,32,36,253,4350
silveirania,1740,826,27,16,76,795
silvianopolis,4892,2265,69,63,331,2163
simao pereira,2020,668,117,17,119,1099
simonesia,13347,6145,259,115,567,6263
sobralia,5097,2274,95,22,315,2391
soledade de minas,4296,1916,108,72,233,1968
tabuleiro,3782,1641,93,9,226,1812
taiobeiras,21526,9140,210,177,967,11032
taparuba,2741,1301,24,29,149,1239
tapira,2740,1263,47,16,172,1241
tapirai,1580,719,41,25,112,683
taquaracu de minas,2853,1112,36,39,133,1533
tarumirim,12023,5247,220,91,756,5708
teixeiras,9179,4338,157,90,702,3891
teofilo otoni,105660,35397,1992,1507,6455,60310
timoteo,59039,26775,1195,1060,2510,27500
tiradentes,4725,1711,144,112,232,2527
tiros,6463,2963,90,83,315,3012
tocantins,12332,5732,210,175,791,5424
tocos do moji,3176,1898,14,16,86,1163
toledo,4262,2091,75,23,205,1868
tombos,9726,3874,195,168,720,4769
tres coracoes,52659,22168,1290,880,2769,25552
tres marias,18866,7148,352,257,1052,10057
tres pontas,41308,18980,908,411,2232,18777
tumiritinga,4635,1733,83,52,274,2493
tupaciguara,19272,7926,558,383,1303,9103
turmalina,12231,4319,93,110,702,7007
turvolandia,3453,1656,29,12,171,1585
uba,69846,32411,1529,1452,3705,30749
ubai,8099,3015,78,30,425,4551
ubaporanga,9580,4440,156,75,498,4412
uberaba,212784,82534,6109,5975,12452,105715
uberlandia,416381,165495,10838,12287,18705,209055
umburatiba,2207,634,10,32,114,1417
unai,56391,22026,1116,726,2523,30000
uniao de minas,3766,1410,87,32,124,2113
uruana de minas,2577,790,45,14,109,1619
urucania,8201,3298,151,53,510,4191
urucuia,7090,1929,13,35,178,4935
vargem alegre,5306,2289,59,91,335,2533
vargem bonita,1890,889,35,17,94,854
vargem grande do rio pardo,3374,1523,7,15,123,1705
varginha,90369,39799,2479,1928,4517,41645
varjao de minas,3651,1696,30,7,131,1788
varzea da palma,24872,8409,338,241,1188,14697
varzelandia,14353,5405,11,87,537,8314
vazante,15454,6090,348,210,763,8043
verdelandia,5076,1708,208,12,150,2999
veredinha,4110,1601,34,18,255,2203
verissimo,2422,1150,40,11,92,1129
vermelho novo,3701,1822,29,13,176,1661
vespasiano,60117,20543,1408,946,2329,34892
vicosa,53898,23461,1089,702,2309,26336
vieiras,3257,1552,43,32,176,1454
virgem da lapa,10902,3739,71,47,782,6263
virginia,7180,3300,98,33,454,3296
virginopolis,8587,3680,114,73,374,4345
virgolandia,4880,1948,38,27,356,2511
visconde do rio branco,26956,11424,945,484,1762,12340
volta grande,3995,1591,55,66,274,2010
wenceslau braz,2141,1040,16,11,162,912
