city,total,main_regular,main_irregular,other_regular,other_irregular
ipe,4010.40844817,2422.1387472,1588.26970097,2435.99362259,1574.41482558
ipiranga do sul,1388.59307671,331.59413471,1056.998942,333.73755944,1054.85551727
irai,4006.67862563,1883.22010696,2123.45851867,1886.03906976,2120.63955586
itaara,2366.10997462,1520.57161326,845.53836136,1529.70204518,836.40792944
itacurubi,1479.7697656,354.99876854,1124.77099706,354.99876854,1124.77099706
itapuca,1868.15914914,822.8804387,1045.27871044,822.8804387,1045.27871044
itaqui,16078.482944,10308.95868479,5769.52425921,10317.50433635,5760.97860765
itati,1382.54521419,622.44032926,760.10488493,641.74050718,740.80470698
itatiba do sul,2379.62838799,724.51767857,1655.11070942,736.34173235,1643.28665564
ivora,1339.40314369,367.80986666,971.59327703,371.99881406,967.40432963
ivoti,12186.42393837,9752.29345264,2434.13048573,9752.29345264,2434.13048573
jaboticaba,1644.68294656,501.18308915,1143.49985741,503.80252278,1140.88042378
jacuizinho,1551.39722218,355.05816712,1196.33905506,357.89340543,1193.50381675
jacutinga,1974.37023729,1552.44701159,421.9232257,1555.75489501,418.61534228
jaguarao,11903.66414971,6965.91822715,4937.74592256,6965.91822715,4937.74592256
jaguari,6655.38085028,2987.27850025,3668.10235003,2993.13135406,3662.24949622
jaquirana,1883.68224818,797.28079276,1086.40145542,803.506615,1080.17563318
jari,2165.22267809,348.79815164,1816.42452645,348.79815164,1816.42452645
joia,4427.36668407,1124.81030698,3302.55637709,1124.81030698,3302.55637709
julio de castilhos,8803.5632576,4556.30505303,4247.25820457,4561.67756274,4241.88569486
lagoa bonita do sul,1987.93147364,1191.75688009,796.17459355,1197.4871318,790.44434184
lagoa dos tres cantos,1089.74208708,396.75763174,692.98445534,399.90356306,689.83852402
lagoa vermelha,13884.47045415,8609.17346599,5275.29698816,8648.24095866,5236.22949549
lagoao,3648.10893636,2085.40551147,1562.70342489,2092.24462428,1555.86431208
lajeado,42888.63696373,35252.45963399,7636.17732974,35295.56933619,7593.06762753
lajeado do bugre,1436.8403767,315.14064456,1121.69973214,315.14064456,1121.69973214
lavras do sul,3481.10137278,1730.12024122,1750.98113156,1735.65221519,1745.4491576
liberato salzano,3602.36610216,989.71176005,2612.65434211,995.6998133,2606.66628886
lindolfo collor,2980.04175064,2378.50369149,601.53805915,2378.50369149,601.53805915
linha nova,1138.40555775,784.2748545,354.13070325,785.95479571,352.45076204
macambara,2125.44308011,1211.03406851,914.4090116,1214.26079074,911.18228938
machadinho,2828.93969904,1409.32069944,1419.6189996,1420.53592524,1408.40377379
mampituba,1621.74491752,649.41511718,972.32980034,652.40588241,969.33903511
manoel viana,3250.17317879,1753.74594675,1496.42723204,1770.17101258,1480.00216622
maquine,3803.67714112,1456.24570997,2347.43143115,1459.35945852,2344.3176826
marata,1760.69753506,1142.15230111,618.54523395,1148.25276692,612.44476813
marau,22355.38273838,15784.65910603,6570.72363235,15794.26143624,6561.12130215
marcelino ramos,3203.04220174,1310.22750054,1892.8147012,1310.22750054,1892.8147012
mariana pimentel,2101.20523781,801.71491867,1299.49031914,801.71491867,1299.49031914
mariano moro,1314.19922235,555.8266308,758.37259155,557.15358204,757.04564031
marques de souza,2700.03904577,1632.88399819,1067.15504758,1639.36553792,1060.67350784
mata,2573.58557683,785.6845822,1787.90099463,785.6845822,1787.90099463
mato castelhano,1149.48197569,563.8947866,585.58718909,563.8947866,585.58718909
mato leitao,2372.75712744,1457.64636186,915.11076558,1457.64636186,915.11076558
mato queimado,829.40321561,498.35938709,331.04382852,500.13077152,329.2724441
maximiliano de almeida,2580.90586973,1620.95918312,959.94668661,1623.5237881,957.38208164
minas do leao,2915.50363548,1976.89645473,938.60718075,1981.05975358,934.44388189
miraguai,2669.75236634,1443.46448314,1226.2878832,1448.51613516,1221.23623118
montauri,1079.24110819,294.06908416,785.17202403,296.1053833,783.13572489
monte alegre dos campos,1210.38209433,481.90088112,728.48121321,483.92038739,726.46170694
monte belo do sul,1606.18409912,600.99894643,1005.18515269,603.58346492,1002.6006342
montenegro,30484.30794922,23058.24925579,7426.05869343,23085.58157199,7398.72637723
mormaco,1475.13621768,592.93397166,882.20224602,592.93397166,882.20224602
morrinhos do sul,2040.0675027,723.22064067,1316.84686203,723.22064067,1316.84686203
morro redondo,3112.28526176,1506.07647195,1606.20878981,1515.52309793,1596.76216383
morro reuter,3725.52574633,2995.35277941,730.17296692,2995.35277941,730.17296692
mostardas,5668.64924412,3079.43897593,2589.21026819,3079.43897593,2589.21026819
mucum,3140.90695159,2139.00182758,1001.90512401,2154.82771207,986.07923951
muitos capoes,1671.89837144,766.87067566,905.02769578,766.87067566,905.02769578
muliterno,1104.63157103,365.57337508,739.05819595,373.54104262,731.09052841
nao-me-toque,9139.6001653,6758.85904165,2380.74112365,6773.68421494,2365.91595036
nicolau vergueiro,898.94715228,322.04783492,576.89931736,328.64025106,570.30690123
nonoai,6092.89759754,3154.00215382,2938.89544372,3159.72279543,2933.17480211
nova alvorada,2155.71104119,1347.08238465,808.62865654,1359.06576574,796.64527545
nova araca,2672.85792852,1914.63904657,758.21888195,1921.56164371,751.29628481
nova bassano,5255.15185417,3363.50834726,1891.64350691,3368.3683292,1886.78352497
nova boa vista,1220.12961762,628.7090625,591.42055512,641.80477534,578.3248423
nova brescia,2069.63919356,800.66125422,1268.97793934,803.4513505,1266.18784306
nova candelaria,2009.87884014,562.08460072,1447.79423942,562.08460072,1447.79423942
nova esperanca do sul,2759.25097162,1956.18022659,803.07074503,1956.18022659,803.07074503
nova hartz,10602.91744449,8781.60408668,1821.31335781,8781.60408668,1821.31335781
nova padua,1801.90262309,1556.87976411,245.02285898,1556.87976411,245.02285898
nova palma,3776.83651949,1728.93313263,2047.90338686,1728.93313263,2047.90338686
nova petropolis,12274.15384927,8761.95873242,3512.19511685,8785.9232327,3488.23061657
nova prata,13806.8695169,10543.43605975,3263.43345715,10552.77991258,3254.08960433
nova ramada,1491.202932,339.3406822,1151.8622498,344.97985317,1146.22307883
nova roma do sul,2385.91376842,1380.74931027,1005.16445815,1404.97608175,980.93768667
nova santa rita,11254.70055024,7434.85499247,3819.84555777,7434.85499247,3819.84555777
