city,total
sebastiao laranjeiras,4323.89173881
senhor do bonfim,29138.30871531
sento se,14959.90363519
serra do ramalho,13099.82269698
serra dourada,7978.13649512
serra preta,5748.01739199
serrinha,28931.28410245
serrolandia,5663.87814656
simoes filho,46939.69605082
sitio do mato,4496.79762662
sitio do quinto,5436.96110349
sobradinho,8282.3920853
souto soares,6238.21111076
tabocas do brejo velho,5040.61812137
tanhacu,8810.70919819
tanque novo,7378.85327249
tanquinho,2715.40372784
taperoa,7094.20510832
tapiramuta,5473.50284984
teixeira de freitas,56259.1806668
teodoro sampaio,2460.75728594
teofilandia,7862.38799267
teolandia,5488.31345123
terra nova,4191.87475723
tremedal,7243.58209706
tucano,20397.96583449
uaua,10396.88499507
ubaira,8325.16224436
ubaitaba,7046.3705081
ubata,8978.01119999
uibai,5795.26838437
umburanas,6801.13078721
una,9521.81729047
urandi,7144.27484165
urucuca,7642.95942577
utinga,6204.8062715
valenca,34683.33246625
valente,11058.10306207
varzea da roca,5976.65744505
varzea do poco,3795.96858003
varzea nova,5260.08677076
varzedo,3822.45000062
vera cruz,15020.30754979
vereda,2925.8110907
vitoria da conquista,124489.22832027
wagner,3222.39969778
wanderley,5492.28875961
wenceslau guimaraes,8425.12581247
xique-xique,16597.76128704
