city,total,main_regular,main_irregular,other_regular,other_irregular
cachoeira do arari,6474.32037607,1396.39596718,5077.92440889,1402.57224541,5071.74813066
cachoeira do piria,7916.00203911,520.9123941,7395.08964501,520.9123941,7395.08964501
cameta,46232.13598126,9120.1843922,37111.95158906,9162.75857187,37069.37740938
canaa dos carajas,11027.11231866,5166.4602391,5860.65207956,5166.4602391,5860.65207956
capanema,25027.98383817,7868.55020514,17159.43363303,7876.25174164,17151.73209654
capitao poco,21174.41535068,2762.20870337,18412.20664731,2762.20870337,18412.20664731
castanhal,67765.98500009,32870.77580132,34895.20919877,32926.9532975,34839.03170259
chaves,6738.12863091,642.01294337,6096.11568754,657.28994511,6080.8386858
colares,3866.07036363,709.62404219,3156.44632144,709.62404219,3156.44632144
conceicao do araguaia,18239.4209158,5986.31018833,12253.11072747,5994.83345243,12244.58746338
concordia do para,10652.70743537,2843.0528738,7809.65456157,2843.0528738,7809.65456157
cumaru do norte,4457.34707382,1669.06939868,2788.27767514,1669.06939868,2788.27767514
curionopolis,5723.65129206,1726.16146272,3997.48982934,1731.04533109,3992.60596096
curralinho,9335.1873931,1704.96830856,7630.21908454,1717.87991952,7617.30747358
curua,4359.69488456,1022.24919174,3337.44569282,1022.24919174,3337.44569282
curuca,10390.41520511,2176.08781923,8214.32738588,2185.54782695,8204.86737816
dom eliseu,19583.96556682,8126.61999621,11457.34557061,8126.61999621,11457.34557061
eldorado dos carajas,11745.95137628,2411.55274169,9334.39863459,2420.05519926,9325.89617701
faro,2544.842578,809.13478487,1735.70779313,814.38726041,1730.45531758
floresta do araguaia,6128.75251893,1271.1706736,4857.58184533,1271.1706736,4857.58184533
garrafao do norte,10479.87533234,1371.72251841,9108.15281393,1371.72251841,9108.15281393
goianesia do para,10622.95749473,3233.05726701,7389.90022772,3233.05726701,7389.90022772
gurupa,9738.70683338,1407.03820985,8331.66862353,1407.03820985,8331.66862353
igarape-acu,12694.1339163,2716.43523427,9977.69868203,2722.44603084,9971.68788545
igarape-miri,21366.81243258,4531.6252721,16835.18716048,4592.32095252,16774.49148006
inhangapi,3403.07566899,997.28443326,2405.79123573,997.28443326,2405.79123573
ipixuna do para,13261.39767226,3531.38432086,9730.0133514,3531.38432086,9730.0133514
irituia,13431.83230069,2269.18792531,11162.64437538,2269.18792531,11162.64437538
itaituba,37741.07111212,12754.92366258,24986.14744954,12760.20768144,24980.86343068
itupiranga,16470.71094744,3287.51182268,13183.19912476,3319.47894228,13151.23200516
jacareacanga,4808.84868868,836.06783751,3972.78085117,836.06783751,3972.78085117
jacunda,18440.5646501,6584.11721767,11856.44743243,6584.11721767,11856.44743243
juruti,15861.88820277,5465.21689246,10396.67131031,5465.21689246,10396.67131031
limoeiro do ajuru,9858.70925905,1989.19943749,7869.50982156,1989.19943749,7869.50982156
mae do rio,10116.37447732,2779.62460978,7336.74986754,2808.86457175,7307.50990557
magalhaes barata,2447.94223951,418.35181164,2029.59042787,421.64556429,2026.29667522
maraba,93233.97529259,44524.59685554,48709.37843705,44569.11896183,48664.85633077
maracana,9693.54751867,1542.55954228,8150.98797639,1555.23412148,8138.31339719
marapanim,10249.39624582,2262.01011402,7987.3861318,2283.45486903,7965.9413768
marituba,40002.56704866,22271.01420827,17731.55284039,22271.01420827,17731.55284039
medicilandia,11392.90372949,1988.11153838,9404.79219111,1988.11153838,9404.79219111
melgaco,6898.72738727,807.59629433,6091.13109294,807.59629433,6091.13109294
mocajuba,10397.14351732,2186.81493053,8210.32858679,2232.85865891,8164.28485841
moju,26014.53753414,7369.14421215,18645.39332199,7375.08379655,18639.45373759
monte alegre,19954.81035913,4086.01966599,15868.79069314,4091.68711336,15863.12324577
muana,11318.57296786,2277.67144207,9040.90152579,2317.82281487,9000.75015298
nova esperanca do piria,6861.38413753,878.70298993,5982.6811476,878.70298993,5982.6811476
nova ipixuna,5710.95436308,1141.69236878,4569.2619943,1141.69236878,4569.2619943
nova timboteua,5149.43211899,1177.3616764,3972.07044259,1177.3616764,3972.07044259
novo progresso,12746.76949713,3589.71956689,9157.04993024,3596.44920754,9150.32028958
novo repartimento,22370.16857185,4124.19789091,18245.97068094,4136.91216284,18233.25640901
obidos,18590.87875568,4916.04684055,13674.83191513,4965.2498699,13625.62888579
oeiras do para,10254.54934903,1656.35277249,8598.19657654,1666.00690711,8588.54244192
oriximina,21979.20394555,7482.29810581,14496.90583974,7505.0842935,14474.11965205
ourem,5355.27433744,821.39418916,4533.88014828,830.93347822,4524.34085922
ourilandia do norte,10803.17037615,4839.52623638,5963.64413977,4839.52623638,5963.64413977
pacaja,13351.95993285,2044.21544461,11307.74448824,2044.21544461,11307.74448824
palestina do para,2482.372465,813.851907,1668.520558,816.82759589,1665.54486911
paragominas,38063.30920748,19402.54094518,18660.7682623,19402.54094518,18660.7682623
parauapebas,63804.33071007,39267.20903157,24537.1216785,39286.66911068,24517.6615994
pau d'arco,1952.73503715,803.06421984,1149.67081731,803.06421984,1149.67081731
peixe-boi,2424.6803393,495.75781032,1928.92252898,495.75781032,1928.92252898
picarra,4300.88541275,1536.87973211,2764.00568064,1536.87973211,2764.00568064
placas,9058.11339792,1160.14400557,7897.96939235,1160.14400557,7897.96939235
ponta de pedras,8460.86126928,2292.38138381,6168.47988547,2338.49277699,6122.36849228
portel,15866.51955955,3044.16948946,12822.35007009,3052.14768005,12814.3718795
porto de moz,12332.73842861,1904.27481634,10428.46361227,1912.96854616,10419.76988246
prainha,10025.22372359,1822.84535581,8202.37836778,1894.36377366,8130.85994991
primavera,3733.36411936,568.62473643,3164.73938293,568.62473643,3164.73938293
quatipuru,4340.0932248,846.05012231,3494.04310249,846.05012231,3494.04310249
redencao,32782.78120267,13297.48625528,19485.29494739,13356.99665862,19425.78454405
rio maria,7594.18610234,2778.46834637,4815.71775597,2793.18314221,4801.00296012
rondon do para,17321.94234036,5472.60850757,11849.33383279,5482.45762573,11839.48471463
ruropolis,13857.77882715,2823.46603888,11034.31278827,2842.48091915,11015.29790801
salinopolis,16402.20045986,3880.43203382,12521.76842604,3880.43203382,12521.76842604
salvaterra,7211.56208671,2204.96517187,5006.59691484,2249.44857583,4962.11351086
santa barbara do para,5823.46463558,2212.37041519,3611.09422039,2212.37041519,3611.09422039
santa cruz do arari,2412.50062304,768.99803114,1643.5025919,768.99803114,1643.5025919
santa isabel do para,22377.26904945,9548.57424879,12828.69480066,9573.90236048,12803.36668894
santa luzia do para,5896.30964764,1032.8738707,4863.43577694,1032.8738707,4863.43577694
santa maria das barreiras,5720.93524291,1227.13882656,4493.79641635,1227.13882656,4493.79641635
santa maria do para,9492.46563831,1820.6653389,7671.80029941,1820.6653389,7671.80029941
santana do araguaia,20177.84008532,9030.84958728,11146.99049804,9051.79667417,11126.04341116
santarem,114555.89117333,45629.96143743,68925.9297359,45707.90766363,68847.98350971
santarem novo,1663.47467956,469.61768007,1193.85699949,469.61768007,1193.85699949
santo antonio do taua,10126.46019446,3049.5995521,7076.86064236,3076.75530836,7049.7048861
sao caetano de odivelas,6081.78103163,1322.37899825,4759.40203338,1332.25762709,4749.52340454
sao domingos do araguaia,8796.90072055,2192.44684804,6604.45387251,2192.44684804,6604.45387251
sao domingos do capim,11450.57043286,1627.33877986,9823.231653,1627.33877986,9823.231653
sao felix do xingu,32628.8812081,9205.78694137,23423.09426673,9216.5525945,23412.3286136
sao francisco do para,5292.14500777,1407.56343377,3884.581574,1407.56343377,3884.581574
sao geraldo do araguaia,9634.15247168,2510.01784845,7124.13462323,2519.46915106,7114.68332062
sao joao da ponta,2051.50689621,370.69560153,1680.81129468,376.65506611,1674.8518301
sao joao de pirabas,6235.86946765,1087.07094342,5148.79852423,1087.07094342,5148.79852423
sao joao do araguaia,4456.582709,794.83086147,3661.75184753,794.83086147,3661.75184753
sao miguel do guama,20165.64714178,6089.9037035,14075.74343828,6122.72389437,14042.92324741
sao sebastiao da boa vista,7549.05353763,900.89049262,6648.16304501,911.68929012,6637.36424751
sapucaia,2234.00210961,1080.5940075,1153.40810211,1080.5940075,1153.40810211
senador jose porfirio,4827.0440637,807.41142534,4019.63263836,813.35047749,4013.69358621
soure,7815.91746729,2949.37426481,4866.54320248,3018.9267959,4796.99067139
tailandia,23119.76861483,8902.10381675,14217.66479808,8902.10381675,14217.66479808
terra alta,3318.98024706,846.50112417,2472.47912289,867.24675132,2451.73349574
terra santa,6337.29851502,1903.62124872,4433.6772663,1909.49814398,4427.80037103
tome-acu,21908.90520552,6577.50568457,15331.39952095,6610.8139613,15298.09124421
tracuateua,9846.36843095,1160.32927767,8686.03915328,1160.32927767,8686.03915328
trairao,6739.71771467,1267.04058857,5472.6771261,1267.04058857,5472.6771261
tucuma,16668.12546857,5444.99351065,11223.13195792,5462.65013879,11205.47532979
tucurui,37710.33774659,19029.27103235,18681.06671424,19065.24421945,18645.09352713
ulianopolis,13136.42358293,7639.5521023,5496.87148063,7639.5521023,5496.87148063
uruara,17682.63881007,4311.91937149,13370.71943858,4323.49884393,13359.13996614
vigia,17594.5033657,4466.23122291,13128.27214279,4466.23122291,13128.27214279
viseu,14923.09327184,3001.33799238,11921.75527946,3031.58539817,11891.50787366
vitoria do xingu,5256.50866877,1189.91504019,4066.59362858,1189.91504019,4066.59362858
xinguara,16909.43266201,7242.55371499,9666.87894702,7242.55371499,9666.87894702
