city,total,has_children,children_born,children_borned_live,children_borned_dead
figueiropolis d'oeste,1590.52761559,1082.00847252,3803.8696954,3728.51039679,75.3592986
gaucha do norte,2221.27097238,1437.04926499,4505.33510638,4414.3127441,91.0223623
general carneiro,1873.27975232,1350.30597915,4676.12040465,4451.22521884,224.89518582
gloria d'oeste,1333.34505041,954.65286193,3394.44179925,3235.91369,158.52810927
guaranta do norte,13240.74854441,8618.94437682,27296.76735478,26281.83284198,1014.93451276
guiratinga,5757.89102962,4062.24983737,13600.69065952,13061.2440078,539.44665174
indiavai,956.17710735,658.59939414,2227.60523878,2128.22217457,99.38306416
ipiranga do norte,1930.28552646,1283.58969708,3477.20208848,3356.63015588,120.57193266
itanhanga,1920.70729696,1329.13928494,3997.01278149,3860.50152906,136.51125248
itauba,1808.7191493,1255.24607492,4197.52777748,4108.59635123,88.93142625
itiquira,4370.8591039,2932.31932498,8128.36797831,7898.41102834,229.95694999
jaciara,10679.6383397,7097.49812294,21289.99938993,20381.42439701,908.57499294
jangada,3103.83805225,2026.28330297,7854.16030511,7506.93107753,347.22922761
jauru,4310.1404738,2788.67576587,11527.1016728,10895.2456626,631.85601021
juara,13076.79423372,8690.98204423,27907.11702199,26637.45722832,1269.65979369
juina,15997.31451538,10632.48173741,33552.16921443,31918.62786886,1633.54134564
juruena,4340.89340699,2629.27317501,8709.41371079,8341.18516174,368.22854903
juscimeira,4668.28863718,3238.19875418,10850.10809376,10276.55833421,573.54975954
lambari d'oeste,2119.91995051,1423.26891832,5379.53888004,4955.42540691,424.11347315
lucas do rio verde,17837.00786697,11169.16037275,28992.44804674,27934.93292966,1057.51511708
luciara,873.72014481,616.61920628,2503.1185819,2406.0331282,97.08545372
marcelandia,4652.78717932,3166.77472606,10022.65727089,9616.22039929,406.43687162
matupa,5702.48302071,3716.02832629,12611.65112193,12002.16307745,609.48804459
mirassol d'oeste,10669.128694,7206.69883458,23440.96184634,22351.61168082,1089.35016554
nobres,5815.43853071,3999.34287848,14673.61012197,13981.73829722,691.87182476
nortelandia,2651.02924905,1817.7662238,6481.69164067,6182.28167403,299.40996668
nossa senhora do livramento,4460.85983987,2832.89416284,10561.07204933,10050.60540005,510.46664927
nova bandeirantes,4377.43148389,2835.02665621,9172.86902783,8752.00112169,420.86790616
nova brasilandia,1816.33109223,1094.86367578,3947.32830699,3727.93854242,219.38976452
nova canaa do norte,4773.98216146,3296.4880101,11908.67641242,11332.04577787,576.63063452
nova guarita,1998.34676694,1343.19868312,4864.3616761,4712.9007588,151.46091728
nova lacerda,2024.61159913,1416.12613567,4357.96814745,4224.20474148,133.76340596
nova marilandia,1113.95184017,757.17520783,2638.3840478,2490.04968786,148.33435995
nova maringa,2332.61489415,1576.79412112,5165.01793096,5031.6299542,133.38797675
nova monte verde,3068.85859081,2066.22757451,7030.77733056,6724.02071876,306.75661178
nova mutum,12261.3740841,7145.55341111,18239.79271277,17497.97478636,741.81792639
nova nazare,1055.0949889,758.9041648,2512.12218947,2422.44532305,89.67686642
nova olimpia,6869.43829227,4464.6045311,14205.18808945,13441.07369897,764.11439049
nova santa helena,1377.190749,934.14354258,3030.66410168,2915.73001161,114.93409009
nova ubirata,3223.67859011,2182.88238907,6026.53334775,5757.44236375,269.09098396
nova xavantina,8181.86625877,5681.01446524,18743.85468497,17782.59961604,961.25506893
novo horizonte do norte,1549.51177154,892.51146643,3292.41915817,3090.72252349,201.69663461
novo mundo,2757.80707618,1846.65385657,6098.14458808,5870.78870784,227.35588023
novo santo antonio,714.94642312,528.84439172,1992.53972389,1909.86224368,82.6774802
novo sao joaquim,2417.29202402,1649.26634362,5545.51006939,5382.52331444,162.98675492
paranaita,4191.35470962,2854.24758067,9873.69463551,9407.28405507,466.41058049
paranatinga,7305.08207097,4883.2102568,15351.12036951,14685.85454079,665.26582872
pedra preta,6418.2417295,4324.56195126,14085.96997831,13392.70235235,693.267626
peixoto de azevedo,11967.18678404,7840.98231751,27270.39723779,25614.67036733,1655.72687044
planalto da serra,1072.17437255,746.28139447,2677.86347881,2544.92335026,132.9401286
pocone,12614.67875663,8260.78690543,30275.305089,28739.68020293,1535.62488608
pontal do araguaia,2242.97524304,1548.37167668,4811.85273741,4604.15591628,207.69682113
ponte branca,727.40707246,522.95096238,1944.02471828,1785.68865663,158.33606166
pontes e lacerda,16988.00090249,11370.88103815,34971.41695775,33348.32890129,1623.08805642
porto alegre do norte,4021.87047362,2664.63180103,10029.17819201,9652.32766527,376.85052669
porto dos gauchos,2125.8095105,1444.75721549,4616.42052915,4490.36840774,126.05212139
porto esperidiao,4261.73655656,2871.13159621,9881.33918875,9450.85677513,430.48241357
porto estrela,1458.41510109,963.11101313,3993.57357764,3719.0117841,274.56179348
poxoreo,6941.40572405,4745.53569245,16903.69794721,16136.37292204,767.32502518
primavera do leste,21458.30568785,13357.50695457,35325.97848423,33768.87900456,1557.09947968
querencia,4937.62053987,3148.15305544,8942.57856997,8599.64063016,342.93793982
reserva do cabacal,1057.23078464,726.43191431,2934.36332926,2630.01670011,304.34662915
ribeirao cascalheira,3478.32239001,2376.39674477,8142.28638464,7723.20181624,419.08456843
ribeiraozinho,910.28734732,633.15067696,2069.13458165,1930.81666048,138.31792115
rio branco,2156.77539919,1473.6424544,5389.69286517,5121.62771613,268.06514907
rondolandia,1331.08946814,904.13284064,3298.67595425,3203.4200743,95.25587993
rondonopolis,82653.76931172,54338.5525966,157616.18426673,150807.90386746,6808.28039939
rosario oeste,6956.65129039,4608.85218212,18497.45680558,17260.57145364,1236.88535195
salto do ceu,1613.36820693,1079.22231119,3934.88944404,3628.01148769,306.87795638
santa carmem,1555.3167619,1027.71954649,3369.03856159,3254.13360563,114.90495592
santa cruz do xingu,673.09792382,479.14085626,1578.63328173,1531.89174444,46.7415373
santa rita do trivelato,903.10553654,619.86951948,1693.32350876,1650.96495388,42.35855487
santa terezinha,2704.27170559,1861.29758427,7705.03820964,7263.9549501,441.08325953
santo afonso,1134.80321263,810.32598523,2908.55620945,2743.74935822,164.80685125
santo antonio do leste,1395.82900104,834.572626,2310.56995226,2267.9336494,42.63630287
santo antonio do leverger,7164.70963876,4696.09638415,16002.30814427,15521.35929523,480.94884905
sao felix do araguaia,4159.25635515,2768.6087582,10128.25563433,9622.57676909,505.67886527
sao jose do povo,1459.08449052,898.82217898,3301.50950802,3192.0787255,109.43078256
sao jose do rio claro,6539.64914669,4396.69958317,13927.46764391,13379.42860836,548.0390355
sao jose do xingu,1899.30349247,1103.08499164,3732.32433523,3555.10877993,177.21555529
sao jose dos quatro marcos,8181.53911573,5572.89587747,18200.21466335,17524.66631732,675.548346
sao pedro da cipa,1668.19382115,1165.32335995,4399.52917901,4103.91200024,295.61717878
sapezal,6616.32867213,4342.13016931,10883.78225545,10484.8084164,398.97383908
serra nova dourada,505.50076277,350.08301549,1215.64164902,1185.99834885,29.64330019
sinop,46435.40650771,29903.44651647,86355.04051824,83003.03625318,3352.00426502
sorriso,26473.49194774,16920.56549207,46697.36817045,44802.63298857,1894.73518191
tabapora,3805.65639075,2518.50824659,7670.30190538,7210.64856618,459.65333919
tangara da serra,34931.9104533,22700.76307447,69916.64935979,67063.38468181,2853.26467788
tapurah,3587.30454707,2257.08850476,6517.03042836,6242.25501701,274.77541141
terra nova do norte,4636.98112745,3140.9322543,11398.32082139,10974.22249126,424.0983301
tesouro,1285.62514861,871.21911491,3058.61406165,2915.96743921,142.64662243
torixoreu,1732.0479836,1256.7306975,4109.58010969,3933.02100122,176.55910844
uniao do sul,1380.1168862,917.36893963,3059.33753664,2924.74220406,134.59533256
vale de sao domingos,1190.35538067,814.74648497,3088.99510632,2911.79729187,177.19781446
varzea grande,106995.80846313,65983.9757622,197778.37676902,190587.31366399,7191.06310517
vera,4001.85338564,2648.68198876,8487.93396736,8249.81913492,238.11483242
vila bela da santissima trindade,5390.79335804,3434.55559712,11363.31661178,11040.32675462,322.98985716
vila rica,8295.08571409,5083.27326302,16493.91151259,15815.1463365,678.7651761
