city,total,has_children,children_born,children_borned_live,children_borned_dead
jucati,4334.13465206,2729.60877054,12923.44593088,12322.68547408,600.76045672
jupi,5810.64393695,3454.50003538,15781.67180649,14863.85408467,917.81772179
jurema,6003.69384511,3696.78009539,18596.97240505,17733.09986883,863.87253623
lagoa de itaenga,8793.15340724,5313.4622392,22420.36003618,20991.40099853,1428.9590377
lagoa do carro,6844.70934876,4423.60174165,17344.83768041,16076.27281249,1268.56486784
lagoa do ouro,5092.11904783,3043.05059547,14036.72206102,13405.51969543,631.2023656
lagoa dos gatos,6471.21354518,4109.26011628,17661.14178322,16864.0497693,797.09201392
lagoa grande,9131.95834172,5978.58916352,23291.5342081,22498.73780697,792.79640116
lajedo,16153.28858582,9906.66714594,41240.14584305,38676.50387721,2563.64196586
limoeiro,24716.22228072,14952.02804572,53804.07303933,51182.93112162,2621.14191771
macaparana,10355.26085848,6141.57433134,27249.26747864,25874.92181553,1374.34566315
machados,5758.22268517,3334.53003443,14031.63188991,13091.04797378,940.5839161
manari,6863.93225863,3653.30458327,19167.09801483,18037.2365216,1129.86149322
maraial,4841.62701214,2835.15519003,12538.52811594,12007.00247838,531.52563757
mirandiba,5861.10934365,3416.57845697,13581.49518046,13169.7064636,411.78871689
