city,total,regular,military_and_gov,irregular,entrepreneur,employers
leme do prado,633.38,715.42,717.28,391,649.54,1010.6
leopoldina,961.65,845.32,2152.52,538.17,1064.46,3241.89
liberdade,950.78,707.01,1098.25,386.93,1792.52,2468.12
lima duarte,773.95,699.11,1104.48,402.76,847.88,4475.28
limeira do oeste,1062.28,1055.52,1165.72,600.13,1453.19,3431.96
lontra,575.33,842.67,820.46,399.13,560.83,1542.46
luisburgo,528.61,671.61,854.75,373.46,591.44,654.1
luislandia,436.51,624.05,802.81,275.62,339.1,972.84
luminarias,734.97,630.51,938.68,483.89,929.8,3062.46
luz,1079.91,861.86,1017.75,591.59,1809.58,4113.09
machacalis,607.36,781.89,846.32,403.07,729.81,2509.52
machado,1125.62,862.71,1920.77,589.19,1297.37,5959.32
madre de deus de minas,882.84,746.18,1081.18,438.53,1312.96,4010.8
malacacheta,623,673.37,1083.74,401.89,612.87,3122.15
mamonas,468.17,687.6,830.01,386.35,372.46,1185.41
manga,751.29,612.98,1315.63,455.27,928.14,6164.42
manhuacu,948.43,904.21,1411.9,544.79,1230.17,2183.06
manhumirim,865.93,865.72,1982.38,530.68,1067.12,1409.81
mantena,835.53,883.79,1448.78,497.68,881.29,2688.48
mar de espanha,768.42,661.97,1157.22,507.13,1042.64,2330.18
maravilhas,705.08,729.22,832.09,482.11,845.68,2190.31
maria da fe,742.74,749.56,1236.21,538.99,914.38,3182.61
mariana,1086.93,1145.28,1225.32,584.28,1172.61,2652.73
marilac,717.91,819.16,730.4,485.43,927.23,3714.77
mario campos,951.09,942.4,1356.31,609.19,1115.23,3282.59
maripa de minas,758.64,603.12,934.16,510.08,1277.37,3000
marlieria,666.04,736.53,767.83,476.99,591.83,1953.59
marmelopolis,651.61,695.92,1116.66,434.07,622.74,1530
martinho campos,943,877.15,1124.78,591.97,1375.99,2805.95
martins soares,582.09,636.32,752.57,473.49,603.18,2691.4
mata verde,558.47,681.78,880.96,348.07,736.63,2001.99
materlandia,568.01,581.3,746,350.85,829.33,1182.07
mateus leme,974.59,891.93,1559.36,540.42,1318.53,3898.7
mathias lobato,793.89,655.76,1130.42,761.51,889.87,1353.55
matias barbosa,989.59,863.48,1748.89,532.29,1116.32,4224.76
matias cardoso,634.51,709.9,1253.05,395.2,645.39,331.33
matipo,688.14,704.37,812.79,460.11,1198.38,3254.37
mato verde,470.86,622.6,807.89,286.51,476.94,1589.56
matozinhos,942.47,915.63,1148.78,496.91,1010.23,4974.96
matutina,1327.88,962.46,3539.7,605.44,1581.65,1900
medeiros,1231.36,752.43,912.81,602.86,1751.07,11142.56
medina,777.13,949.45,1233.84,492.17,746.89,3757.1
mendes pimentel,758.4,771.29,929,459.79,889.37,5058.73
merces,872.09,695.62,1176.98,430.51,1091.84,8969.13
mesquita,775.29,885.4,911.32,504.42,758.7,3022.28
minas novas,648,735.27,1000.7,432.21,548.79,2833.72
minduri,677.22,717.79,968.94,447.3,911.36,3242.53
mirabela,573.23,659.27,851.95,395.2,622.46,2165.35
miradouro,698.89,780.75,1167.11,413.98,699.31,2578.55
mirai,841.53,801.8,1208.45,609.26,1087.38,3049.01
miravania,481.75,711.77,677.43,287.92,388.4,942.81
moeda,771.71,699.72,1113.16,549.05,978.99,2498.33
moema,895.85,866.46,891.05,700,1114.3,1900.14
monjolos,681.9,577.19,745.82,404.17,1173.69,-
monsenhor paulo,845.89,751.02,1041.76,609.23,1107.41,5317.02
montalvania,631.58,753.12,1030.94,348.86,712.01,1945.4
monte alegre de minas,999.26,831.22,1056.03,641.99,1383.17,4910.18
monte azul,583.31,735.44,946.8,423.23,578.43,1098.86
monte belo,803.96,780.39,1499.22,602.35,811.58,2747.59
monte carmelo,1105.66,865.91,1177.05,662.34,1655.21,6803.13
monte formoso,532.74,683.69,676.07,450.08,419.63,1500
monte santo de minas,838.34,736.88,937.38,527.19,1032.42,3158.8
monte siao,999.54,851.34,1085.08,587.03,1236.02,2603.18
montes claros,1058.21,949.95,1861.78,567.22,1097.55,3749.9
montezuma,500.97,655.9,776.89,315.98,412.23,6693.77
morada nova de minas,783.21,859.77,1020.91,554.11,867.68,1276.72
morro da garca,705.09,680.82,1053.44,433.48,873.65,3801.5
morro do pilar,657.76,634.62,756.97,448.02,992.32,-
munhoz,725.35,742.1,715.72,561.86,931.03,3012.63
muriae,1018.13,866.36,1792.7,566.91,1272.63,4223.42
mutum,683.44,696.14,1369.61,452.93,816.82,1529.41
muzambinho,1031.81,858.74,1706.86,662.61,1203.73,2820.99
nacip raydan,888.37,717.81,1186.28,499.27,2587.17,1275.82
nanuque,909.7,762.22,1138.37,586.12,1005.03,5091.47
naque,763.11,802,683.7,517.81,1038.04,2376.95
natalandia,670.28,724.45,807.4,433.06,727.28,2114.37
natercia,708.28,658.6,1120.22,510.08,747.08,2957.83
nazareno,795.2,866.5,1171.8,454.4,895.58,3036.86
nepomuceno,714.92,706.59,1273.31,484.24,873.66,2448.39
ninheira,483.03,703.23,618.02,335.73,488.5,1000
nova belem,520.91,631.94,778.79,390.42,532.21,421.19
nova era,861.24,831.7,1213.86,465.33,1079.26,2955.13
nova lima,2348.23,1717.39,5146.29,1043.16,3574.69,10086.56
nova modica,674.89,638.43,935.82,442.3,1303.26,3000
nova ponte,1374.2,1003.06,1581.22,724.03,2838.29,4600.87
nova porteirinha,499.97,570.6,693.33,330.98,587.53,3568.23
nova resende,853.9,772.98,1277.67,584.28,976.59,5067.39
nova serrana,920.83,803.16,1052.09,728.9,1358.02,2712.12
nova uniao,643.51,658.1,948.58,402.85,676.67,3695.38
novo cruzeiro,532.07,682.75,1212.8,369.92,414.58,1012.92
novo oriente de minas,660.38,698.68,758.24,488.19,830.3,-
novorizonte,549.22,636.22,764.88,493.91,436.16,735.33
olaria,719.72,628.39,755.45,479.63,1024.17,-
olhos-d'agua,577.73,597.24,677.81,343.93,605.03,2500
olimpio noronha,699.21,595.2,966.72,619.06,703.5,2506.95
oliveira,870.28,850.25,1483.45,532.95,1009.74,2681.03
oliveira fortes,620.16,678.58,739.29,405.86,712.39,3309.28
onca de pitangui,754.81,736.06,1181.61,523.74,736.79,7796.12
oratorios,688.04,644.78,846.69,473.68,881.54,2421.43
orizania,482.74,667.63,890.49,362.34,437.66,4228.32
ouro branco,1396.55,1340.21,1537.48,673.91,1794.39,3803.09
ouro fino,883.21,830.94,1191.92,538.78,980.67,3124.21
ouro preto,1101.63,999.08,2113.1,645.92,1192.63,3308.95
ouro verde de minas,605.73,772.75,970.65,350.23,627.9,1894.13
padre carvalho,551.7,624.13,752.61,394.01,419.06,450
padre paraiso,559.34,693.86,829.79,398.21,571.75,1287.39
pai pedro,433.51,541,599.29,333.66,399.36,1762.76
paineiras,863.6,791.33,889.29,545.52,1164.25,2166.06
pains,1012.45,859.57,930.01,518.3,1579.91,4865.58
paiva,615.3,644.35,1046.77,348.11,735.09,1020
palma,704.23,746.56,1101.7,424.98,872.9,1524.83
palmopolis,439.26,692.71,717.95,260.69,447.73,70
papagaios,771.62,700.9,1072.36,479.27,884.26,3618.9
para de minas,1015.62,911.57,1450.64,712.16,1339.87,3159.47
paracatu,1093.69,1007.03,1349.21,573.25,1630.11,3174.89
paraguacu,853.4,739.39,1414.01,647.61,1061.02,1983.09
paraisopolis,912.82,880.64,1671.32,577.25,982.07,3936.16
paraopeba,793.23,814.55,981.12,504.46,954.68,2020.04
passa quatro,839.82,782.63,1416.05,490.63,909.94,2992.37
passa tempo,838.66,730.83,1621.23,585.88,974.57,2962.17
passabem,560.5,662.07,705.12,419.29,796,1020
passa-vinte,706.18,820.97,816.84,415.75,882.33,1352.9
passos,1204.92,1044.31,2074.96,657.43,1756.22,3341.77
patis,521.07,667.14,783.04,376.39,510.66,-
patos de minas,1236.65,952.4,1937.87,715.62,1548.18,4067.65
patrocinio,1099.84,910.56,1204.02,656.78,1716.32,3390.74
patrocinio do muriae,762.43,730.42,1120.68,565.91,829.87,2845.43
paula candido,593.91,609.37,1022.59,379.63,690.97,2007.3
paulistas,583.51,662.6,890.61,340.94,800.35,8326.08
pavao,732.65,647.83,937.02,410.85,1207.78,5431.56
pecanha,712.15,692.07,1143.87,394.61,808.05,2823.57
pedra azul,694.13,849.34,959.97,466.17,870.61,3593.86
pedra bonita,485.55,842.2,793.34,348.23,466.16,3055.2
pedra do anta,532.56,827.06,885.97,325.03,503.64,1234
pedra do indaia,872.56,760.44,917.19,525.8,1130.51,2747.51
pedra dourada,774.49,660.42,966.76,544.91,1411.2,967.58
pedralva,918.21,810.92,1508.61,473.87,734.42,11109.15
pedras de maria da cruz,535.84,632.84,1103.64,345.49,477.69,-
pedrinopolis,1048.09,989.97,918.11,601.35,1713.03,2443.63
pedro leopoldo,1103.28,1061.77,1867.91,602.08,1292.59,2441.46
pedro teixeira,578.58,634.52,837.4,345.4,560.52,-
pequeri,736,668.47,1477.09,537.44,720.07,1384.19
pequi,738.95,650.96,911.45,566.51,998.17,3072.09
perdigao,936.15,827.64,1081.47,699.52,1269.51,1979.25
perdizes,1256.19,963.07,1049.78,808.91,2348.66,3483.72
perdoes,1119.32,870.7,1310.31,477.95,1335.06,18493.39
periquito,692.87,698.1,694.91,550.37,897.61,2488.73
pescador,799.48,663.94,847.08,487.54,1580.09,1143.78
piau,673.1,683.06,924.35,437.56,706.86,4501.38
piedade de caratinga,618.42,588.34,1029.78,434.71,769.75,1927.94
piedade de ponte nova,620.81,609.22,820.5,357.78,754.45,3082.38
piedade do rio grande,632.14,559.06,850.33,383.77,840.35,2226.7
piedade dos gerais,716.97,642.17,799.53,480.14,864.32,1299.35
pimenta,886.02,774.05,1062.86,565.76,1056.52,3976.72
pingo-d'agua,644.81,566.92,788.72,569.02,717.79,1717.35
pintopolis,582.9,644.92,731.37,294.78,686.29,-
piracema,685.54,613.78,944.84,454.03,933.51,2544.1
pirajuba,1274.64,1212.78,1318.37,579.05,1983.9,1500
piranga,538.07,606.25,1008.35,393.4,565.18,4638.05
pirangucu,790.27,788.29,1455.5,466.23,876.96,3647.8
piranguinho,830.01,866.62,1041.87,475.5,913.48,1736.61
pirapetinga,863.72,916.94,909.74,528.31,1086.69,1905.97
pirapora,970.41,920.43,1509.82,561.77,1073.79,4005.24
pirauba,729.85,739.59,1032.02,552.09,781.45,1631.04
pitangui,995.66,956.13,932.37,588.81,1541.26,2863.25
piumhi,1085.13,841.65,1640.75,582.32,1383.44,5286
planura,1063.89,1127.29,1176.26,595.63,1341.74,2519.9
poco fundo,928.78,862.89,1200.25,586.71,941.49,3589.37
pocos de caldas,1328.84,1122.81,3831.72,783.21,1536.1,5180.4
pocrane,582.71,762.99,1124.54,414.88,585.68,2320.07
pompeu,977.88,860.84,1117.51,560.86,1346.12,6907.84
ponte nova,1035.14,846.83,1462.59,520.53,1319.63,4011.19
ponto chique,499.19,647.33,768.04,358.21,449.4,685.56
ponto dos volantes,567.7,678.23,726.14,452.47,559.79,2345
porteirinha,568.21,740.45,1291.76,355.44,586.47,1615.17
porto firme,602.7,684.82,1072.94,400.26,710.65,1024.8
pote,517.01,696.29,855.46,385.4,473.77,2084.61
pouso alegre,1263.5,1104.13,2134.98,772.55,1399.52,3770.31
pouso alto,1277.41,716.07,1156.77,496.86,950.95,22077.4
prados,739.83,655.5,1310.75,478.76,911.99,2266.56
prata,1230.52,971.45,1134.27,643.44,2229.94,4312.11
pratapolis,923.47,825.46,2277.75,584.83,1086.61,3639.2
pratinha,1114.83,692.16,1388.9,597.18,1549.09,1708.62
presidente bernardes,515.01,624.42,782.14,347.35,517.07,1187.06
presidente juscelino,576.86,674.2,917.47,438.04,612.76,1966.72
presidente kubitschek,582.19,569.5,726.97,403.17,550.61,1475.8
presidente olegario,915.74,779.81,1295.43,572.79,997.01,7064.24
prudente de morais,798.54,813.03,795.26,517.98,1001.92,3285.55
quartel geral,794.87,668.47,902.34,506.84,1518.32,1443.21
queluzito,851.77,735.99,912.2,528.64,996.47,6637.28
raposos,866.05,839.7,1139,578.5,1157.75,2600.96
raul soares,731.29,764.05,1568.38,448.99,783.14,2365.34
recreio,800.08,749.7,1056.41,492.52,1072.34,1903.13
reduto,817.54,717.19,1086.55,497.97,908.13,9864.22
resende costa,703.45,715.22,1669.06,388.65,772.7,4071.57
resplendor,883.4,829.05,1274.48,558.72,1107.34,2880.05
ressaquinha,701.97,714.81,965.8,468.44,717.93,2012.89
riachinho,617.98,655.51,807.33,513.4,644.06,3000
riacho dos machados,529.45,673.56,814.93,368.78,387.72,1293.31
ribeirao das neves,798.82,777.84,1235.61,597.6,893.6,2683.79
ribeirao vermelho,786.88,782.04,1301.54,529.93,683.08,1565.76
rio acima,965.21,846.76,1148.96,649.54,1306.06,9304.19
rio casca,780.09,699.77,1403.63,430.55,1108.21,1920.52
rio do prado,597.98,609.87,769.34,391.31,654.11,2445.38
rio doce,689.45,679.41,1118.38,520.05,635.8,957.48
rio espera,483.16,697.17,785.56,366.38,441.24,-
rio manso,774.73,793.28,996.82,574.65,681.53,6391.38
rio novo,810.56,663.38,1194.46,489.5,1263.99,2003.2
rio paranaiba,1122.32,898.65,1484.15,703.97,1531.31,4584.99
rio pardo de minas,569.89,656.04,1098.88,389.13,424.72,2442.6
rio piracicaba,857.87,985.65,1173.7,423.26,743.28,3066.13
rio pomba,842.23,772.86,1771.45,501.18,954.62,1897.93
rio preto,799.54,764.6,1274,483.34,979.22,2432.02
rio vermelho,528.35,558.66,947.66,321.57,516.88,4085.11
ritapolis,790.99,776.21,975.33,506.44,1034.15,3113.57
rochedo de minas,657.84,660.64,940.85,444.12,664.86,1966.09
rodeiro,979.03,713.58,1086.15,508.01,883.33,11492.36
romaria,1253.94,746.77,880.94,518.12,3358.44,-
rosario da limeira,657.81,643.11,789.21,409.26,518.55,5524.58
rubelita,511.22,648.08,775.66,364.69,374.26,-
rubim,496.52,628.13,954.35,335.88,476.06,1599.61
sabara,965.31,921.43,1509.53,682.17,1083.29,3460.32
sabinopolis,666.78,602.68,1202.93,385.5,786.27,4758
sacramento,1006.99,856.75,1327.01,679.12,1280.03,4240.2
salinas,800.51,829.65,1362.1,438.56,857.07,2393.27
salto da divisa,693.85,761.92,1372.64,453.23,905.43,3415.26
santa barbara,931.52,1046.76,1001.28,454.65,960.81,3090.31
santa barbara do leste,554.62,638.69,825.61,472.49,592.7,570.27
santa barbara do monte verde,666.9,611.77,821.34,445.17,840.28,-
santa barbara do tugurio,581.49,672.32,725.37,417.06,575.06,701.74
santa cruz de minas,781,700.56,1389.77,494.13,802.93,2467.93
santa cruz de salinas,461.18,586.94,641.75,419.2,283.59,-
santa cruz do escalvado,583.23,566.1,806.96,483.73,595.76,2047.75
santa efigenia de minas,578.5,690.42,691.9,462.61,614.72,1926.31
santa fe de minas,528.04,586.04,643.38,490.24,445.56,1000
santa helena de minas,459.68,590.88,828.21,344.69,354.73,1200
santa juliana,1193.68,1050.66,993.26,793.82,1873.72,4030.83
santa luzia,898.43,877.4,1653.24,629.64,974.52,2724.76
santa margarida,695.17,727.63,1142.36,459.6,954.59,2180.6
santa maria de itabira,687.53,651.72,1049.32,410.09,1060.93,1191.05
santa maria do salto,507.85,634.08,843.31,297.57,552.55,1011.63
santa maria do suacui,686.93,750.23,1259.68,370.49,655.16,4308.9
santa rita de caldas,868.72,759.09,1757.73,619.22,1063.64,1801.17
santa rita de ibitipoca,768,652.1,993.5,366.38,1039.01,9686.39
santa rita de jacutinga,738.54,751.88,1020.96,479.59,891.26,2550.07
santa rita de minas,676.56,701.17,837.16,471.03,765.58,20000
santa rita do itueto,609.86,635.18,827.91,474.99,738.93,3809.69
santa rita do sapucai,1052.41,973.94,1598.03,632.17,1312.2,4527.64
santa rosa da serra,834.45,718.91,1188.55,550.02,1029.23,5683.02
santa vitoria,1076.25,1009.74,1071.72,507.2,1209.54,6038.94
santana da vargem,774.99,685.59,857.27,501.4,1172.23,3572.57
santana de cataguases,650.62,717.03,864.89,375.91,791.5,983.06
santana de pirapama,595.32,690.48,748.02,397.42,689.85,1410.81
santana do deserto,757.91,722.41,1095.39,485.28,879.72,2703.49
santana do garambeu,899.06,588.6,1097.37,400,710.77,13903.1
santana do jacare,676.44,735.25,1205.31,475.8,933.04,2107.14
santana do manhuacu,617.85,619.95,727.44,431.26,748.96,2481.42
santana do paraiso,888.4,915.51,1360.78,533.06,921.65,2195.79
santana do riacho,788.92,787.36,991.97,574.52,714.98,2973.99
santana dos montes,565.38,643.62,853.01,406.58,622.49,1367.69
santo antonio do amparo,686.61,653.61,1133.49,454.12,837.97,2802.42
santo antonio do aventureiro,669.44,671.51,1136.25,512.04,680.81,1314.99
santo antonio do grama,610.86,617.51,843.45,467.14,649.73,1881.27
santo antonio do itambe,484.9,646.15,741.02,308.33,433,1234.68
santo antonio do jacinto,518.94,684.2,876.06,331.56,569.23,2261.51
santo antonio do monte,1083.32,874.61,1082.18,702.25,1459.72,7890.06
santo antonio do retiro,561.72,707.48,888.77,589.49,441.16,510
santo antonio do rio abaixo,714.74,691.29,1310.51,438.61,811.31,-
santo hipolito,695.63,596.63,934.48,400.53,1296.43,2103.7
santos dumont,915.94,927.86,1212.91,461.1,1024.56,2450.29
sao bento abade,731.09,616.28,1087.64,494.33,1413.48,2100.28
sao bras do suacui,929.78,920.04,1425.27,720.59,1229.47,510
sao domingos das dores,672.5,621.25,1044.69,454.65,880.82,1060.66
sao domingos do prata,793.33,771.37,1190.47,483.55,975.62,3325.65
sao felix de minas,577.52,624.68,674.07,509.25,719.49,-
sao francisco,674.49,659.83,861.33,391.82,697.75,7961.2
sao francisco de paula,693.02,675.36,1026.44,481.61,1061.54,1350.62
sao francisco de sales,1115.54,922.16,1069.99,539.4,2215.13,2581.52
sao francisco do gloria,724.91,793.21,802.64,432.46,1111.32,757.04
sao geraldo,744.64,728.41,1226.55,500.81,829.62,1814.98
sao geraldo da piedade,794.94,755.17,725.13,471.65,565.79,9476.47
sao geraldo do baixio,772.4,661.52,827.6,552.13,1214.78,481.53
sao goncalo do abaete,913.24,785.63,890.5,653.75,1234.67,4393.22
sao goncalo do para,797.37,690.79,1252.3,645.46,1077.48,2884.34
sao goncalo do rio abaixo,817.61,888.79,788.97,584.32,1012.99,1733.24
sao goncalo do rio preto,554.39,711.53,734.77,405.74,433.91,757.78
sao goncalo do sapucai,969.32,792.68,1389.89,545.92,1317.95,7691.44
sao gotardo,1294.09,1006.14,1642.06,630.62,1448.48,17324.68
sao joao batista do gloria,1046.58,873.77,1048.95,586.38,1764.47,3585.07
sao joao da lagoa,513.71,602.49,831.8,395.07,491.86,4065.01
sao joao da mata,809.04,839.64,880.32,544.89,1061.15,12000
sao joao da ponte,527.44,645.98,802.16,412.63,499,-
sao joao das missoes,536.73,698.95,621.68,480.89,407.18,-
sao joao del rei,1088.71,935.87,1969.91,559.46,1129.74,2628.18
sao joao do manhuacu,795.91,759.68,901.53,489.89,945.43,3372.42
sao joao do manteninha,678.94,635.47,847.27,510.41,848.34,1161.66
sao joao do oriente,690.23,752.11,1033.67,433.97,675.4,3770.52
sao joao do pacui,403.82,739.42,845.76,296.67,370.25,-
sao joao do paraiso,527.37,618.63,785.32,361.78,448.79,2558.05
sao joao evangelista,746.94,713.97,1687.91,380.42,1036.39,3039.66
sao joao nepomuceno,816.8,745.37,1393.79,528.73,999.24,2282.95
sao joaquim de bicas,837.55,850.91,1187.88,624.18,850.76,2555.16
sao jose da barra,1157.7,1331.52,1148.93,642.52,1353.51,2416.42
sao jose da lapa,899.93,847.31,963.63,599.56,1174.1,2359.44
sao jose da safira,558.85,662.77,973.28,464.69,521.98,600
sao jose da varginha,910.88,694.67,1056.72,596.98,1151.54,11790.67
sao jose do alegre,707.84,661.51,905.17,492.06,907.14,2571.03
sao jose do divino,661.74,734.9,839.63,443.97,1158.74,982.84
sao jose do goiabal,808.58,625.04,826.24,635.08,800.3,7532.6
sao jose do jacuri,518.93,620.44,795.38,337.91,770.24,3479.22
sao jose do mantimento,660.17,856.85,974.4,507.21,524.54,1516.64
sao lourenco,1118.17,921.94,2309.44,601.43,1278.18,2836.1
sao miguel do anta,543.23,595.81,941.93,379.18,570.34,3153.85
sao pedro da uniao,813.29,710.56,946.07,522.47,1044.61,2797.13
sao pedro do suacui,610.33,682.53,837.83,385.87,758.91,1027.85
sao pedro dos ferros,711.29,685.29,1050.38,437.14,813.56,4734.55
sao romao,564.99,720.82,829.37,334.54,538.89,929.6
sao roque de minas,980.47,815.43,1037.6,677.65,1254.27,2081.09
sao sebastiao da bela vista,885.71,722.11,1156.09,590.88,1022.34,5525.31
sao sebastiao da vargem alegre,669.43,1006.14,686.18,490.75,667.05,-
sao sebastiao do anta,565,658.59,847.83,420.74,601.05,4060.11
sao sebastiao do maranhao,504.49,610.85,707.3,312.54,728.77,795.3
sao sebastiao do oeste,832.91,728.05,1465.04,544.28,1179.53,1909.91
sao sebastiao do paraiso,1109.02,916.73,1562.64,658.24,1859.18,2784.51
sao sebastiao do rio preto,627.38,516.96,770.63,373.84,705.34,1634.53
sao sebastiao do rio verde,684.82,685.74,1041.05,493.35,660.2,1212.13
sao thome das letras,679.73,646.33,793.28,436.12,819.73,2383.58
sao tiago,737.67,804.51,1072.71,503.71,870.68,1694.07
sao tomas de aquino,809.16,757.31,885.06,573.98,1243.24,1000
sao vicente de minas,842.16,666.4,1161.28,522.63,997.25,3177.82
sapucai-mirim,777.19,679.69,1056.49,538.1,1171.51,3516.67
sardoa,645.04,704.26,886.62,405.71,620.6,2407.09
sarzedo,1078.2,1007.88,1221.72,587.42,1468.82,2846.98
sem-peixe,588.76,583.72,863.11,388.61,626.44,4713.86
senador amaral,619.22,762.03,591.91,399.64,719.79,1648.72
senador cortes,619.84,632.03,770.92,431.06,785.21,621.47
senador firmino,661.52,713.45,952.35,437.15,704.16,1133.5
senador jose bento,583.98,783.33,823.8,383.07,643.58,-
senador modestino goncalves,459.99,593.28,710.68,316.63,498.82,2159.62
senhora de oliveira,609.2,683.16,756.15,406.25,843.73,3164.59
senhora do porto,536.94,658.89,1015.02,347.88,510.63,1828.38
senhora dos remedios,495.13,608.46,991.95,348.28,455.78,1240.27
sericita,526.15,679.68,643.48,355.04,630.39,2833.84
seritinga,715.39,675.59,861.12,444.12,811.23,2637.32
serra azul de minas,541.57,653.6,778.47,507.08,524.77,581.52
serra da saudade,773.88,670.89,858.58,555.49,929.59,2800
serra do salitre,1028.6,806.56,957.76,541.02,1968.18,7157.96
serra dos aimores,935.58,729.77,868.53,458.98,906.86,25581.44
serrania,745.41,657.39,968.85,530.78,1074.19,4075.33
serranopolis de minas,587.13,740.34,730.75,401.94,475.42,7429.1
serranos,682.99,611.28,1158.04,435.06,1145.76,2492.57
serro,786.74,642.11,1254.98,326.77,1026.51,4549.28
sete lagoas,1181.47,1054.94,2270.9,623.32,1407.32,2981.01
setubinha,520.4,615.01,872.76,336.92,585.27,5374.28
silveirania,698.91,711.65,1167.24,481.62,764.38,510
silvianopolis,945.53,743.74,1157.28,695.01,1292.91,6012.22
simao pereira,772.11,701.94,793.22,536.4,1118.45,1743.94
simonesia,667.37,731.08,809.34,485.28,737.16,3209.75
sobralia,597.65,644.75,896.96,383.62,656.7,4061.47
soledade de minas,739.75,726.58,902.28,494.61,894.69,923.83
tabuleiro,751.66,649.08,800.99,490.28,997.45,2910.97
taiobeiras,727.89,766.36,1163.81,413.95,805.31,3409.17
taparuba,576.86,662.97,977.3,486.74,605.48,2703.97
tapira,1320.8,1036.4,941.08,991.31,2021.3,3452
tapirai,734.78,744.78,824.48,497.85,821.67,2291.35
taquaracu de minas,680.79,744.94,796.15,612.68,668.65,1295.59
tarumirim,646.59,692.13,1113.75,439.12,691.54,1441.06
teixeiras,768.44,794.63,1033.1,459.2,842.48,2227.22
teofilo otoni,1079.59,874.05,1985.67,538.41,1197.64,5646.29
timoteo,1251.95,1259.61,1630.81,681.45,1190.9,4450.22
tiradentes,1226.16,888.66,1232.4,638.14,1834.22,2971.59
tiros,1106.17,807.39,1185.6,679.5,1599.79,2904.81
tocantins,797.68,806.32,1256.47,503.91,862.1,2086.51
tocos do moji,650.94,677.91,864.93,440.02,551.65,3831.82
toledo,687.49,750.41,830.89,460.12,776.02,2600.9
tombos,823.25,977.14,1031.95,538.55,760.21,3356.79
tres coracoes,1170.33,891.16,1865.03,606.41,1539.18,6730.6
tres marias,1050.02,1112.34,1114.3,611.97,1255.31,3787.8
tres pontas,1005.73,794.09,1390.39,593.7,1157.58,6309.41
tumiritinga,649.39,738.35,838.41,536.67,669.63,2836.72
tupaciguara,1006.43,904.89,1170.89,584.9,1235.81,3661.44
turmalina,786.9,800.52,1047.12,400.15,776.81,3230.58
turvolandia,794.97,742.58,831.89,499.58,1007.56,2452.59
uba,1036.35,886.51,1727.51,639.22,1405.37,3323.22
ubai,485.04,682.29,873.01,338.56,597.41,1023.1
ubaporanga,592.59,677.2,942.05,435.61,534.7,1465.17
uberaba,1408.07,1157.74,2178.06,824.07,1774.76,5473.95
uberlandia,1433.7,1198.65,2417.79,837.97,1715.92,4748.18
umburatiba,620.61,600.4,926.12,418.05,679.41,1224.29
unai,1088.64,997.46,1902.49,572.54,1110.34,4447.27
uniao de minas,939.32,920.42,840.98,531.18,1368.07,813.85
uruana de minas,683.75,779.25,1018.05,475.64,632.27,3289.78
urucania,689.77,663.93,860.25,502.21,1005.09,2213.41
urucuia,571.42,742.74,862.49,433.54,569.61,2589.71
vargem alegre,773.81,737.7,1039.89,407.67,855.39,4352.12
vargem bonita,720.42,673.05,897.25,528.82,821.16,1701.06
vargem grande do rio pardo,553.94,619.61,749.64,434.62,621.58,5000
varginha,1329.3,1064.82,2694.43,733.6,1789.22,4359.48
varjao de minas,961.21,927.88,845.26,707.26,1507.91,4175.38
varzea da palma,745.44,772.04,804.91,441.85,1020.91,2417.75
varzelandia,522.41,588.88,831.47,390.66,441.68,1194.64
vazante,982.86,1010.35,992.36,625.14,1187.13,2293.17
verdelandia,505.32,584.28,596.98,425.42,594.98,-
veredinha,524.76,704.83,724.46,334.12,427.9,778.17
verissimo,968.87,801.15,977.24,579.93,1480.2,4348.75
vermelho novo,654.76,791.1,882.88,394.41,760.7,1000
vespasiano,883.51,850.06,1226.34,604.28,1072.04,3787.36
vicosa,1293.08,1022.91,3258.71,560.87,1350.1,3933.35
vieiras,628.98,643.88,743.39,409.83,766.32,1435.96
virgem da lapa,581.12,669.3,885.73,406.55,485.35,1961.51
virginia,660.02,676.84,1048.48,526.02,704.02,1814.43
virginopolis,780.2,732.13,1292.9,476.95,1000.41,2998.04
virgolandia,579.67,930.01,906.7,423.79,673.13,1265.72
visconde do rio branco,865.57,760.66,1165.84,548.67,1142.56,2718.61
volta grande,890.39,844.05,3333.57,572.47,1210.05,4000
wenceslau braz,827.46,769.47,1563.1,646.67,1047.03,-
