city,quantity
itapecuru mirim,22499.28507744
itinga do maranhao,9609.52074789
jatoba,3255.86946204
jenipapo dos vieiras,5973.84401689
joao lisboa,8344.13542554
joselandia,5486.47823916
junco do maranhao,1702.34830212
lago da pedra,16998.45449393
lago do junco,4021.79167268
lago dos rodrigues,2727.3949859
lago verde,6400.90962861
lagoa do mato,3950.82542162
lagoa grande do maranhao,4528.61980949
lajeado novo,2510.44192899
lima campos,4017.44750348
loreto,4290.29996984
luis domingues,2351.56781111
magalhaes de almeida,6654.89121531
maracacume,7322.16674997
maraja do sena,3279.08817074
maranhaozinho,5111.43886628
mata roma,6034.84973817
matinha,7551.01878962
matoes,12098.7010717
matoes do norte,5496.86083497
milagres do maranhao,3157.83385707
mirador,8308.36002212
miranda do norte,7878.27850844
mirinzal,5682.21222794
moncao,13758.15569074
montes altos,3538.093851
morros,8038.8045708
nina rodrigues,5390.12493766
nova colinas,1832.54105336
nova iorque,1521.91048634
nova olinda do maranhao,7835.01460394
olho d'agua das cunhas,6177.44636473
olinda nova do maranhao,4695.06674151
paco do lumiar,35516.15708481
palmeirandia,6508.32737276
paraibano,6941.35160833
parnarama,13262.42988681
passagem franca,6577.46326284
pastos bons,6811.51627001
paulino neves,7011.62822769
paulo ramos,7911.97957034
pedreiras,13886.14945157
pedro do rosario,9902.30268759
penalva,13901.52226703
peri mirim,3961.10403361
peritoro,7952.84770379
pindare-mirim,12441.25829591
pinheiro,27127.30995066
pio xii,8147.847696
pirapemas,6439.39502487
pocao de pedras,7248.05348901
porto franco,7578.53251437
porto rico do maranhao,2152.48261449
presidente dutra,14495.08579384
presidente juscelino,4902.45833048
presidente medici,2774.0478409
presidente sarney,7121.57370734
presidente vargas,4635.87215791
primeira cruz,6310.38443941
raposa,10057.93540815
riachao,7938.71154777
ribamar fiquene,2514.96981426
rosario,13826.2779743
sambaiba,1784.7899452
santa filomena do maranhao,2791.53641268
santa helena,14239.6650175
santa ines,26875.74640788
santa luzia,28898.36175792
santa luzia do parua,8697.73016274
santa quiteria do maranhao,11696.9731394
santa rita,11680.47418991
santana do maranhao,4789.06137719
santo amaro do maranhao,5837.50928768
santo antonio dos lopes,5219.1379693
sao benedito do rio preto,6936.76276357
sao bento,13257.96316997
sao bernardo,9893.13029296
sao domingos do azeitao,2627.04382677
sao domingos do maranhao,12282.96286376
sao felix de balsas,1465.61570147
sao francisco do brejao,3721.77768964
sao francisco do maranhao,4052.29014674
sao joao batista,6462.56834376
sao joao do caru,5216.88556991
sao joao do paraiso,3700.4582127
sao joao do soter,6794.48894481
sao joao dos patos,8187.29514302
sao jose de ribamar,54226.01001095
sao jose dos basilios,2727.78695952
sao luis,343142.57027762
sao luis gonzaga do maranhao,7665.15830612
sao mateus do maranhao,13467.11317943
sao pedro da agua branca,4708.07697808
sao pedro dos crentes,1549.3625318
sao raimundo das mangabeiras,6317.57473434
sao raimundo do doca bezerra,2451.84734808
sao roberto,2317.65124805
sao vicente ferrer,7671.40494336
satubinha,4365.23374023
senador alexandre costa,3925.87882568
senador la rocque,7010.99732133
serrano do maranhao,4361.85683432
sitio novo,5493.37083278
sucupira do norte,3610.35251761
sucupira do riachao,1460.3968246
tasso fragoso,3165.75826285
timbiras,9224.44018538
timon,59746.2692196
trizidela do vale,6174.53237053
tufilandia,2419.10036648
tuntum,14525.29482166
turiacu,14621.93310963
turilandia,9462.40043355
tutoia,22729.91764186
urbano santos,10039.68052766
vargem grande,19322.18582077
viana,18266.25693562
vila nova dos martirios,3836.50708212
vitoria do mearim,11970.57927411
vitorino freire,12138.93582337
ze doca,19656.54478294
