city,total,main_regular,main_irregular,other_regular,other_irregular
machados,3668.94430439,1022.57650709,2646.3677973,1034.63465266,2634.30965173
manari,9875.01599429,641.00199443,9234.01399986,644.43573227,9230.58026202
maraial,3587.30916176,1544.54819088,2042.76097088,1544.54819088,2042.76097088
mirandiba,3927.04141206,978.08323572,2948.95817634,978.08323572,2948.95817634
moreilandia,3336.85163921,953.42033354,2383.43130567,953.42033354,2383.43130567
moreno,18141.78423163,10177.94557146,7963.83866017,10189.87186411,7951.91236752
nazare da mata,9705.31583187,6250.24492752,3455.07090435,6250.24492752,3455.07090435
olinda,151404.00542061,96705.35379862,54698.65162199,96753.05437756,54650.95104306
orobo,8200.87131236,1702.74136005,6498.12995231,1702.74136005,6498.12995231
oroco,5622.26229966,900.62096298,4721.64133668,900.62096298,4721.64133668
ouricuri,21382.93909402,5645.59430301,15737.34479101,5678.75072149,15704.18837254
palmares,16669.25961414,8635.07104852,8034.18856562,8643.86776884,8025.3918453
palmeirina,2609.78689146,634.80827406,1974.9786174,640.64632501,1969.14056646
panelas,10190.12622529,1646.35681364,8543.76941165,1646.35681364,8543.76941165
