city,total,main_regular,main_irregular,other_regular,other_irregular
barra,17653.20626139,3480.05553897,14173.15072242,3501.11905396,14152.08720742
barra da estiva,10102.13667788,2324.39763468,7777.7390432,2348.72891854,7753.40775934
barra do choca,14469.09921037,4583.00521531,9886.09399506,4596.16657712,9872.93263325
barra do mendes,5009.7620002,949.37029375,4060.39170645,954.3188266,4055.4431736
barra do rocha,2216.71933933,830.73733305,1385.98200628,830.73733305,1385.98200628
barreiras,61183.88584904,32766.20238163,28417.68346741,32816.98778973,28366.8980593
barro alto,6579.1558574,1027.22976259,5551.92609481,1031.88364873,5547.27220867
barro preto,2140.39127387,1054.16439194,1086.22688193,1054.16439194,1086.22688193
barrocas,7147.42625275,2108.52211212,5038.90414063,2114.25336503,5033.17288771
belmonte,7839.64780798,2726.85790697,5112.78990101,2734.97634722,5104.67146076
belo campo,6706.84910432,1177.05430372,5529.7948006,1177.05430372,5529.7948006
biritinga,6059.2936432,1155.81116322,4903.48247998,1167.17635047,4892.11729273
boa nova,5221.83122111,1406.64495584,3815.18626527,1411.59376627,3810.23745484
boa vista do tupim,5908.26343149,1279.19700427,4629.06642722,1279.19700427,4629.06642722
bom jesus da lapa,24422.19410411,8616.14972164,15806.04438247,8635.3928926,15786.80121151
bom jesus da serra,3277.86012136,648.53106969,2629.32905167,648.53106969,2629.32905167
boninal,4953.22022691,1280.06405949,3673.15616742,1280.06405949,3673.15616742
bonito,6950.51347279,1456.45023352,5494.06323927,1462.50735635,5488.00611643
boquira,7857.11674645,2220.67159222,5636.44515423,2220.67159222,5636.44515423
botupora,5405.30866815,864.76382963,4540.54483852,864.76382963,4540.54483852
brejoes,4789.14163628,1508.71346443,3280.42817185,1508.71346443,3280.42817185
brejolandia,3255.75329448,578.75251352,2677.00078096,578.75251352,2677.00078096
brotas de macaubas,3998.24636263,678.50840191,3319.73796072,683.33839819,3314.90796444
brumado,27627.61003109,10797.27871119,16830.3313199,10803.24975765,16824.36027344
buerarema,5577.5077425,1825.91973687,3751.58800563,1836.70990012,3740.79784238
buritirama,7073.03623155,1339.30812208,5733.72810947,1343.54128258,5729.49494898
caatiba,4562.6785474,2339.83922648,2222.83932092,2339.83922648,2222.83932092
cabaceiras do paraguacu,8624.8758762,1309.04950805,7315.82636815,1313.57353424,7311.30234195
cachoeira,13245.70507525,5495.42882983,7750.27624542,5560.15628337,7685.5487919
cacule,10803.77687773,3169.49879349,7634.27808424,3190.82143392,7612.95544381
caem,3867.46830351,735.62153839,3131.84676512,735.62153839,3131.84676512
caetanos,3616.54808574,1057.20281328,2559.34527246,1060.79609784,2555.7519879
caetite,21827.33459928,7407.52902238,14419.8055769,7414.61047879,14412.72412049
cafarnaum,6328.80653992,1097.17991114,5231.62662878,1097.17991114,5231.62662878
cairu,6540.54550296,2320.5199642,4220.02553876,2320.5199642,4220.02553876
caldeirao grande,5323.57286696,866.83006313,4456.74280383,866.83006313,4456.74280383
camacan,9728.50401136,4172.27665583,5556.22735553,4185.9234232,5542.58058816
camacari,106129.53448936,64250.54685207,41878.98763729,64285.04955735,41844.484932
camamu,13956.09161102,3650.72426648,10305.36734454,3695.28603834,10260.80557268
campo alegre de lourdes,9398.49977583,1891.27051905,7507.22925678,1901.7515582,7496.74821763
campo formoso,27917.1143463,5911.14856717,22005.96577913,5911.14856717,22005.96577913
canapolis,3152.00314618,703.48538107,2448.51776511,703.48538107,2448.51776511
canarana,11572.53132741,1712.39527475,9860.13605266,1731.89355937,9840.63776805
canavieiras,11881.46699378,3914.21621849,7967.25077529,3922.47785817,7958.98913561
candeal,4010.31204902,836.55504381,3173.75700521,836.55504381,3173.75700521
candeias,32505.90794221,21335.31145334,11170.59648887,21376.75633181,11129.1516104
candiba,5884.10979192,1693.53222849,4190.57756343,1693.53222849,4190.57756343
candido sales,10780.95650569,2521.41516036,8259.54134533,2521.41516036,8259.54134533
cansancao,13856.79639247,2184.16361364,11672.63277883,2202.57571322,11654.22067927
canudos,6179.01162768,1121.90159769,5057.11002999,1127.36937334,5051.64225434
capela do alto alegre,4949.59441184,1077.23249391,3872.36191793,1080.93030716,3868.66410468
capim grosso,12205.91208904,3288.3486582,8917.56343084,3301.2215893,8904.69049973
caraibas,3669.5405946,816.23613516,2853.30445944,816.23613516,2853.30445944
caravelas,7807.29039813,3501.56187497,4305.72852316,3523.78807317,4283.50232495
cardeal da silva,2435.22558934,1121.30869706,1313.91689228,1123.13280346,1312.09278588
carinhanha,10863.40917084,1961.3154096,8902.09376124,1961.3154096,8902.09376124
casa nova,25615.40317902,8707.22819087,16908.17498815,8739.3577157,16876.04546331
castro alves,10191.01908169,3508.15559745,6682.86348424,3508.15559745,6682.86348424
catolandia,921.21947484,226.25542651,694.96404833,226.25542651,694.96404833
catu,17668.47544412,9896.92472173,7771.55072239,9908.57240888,7759.90303523
caturama,3442.78454452,723.76821655,2719.01632797,723.76821655,2719.01632797
central,6226.8205068,1180.03476232,5046.78574448,1189.16270272,5037.65780407
chorrocho,3689.45244094,754.54254374,2934.9098972,754.54254374,2934.9098972
cicero dantas,13731.58730167,2800.74164638,10930.84565529,2809.63650312,10921.95079856
cipo,6782.13622932,1442.34863595,5339.78759337,1448.34608235,5333.79014696
coaraci,6463.33878156,2427.73401239,4035.60476917,2427.73401239,4035.60476917
cocos,6174.82891889,1662.90574554,4511.92317335,1662.90574554,4511.92317335
conceicao da feira,7581.0356333,3010.14200459,4570.89362871,3012.90942782,4568.12620547
conceicao do almeida,5165.7787779,2173.42698185,2992.35179605,2178.53361214,2987.24516576
conceicao do coite,29831.9064401,7626.86135181,22205.04508829,7639.11478486,22192.79165524
conceicao do jacuipe,12930.03799874,6877.32796417,6052.71003457,6877.32796417,6052.71003457
conde,7454.4520524,2099.98768411,5354.46436829,2099.98768411,5354.46436829
condeuba,6095.04858799,1296.5700055,4798.47858249,1296.5700055,4798.47858249
contendas do sincora,1884.38156477,396.45121043,1487.93035434,396.45121043,1487.93035434
coracao de maria,9536.05825068,2516.70794594,7019.35030474,2527.19619818,7008.86205251
cordeiros,2929.57535896,607.66162028,2321.91373868,607.66162028,2321.91373868
coribe,4955.00241113,963.32662833,3991.6757828,963.32662833,3991.6757828
coronel joao sa,6946.92867224,1119.86161038,5827.06706186,1119.86161038,5827.06706186
correntina,10504.55185838,3117.72718558,7386.8246728,3117.72718558,7386.8246728
cotegipe,5072.23751556,1244.99220986,3827.2453057,1251.01835446,3821.2191611
cravolandia,2172.27837748,612.28164986,1559.99672762,612.28164986,1559.99672762
crisopolis,9592.40287188,1021.33250926,8571.07036262,1021.33250926,8571.07036262
cristopolis,4317.2195051,958.43008815,3358.78941695,963.82292171,3353.39658339
cruz das almas,22953.10159452,13053.13651785,9899.96507667,13069.05250245,9884.04909206
curaca,11724.5561155,2317.76725023,9406.78886527,2317.76725023,9406.78886527
dario meira,4079.42582606,1146.22286561,2933.20296045,1146.22286561,2933.20296045
dias d'avila,24466.57739495,16234.50139259,8232.07600236,16248.60780905,8217.9695859
dom basilio,4963.3330937,1102.59132107,3860.74177263,1102.59132107,3860.74177263
dom macedo costa,1572.19349706,504.31676599,1067.87673107,504.31676599,1067.87673107
elisio medrado,3861.27005623,695.26200759,3166.00804864,695.26200759,3166.00804864
encruzilhada,8719.36910794,1977.66900722,6741.70010072,1977.66900722,6741.70010072
entre rios,12844.65017164,6372.50573556,6472.14443608,6372.50573556,6472.14443608
erico cardoso,5241.79098142,1153.21818816,4088.57279326,1161.46066454,4080.33031688
esplanada,12252.28677632,3834.19551848,8418.09125784,3843.36474169,8408.92203464
euclides da cunha,21943.0694742,4407.68681119,17535.38266301,4417.71464856,17525.35482564
eunapolis,43588.45458143,22547.47202076,21040.98256067,22560.23236978,21028.22221165
fatima,7631.68788953,1153.84150467,6477.84638486,1163.4608284,6468.22706113
feira da mata,2055.69925023,473.47462969,1582.22462054,480.47010171,1575.22914852
feira de santana,261613.54074821,138032.69241619,123580.84833202,138366.3928909,123247.14785734
filadelfia,5565.69412247,1248.75335695,4316.94076552,1255.25712811,4310.43699437
firmino alves,2059.74667508,1145.31697526,914.42969982,1145.31697526,914.42969982
floresta azul,2937.98097981,1057.52825131,1880.4527285,1057.52825131,1880.4527285
formosa do rio preto,7074.3729283,2146.46264473,4927.91028357,2146.46264473,4927.91028357
gandu,13226.98925138,3839.12925281,9387.85999857,3856.6841935,9370.30505787
gaviao,2104.77250069,541.24730684,1563.52519385,547.20068818,1557.57181251
gentio do ouro,2925.36904981,710.54523264,2214.82381717,710.54523264,2214.82381717
gloria,5408.69917321,1795.15799088,3613.54118233,1799.32076432,3609.37840889
gongogi,2762.72020683,914.02102976,1848.69917707,914.02102976,1848.69917707
governador mangabeira,9394.45870739,3189.07963389,6205.3790735,3189.07963389,6205.3790735
guajeru,4783.76777054,1187.51950548,3596.24826506,1187.51950548,3596.24826506
guanambi,37189.37528034,14935.11175748,22254.26352286,14989.88401124,22199.4912691
guaratinga,8184.54061132,1876.30185974,6308.23875158,1876.30185974,6308.23875158
heliopolis,5988.08008402,1024.53973809,4963.54034593,1024.53973809,4963.54034593
iacu,8369.49560739,2601.41953587,5768.07607152,2601.41953587,5768.07607152
ibiassuce,5045.18643354,1348.16021737,3697.02621617,1359.74850644,3685.4379271
ibicarai,7826.56869349,3174.01229131,4652.55640218,3194.96720856,4631.60148493
ibicoara,7200.87788816,3558.79868212,3642.07920604,3564.11680459,3636.76108357
ibicui,5935.53448249,2092.18508623,3843.34939626,2092.18508623,3843.34939626
ibipeba,6386.28240344,1238.45511,5147.82729344,1243.03165217,5143.25075127
ibipitanga,4481.69696674,959.50044115,3522.19652559,978.83715615,3502.85981058
ibiquera,1630.11631547,384.1164245,1245.99989097,384.1164245,1245.99989097
ibirapitanga,8338.89790714,1848.27549826,6490.62240888,1859.22406043,6479.67384671
ibirapua,3322.36536916,1641.91003618,1680.45533298,1645.19628079,1677.16908837
ibirataia,6349.80876335,2126.70632586,4223.10243749,2126.70632586,4223.10243749
ibitiara,4993.94305678,937.29547347,4056.64758331,937.29547347,4056.64758331
ibitita,7008.63841277,1091.9936146,5916.64479817,1091.9936146,5916.64479817
ibotirama,10277.51782244,3828.28233935,6449.23548309,3847.36912584,6430.14869661
ichu,2208.43800403,640.16706318,1568.27094085,640.16706318,1568.27094085
igapora,5663.7585246,1528.18559853,4135.57292607,1533.71190951,4130.04661509
igrapiuna,5820.10227931,2055.91184969,3764.19042962,2055.91184969,3764.19042962
iguai,9350.57332533,2170.05357047,7180.51975486,2170.05357047,7180.51975486
ilheus,76609.51659774,43058.05244358,33551.46415416,43236.29676604,33373.21983169
inhambupe,15304.44932194,4003.819639,11300.62968294,4017.60928682,11286.84003512
ipecaeta,6018.77498771,956.32485974,5062.45012797,956.32485974,5062.45012797
ipiau,16125.51384412,6831.52904969,9293.98479443,6859.95214099,9265.56170314
ipira,23070.78105804,5890.05315823,17180.72789981,5923.36034034,17147.42071768
ipupiara,3216.51202658,721.8011262,2494.71090038,727.58671845,2488.92530813
irajuba,2761.71918039,563.92861265,2197.79056774,566.59462313,2195.12455726
iramaia,4304.2761545,1041.79757064,3262.47858386,1046.71900945,3257.55714505
iraquara,8174.87424942,1510.02769778,6664.84655164,1510.02769778,6664.84655164
irara,14280.935412,3016.69351607,11264.24189593,3016.69351607,11264.24189593
irece,28208.14253158,10941.45447471,17266.68805687,11000.87171499,17207.27081659
itabela,10674.62081071,4351.1937285,6323.42708221,4351.1937285,6323.42708221
itaberaba,25034.19825383,9389.25837413,15644.9398797,9421.06813666,15613.13011718
itabuna,84833.82911684,49885.72860046,34948.10051638,49978.49255581,34855.33656103
itacare,10166.51262353,3635.94686434,6530.56575919,3647.3382695,6519.17435403
itaete,4796.73769244,1024.79315138,3771.94454106,1024.79315138,3771.94454106
itagi,4256.15854944,1122.68598929,3133.47256015,1122.68598929,3133.47256015
itagiba,4815.36211177,1942.47278646,2872.88932531,1942.47278646,2872.88932531
itagimirim,2495.68045963,1095.46005191,1400.22040772,1095.46005191,1400.22040772
itaguacu da bahia,6156.90078867,982.83480066,5174.06598801,987.63864806,5169.26214061
itaju do colonia,2643.60513988,1229.94452105,1413.66061883,1235.7636527,1407.84148718
itajuipe,7615.33451674,3962.44794859,3652.88656815,3962.44794859,3652.88656815
itamaraju,25035.97110549,11614.59496504,13421.37614045,11614.59496504,13421.37614045
itamari,3210.49478142,823.41278507,2387.08199635,828.13148435,2382.36329706
itambe,9179.63947914,4649.63179113,4530.00768801,4649.63179113,4530.00768801
itanagra,2502.3704378,1099.13039713,1403.24004067,1101.83052251,1400.5399153
itanhem,8176.72420078,2273.24028075,5903.48392003,2284.70885008,5892.0153507
itaparica,7560.20969474,3558.6164871,4001.59320764,3558.6164871,4001.59320764
itape,3442.80003556,1704.24477669,1738.55525887,1704.24477669,1738.55525887
itapebi,3281.64390242,1563.04712843,1718.59677399,1563.04712843,1718.59677399
itapetinga,31059.70310508,20516.47561718,10543.2274879,20593.95916895,10465.74393613
itapicuru,12887.67730946,1477.81597658,11409.86133288,1477.81597658,11409.86133288
itapitanga,3079.41464934,1059.07581765,2020.33883169,1059.07581765,2020.33883169
itaquara,2785.61242986,566.67402117,2218.93840869,566.67402117,2218.93840869
itarantim,7100.49432767,2636.71187318,4463.78245449,2636.71187318,4463.78245449
itatim,5489.39029282,1678.70126559,3810.68902723,1678.70126559,3810.68902723
itirucu,4848.38098977,1551.89508837,3296.4859014,1561.50030034,3286.88068943
itiuba,13725.04040855,2647.44016954,11077.60023901,2674.86765636,11050.1727522
itororo,7913.91503944,4041.27498938,3872.64005006,4049.50260299,3864.41243646
ituacu,7623.72346754,1740.94105258,5882.78241496,1752.03962249,5871.68384504
itubera,11852.19064939,4091.4753576,7760.71529179,4129.57472999,7722.61591938
iuiu,4269.63435045,986.45204076,3283.18230969,986.45204076,3283.18230969
jaborandi,3186.35103274,666.92037455,2519.43065819,672.28326678,2514.06776597
jacaraci,6471.65439881,1294.41214078,5177.24225803,1303.3569364,5168.29746241
jacobina,35257.24753472,12870.35975892,22386.8877758,12929.81749588,22327.43003883
jaguaquara,20711.73076783,4522.02229186,16189.70847597,4522.02229186,16189.70847597
jaguarari,10675.05219298,4405.4531438,6269.59904918,4418.05068842,6257.00150456
jaguaripe,8024.72945736,1641.80479762,6382.92465974,1641.80479762,6382.92465974
jandaira,3455.53111254,921.99766601,2533.53344653,928.95915617,2526.57195636
jequie,63269.28146123,31109.57261873,32159.7088425,31183.73279627,32085.54866496
jeremoabo,17144.8480173,2898.48498793,14246.36302937,2898.48498793,14246.36302937
jiquirica,6764.37394562,1109.86562984,5654.50831578,1114.73370924,5649.64023638
jitauna,4709.22655177,1211.40342077,3497.823131,1211.40342077,3497.823131
joao dourado,8937.25961775,1746.06930677,7191.19031098,1746.06930677,7191.19031098
juazeiro,79661.11877837,40394.50139925,39266.61737912,40477.70947959,39183.40929879
jucurucu,2927.26635532,534.85252771,2392.41382761,534.85252771,2392.41382761
jussara,5637.93835457,741.25702924,4896.68132533,741.25702924,4896.68132533
jussari,2016.04246525,917.93700408,1098.10546117,923.13320383,1092.90926144
jussiape,3686.38478722,774.60824518,2911.77654204,784.85994153,2901.5248457
lafaiete coutinho,1632.3004432,480.92795056,1151.37249264,480.92795056,1151.37249264
lagoa real,6141.32387689,1249.21758077,4892.10629612,1249.21758077,4892.10629612
laje,10621.75188077,1699.92894718,8921.82293359,1712.81051639,8908.94136438
lajedao,1464.97580372,661.34717783,803.62862589,664.38268523,800.59311849
lajedinho,1381.54356606,269.75827876,1111.7852873,269.75827876,1111.7852873
lajedo do tabocal,3220.62914556,681.90370651,2538.72543905,687.40910402,2533.22004155
lamarao,3765.24296192,555.31824262,3209.9247193,555.31824262,3209.9247193
lapao,9977.64920411,1837.1477364,8140.50146771,1837.1477364,8140.50146771
lauro de freitas,78137.11384292,51876.64741167,26260.46643125,51960.63643268,26176.47741024
lencois,4386.06030685,1186.60992477,3199.45038208,1198.94675944,3187.11354741
licinio de almeida,5516.42512805,1702.42823884,3813.99688921,1702.42823884,3813.99688921
livramento de nossa senhora,15946.00670705,4278.88195048,11667.12475657,4278.88195048,11667.12475657
luis eduardo magalhaes,29596.10972442,17920.34844406,11675.76128036,17968.28184466,11627.82787977
macajuba,3532.0140424,520.61698258,3011.39705982,525.63768183,3006.37636056
macarani,6800.40078533,3566.06799725,3234.33278808,3566.06799725,3234.33278808
macaubas,18043.25715389,3579.4157937,14463.84136019,3579.4157937,14463.84136019
macurure,3004.88517841,795.26488473,2209.62029368,798.58985076,2206.29532766
madre de deus,6034.93389984,4153.24138971,1881.69251013,4161.38865723,1873.54524261
maetinga,3329.31193942,485.0277211,2844.28421832,485.0277211,2844.28421832
maiquinique,3381.11926046,1219.89645445,2161.22280601,1219.89645445,2161.22280601
mairi,8372.71001936,1644.0956829,6728.61433646,1649.05448675,6723.6555326
malhada,5789.81455038,1519.33860111,4270.47594927,1524.81329437,4265.00125601
malhada de pedras,3289.18832544,850.28206557,2438.90625987,850.28206557,2438.90625987
manoel vitorino,5485.87981422,997.71319804,4488.16661618,1001.30548716,4484.57432706
mansidao,3790.45239863,770.6360237,3019.81637493,770.6360237,3019.81637493
maracas,10365.96539539,2425.94842533,7940.01697006,2439.09866657,7926.86672882
maragogipe,17839.43280611,5753.07899559,12086.35381052,5753.07899559,12086.35381052
marau,7539.5271777,1924.83424497,5614.69293273,1934.19241593,5605.33476175
marcionilio souza,3014.38662492,826.35305642,2188.0335685,826.35305642,2188.0335685
mascote,4092.87075134,1479.86575057,2613.00500077,1479.86575057,2613.00500077
mata de sao joao,15127.9150102,8919.21107727,6208.70393293,8919.21107727,6208.70393293
matina,3880.28273775,972.72500757,2907.55773018,976.72769641,2903.55504134
medeiros neto,8126.42617143,2876.29839627,5250.12777516,2885.98362779,5240.44254364
miguel calmon,11087.66974606,2797.99444247,8289.67530359,2838.01883073,8249.65091533
milagres,3789.89654817,1370.78167487,2419.1148733,1370.78167487,2419.1148733
mirangaba,6014.20867021,1050.25809749,4963.95057272,1050.25809749,4963.95057272
mirante,3959.81964615,653.40437612,3306.41527003,653.40437612,3306.41527003
monte santo,20181.68098782,3358.57034778,16823.11064004,3358.57034778,16823.11064004
morpara,2609.29612267,517.41477733,2091.88134534,517.41477733,2091.88134534
morro do chapeu,13918.77597581,2893.92305827,11024.85291754,2893.92305827,11024.85291754
mortugaba,6163.05988503,1177.91602632,4985.14385871,1177.91602632,4985.14385871
mucuge,4297.29196095,1799.16596208,2498.12599887,1803.76348665,2493.5284743
mucuri,14755.08699764,7614.32824594,7140.7587517,7639.28282104,7115.80417658
mulungu do morro,5167.89964284,807.42018751,4360.47945533,818.89231456,4349.00732828
mundo novo,9297.45422212,2227.51979903,7069.93442309,2227.51979903,7069.93442309
muniz ferreira,2896.35951372,614.46154487,2281.89796885,624.37000652,2271.98950718
muquem de sao francisco,3424.97845464,565.89122264,2859.087232,565.89122264,2859.087232
muritiba,10807.88211453,5048.99517783,5758.8869367,5066.22281926,5741.65929527
mutuipe,9624.26437642,2242.91586442,7381.348512,2242.91586442,7381.348512
nazare,10902.27336123,4618.81213387,6283.46122736,4618.81213387,6283.46122736
nilo pecanha,4979.18924416,1124.84540249,3854.34384167,1139.06254087,3840.12670328
nordestina,4350.51488645,785.75862216,3564.75626429,797.03870801,3553.47617844
nova canaa,6526.3300778,1301.68669497,5224.64338283,1301.68669497,5224.64338283
nova fatima,3210.93991958,1000.79407186,2210.14584772,1003.6174147,2207.32250488
nova ibia,2882.0194829,701.70752928,2180.31195362,706.76246794,2175.25701496
nova itarana,2007.29084804,509.04993297,1498.24091507,509.04993297,1498.24091507
nova redencao,2934.72207148,697.93206754,2236.79000394,703.3861028,2231.33596868
nova soure,8998.91931275,1815.64573946,7183.27357329,1827.10104195,7171.81827079
nova vicosa,15577.33800426,6989.77966604,8587.55833822,7011.87429175,8565.46371251
novo horizonte,3750.39202788,664.29264828,3086.0993796,664.29264828,3086.0993796
novo triunfo,5260.05039727,1034.65469498,4225.39570229,1042.29275827,4217.757639
olindina,8179.44766843,1791.51038065,6387.93728778,1791.51038065,6387.93728778
oliveira dos brejinhos,5985.7860865,1141.47163797,4844.31444853,1141.47163797,4844.31444853
ouricangas,3980.83123098,1264.73165195,2716.09957903,1264.73165195,2716.09957903
ourolandia,6984.74277141,1693.59727673,5291.14549468,1693.59727673,5291.14549468
palmas de monte alto,8590.54570795,2495.28555948,6095.26014847,2495.28555948,6095.26014847
palmeiras,3504.22610517,952.95681763,2551.26928754,952.95681763,2551.26928754
paramirim,8842.57393341,2313.22060175,6529.35333166,2313.22060175,6529.35333166
paratinga,10004.83692329,1846.3271352,8158.50978809,1846.3271352,8158.50978809
paripiranga,10114.6362609,1609.39133395,8505.24492695,1609.39133395,8505.24492695
pau brasil,3552.19916916,1156.51899556,2395.6801736,1156.51899556,2395.6801736
paulo afonso,42470.76224582,22230.46523983,20240.29700599,22279.19347359,20191.56877223
pe de serra,5945.59462898,1296.839401,4648.75522798,1308.35525882,4637.23937016
pedrao,2720.80341914,466.25755622,2254.54586292,468.77624641,2252.02717272
pedro alexandre,6571.44676403,839.57936164,5731.86740239,839.57936164,5731.86740239
piata,6617.14248866,1352.4274047,5264.71508396,1358.98274988,5258.15973877
pilao arcado,10503.71242931,2304.8355724,8198.87685691,2325.71018974,8178.00223957
pindai,7015.77412931,1998.02725095,5017.74687836,2006.98023285,5008.79389646
pindobacu,7439.39886476,1469.04754981,5970.35131495,1469.04754981,5970.35131495
pintadas,4306.18525938,1272.49344753,3033.69181185,1272.49344753,3033.69181185
pirai do norte,4020.11206097,778.84602852,3241.26603245,778.84602852,3241.26603245
piripa,4029.49973779,758.71148465,3270.78825314,763.5153113,3265.98442649
piritiba,8322.84351742,1844.84520825,6477.99830917,1844.84520825,6477.99830917
planaltino,3995.63679803,820.53192013,3175.1048779,820.53192013,3175.1048779
planalto,9594.11625407,2653.42108047,6940.6951736,2653.42108047,6940.6951736
pocoes,16166.94197194,3708.32569577,12458.61627617,3722.61414397,12444.32782797
pojuca,12096.02573286,7440.29243279,4655.73330007,7440.29243279,4655.73330007
ponto novo,5718.72720602,1664.972281,4053.75492502,1681.43297973,4037.29422629
porto seguro,58015.80885372,29219.44519224,28796.36366148,29323.82684984,28691.98200387
potiragua,3809.10054474,1490.62402639,2318.47651835,1490.62402639,2318.47651835
prado,11607.67014337,4667.30345529,6940.36668808,4677.83788582,6929.83225754
presidente dutra,4672.46559526,590.96141069,4081.50418457,590.96141069,4081.50418457
presidente janio quadros,4885.45353458,465.48231611,4419.97121847,465.48231611,4419.97121847
presidente tancredo neves,11140.39773698,2528.57308158,8611.8246554,2540.08257906,8600.31515791
queimadas,9665.76187037,2109.47430879,7556.28756158,2109.47430879,7556.28756158
quijingue,10538.26345393,1621.78568508,8916.47776885,1621.78568508,8916.47776885
quixabeira,4217.23154489,770.29936657,3446.93217832,776.08481084,3441.14673405
rafael jambeiro,9217.50539809,1799.9657309,7417.53966719,1799.9657309,7417.53966719
remanso,15787.77862444,4563.32724506,11224.45137938,4574.79055765,11212.98806679
retirolandia,5325.68916952,1699.20965501,3626.47951451,1711.51185072,3614.1773188
riachao das neves,6124.08013103,1679.9932036,4444.08692743,1679.9932036,4444.08692743
riachao do jacuipe,13791.96845001,4168.66795585,9623.30049416,4179.20353312,9612.76491689
riacho de santana,12106.16544049,3027.33103898,9078.83440151,3045.19770375,9060.96773674
ribeira do amparo,5726.2533765,597.53056337,5128.72281313,597.53056337,5128.72281313
ribeira do pombal,19030.33182875,5239.75023756,13790.58159119,5239.75023756,13790.58159119
ribeirao do largo,3449.72346959,838.18214376,2611.54132583,838.18214376,2611.54132583
rio de contas,4867.91961279,1439.43737876,3428.48223403,1444.28586164,3423.63375116
rio do antonio,5864.74262422,1306.95446093,4557.78816329,1306.95446093,4557.78816329
rio do pires,4294.32916872,1044.85423598,3249.47493274,1044.85423598,3249.47493274
rio real,16320.68938888,3314.77549314,13005.91389574,3326.02814734,12994.66124154
rodelas,2470.79983219,722.10713225,1748.69269994,724.59110653,1746.20872566
ruy barbosa,10938.80468137,3236.95553835,7701.84914302,3245.66066846,7693.14401291
salinas da margarida,6367.23454022,3034.86441537,3332.37012485,3049.24196278,3317.99257745
salvador,1252948.77065662,860553.95270273,392394.81795389,861876.87656456,391071.89409205
santa barbara,7098.32581877,1442.78391725,5655.54190152,1442.78391725,5655.54190152
santa brigida,6988.28910611,1111.15506461,5877.1340415,1113.92961122,5874.35949489
santa cruz cabralia,10524.05587204,3991.65932304,6532.396549,3991.65932304,6532.396549
santa cruz da vitoria,1805.16028331,1028.11318163,777.04710168,1028.11318163,777.04710168
santa ines,3755.29206961,1205.72604521,2549.5660244,1205.72604521,2549.5660244
santa luzia,5087.07429869,1345.55859647,3741.51570222,1345.55859647,3741.51570222
santa maria da vitoria,16030.68011151,4549.13783819,11481.54227332,4575.05402485,11455.62608665
santa rita de cassia,10217.0974779,1941.08882525,8276.00865265,1941.08882525,8276.00865265
santa teresinha,3299.13598042,844.11340456,2455.02257586,848.2355333,2450.90044711
santaluz,13945.56305375,2879.34998085,11066.2130729,2879.34998085,11066.2130729
