city,total,suitable,semi_suitable,inappropriate
leopoldina,16495.95281572,12014.41366666,4388.01073729,93.52841177
liberdade,1709.93604131,1044.02074141,626.40928015,39.50601975
lima duarte,5346.43413374,3245.85501681,2074.03754206,26.54157487
limeira do oeste,2274.92977614,1214.34125794,1029.42239015,31.16612805
lontra,2334.0,20.69900622,2277.82486977,35.47612401
luisburgo,1898.0,476.34277696,1340.03171433,81.62550871
luislandia,1700.00000001,-,1631.60406954,68.39593047
luminarias,1767.22949321,1190.91835935,544.2301549,32.08097896
luz,5811.42833899,4693.83974654,1044.1736407,73.41495175
machacalis,2180.0,1455.47429547,666.53883604,57.98686849
machado,11467.93282297,8102.47329017,3239.98027815,125.47925465
madre de deus de minas,1515.35777008,1038.61323117,469.56809289999995,7.17644601
malacacheta,5406.99999999,2383.09386635,2744.41043651,279.49569713
mamonas,1978.57458887,101.29910152,1871.62864349,5.64684386
manga,5123.00000001,192.17440495,4662.36534236,268.4602527
manhuacu,24190.98409567,15013.81252115,8758.5040264,418.66754812
manhumirim,6767.77148971,3878.89769515,2774.54023485,114.33355971
mantena,8947.40115284,6143.71529081,2659.27530188,144.41056015
mar de espanha,3891.0,2927.03306857,928.46836962,35.49856181
maravilhas,2053.2467754,1123.49144449,901.49174488,28.26358603
maria da fe,3960.99999997,1856.34270791,2044.15905301,60.49823905
mariana,15893.88995829,10125.04657179,5743.48667957,25.35670693
marilac,1308.58938549,691.1761354,595.09567963,22.31757046
mario campos,3869.56693105,1352.94179332,2504.76011879,11.86501894
maripa de minas,884.21473684,460.22671145,423.98802539,-
marlieria,1243.61255561,481.4632351,753.87271583,8.27660468
marmelopolis,900.85009224,293.95805221,587.64045012,19.25158991
martinho campos,4073.33914925,1506.507216,2543.52716843,23.30476482
martins soares,2205.00440506,715.88778637,1400.7445143,88.37210439
mata verde,2223.2117206,1331.45083743,830.92016927,60.8407139
materlandia,1282.38059808,394.08072916,836.77900912,51.5208598
mateus leme,8569.0,4485.11014777,4031.20342074,52.68643149
mathias lobato,990.00000002,432.84386973,557.15613029,-
matias barbosa,4225.48053456,2473.3094917,1743.2191787999998,8.95186406
matias cardoso,2495.09686953,33.39218357,2239.8971025,221.80758346
matipo,5001.75617476,2781.68384843,2109.2038024,110.86852393
mato verde,3974.26439938,52.60021507,3875.12817739,46.53600692
matozinhos,9874.00000001,5424.64547416,4429.73744005,19.6170858
matutina,1394.0,1028.35092169,357.6863135,7.96276481
medeiros,1118.0544879000001,574.03813312,499.03808288,44.9782719
medina,6116.0,3591.93997568,2310.91055344,213.14947088
mendes pimentel,2072.93461763,833.51400265,1153.4185435999998,86.00207138
merces,3296.40274116,1934.69267298,1302.16763363,59.54243455
mesquita,1811.00000004,586.30986118,1160.55057919,64.13955967
minas novas,7477.12242824,1079.02682783,5671.08404938,727.01155103
minduri,1131.92238518,860.54715232,262.58028421,8.79494865
mirabela,3750.00000001,32.26258543,3603.51864256,114.21877202
miradouro,3281.79966013,1786.67231089,1405.33418525,89.79316399
mirai,4126.81583438,2895.07915517,1167.80833887,63.92834034
miravania,1180.95225957,15.25476377,1146.49560661,19.20188919
moeda,1475.53297741,366.59004549,1090.34141615,18.60151577
moema,2262.60612908,1525.91894005,724.65941248,12.02777655
monjolos,688.31819609,19.83073051,633.72637107,34.76109451
monsenhor paulo,2518.04682217,1731.37772595,733.55164423,53.11745199
montalvania,4400.89335915,53.26064758,4178.30069144,169.33202013
monte alegre de minas,6696.74168111,4370.46261417,2238.6808773000002,87.59818964
monte azul,6921.67380371,499.46490711,6319.17365828,103.03523832
monte belo,4117.43898816,2380.31586611,1692.0174272,45.10569485
monte carmelo,14941.61726199,11593.39945663,3277.56692271,70.65088265
monte formoso,1224.86578897,296.43110767,787.48396327,140.95071803
monte santo de minas,7093.00000001,5009.88353036,1996.63697462,86.47949503
monte siao,6890.27803569,4652.89275902,2203.20550949,34.17976718
montes claros,104013.38252152,76976.51507253,26445.54581364,591.32163535
montezuma,1891.25082085,487.36214361,1269.19171098,134.69696626
morada nova de minas,2783.94478097,60.48827013,2683.06513564,40.3913752
morro da garca,808.99999999,254.5066743,529.58878566,24.90454003
morro do pilar,1069.00000004,355.08014098,696.19698733,17.72287173
munhoz,1941.34138285,686.6197238,1239.69720997,15.02444908
muriae,32791.58070802,25304.98085688,7426.95745139,59.64239975
mutum,8495.08105383,3190.62877706,4888.54241775,415.90985902
muzambinho,6564.00000002,4574.84005791,1932.96536524,56.19457687
nacip raydan,907.71844994,388.12515853,475.88897355,43.70431786
nanuque,12888.99999999,8432.86303682,4398.91933863,57.21762454
naque,1840.0,1175.19783313,633.43018113,31.37198574
natalandia,1043.00000001,502.58147896,532.3282993,8.09022175
natercia,1570.99999999,734.24869917,832.08578129,4.66551953
nazareno,2451.00000001,1493.26909103,938.17577153,19.55513745
nepomuceno,7813.35377604,5240.50083674,2386.49999353,186.35294577
ninheira,2592.00000001,164.69113217,2304.21693623,123.09193161
nova belem,1172.63565283,320.66566418,750.26468786,101.70530079
nova era,5194.39398721,3609.57271447,1570.45529549,14.36597725
nova lima,24187.39868442,18634.44989474,5552.94878968,-
nova modica,1167.00000002,468.23162242,657.973518,40.7948596
nova ponte,3945.68722155,2890.7868634,1020.92394508,33.97641307
nova porteirinha,2016.75845451,399.39076168,1547.10107048,70.26662235
nova resende,4912.69648986,1534.36621162,3243.68623768,134.64404056
nova serrana,21888.26842808,16628.60870246,5232.39405415,27.26567147
nova uniao,1646.92091461,834.64814366,787.90166233,24.37110862
novo cruzeiro,7945.99999998,1610.47450652,5470.19085598,865.33463748
novo oriente de minas,3011.29066382,989.93095116,1813.20637007,208.15334259
novorizonte,1416.00573018,36.37968008,1343.61597019,36.01007991
olaria,670.0,285.08255833,378.54636008,6.37108159
olhos-d'agua,1477.4410664000006,46.11271164,1353.88356573,77.44478903
olimpio noronha,795.7553335,604.89096079,190.86437271,-
oliveira,12017.1679553,9444.20092896,2503.51513957,69.45188677
oliveira fortes,659.09244242,276.09468637,348.88463008,34.11312597
onca de pitangui,928.0,260.67205167,647.9513602000002,19.37658813
oratorios,1284.99999998,766.77598658,471.10902016,47.11499324
orizania,2201.08441792,457.00496397,1640.11332685,103.9661271
ouro branco,10384.645779200002,8379.71778117,1951.64052131,53.28747672
ouro fino,10412.76267265,6699.27405793,3645.74593314,67.74268158
ouro preto,20331.32549452,13056.15867292,7116.77273547,158.39408613
ouro verde de minas,1697.43916044,759.1435163,850.48430974,87.8113344
padre carvalho,1403.23001528,-,1308.44442201,94.78559327
padre paraiso,4989.99999999,2118.90722307,2596.20146362,274.8913133
pai pedro,1632.71008303,2.27097648,1508.63342179,121.80568476
paineiras,1668.50044927,6.78690027,1648.71781246,12.99573654
pains,2624.23862226,2036.81802166,581.85521479,5.56538581
paiva,522.62248358,262.43583616,260.18664742,-
palma,2050.28766198,1294.8267556,721.54966114,33.91124524
palmopolis,2066.22460187,672.4576246,1329.32489898,64.44207829
papagaios,4031.89134671,1093.72530884,2863.81302567,74.3530122
para de minas,25484.74902068,21463.63375577,4001.90436692,19.21089799
paracatu,23768.2110393,14951.34176162,8589.74010922,227.12916846
paraguacu,6284.0,4551.27663392,1666.66215395,66.06121213
paraisopolis,6375.0,4533.84234638,1799.06079872,42.0968549
paraopeba,6679.00000001,4510.67166849,2051.02596681,117.30236471
passa quatro,4797.18590526,3030.43050086,1752.05124466,14.70415974
passa tempo,2716.76694893,1759.20091421,931.42102436,26.14501036
passabem,556.99999999,149.45859697,380.08135359,27.46004943
passa-vinte,697.51702104,376.36538286,303.02718317,18.12445501
passos,33250.3496005,27912.03652064,5276.49131469,61.82176517
patis,1522.66726245,3.97891554,1484.76351783,33.92482908
patos de minas,45588.40250442,38350.60120774,7095.27930615,142.52199053
patrocinio,25374.10052323,18576.12530322,6583.37677026,214.59844975
patrocinio do muriae,1794.55509757,1198.9130658,575.93662499,19.70540678
paula candido,2680.00000002,1270.50496671,1333.84726394,75.64776937
paulistas,1329.60971315,423.53750566,840.92161358,65.15059391
pavao,2477.13434732,1129.03356749,1197.64581673,150.4549631
pecanha,4883.09602451,1461.91766949,3059.3121477,361.86620732
pedra azul,6553.00000001,3992.77305309,2415.08317204,145.14377488
pedra bonita,1777.99999997,442.31239726,1182.1707192,153.51688351
pedra do anta,1080.08980539,587.18803273,474.0004136,18.90135906
pedra do indaia,1321.44985363,749.31695308,552.47628711,19.65661344
pedra dourada,676.59344208,363.31227905,291.67080044,21.61036259
pedralva,3401.43020045,1469.37439918,1880.88584464,51.16995663
pedras de maria da cruz,2718.4832791,38.9768081,2438.9367300999997,240.5697409
pedrinopolis,1137.0,882.51586185,248.33853787,6.14560028
pedro leopoldo,17500.53974085,10273.29772197,7146.40986176,80.83215712
pedro teixeira,586.0,172.81277535,398.53387506,14.65334959
pequeri,1044.0,662.47959999,377.65037833,3.87002168
pequi,1332.50000002,345.21172305,957.81958521,29.46869176
perdigao,2721.05998499,1965.41614653,734.658003,20.98583546
perdizes,4417.86900278,2487.74568236,1863.21916186,66.90415856
perdoes,6346.00000001,4839.30172766,1488.48425567,18.21401668
periquito,2011.00000001,888.57154993,1094.84562778,27.5828223
pescador,1159.90667431,657.51135046,466.30269656,36.09262729
piau,939.0,408.44309072,512.99629249,17.56061679
piedade de caratinga,2139.67018453,900.96689853,1217.75904501,20.94424099
piedade de ponte nova,1145.10030388,698.43402551,440.57811302,6.08816535
piedade do rio grande,1612.74372377,796.29565625,802.87830042,13.5697671
piedade dos gerais,1553.60732309,14.73149981,1499.31392944,39.56189384
pimenta,2722.00000001,1963.52788968,758.47211033,-
pingo-d'agua,1299.60434027,980.26877424,300.36129684,18.97426919
pintopolis,1857.99999999,56.37509227,1646.80681065,154.81809707
piracema,2113.64573586,888.78583314,1202.10317395,22.75672877
pirajuba,1510.3235117999998,1113.79517162,373.26511226,23.26322792
piranga,4582.00000001,1179.86966401,3113.07878534,289.05155066
pirangucu,1610.00000002,537.44512026,1061.64459183,10.91028793
piranguinho,2411.99999999,1140.4211906,1264.70862282,6.87018657
pirapetinga,3490.0,2620.68957407,812.613597,56.69682893
pirapora,15066.59932911,2415.21225093,12599.03047417,52.35660401
pirauba,3458.076836300001,2389.65928566,1033.71391501,34.70363563
pitangui,7578.00000001,5477.41884687,2033.06211038,67.51904276
piumhi,10638.16913302,8927.59167325,1664.93638563,45.64107414
planura,3274.71831211,2652.12911717,604.52033639,18.06885855
poco fundo,5113.84233853,2557.79833496,2453.80285239,102.24115118
pocos de caldas,50455.90322346,43978.46009704,6452.39501929,25.04810713
pocrane,3015.07285751,1379.20921826,1548.37593809,87.48770116
pompeu,8504.23443674,5589.0655399,2813.99142304,101.1774738
ponte nova,17637.64105654,12723.32619288,4775.6564819,138.65838176
ponto chique,1105.0,171.69838841,872.12473615,61.17687544
ponto dos volantes,3067.00000002,172.66317489,2573.79533288,320.54149225
porteirinha,10980.91676026,1799.3129579,8960.08660003,221.51720233
porto firme,2867.99999996,1134.39344176,1597.64949447,135.95706373
pote,4554.96188556,1313.57765053,3017.76685447,223.61738056
pouso alegre,40422.15308188,32293.16233035,8023.69617217,105.29457936
pouso alto,1986.00000001,795.15969791,1159.65802883,31.18227327
prados,2585.0,1723.23261502,834.31029107,27.45709391
prata,8222.2649886,5515.89524346,2520.48705126,185.88269388
pratapolis,3071.99999999,2409.40611327,638.41130538,24.18258134
pratinha,1131.5529537999996,544.72091301,574.3817742000001,12.45026659
presidente bernardes,1599.44285261,517.74968411,1010.71868295,70.97448555
presidente juscelino,1177.0,355.86526892,764.56470166,56.57002942
presidente kubitschek,760.0,460.33937121,278.71345422,20.94717457
presidente olegario,6326.97895034,3660.66140977,2538.59315257,127.724388
prudente de morais,2702.99999998,1031.95256374,1671.04743624,-
quartel geral,1118.0,326.53978708,784.25940818,7.20080474
queluzito,602.00000001,262.02426107,328.08884651,11.88689243
raposos,4379.00000002,3199.72902765,1166.91530621,12.35566616
raul soares,7714.8265318,3612.57946191,3864.44559555,237.80147434
recreio,3505.6160728,2535.18496411,933.9397795,36.49132919
reduto,1953.00000002,905.60305735,972.56173773,74.83520494
resende costa,3497.00000002,989.5737177,2486.28855443,21.13772789
resplendor,5751.92477711,3485.37667217,2142.69386608,123.85423886
ressaquinha,1436.99999997,324.99858503,1093.49269162,18.50872332
riachinho,2338.0,11.50782496,2203.29616767,123.19600737
riacho dos machados,2305.21968752,403.66491282,1766.15319348,135.40158122
ribeirao das neves,85170.86789408,50698.52091871,34397.68962913,74.65734624
ribeirao vermelho,1214.99999999,1022.83364796,182.4877523,9.67859973
rio acima,2634.99999999,1765.51227689,863.15381703,6.33390607
rio casca,4276.76385079,2623.52546676,1615.20823388,38.03015015
rio do prado,1541.2264399,775.24806802,709.84161252,56.13675936
rio doce,778.0,494.8973878,280.54941413,2.55319807
rio espera,1830.0,352.25669766,1377.61218165,100.13112069
rio manso,1691.3029723000002,35.69941793,1632.19329724,23.41025713
rio novo,2808.00000001,1916.87005395,891.12994606,-
rio paranaiba,3857.19448737,2233.73110849,1569.41523292,54.04814596
rio pardo de minas,7555.99999999,516.6137174,6687.48548283,351.90079976
rio piracicaba,4357.46936207,2698.93170389,1624.42573489,34.11192329
rio pomba,5467.24213842,4134.17678756,1275.70108731,57.36426355
rio preto,1751.6487665,1029.53430524,710.94625013,11.16821113
rio vermelho,3771.94085073,927.51235706,2597.80439072,246.62410295
ritapolis,1690.99999999,364.40380548,1306.22304793,20.37314658
rochedo de minas,702.99999999,458.81479498,240.79587038,3.38933463
rodeiro,2045.99999999,1606.23253117,436.22882717,3.53864165
romaria,1135.59293341,753.2965982,361.38535282,20.91098239
rosario da limeira,1418.25506882,620.50556459,743.57306774,54.17643649
rubelita,2233.46473795,488.53286608,1602.63027728,142.30159459
rubim,3072.00000003,1668.35100756,1321.50778857,82.1412039
sabara,36458.99024669999,25829.30424757,10517.23360635,112.45239278
sabinopolis,4650.16249403,1909.5487298,2543.79744036,196.81632387
sacramento,7622.99999997,5557.53893689,1973.04328889,92.41777419
salinas,11751.17521975,6420.12196804,5174.71948097,156.33377074
salto da divisa,1979.00000001,911.29856648,1042.41541034,25.28602319
santa barbara,8000.99999999,5614.80557857,2360.13840909,26.05601233
santa barbara do leste,2362.0,593.57390342,1663.38587335,105.04022323
santa barbara do monte verde,943.71536136,464.37524384,451.83064025,27.50947727
santa barbara do tugurio,1385.0,494.97837305,866.5800995999997,23.44152735
santa cruz de minas,2520.0,2137.24204127,382.75795873,-
santa cruz de salinas,1278.54290143,342.21545215,877.24172307,59.08572621
santa cruz do escalvado,1573.0,526.49428754,1009.0775618999999,37.42815056
santa efigenia de minas,1322.63868319,417.26722434,843.65814947,61.71330938
santa fe de minas,1146.44984446,5.68803865,1062.52115189,78.24065392
santa helena de minas,1610.00000001,622.84381584,842.41502501,144.74115916
santa juliana,3441.32934845,2601.93415137,832.81576062,6.57943646
santa luzia,58312.773413,41169.01958382,17007.3112305,136.44259868
santa margarida,4321.0,1704.02139502,2490.28683081,126.69177417
santa maria de itabira,2870.99999997,1228.55237595,1556.304732,86.14289202
santa maria do salto,1598.55435201,863.69130042,696.6713491,38.19170249
santa maria do suacui,4065.02763609,1641.23386712,2235.48928247,188.3044865
santa rita de caldas,3113.00409068,1610.52935019,1459.19295351,43.28178698
santa rita de ibitipoca,1098.0,593.82947691,483.70708258,20.46344051
santa rita de jacutinga,1765.20469825,1133.74243224,611.2017618,20.26050421
santa rita de minas,2036.00000002,1131.03103911,884.43230206,20.53665885
santa rita do itueto,1784.95430495,355.40915853,1346.90984604,82.63530038
santa rita do sapucai,11237.00000002,8290.65515009,2817.46970928,128.87514065
santa rosa da serra,1063.42424979,526.73076107,519.6609951,17.03249362
santa vitoria,6116.1823354,4332.77613808,1742.73046935,40.67572797
santana da vargem,2205.0,1442.46925733,706.10111823,56.42962444
santana de cataguases,1214.00000002,857.00583487,345.74328912,11.25087603
santana de pirapama,2515.88682056,757.34047053,1613.30872357,145.23762646
santana do deserto,1168.02769643,617.86840745,538.09265905,12.06662993
santana do garambeu,663.21143394,412.06837811,239.22275663,11.9202992
santana do jacare,1499.74179451,1268.45232864,226.30008964,4.98937623
santana do manhuacu,2546.44663397,971.13737025,1459.69573138,115.61353234
santana do paraiso,7904.00000001,3678.73223244,4204.07591058,21.19185699
santana do riacho,1288.0,302.52378853,966.08004784,19.39616363
santana dos montes,1142.3209441,495.71497829,604.36129805,42.24466776
santo antonio do amparo,5009.71060063,3645.67566269,1323.54063066,40.49430728
santo antonio do aventureiro,1202.06837563,164.71997085,1021.02188987,16.32651491
santo antonio do grama,1240.0,829.76540124,405.95809132,4.27650744
santo antonio do itambe,1075.0,201.62573078,793.12203467,80.25223455
santo antonio do jacinto,3555.81633154,1224.84189101,2160.68785371,170.28658682
santo antonio do monte,8365.0,6746.79747412,1542.13988144,76.06264444
santo antonio do retiro,1797.99999997,410.72813762,1253.87435008,133.39751227
santo antonio do rio abaixo,531.38878769,156.8797364,363.3778123,11.13123899
santo hipolito,1037.92306652,3.35067136,1006.18135793,28.39103723
santos dumont,14679.71323092,9143.53964383,5464.69900855,71.47457854
sao bento abade,1312.65138189,995.93220983,311.34812096,5.3710511
sao bras do suacui,1104.0,497.23549587,590.47935154,16.28515259
sao domingos das dores,1561.99999999,395.88672312,1156.37923242,9.73404445
sao domingos do prata,5353.37842395,2444.39472754,2713.68253463,195.30116178
sao felix de minas,1047.89986888,404.85377069,594.43400187,48.61209632
sao francisco,13495.20157404,1756.73355823,10925.48932798,812.97868783
sao francisco de paula,1977.80694666,1213.60221035,756.69169518,7.51304113
sao francisco de sales,2040.00000001,1326.88015951,694.82389469,18.29594581
sao francisco do gloria,1611.8242793,889.56318151,662.52684738,59.73425041
sao geraldo,3221.0,1969.95772944,1191.04047214,60.00179842
sao geraldo da piedade,1240.59604825,375.93400607,816.19341026,48.46863192
sao geraldo do baixio,1144.31701112,643.57920936,475.04824981,25.68955195
sao goncalo do abaete,2011.86299762,980.05237089,998.03882013,33.7718066
sao goncalo do para,3323.80776612,2263.04834415,1055.84510705,4.91431492
sao goncalo do rio abaixo,2749.09154734,1410.28982841,1315.45351988,23.34819905
sao goncalo do rio preto,864.0,34.80552853,793.92760966,35.26686181
sao goncalo do sapucai,7119.45145075,4900.0072171,2154.03282678,65.41140687
sao gotardo,9996.69355585,7256.02268083,2708.74449076,31.92638426
sao joao batista do gloria,2279.2010530000002,1761.1779931,514.97433817,3.04872173
sao joao da lagoa,1440.21117867,-,1369.42178394,70.78939473
sao joao da mata,898.26105013,529.39248061,340.55296041,28.31560911
sao joao da ponte,6605.0,37.28336481,6333.18617482,234.53046037
sao joao das missoes,2548.0,-,2176.28720308,371.71279692
sao joao del rei,27332.0,20891.70127802,6417.85701368,22.4417083
sao joao do manhuacu,3049.00000002,1046.49240672,1889.00076868,113.50682462
sao joao do manteninha,1711.48889689,1191.28885568,499.18511241,21.0149288
sao joao do oriente,2526.99999999,1571.2886037,926.83537989,28.8760164
sao joao do pacui,1144.0,12.83648708,1070.17265778,60.99085514
sao joao do paraiso,6035.00000001,901.52683259,4886.95102511,246.52214231
sao joao evangelista,4551.04517441,2245.74407771,2196.61392918,108.68716752
sao joao nepomuceno,8265.0,6539.06776464,1704.70651379,21.22572157
sao joaquim de bicas,6772.28562504,3306.37324812,3429.2302618,36.68211512
sao jose da barra,2044.38668112,1185.03889508,856.0438213,3.30396474
sao jose da lapa,5651.10683947,3743.27296193,1898.81817858,9.01569896
sao jose da safira,1163.99999999,482.94411334,640.73413688,40.32174977
sao jose da varginha,1306.99999999,356.94518184,934.58131801,15.47350014
sao jose do alegre,1270.99999998,834.28652144,412.8145957,23.89888284
sao jose do divino,1154.49066995,600.87344089,532.06719118,21.55003788
sao jose do goiabal,1731.21932757,1062.54092793,649.71922157,18.95917807
sao jose do jacuri,1865.00000001,482.55625224,1147.89895007,234.5447977
sao jose do mantimento,790.83957634,415.97991068,356.91923665,17.94042901
sao lourenco,13662.00000001,11587.74671659,2074.25328342,-
sao miguel do anta,2049.36639826,867.07676945,1134.41345531,47.8761735
sao pedro da uniao,1747.50106341,975.51490233,750.45675617,21.52940491
sao pedro do suacui,1652.22956646,493.49337407,1099.1152806,59.62091179
sao pedro dos ferros,2538.12582873,1565.46398085,949.28119724,23.38065064
sao romao,2428.00000001,344.1906404,1850.35467838,233.45468123
sao roque de minas,2286.12245348,1290.83535436,957.94535421,37.34174491
sao sebastiao da bela vista,1540.24857314,776.62744546,756.16241704,7.45871064
sao sebastiao da vargem alegre,932.00000001,403.71892981,515.64388949,12.63718071
sao sebastiao do anta,1714.99999997,550.62235601,1129.51129837,34.86634559
sao sebastiao do maranhao,2922.58370284,563.01546641,1999.5137455,360.05449093
sao sebastiao do oeste,1841.20987225,827.00889758,995.42321999,18.77775468
sao sebastiao do paraiso,20736.33607082,17311.92749028,3386.40892343,37.99965711
sao sebastiao do rio preto,513.75778553,50.24838238,443.56627401,19.94312914
sao sebastiao do rio verde,682.0,369.56019931,294.63363674,17.80616395
sao thome das letras,2129.99371398,1142.6463288,930.63764699,56.70973819
sao tiago,3325.99999997,2003.18884105,1292.22650843,30.58465049
sao tomas de aquino,2269.0,1567.18700704,652.75050862,49.06248434
sao vicente de minas,2053.99999999,1584.43772874,390.32554882,79.23672243
sapucai-mirim,1993.0,990.74117586,988.89356151,13.36526263
sardoa,1489.12061211,347.86182037,1073.30794583,67.95084591
sarzedo,7330.00176327,5202.25001391,2127.75174936,-
sem-peixe,927.30456247,360.33210605,548.68538617,18.28707025
senador amaral,1580.08140427,729.91665512,824.30198047,25.86276868
senador cortes,630.39321335,389.19720274,229.83839554,11.35761507
senador firmino,2283.72032427,975.19744965,1281.88401983,26.63885479
senador jose bento,623.89638157,214.12107678,404.37691626,5.39838853
senador modestino goncalves,1312.23538808,438.06238529,742.5484971,131.62450569
senhora de oliveira,1636.87586235,841.05880924,766.64496006,29.17209305
senhora do porto,1032.80404426,266.49509617,710.44373502,55.86521307
senhora dos remedios,2989.76928327,1323.87217918,1646.39848159,19.4986225
sericita,2104.99999998,782.35715072,1240.0783689999996,82.56448026
seritinga,576.99999999,406.85294991,158.66918136,11.47786872
serra azul de minas,1118.00000001,303.07553028,701.05382587,113.87064386
serra da saudade,290.00000001,146.4303774,139.96740414,3.60221847
serra do salitre,3276.0,1953.42206644,1258.55824444,64.01968912
serra dos aimores,2671.76475498,394.64061596,2251.16079164,25.96334738
serrania,2230.00000001,1572.09469318,646.25023887,11.65506796
serranopolis de minas,1285.22141872,-,1193.60961769,91.61180103
serranos,634.09103517,374.98851514,241.71457296,17.38794707
serro,5621.99999997,1913.23796393,3348.32432298,360.43771306
sete lagoas,63112.71706146,52011.73545951,11038.5920948,62.38950715
setubinha,2552.69438037,294.49562502,1774.31767605,483.8810793
silveirania,736.00000002,392.3096446,336.17944162,7.5109138
silvianopolis,1984.38328637,1040.46300323,924.23071357,19.68956957
simao pereira,755.99999998,498.0865402,243.46862036,14.44483942
simonesia,5444.28286131,1754.9010656,3389.09962572,300.28216999
sobralia,1829.00000002,880.29004147,912.99220232,35.71775623
soledade de minas,1835.69438976,922.11810624,880.04171291,33.53457061
tabuleiro,1354.99999999,812.74803694,526.45820877,15.79375428
taiobeiras,8903.0,1224.18921274,7571.42540935,107.38537791
taparuba,1093.00000001,558.20032068,511.90368285,22.89599648
tapira,1284.58795767,676.61354045,583.84251923,24.13189799
tapirai,665.00000002,333.47177793,312.92204334,18.60617875
taquaracu de minas,1164.00000003,378.79167016,707.59367563,77.61465424
tarumirim,4522.84234257,1384.37919061,3046.82175557,91.64139639
teixeiras,3643.48430574,1920.81888239,1657.44595353,65.21946982
teofilo otoni,40464.73692244,25694.29739752,13562.85225304,1207.58727188
timoteo,24537.41881211,19975.42196856,4522.55737299,39.43947056
tiradentes,2304.85382916,1600.6156991,697.69204373,6.54608633
tiros,2505.6483013,1617.63487524,871.3299873,16.68343876
tocantins,5054.24303089,3367.51319615,1607.70178115,79.02805359
tocos do moji,1265.0,385.68666733,870.05158275,9.26174992
toledo,1830.18873151,693.77659922,1128.87067925,7.54145304
tombos,3165.46134757,2090.4129,1046.44139568,28.60705189
tres coracoes,21513.82875409,16469.66587893,4909.04272859,135.12014657
tres marias,8793.36031284,6486.40023557,2276.55894554,30.40113173
tres pontas,16020.04927526,12166.33594186,3687.86189221,165.85144119
tumiritinga,1966.69704445,574.30447905,1330.80244787,61.59011753
tupaciguara,8248.00331813,6729.37335273,1454.97325887,63.65670653
turmalina,5302.0,2788.60012267,2350.32578506,163.07409227
turvolandia,1485.00000001,735.38170034,721.03351277,28.5847869
uba,32188.82360428,24276.0150225,7770.30831479,142.50026699
ubai,2996.53422547,6.61537865,2911.45518088,78.46366594
ubaporanga,3687.44579806,1350.07866985,2160.60429514,176.76283307
uberaba,96789.12358909,84409.27754424,12222.85890331,156.98714154
uberlandia,195786.41720798,173113.24847612,22558.67462191,114.49410995
umburatiba,835.65266624,487.61248617,334.44310728,13.59707279
unai,24249.14778268,16230.32107068,7723.5729041,295.2538079
uniao de minas,1529.65573856,775.01154096,752.08959239,2.55460521
uruana de minas,1032.5460603,89.71446302,909.86555313,32.96604415
urucania,2878.00000001,1485.91560965,1367.17653181,24.90785855
urucuia,3057.40371456,253.38845621,2491.49635519,312.51890316
vargem alegre,2039.99999997,1263.35437356,746.26395074,30.38167567
vargem bonita,798.00000002,468.9801773,327.18848186,1.83134086
vargem grande do rio pardo,1185.99999999,5.52113358,1117.18583927,63.29302714
varginha,37522.6692701,32187.26119007,5238.61935173,96.7887283
varjao de minas,1934.97811019,1360.8826635,531.30290519,42.7925415
varzea da palma,10771.39504775,1068.09823814,9613.84193513,89.45487448
varzelandia,4838.37789102,437.24235312,4152.32864651,248.80689139
vazante,6450.72611655,4774.87262956,1600.69748626,75.15600073
verdelandia,2118.61689124,264.74041107,1676.52642489,177.35005528
veredinha,1634.56833658,854.537038,711.81825182,68.21304676
verissimo,1109.80301706,536.54857782,542.23555787,31.01888137
vermelho novo,1454.99999997,425.53010914,980.79067381,48.67921702
vespasiano,29796.4977934,21084.31790475,8692.65771016,19.52217849
vicosa,22743.46271351,17586.92574912,5147.01831108,9.51865331
vieiras,1167.99999998,507.55661454,621.86930779,38.57407765
virgem da lapa,3953.0,1400.82631878,2384.65395721,167.51972401
virginia,2628.59532425,1123.2067478,1408.96045325,96.4281232
virginopolis,2976.58769057,1282.05153091,1578.56473034,115.97142932
virgolandia,1762.97040577,767.90762079,924.80111195,70.26167303
visconde do rio branco,12121.4357815,9083.01032908,2915.73995036,122.68550206
volta grande,1540.00000002,883.63654771,610.77848228,45.58497003
wenceslau braz,780.59841125,124.69645477,655.90195648,-
