city,total,has_children,children_born,children_borned_live,children_borned_dead
lagoa do carro,5250,3163,15232,14030,1202
lagoa do itaenga,7970,4610,24688,22151,2537
lagoa do ouro,4235,2458,15672,14552,1120
lagoa dos gatos,6177,3944,21333,19880,1453
lagoa grande,7033,4355,21192,19843,1348
lajedo,13580,7962,40570,37975,2596
limoeiro,24250,14455,68699,64310,4389
macaparana,9058,5226,28366,26024,2342
machados,4018,2289,13524,12261,1262
manari,4669,2745,19577,18534,1043
maraial,5084,3059,17606,16294,1312
mirandiba,5078,2806,13679,13286,393
moreilandia,4337,2386,13176,12551,626
moreno,20431,12424,51339,47867,3472
nazare da mata,12377,7271,30960,28555,2405
olinda,164657,100041,345984,322828,23157
orobo,9107,5094,32231,30696,1535
oroco,4039,2338,11100,10599,501
ouricuri,21784,12646,68234,65082,3152
palmares,22870,13469,65528,59953,5575
palmeirina,3776,2186,10899,9776,1123
panelas,10049,5672,36459,34137,2321
paranatama,4251,2457,16042,15042,1000
parnamirim,7379,4122,20234,19442,793
passira,11849,6845,39526,36756,2770
paudalho,17856,10373,46858,42011,4847
paulista,114898,70235,226713,211774,14939
pedra,7798,4725,24603,22750,1852
pesqueira,24089,14616,73686,69204,4481
petrolandia,10760,6351,28737,27266,1472
petrolina,88094,52027,204936,194525,10412
pocao,4567,2876,14978,14255,723
pombos,9645,5636,28544,26681,1863
primavera,4267,2661,13464,12727,737
quipapa,8970,4903,27498,24541,2957
quixaba,2614,1451,9195,8696,499
recife,643965,385422,1307536,1231348,76188
riacho das almas,7359,4502,23579,21658,1921
ribeirao,16910,10347,47494,44093,3401
rio formoso,7820,4677,25242,23068,2174
saire,5451,3451,17672,16523,1149
salgadinho,2924,1486,7937,7446,491
salgueiro,21257,12169,53853,51382,2471
saloa,6051,3693,21681,20322,1360
sanharo,6392,4125,22118,20755,1363
santa cruz,4212,2290,13070,12217,853
santa cruz da baixa verde,4394,2481,13065,12149,916
santa cruz do capibaribe,24517,14549,58833,56284,2549
santa filomena,4499,2508,14675,13936,739
santa maria da boa vista,13561,7888,37753,35474,2279
santa maria do cambuca,4647,2870,18129,16920,1209
santa terezinha,4179,2332,13759,13021,737
sao benedito do sul,3988,2420,13784,12734,1050
sao bento do una,17590,10449,57765,54348,3418
sao caitano,13391,8292,44150,41062,3088
sao joao,7703,4501,25110,23635,1475
sao joaquim do monte,7858,4921,27862,25420,2442
sao jose da coroa grande,5356,3221,16314,14913,1401
sao jose do belmonte,12529,6849,36046,33564,2481
sao jose do egito,12282,7439,36020,33931,2089
sao lourenco da mata,37165,22769,97007,89938,7068
sao vicente ferrer,6140,3617,20051,18334,1717
serra talhada,30010,17256,78187,74367,3821
serrita,6791,3518,19863,19043,820
sertania,13208,7800,39245,37159,2086
sirinhaem,12421,7528,38268,34176,4091
solidao,2108,1117,6435,6076,359
surubim,21294,12864,68739,64067,4672
tabira,9796,5854,31835,30019,1816
tacaimbo,5373,3115,16943,15433,1510
tacaratu,6564,3910,20730,19742,988
tamandare,6257,3917,20991,19050,1941
taquaritinga do norte,7879,4766,20540,19594,945
terezinha,2561,1474,8722,8223,500
terra nova,2939,1608,8052,7802,250
timbauba,23426,14006,66496,62641,3855
toritama,8615,5310,21651,20291,1360
tracunhaem,4960,2883,14058,13353,705
trindade,8516,4944,26935,25121,1814
triunfo,6657,3595,18024,16810,1214
tupanatinga,7810,4320,25975,24530,1445
tuparetama,3279,2053,10694,9975,719
venturosa,5474,3237,16444,15522,922
verdejante,3461,1955,9937,9583,354
vertente do lerio,3401,1974,14505,13468,1038
vertentes,6193,3722,20066,18619,1447
vicencia,11112,6257,30148,27724,2424
vitoria de santo antao,49207,29606,130363,120764,9599
xexeu,5008,3080,16845,16465,380
