city,total,has_children,children_born,children_borned_live,children_borned_dead
passo de torres,2758.86814442,1871.20926453,5299.92533209,5170.88930117,129.03603094
passos maia,1813.04001888,1192.84099176,4108.02489919,4039.12950909,68.89539009
paulo lopes,2820.95625698,1900.71854368,6488.22406138,6271.73100266,216.49305871
pedras grandes,1789.1884645,1251.5861106,4015.57368976,3878.9365774,136.63711236
penha,10862.92305635,7233.79619662,21571.57315952,20569.09031899,1002.4828405
peritiba,1345.04256809,955.23881788,3135.6228156,3014.43310454,121.18971103
petrolandia,2593.95267881,1837.30676223,6243.07217616,6017.76201498,225.31016123
pinhalzinho,7081.88521259,4477.98468141,14194.6187759,13814.94039555,379.67838032
pinheiro preto,1362.00000011,923.48416026,2577.68755005,2481.6173733,96.07017676
piratuba,2118.12614955,1432.83132517,4457.54457757,4336.19776203,121.34681556
planalto alegre,1147.70545718,828.09853796,2851.5377314,2695.69703036,155.84070102
pomerode,12183.48165998,7888.92693328,19591.27663517,19046.66130838,544.61532677
ponte alta,2038.5111316,1415.88481927,4830.33833745,4630.11662093,200.22171652
ponte alta do norte,1385.83051995,903.25727136,3206.22574642,2943.21769032,263.0080561
ponte serrada,4626.76573433,3214.45512941,10725.4535684,10223.71542589,501.73814247
porto belo,6957.97058805,4629.31283228,13217.76012227,12811.80805146,405.9520708
porto uniao,14651.59462261,9552.38140266,29468.11871878,28499.22102779,968.89769095
pouso redondo,6179.12542734,4145.05338638,13402.87441738,13014.76424231,388.11017507
praia grande,3129.16382091,2129.69081159,6946.54618374,6653.47361297,293.0725708
presidente castello branco,765.70234696,535.63500281,1707.96104799,1664.03113926,43.9299087
presidente getulio,6486.64542931,4314.071183,12400.82249946,11885.7826653,515.03983417
presidente nereu,955.82765277,665.61460229,2500.01219145,2441.97046967,58.04172175
princesa,1169.90949015,773.78575252,2715.87791813,2697.22042316,18.65749496
quilombo,4425.1672424,2977.53829545,9982.00734637,9587.6828311,394.32451529
rancho queimado,1209.06329565,826.62828778,2324.43150534,2252.20288775,72.22861755
rio das antas,2572.44820431,1736.64612056,5592.75324664,5466.19796224,126.5552844
rio do campo,2595.80650629,1792.00372483,6325.12309819,6186.80851808,138.3145801
rio do oeste,3048.21998128,2075.80585635,6912.24918466,6735.70723348,176.54195113
rio do sul,27263.89902328,17196.11067059,47625.99870432,46402.05423118,1223.94447319
rio dos cedros,4391.30158081,2955.28621271,8782.40387947,8450.58635709,331.81752241
rio fortuna,1926.36632881,1300.82839759,3843.91394421,3741.16827295,102.74567123
rio negrinho,16728.09240456,11065.48813985,33507.70451105,32503.50309255,1004.20141846
rio rufino,997.829243,527.11265617,1858.67149961,1711.10056108,147.57093853
riqueza,2047.96497963,1419.31416653,4980.97333461,4892.97286513,88.00046947
rodeio,4836.04764854,3042.04526163,8487.02294159,8275.02920872,211.99373283
romelandia,2436.15979133,1771.68472061,6405.71709708,6185.98361465,219.73348248
salete,3112.90360671,2095.5996874,7071.28687521,6956.89744193,114.38943327
saltinho,1633.19158498,1132.09892711,4419.59615369,4301.09998654,118.49616715
salto veloso,1859.54737285,1192.47814009,3878.7960998,3761.34316574,117.45293404
sangao,4180.54468104,2902.6152569,8758.95982783,8356.70425508,402.25557277
santa cecilia,6568.28476666,4411.86062934,14373.54051202,13701.68875801,671.85175401
santa helena,1013.23742866,713.85338585,2611.09125124,2558.532772,52.55847924
santa rosa de lima,879.61510972,594.70508418,1811.05748283,1785.74192757,25.31555524
santa rosa do sul,3438.57051386,2329.96714554,7139.34666377,6915.142643,224.20402081
santa terezinha,3448.54261708,2171.09861917,8187.77256662,7753.05441731,434.71814934
santa terezinha do progresso,1204.38814084,793.76852962,3177.17120988,3099.57608884,77.59512106
santiago do sul,616.48819708,438.45502463,1459.45525766,1432.00106904,27.45418864
santo amaro da imperatriz,8693.79269494,5545.4564261,17275.6230799,16847.94664772,427.67643218
sao bento do sul,32323.33485054,20451.02399877,55788.82871175,53833.27993936,1955.54877238
sao bernardino,1078.07648858,729.57986864,2841.80964215,2754.40573931,87.40390284
sao bonifacio,1279.16276618,954.73619752,2734.17353859,2655.67649428,78.4970443
sao carlos,4512.71099791,3134.1123966,9511.95877505,9237.43799373,274.5207813
sao cristovao do sul,1815.22910185,1224.33105125,3986.52326367,3793.11263174,193.41063197
sao domingos,4105.99635487,2836.28705738,8896.59850328,8533.80714157,362.79136174
sao francisco do sul,18161.63043663,12535.25400691,38549.33832182,36611.33092399,1938.00739786
sao joao batista,11119.27487833,6508.78950489,18093.23619738,17529.1721336,564.06406379
sao joao do itaperiu,1384.54161457,951.90670346,3116.75182836,3069.80617998,46.94564839
sao joao do oeste,2686.35808258,1804.97331607,6324.8881325,6266.76944109,58.1186914
sao joao do sul,3038.73740279,2034.53225588,6641.68717937,6442.98154549,198.70563389
sao joaquim,10509.82273186,7255.30113218,20406.70756761,19869.13818788,537.5693798
sao jose,95541.49652572,59032.54758299,151673.44690157,146790.36824801,4883.07865348
sao jose do cedro,6013.57502517,4109.7369052,13854.78307659,13537.65972108,317.1233555
sao jose do cerrito,3877.87076805,2688.77292908,10308.83595338,9769.47719464,539.35875871
sao lourenco do oeste,9484.20320179,6391.93693137,19404.5271421,18734.3473924,670.17974971
sao ludgero,4599.99905954,3015.3119604,8374.19703914,8098.86182197,275.33521715
sao martinho,1383.80189173,974.2711915,2829.65546755,2737.85100708,91.80446049
sao miguel da boa vista,818.27085794,585.80930678,2041.45121115,2018.73926248,22.71194867
sao miguel do oeste,16498.95219874,10407.77278177,30256.08628231,29471.78450385,784.30177847
sao pedro de alcantara,1546.82066567,1033.24174012,3445.61650652,3287.96173939,157.65476717
saudades,3862.7864791,2581.23157122,8551.14830523,8362.03610304,189.11220214
schroeder,6399.83370635,4142.83725817,11405.91880546,11193.99564397,211.92316149
seara,7322.39890243,4805.69931901,13597.11377118,13315.17847473,281.93529646
serra alta,1458.84228967,973.51578624,3163.53002559,3083.70568414,79.82434145
sideropolis,5726.90005024,3757.76807231,11210.5292975,10934.32947205,276.19982547
sombrio,11635.92895739,7627.20603191,22868.58207921,22142.20257807,726.37950112
sul brasil,1135.33396305,831.69131418,2814.42099135,2757.76075347,56.66023789
taio,7383.62464354,5029.59200092,15310.02219249,14810.54151676,499.48067573
tangara,3673.62573771,2559.96484051,8279.45375047,7879.48202493,399.97172551
tigrinhos,770.34755372,532.24259449,1926.39183307,1880.50773771,45.88409534
tijucas,13377.92119196,8657.83787447,25766.93608489,24939.99844983,826.93763505
timbe do sul,2270.60036829,1543.36347919,4943.06181516,4821.37734125,121.68447392
timbo,16412.04739836,10547.04465572,27429.01333513,26580.47296186,848.5403733
timbo grande,2822.83513689,1859.15707228,6613.1332191,6083.241788,529.89143112
tres barras,7489.54858912,5060.86731092,17094.58970533,16375.1103559,719.47934947
treviso,1555.29880875,1015.45268774,2877.01420866,2812.65255933,64.36164935
treze de maio,3007.18258574,1995.56353176,5933.27194882,5786.07045308,147.20149571
treze tilias,2767.15002794,1820.95622273,5256.61874792,5025.97964913,230.63909878
trombudo central,2834.31992974,1928.78361713,5807.0278981,5569.41612154,237.61177663
tubarao,44616.5797814,29137.05145679,78684.96792449,76209.48972619,2475.47819817
tunapolis,2001.94603814,1387.0763324,4905.20584952,4857.4785472,47.72730232
turvo,5235.22646425,3340.149946,10188.91744018,9875.29686007,313.62058011
uniao do oeste,1258.99999998,887.62650072,3087.18207497,3065.04119654,22.14087842
urubici,4488.85083445,2990.43584743,10042.76513087,9524.04482564,518.72030519
urupema,1045.89974275,703.47706145,2139.46852253,2049.43599669,90.03252583
urussanga,9207.21449745,6022.20804049,17255.20937495,16675.11447494,580.0949
vargeao,1480.83089458,1001.35790847,3277.53558263,3194.32418531,83.21139735
vargem,1163.53606387,802.35768558,2859.18823506,2730.84950374,128.33873131
vargem bonita,2005.90374358,1350.10951305,4312.34743996,4172.49278429,139.85465565
vidal ramos,2564.91034509,1764.78361048,6007.58794058,5825.99402549,181.5939151
videira,20581.23901198,13262.92955139,37344.36247672,36121.3112777,1223.05119903
vitor meireles,2051.62297344,1395.19409245,5316.87699143,5100.19666594,216.68032551
witmarsum,1536.13111763,1015.61622719,3448.76888651,3371.64786239,77.12102416
xanxere,19513.43289915,12494.02574077,36463.2625699,35293.55537647,1169.70719346
xavantina,1758.66607901,1254.54160117,4024.14428924,3902.06390878,122.08038048
xaxim,11186.08187785,7515.23245056,21041.34825572,20387.81067349,653.53758223
zortea,1255.31105331,879.5488253,2759.03791548,2687.10845022,71.92946523
