city,total
mirim doce,1284.11311603
modelo,2157.05996824
mondai,5344.6892838
monte carlo,4274.63751026
monte castelo,3818.19825595
morro da fumaca,8054.81075757
morro grande,1575.11422378
navegantes,29265.9212027
nova erechim,2262.16164394
nova itaberaba,2241.21468769
nova trento,6208.10210281
nova veneza,6547.62952216
novo horizonte,1444.81046957
orleans,11082.83792421
otacilio costa,8464.26236964
ouro,3967.8221362
ouro verde,1199.49256739
paial,903.62837845
painel,1159.30256866
palhoca,67091.03241619
palma sola,3759.06794284
palmeira,1209.72890455
palmitos,8625.44961789
papanduva,8436.45678744
paraiso,2233.4853932
passo de torres,3202.68756868
passos maia,2155.99703207
paulo lopes,3541.6642806
pedras grandes,2260.74779654
penha,12518.62377877
peritiba,1688.43844792
petrolandia,3404.69314779
pinhalzinho,8317.51760831
pinheiro preto,1650.45166008
piratuba,2596.479838
planalto alegre,1483.92674632
pomerode,15486.34981516
ponte alta,2498.23218327
ponte alta do norte,1533.2233216
ponte serrada,5298.36380451
porto belo,8249.57502252
porto uniao,15038.5528563
pouso redondo,7794.68930875
praia grande,3721.10542585
presidente castello branco,969.86106924
presidente getulio,7890.53860752
presidente nereu,1190.86910603
princesa,1456.94178559
quilombo,5477.0483239
rancho queimado,1486.78150369
rio das antas,2975.03126841
rio do campo,3242.81114385
rio do oeste,3792.16526259
rio do sul,30359.79166523
rio dos cedros,5442.20434801
rio fortuna,2498.65594443
rio negrinho,19194.64918012
rio rufino,1233.08479862
riqueza,2566.57838272
rodeio,5604.52427128
romelandia,3007.28748792
salete,3910.58338109
saltinho,2064.08294795
salto veloso,2189.91402935
sangao,5054.7589851
santa cecilia,7311.27135258
santa helena,1313.00591094
santa rosa de lima,1148.88098133
santa rosa do sul,4192.84049027
santa terezinha,4129.34129876
santa terezinha do progresso,1445.435176
santiago do sul,774.98971242
santo amaro da imperatriz,9814.93051919
sao bento do sul,37177.14870862
sao bernardino,1322.14310445
sao bonifacio,1647.39960187
sao carlos,5526.51227697
sao cristovao do sul,2047.8408223
sao domingos,4877.95374429
sao francisco do sul,20120.90786931
sao joao batista,12804.98033654
sao joao do itaperiu,1780.759691
sao joao do oeste,3434.8886651
sao joao do sul,3671.90873162
sao joaquim,12405.27982895
sao jose,98333.09558199
sao jose do cedro,7251.91881552
sao jose do cerrito,4842.43371427
sao lourenco do oeste,11111.08251622
sao ludgero,5612.99014202
sao martinho,1814.37744914
sao miguel da boa vista,1044.47309909
sao miguel do oeste,18595.95601522
sao pedro de alcantara,1739.21177582
saudades,4837.45576511
schroeder,8158.04983089
seara,9232.83150919
serra alta,1760.56811519
sideropolis,6550.98241933
sombrio,13227.97603423
sul brasil,1533.56987379
taio,9095.54640718
tangara,4614.04158174
tigrinhos,974.66982574
tijucas,15302.25333059
timbe do sul,2736.86188016
timbo,19136.48681047
timbo grande,3293.11200908
tres barras,8517.79340795
treviso,1948.37979109
treze de maio,3675.28504223
treze tilias,3292.43286892
trombudo central,3412.58903321
tubarao,48150.27244318
tunapolis,2560.82880815
turvo,6154.59612206
uniao do oeste,1591.21827618
urubici,5184.71054422
urupema,1235.16013355
urussanga,10719.61362673
vargeao,1844.38037527
vargem,1477.56398785
vargem bonita,2360.11443049
vidal ramos,3304.02034187
videira,23849.5763275
vitor meireles,2653.0286902
witmarsum,1964.98193359
xanxere,21303.59602319
xavantina,2296.93099438
xaxim,13319.56507234
zortea,1459.58215349
