word;freq;pct;polarity
conter;2;3.177679975849632e-05;
elementos;5;7.94419993962408e-05;
capazes;3;4.7665199637744485e-05;1.0
propiciar;5;7.94419993962408e-05;
avaliacao;24;0.0003813215971019559;
custo;29;0.00046076359649819664;
levando;1;1.588839987924816e-05;
consideracao;2;3.177679975849632e-05;
reproduzimos;3;4.7665199637744485e-05;
abaixo;43;0.0006832011948076709;
art;98;0.0015570631881663198;
observara;1;1.588839987924816e-05;
regras;2;3.177679975849632e-05;
diante;24;0.0003813215971019559;
detalhado;18;0.0002859911978264669;1.0
definicao;3;4.7665199637744485e-05;
metodos;1;1.588839987924816e-05;
estrategia;5;7.94419993962408e-05;
suprimento;1;1.588839987924816e-05;
prazo;60;0.0009533039927548897;
original;8;0.00012710719903398528;1.0
grifo;7;0.00011121879915473713;
relato;1;1.588839987924816e-05;
acordao;20;0.0003177679975849632;
plenario;15;0.0002383259981887224;
ministro;2;3.177679975849632e-05;
marcos;1;1.588839987924816e-05;
vinicios;1;1.588839987924816e-05;
vilaca;1;1.588839987924816e-05;
destaca;6;9.533039927548897e-05;
importante;2;3.177679975849632e-05;
notar;1;1.588839987924816e-05;
constitui;3;4.7665199637744485e-05;
mera;1;1.588839987924816e-05;
exigencia;32;0.0005084287961359411;
formal;6;9.533039927548897e-05;0.0
lei;113;0.0017953891863550422;
realidade;1;1.588839987924816e-05;
essencial;1;1.588839987924816e-05;
licitatorio;74;0.001175741591064364;
estabelece;3;4.7665199637744485e-05;
balizas;1;1.588839987924816e-05;
julgue;1;1.588839987924816e-05;
valores;50;0.000794419993962408;
ofertados;1;1.588839987924816e-05;
adequados;4;6.355359951699264e-05;1.0
confiaveis;2;3.177679975849632e-05;0.0
confiaveis;2;3.177679975849632e-05;1.0
ha;36;0.0005719823956529338;
razoabilidade;3;4.7665199637744485e-05;
licitantes;16;0.00025421439806797057;
item;30;0.0004766519963774448;
agravante;2;3.177679975849632e-05;
forneceu;1;1.588839987924816e-05;
cotacao;4;6.355359951699264e-05;
preco;94;0.001493509588649327;
fora;30;0.0004766519963774448;
unica;10;0.0001588839987924816;
participara;1;1.588839987924816e-05;
relacionados;4;6.355359951699264e-05;
sagrado;1;1.588839987924816e-05;1.0
vencedora;75;0.0011916299909436121;1.0
impede;2;3.177679975849632e-05;
pagos;8;0.00012710719903398528;
competitivos;1;1.588839987924816e-05;0.0
oficio;29;0.00046076359649819664;
apresentando;3;4.7665199637744485e-05;
posicionamento;4;6.355359951699264e-05;
ocorre;4;6.355359951699264e-05;
antes;4;6.355359951699264e-05;
respectivo;11;0.00017477239867172976;
devidamente;29;0.00046076359649819664;
encaminhados;4;6.355359951699264e-05;1.0
concedente;27;0.0004289867967397003;
neste;12;0.00019066079855097794;
caso;30;0.0004766519963774448;
fls;3;4.7665199637744485e-05;
doc;4;6.355359951699264e-05;
anexo;31;0.000492540396256693;
presente;8;0.00012710719903398528;1.0
aprovado;26;0.0004130983968604522;1.0
consequencia;19;0.00030187959770571507;
celebrado;48;0.0007626431942039118;
aprovacao;20;0.0003177679975849632;
entendimento;6;9.533039927548897e-05;
deste;21;0.0003336563974642114;
mesmo;57;0.0009056387931171452;
atenderam;1;1.588839987924816e-05;
requisitos;4;6.355359951699264e-05;
celebracao;10;0.0001588839987924816;
visto;9;0.00014299559891323344;
houvesse;1;1.588839987924816e-05;
alguma;1;1.588839987924816e-05;
inadequacao;2;3.177679975849632e-05;
seria;8;0.00012710719903398528;0.0
limitou;3;4.7665199637744485e-05;
afirmar;11;0.00017477239867172976;
justifica;5;7.94419993962408e-05;
abrangente;1;1.588839987924816e-05;
efetiva;2;3.177679975849632e-05;
propiciasse;1;1.588839987924816e-05;
melhores;2;3.177679975849632e-05;0.0
havendo;8;0.00012710719903398528;
possibilidade;14;0.00022243759830947426;
saber;4;6.355359951699264e-05;
aquisicoes;18;0.0002859911978264669;
cobranca;12;0.00019066079855097794;
indevida;12;0.00019066079855097794;
convocatorio;4;6.355359951699264e-05;
onerando;2;3.177679975849632e-05;
limitando;2;3.177679975849632e-05;
participacao;17;0.00027010279794721875;
possiveis;4;6.355359951699264e-05;
interessados;18;0.0002859911978264669;
participar;9;0.00014299559891323344;
prejudicando;4;6.355359951699264e-05;-1.0
competitividade;14;0.00022243759830947426;
analisando;3;4.7665199637744485e-05;
aviso;7;0.00011121879915473713;
destinado;3;4.7665199637744485e-05;
fornecimento;13;0.0002065491984302261;
previstos;10;0.0001588839987924816;
retirada;1;1.588839987924816e-05;
exigindo;1;1.588839987924816e-05;
condicao;8;0.00012710719903398528;
recolhessem;1;1.588839987924816e-05;
erario;16;0.00025421439806797057;
importancia;6;9.533039927548897e-05;
desejarem;2;3.177679975849632e-05;
obter;15;0.0002383259981887224;
copia;13;0.0002065491984302261;
sera;24;0.0003813215971019559;
cobrado;3;4.7665199637744485e-05;
cinquenta;2;3.177679975849632e-05;
reais;3;4.7665199637744485e-05;1.0
inciso;27;0.0004289867967397003;
iii;10;0.0001588839987924816;
institui;1;1.588839987924816e-05;
reproducao;10;0.0001588839987924816;
tecnologia;4;6.355359951699264e-05;
informacao;17;0.00027010279794721875;
vedada;5;7.94419993962408e-05;-1.0
emolumentos;3;4.7665199637744485e-05;
salvo;3;4.7665199637744485e-05;1.0
superiores;2;3.177679975849632e-05;1.0
grafica;8;0.00012710719903398528;
custos;82;0.0013028487900983493;
quando;33;0.0005243171960151893;
for;9;0.00014299559891323344;
toda;2;3.177679975849632e-05;
poderia;8;0.00012710719903398528;
fornecida;5;7.94419993962408e-05;
midia;1;1.588839987924816e-05;
eletronica;6;9.533039927548897e-05;
cd;3;4.7665199637744485e-05;
gratuita;1;1.588839987924816e-05;
indiscriminada;1;1.588839987924816e-05;
site;4;6.355359951699264e-05;
oficial;1;1.588839987924816e-05;
mantido;5;7.94419993962408e-05;
www;4;6.355359951699264e-05;
gov;3;4.7665199637744485e-05;
br;4;6.355359951699264e-05;
pago;14;0.00022243759830947426;
licitante;4;6.355359951699264e-05;
licitado;18;0.0002859911978264669;
sinaliza;1;1.588839987924816e-05;
vez;22;0.0003495447973434595;
onera;2;3.177679975849632e-05;
injustificadamente;1;1.588839987924816e-05;
encontra;48;0.0007626431942039118;
ampara;1;1.588839987924816e-05;
artigo;22;0.0003495447973434595;
SS;38;0.0006037591954114301;
permite;2;3.177679975849632e-05;
efetivo;2;3.177679975849632e-05;
segue;37;0.000587870795532182;
exigira;1;1.588839987924816e-05;
habilitacao;27;0.0004289867967397003;
previo;6;9.533039927548897e-05;
solicitado;5;7.94419993962408e-05;
seus;25;0.000397209996981204;
constitutivos;1;1.588839987924816e-05;0.0
limitados;1;1.588839987924816e-05;-1.0
grifamos;2;3.177679975849632e-05;
previsao;2;3.177679975849632e-05;
seu;48;0.0007626431942039118;
disto;1;1.588839987924816e-05;
custas;1;1.588839987924816e-05;
ainda;46;0.0007308663944454154;
respaldada;1;1.588839987924816e-05;
nem;1;1.588839987924816e-05;
limita;2;3.177679975849632e-05;
solicitada;2;3.177679975849632e-05;
tiverem;2;3.177679975849632e-05;
interesse;21;0.0003336563974642114;
copias;5;7.94419993962408e-05;
muito;4;6.355359951699264e-05;
menos;7;0.00011121879915473713;
ressalvamos;1;1.588839987924816e-05;
interesses;1;1.588839987924816e-05;
fica;10;0.0001588839987924816;
impossibilitado;1;1.588839987924816e-05;
todos;41;0.0006514243950491746;
editais;8;0.00012710719903398528;
ficam;1;1.588839987924816e-05;
fixados;3;4.7665199637744485e-05;
quadro;49;0.0007785315940831599;
avisos;2;3.177679975849632e-05;
paco;1;1.588839987924816e-05;
aquele;13;0.0002065491984302261;
tiver;3;4.7665199637744485e-05;
pode;12;0.00019066079855097794;
livremente;1;1.588839987924816e-05;
consultar;2;3.177679975849632e-05;
dados;45;0.0007149779945661673;0.0
foto;21;0.0003336563974642114;
disponiveis;5;7.94419993962408e-05;0.0
ressaltando;1;1.588839987924816e-05;
consultas;1;1.588839987924816e-05;
qualquer;13;0.0002065491984302261;
interessado;5;7.94419993962408e-05;
justificado;2;3.177679975849632e-05;
refere;19;0.00030187959770571507;
entendemos;2;3.177679975849632e-05;
abusivo;1;1.588839987924816e-05;-1.0
resma;1;1.588839987924816e-05;
papel;1;1.588839987924816e-05;
formato;1;1.588839987924816e-05;
varejo;1;1.588839987924816e-05;
folha;6;9.533039927548897e-05;
toner;1;1.588839987924816e-05;
preto;6;9.533039927548897e-05;
impressora;1;1.588839987924816e-05;
laser;1;1.588839987924816e-05;
custa;1;1.588839987924816e-05;
torno;1;1.588839987924816e-05;
rendimento;3;4.7665199637744485e-05;
medio;8;0.00012710719903398528;0.0
paginas;2;3.177679975849632e-05;
impressas;1;1.588839987924816e-05;
pagina;2;3.177679975849632e-05;
impressa;1;1.588839987924816e-05;
tem;38;0.0006037591954114301;
incluindo;4;6.355359951699264e-05;
anexos;11;0.00017477239867172976;
cobrados;1;1.588839987924816e-05;
corresponde;2;3.177679975849632e-05;
ele;8;0.00012710719903398528;
procurou;3;4.7665199637744485e-05;
demonstrar;1;1.588839987924816e-05;
justificar;1;1.588839987924816e-05;
afixados;1;1.588839987924816e-05;
mural;1;1.588839987924816e-05;
considerou;4;6.355359951699264e-05;
empresas;51;0.0008103083938416562;
teriam;2;3.177679975849632e-05;
dispoe;7;0.00011121879915473713;
internet;5;7.94419993962408e-05;
amplamente;1;1.588839987924816e-05;
divulgar;2;3.177679975849632e-05;
realizacoes;1;1.588839987924816e-05;
conclusao;31;0.000492540396256693;
base;67;0.0010645227919096269;
recebidos;33;0.0005243171960151893;
totalidade;30;0.0004766519963774448;
normativos;29;0.00046076359649819664;
principalmente;11;0.00017477239867172976;
apoiar;1;1.588839987924816e-05;0.0
iniciativas;1;1.588839987924816e-05;
destinadas;1;1.588839987924816e-05;
universalizacao;1;1.588839987924816e-05;
tela;3;4.7665199637744485e-05;
construcao;54;0.0008579735934794007;
creche;5;7.94419993962408e-05;
proinfancia;4;6.355359951699264e-05;
fnde;44;0.000699089594686919;
siafi;35;0.0005560939957736856;
fundo;18;0.0002859911978264669;
espaco;4;6.355359951699264e-05;
educativo;1;1.588839987924816e-05;1.0
infantil;1;1.588839987924816e-05;-1.0
b;52;0.0008261967937209044;
empregados;12;0.00019066079855097794;
vigencia;44;0.000699089594686919;
compreendida;9;0.00014299559891323344;
fevereiro;24;0.0003813215971019559;
obra;143;0.002272041182732487;
deu;4;6.355359951699264e-05;
junho;26;0.0004130983968604522;
participaram;11;0.00017477239867172976;
discriminadas;1;1.588839987924816e-05;-1.0
participantes;22;0.0003495447973434595;
d;31;0.000492540396256693;
f;13;0.0002065491984302261;
ferrato;2;3.177679975849632e-05;
sant'anna;2;3.177679975849632e-05;
engenharia;47;0.0007467547943246635;
furcon;1;1.588839987924816e-05;
construtora;18;0.0002859911978264669;
proposta;73;0.0011598531911851157;
l;6;9.533039927548897e-05;
valido;1;1.588839987924816e-05;1.0
autorizacao;9;0.00014299559891323344;
abertura;9;0.00014299559891323344;
datado;5;7.94419993962408e-05;
autoridade;7;0.00011121879915473713;
orcamentarios;1;1.588839987924816e-05;
adequacao;25;0.000397209996981204;
procedeu;14;0.00022243759830947426;
comparacao;25;0.000397209996981204;
parametros;28;0.0004448751966189485;
indices;24;0.0003813215971019559;
civil;36;0.0005719823956529338;
sinapi;31;0.000492540396256693;
maio;15;0.0002383259981887224;
tanto;19;0.00030187959770571507;
selecionaram;3;4.7665199637744485e-05;
verificacao;23;0.0003654331972227077;
compunham;5;7.94419993962408e-05;
planilha;23;0.0003654331972227077;
equivalentes;10;0.0001588839987924816;
total;117;0.001858942785872035;
verificadas;19;0.00030187959770571507;
variacoes;14;0.00022243759830947426;
percentuais;18;0.0002859911978264669;
significativas;14;0.00022243759830947426;
compensado;1;1.588839987924816e-05;
amostra;11;0.00017477239867172976;
apresentou;41;0.0006514243950491746;
podendo;12;0.00019066079855097794;
portanto;23;0.0003654331972227077;
dentro;47;0.0007467547943246635;
media;16;0.00025421439806797057;0.0
tabela;98;0.0015570631881663198;
comparativo;8;0.00012710719903398528;
bdi;71;0.0011280763914266194;
descricao;7;0.00011121879915473713;
unid;2;3.177679975849632e-05;
cod;1;1.588839987924816e-05;
m3;5;7.94419993962408e-05;
concreto;9;0.00014299559891323344;1.0
mpa;4;6.355359951699264e-05;
bombeado;1;1.588839987924816e-05;-1.0
armadura;1;1.588839987924816e-05;
armacao;1;1.588839987924816e-05;
c;231;0.003670220372106325;
aco;2;3.177679975849632e-05;
ca;2;3.177679975849632e-05;
p;19;0.00030187959770571507;
laje;1;1.588839987924816e-05;
pre;5;7.94419993962408e-05;
moldada;1;1.588839987924816e-05;
alvenaria;1;1.588839987924816e-05;
tijolo;1;1.588839987924816e-05;
ceramico;1;1.588839987924816e-05;
furado;1;1.588839987924816e-05;
telha;1;1.588839987924816e-05;
romana;1;1.588839987924816e-05;
inclusive;15;0.0002383259981887224;
madeiramento;1;1.588839987924816e-05;
esmaltada;1;1.588839987924816e-05;
ceramica;1;1.588839987924816e-05;
parede;1;1.588839987924816e-05;
cm;1;1.588839987924816e-05;
padrao;1;1.588839987924816e-05;
pei;1;1.588839987924816e-05;
arg;1;1.588839987924816e-05;
colante;1;1.588839987924816e-05;
cimento;1;1.588839987924816e-05;
branco;2;3.177679975849632e-05;
rejuntamento;1;1.588839987924816e-05;
m2;4;6.355359951699264e-05;
cabo;2;3.177679975849632e-05;
cobre;2;3.177679975849632e-05;
isolamento;2;3.177679975849632e-05;-1.0
anti;2;3.177679975849632e-05;
chama;2;3.177679975849632e-05;
kv;2;3.177679975849632e-05;
mm;2;3.177679975849632e-05;
insumos;11;0.00017477239867172976;
paulo;12;0.00019066079855097794;
concluida;16;0.00025421439806797057;
conformidade;34;0.0005402055958944375;
previsto;30;0.0004766519963774448;
visual;1;1.588839987924816e-05;
medicoes;21;0.0003336563974642114;
edificacao;1;1.588839987924816e-05;
executada;16;0.00025421439806797057;-1.0
materiais;18;0.0002859911978264669;
fotografico;15;0.0002383259981887224;
frontal;2;3.177679975849632e-05;1.0
regularidade;8;0.00012710719903398528;
qual;48;0.0007626431942039118;
clausulas;4;6.355359951699264e-05;
restritivas;2;3.177679975849632e-05;0.0
fracionamento;5;7.94419993962408e-05;
cumprir;2;3.177679975849632e-05;
orientacoes;6;9.533039927548897e-05;
executar;1;1.588839987924816e-05;
contabil;1;1.588839987924816e-05;
licitatoria;3;4.7665199637744485e-05;
garantir;8;0.00012710719903398528;
fornecer;1;1.588839987924816e-05;
complementando;1;1.588839987924816e-05;
disponibilizar;3;4.7665199637744485e-05;
gestor;44;0.000699089594686919;
cadastro;12;0.00019066079855097794;
conselheiros;17;0.00027010279794721875;
profissionais;30;0.0004766519963774448;1.0
nutricao;1;1.588839987924816e-05;
solicitadas;1;1.588839987924816e-05;
janeiro;17;0.00027010279794721875;
cozinha;10;0.0001588839987924816;
piloto;9;0.00014299559891323344;
administrada;1;1.588839987924816e-05;0.0
realiza;3;4.7665199637744485e-05;
distribuicao;3;4.7665199637744485e-05;
refeicoes;4;6.355359951699264e-05;
prontas;1;1.588839987924816e-05;
escolas;5;7.94419993962408e-05;
escola;5;7.94419993962408e-05;
estadual;9;0.00014299559891323344;
existente;1;1.588839987924816e-05;
inspecoes;1;1.588839987924816e-05;
fisicas;2;3.177679975849632e-05;
mesma;39;0.0006196475952906783;
possui;9;0.00014299559891323344;
adequado;10;0.0001588839987924816;1.0
preparo;4;6.355359951699264e-05;
determinado;12;0.00019066079855097794;1.0
resolucao;25;0.000397209996981204;
julho;22;0.0003495447973434595;
algumas;5;7.94419993962408e-05;
inconformidades;1;1.588839987924816e-05;
transporta;4;6.355359951699264e-05;
totalmente;3;4.7665199637744485e-05;
inadequado;2;3.177679975849632e-05;-1.0
precario;1;1.588839987924816e-05;
ferrugem;1;1.588839987924816e-05;
faltam;1;1.588839987924816e-05;
estrados;2;3.177679975849632e-05;
polietileno;3;4.7665199637744485e-05;
fim;14;0.00022243759830947426;
evitar;2;3.177679975849632e-05;-1.0
contato;10;0.0001588839987924816;
recipientes;2;3.177679975849632e-05;
assoalho;1;1.588839987924816e-05;
detalhe;4;6.355359951699264e-05;
kombi;1;1.588839987924816e-05;
alimentos;6;9.533039927548897e-05;
grandes;1;1.588839987924816e-05;
fechados;1;1.588839987924816e-05;-1.0
pedal;1;1.588839987924816e-05;
acondicionar;2;3.177679975849632e-05;
lixo;5;7.94419993962408e-05;-1.0
gerado;1;1.588839987924816e-05;
visita;12;0.00019066079855097794;
estava;14;0.00022243759830947426;
acondicionado;1;1.588839987924816e-05;
caixas;2;3.177679975849632e-05;
podem;12;0.00019066079855097794;
possibilitar;2;3.177679975849632e-05;
contaminacao;4;6.355359951699264e-05;
alimentar;3;4.7665199637744485e-05;
registra;3;4.7665199637744485e-05;
alimento;2;3.177679975849632e-05;
mesas;3;4.7665199637744485e-05;
prateleiras;2;3.177679975849632e-05;
correto;3;4.7665199637744485e-05;1.0
confeccionadas;1;1.588839987924816e-05;
inox;2;3.177679975849632e-05;
insuficiencia;2;3.177679975849632e-05;
estrado;1;1.588839987924816e-05;
armazenagem;3;4.7665199637744485e-05;
tomates;1;1.588839987924816e-05;
chao;2;3.177679975849632e-05;
cebola;1;1.588839987924816e-05;
hortifrutigranjeiros;1;1.588839987924816e-05;
piso;6;9.533039927548897e-05;
alface;1;1.588839987924816e-05;
inexistencia;10;0.0001588839987924816;
testes;2;3.177679975849632e-05;
fisico;21;0.0003336563974642114;
quimicos;1;1.588839987924816e-05;
bacteriologico;2;3.177679975849632e-05;
mensal;7;0.00011121879915473713;
agua;5;7.94419993962408e-05;
termometro;3;4.7665199637744485e-05;
diaria;2;3.177679975849632e-05;
temperatura;2;3.177679975849632e-05;
eletricas;3;4.7665199637744485e-05;
expostas;2;3.177679975849632e-05;
causar;1;1.588839987924816e-05;
acidentes;1;1.588839987924816e-05;
eletricos;5;7.94419993962408e-05;
propiciando;2;3.177679975849632e-05;
cruzada;1;1.588839987924816e-05;
acarretada;1;1.588839987924816e-05;
indevido;5;7.94419993962408e-05;
insumo;1;1.588839987924816e-05;
superficie;1;1.588839987924816e-05;
ambiente;2;3.177679975849632e-05;
funcionarios;4;6.355359951699264e-05;
produtos;4;6.355359951699264e-05;
contaminados;1;1.588839987924816e-05;
entidade;2;3.177679975849632e-05;
executora;2;3.177679975849632e-05;
garantam;1;1.588839987924816e-05;
estocagem;1;1.588839987924816e-05;
manuseio;1;1.588839987924816e-05;
higienicas;1;1.588839987924816e-05;1.0
sanitarias;2;3.177679975849632e-05;
consumo;1;1.588839987924816e-05;-1.0
alunos;22;0.0003495447973434595;
atendidos;11;0.00017477239867172976;
atraves;41;0.0006514243950491746;
justificativa;38;0.0006037591954114301;0.0
respeito;19;0.00030187959770571507;0.0
respeito;19;0.00030187959770571507;1.0
administradora;1;1.588839987924816e-05;
agora;3;4.7665199637744485e-05;
ciente;1;1.588839987924816e-05;1.0
necessidades;8;0.00012710719903398528;
ira;4;6.355359951699264e-05;
notificado;1;1.588839987924816e-05;
prestador;10;0.0001588839987924816;
proprietario;4;6.355359951699264e-05;
reparos;1;1.588839987924816e-05;
adequacoes;1;1.588839987924816e-05;
deverao;7;0.00011121879915473713;
ocorrer;2;3.177679975849632e-05;
urgencia;2;3.177679975849632e-05;
auditor;5;7.94419993962408e-05;
cgu;12;0.00019066079855097794;
acondicionamento;1;1.588839987924816e-05;
ata;22;0.0003495447973434595;
ocorreu;25;0.000397209996981204;
reuniao;24;0.0003813215971019559;
predio;5;7.94419993962408e-05;
diretoria;5;7.94419993962408e-05;
cultura;5;7.94419993962408e-05;
todas;15;0.0002383259981887224;
preparadoras;2;3.177679975849632e-05;
nutricionista;3;4.7665199637744485e-05;
dirigente;2;3.177679975849632e-05;
devidos;4;6.355359951699264e-05;
esclarecimentos;3;4.7665199637744485e-05;
produzido;1;1.588839987924816e-05;
diariamente;1;1.588839987924816e-05;
prateleira;1;1.588839987924816e-05;
adquiridas;1;1.588839987924816e-05;
armazenamentos;1;1.588839987924816e-05;
comprados;1;1.588839987924816e-05;-1.0
hortifrutigranjeiro;1;1.588839987924816e-05;
perigos;1;1.588839987924816e-05;-1.0
devendo;13;0.0002065491984302261;
guardar;1;1.588839987924816e-05;
teste;1;1.588839987924816e-05;
quimico;1;1.588839987924816e-05;
encaminhado;1;1.588839987924816e-05;1.0
departamento;1;1.588839987924816e-05;
esgoto;1;1.588839987924816e-05;1.0
solicitando;3;4.7665199637744485e-05;
referidos;7;0.00011121879915473713;
mensais;2;3.177679975849632e-05;
inadequacoes;1;1.588839987924816e-05;
ocorrerao;1;1.588839987924816e-05;
reformas;1;1.588839987924816e-05;
curto;1;1.588839987924816e-05;0.0
atos;9;0.00014299559891323344;
declarados;4;6.355359951699264e-05;
dependem;3;4.7665199637744485e-05;
implementacao;6;9.533039927548897e-05;
futura;4;6.355359951699264e-05;
convalidam;3;4.7665199637744485e-05;
emissao;4;6.355359951699264e-05;
parecer;1;1.588839987924816e-05;
tecnico;9;0.00014299559891323344;
prestacao;79;0.0012551835904606047;
pnae;7;0.00011121879915473713;
apontado;14;0.00022243759830947426;
corrigido;1;1.588839987924816e-05;1.0
impropriedade;2;3.177679975849632e-05;
disponibilizada;11;0.00017477239867172976;
analisaram;4;6.355359951699264e-05;
pregoes;2;3.177679975849632e-05;
presenciais;1;1.588839987924816e-05;
superestimava;3;4.7665199637744485e-05;
estimativa;18;0.0002859911978264669;
licitadas;7;0.00011121879915473713;
analisados;4;6.355359951699264e-05;
adotou;1;1.588839987924816e-05;
aritmetica;5;7.94419993962408e-05;
globais;3;4.7665199637744485e-05;
obtidos;3;4.7665199637744485e-05;
junto;15;0.0002383259981887224;
tres;29;0.00046076359649819664;
fornecedores;4;6.355359951699264e-05;
mencionar;10;0.0001588839987924816;
natureza;28;0.0004448751966189485;
divisivel;11;0.00017477239867172976;
motivacao;3;4.7665199637744485e-05;1.0
sim;92;0.0014617327888908308;
orcados;2;3.177679975849632e-05;
produto;12;0.00019066079855097794;
compoe;8;0.00012710719903398528;
menor;30;0.0004766519963774448;
diferenca;11;0.00017477239867172976;
efetuados;15;0.0002383259981887224;
sumula;10;0.0001588839987924816;
tcu;29;0.00046076359649819664;
obrigatoria;7;0.00011121879915473713;
admissao;17;0.00027010279794721875;
adjudicacao;4;6.355359951699264e-05;
global;41;0.0006514243950491746;
obras;67;0.0010645227919096269;
compras;7;0.00011121879915473713;
alienacoes;3;4.7665199637744485e-05;
desde;26;0.0004130983968604522;
haja;7;0.00011121879915473713;
conjunto;16;0.00025421439806797057;
complexo;11;0.00017477239867172976;
perda;5;7.94419993962408e-05;
escala;5;7.94419993962408e-05;
ampla;6;9.533039927548897e-05;
dispondo;5;7.94419993962408e-05;
possam;5;7.94419993962408e-05;
faze;5;7.94419993962408e-05;
lo;9;0.00014299559891323344;
unidades;46;0.0007308663944454154;
autonomas;3;4.7665199637744485e-05;1.0
exigencias;17;0.00027010279794721875;
adequar;4;6.355359951699264e-05;
essa;9;0.00014299559891323344;
divisibilidade;3;4.7665199637744485e-05;
analisarem;1;1.588839987924816e-05;
efetivamente;6;9.533039927548897e-05;
adjudicados;2;3.177679975849632e-05;
tivesse;2;3.177679975849632e-05;
haveria;1;1.588839987924816e-05;
descrito;4;6.355359951699264e-05;
contratado;19;0.00030187959770571507;
j;4;6.355359951699264e-05;
guimaraes;2;3.177679975849632e-05;
filho;4;6.355359951699264e-05;
me;26;0.0004130983968604522;
parcelamento;9;0.00014299559891323344;
adjudicado;22;0.0003495447973434595;
lote;4;6.355359951699264e-05;
obrigatorio;10;0.0001588839987924816;
consoante;3;4.7665199637744485e-05;
determina;9;0.00014299559891323344;
efetuadas;3;4.7665199637744485e-05;
divididas;2;3.177679975849632e-05;
tantas;2;3.177679975849632e-05;
parcelas;5;7.94419993962408e-05;
quantas;2;3.177679975849632e-05;
comprovarem;2;3.177679975849632e-05;
tecnica;13;0.0002065491984302261;
economicamente;2;3.177679975849632e-05;
viaveis;2;3.177679975849632e-05;
procedendo;2;3.177679975849632e-05;
melhor;9;0.00014299559891323344;0.0
aproveitamento;2;3.177679975849632e-05;
tema;6;9.533039927548897e-05;-1.0
tribunal;30;0.0004766519963774448;
exarou;2;3.177679975849632e-05;
diversos;10;0.0001588839987924816;
acordaos;2;3.177679975849632e-05;
deram;5;7.94419993962408e-05;
origem;7;0.00011121879915473713;
expostos;5;7.94419993962408e-05;
exercicio;64;0.0010168575922718823;
promoveu;5;7.94419993962408e-05;
superestimativa;2;3.177679975849632e-05;
poder;7;0.00011121879915473713;
identifique;1;1.588839987924816e-05;
pretensao;1;1.588839987924816e-05;
contratual;7;0.00011121879915473713;
varias;2;3.177679975849632e-05;
subfuncoes;1;1.588839987924816e-05;
necessarias;4;6.355359951699264e-05;1.0
momentos;1;1.588839987924816e-05;
estimativas;2;3.177679975849632e-05;
correta;23;0.0003654331972227077;1.0
entende;12;0.00019066079855097794;
identificamos;2;3.177679975849632e-05;
ofertarem;1;1.588839987924816e-05;
tratando;1;1.588839987924816e-05;
compensa;1;1.588839987924816e-05;
outro;23;0.0003654331972227077;
certamente;1;1.588839987924816e-05;
apontados;4;6.355359951699264e-05;
alguns;5;7.94419993962408e-05;
maiores;1;1.588839987924816e-05;
apresentado;13;0.0002065491984302261;
fixacao;6;9.533039927548897e-05;
trouxe;2;3.177679975849632e-05;
nenhum;20;0.0003177679975849632;
tao;2;3.177679975849632e-05;
pouco;2;3.177679975849632e-05;
deixou;2;3.177679975849632e-05;
prestigiar;2;3.177679975849632e-05;
busca;2;3.177679975849632e-05;
determinam;2;3.177679975849632e-05;
impositivamente;2;3.177679975849632e-05;
criterio;8;0.00012710719903398528;
textos;2;3.177679975849632e-05;
recomendam;2;3.177679975849632e-05;
viabilidade;2;3.177679975849632e-05;
regra;6;9.533039927548897e-05;
autoriza;2;3.177679975849632e-05;
efetuar;4;6.355359951699264e-05;
adotando;4;6.355359951699264e-05;
julgamento;23;0.0003654331972227077;
adequa;2;3.177679975849632e-05;
aplicado;10;0.0001588839987924816;1.0
vantajoso;2;3.177679975849632e-05;1.0
justificativas;10;0.0001588839987924816;0.0
admitir;2;3.177679975849632e-05;
automaticamente;1;1.588839987924816e-05;
exclui;1;1.588839987924816e-05;
fornecam;1;1.588839987924816e-05;
detenham;3;4.7665199637744485e-05;
determinados;2;3.177679975849632e-05;1.0
desse;10;0.0001588839987924816;
selecionar;1;1.588839987924816e-05;
vantajosa;4;6.355359951699264e-05;1.0
caput;5;7.94419993962408e-05;
oriundos;2;3.177679975849632e-05;
familiar;29;0.00046076359649819664;
revogada;1;1.588839987924816e-05;
publicacao;1;1.588839987924816e-05;
esteve;1;1.588839987924816e-05;
tutela;1;1.588839987924816e-05;
duas;15;0.0002383259981887224;
resolucoes;2;3.177679975849632e-05;
obrigatoriedade;3;4.7665199637744485e-05;
diretamente;8;0.00012710719903398528;
empreendedor;3;4.7665199637744485e-05;1.0
rural;13;0.0002065491984302261;
organizacoes;11;0.00017477239867172976;
trinta;2;3.177679975849632e-05;
cento;3;4.7665199637744485e-05;
priorizando;2;3.177679975849632e-05;
reforma;16;0.00025421439806797057;
agraria;5;7.94419993962408e-05;
comunidades;4;6.355359951699264e-05;
tradicionais;2;3.177679975849632e-05;
indigenas;2;3.177679975849632e-05;
quilombolas;2;3.177679975849632e-05;
entretanto;3;4.7665199637744485e-05;
cumprida;1;1.588839987924816e-05;
procedente;1;1.588839987924816e-05;
atingem;1;1.588839987924816e-05;
limite;6;9.533039927548897e-05;
i;26;0.0004130983968604522;
demonstrativo;3;4.7665199637744485e-05;
percentual;16;0.00025421439806797057;
jurisdicionadas;4;6.355359951699264e-05;
empreenda;1;1.588839987924816e-05;
esforcos;1;1.588839987924816e-05;
