city,total
cordislandia,1485.63287783
corinto,9158.61618178
coroaci,4097.07577698
coromandel,12541.72250411
coronel fabriciano,43405.77851683
coronel murta,3484.89708461
coronel pacheco,1298.49165101
coronel xavier chaves,1405.2221591
corrego danta,1456.14827293
corrego do bom jesus,1841.07074383
corrego fundo,2765.63126527
corrego novo,1497.8538026
couto de magalhaes de minas,1525.7341365
crisolita,2514.72383127
cristais,5134.93176349
cristalia,2058.10130714
cristiano otoni,1993.62758609
cristina,4321.4132245
crucilandia,2209.47613039
cruzeiro da fortaleza,1707.80026627
cruzilia,6383.9399946
cuparaque,2136.37148874
curral de dentro,2949.48433467
curvelo,28188.43025787
datas,1944.28126279
delfim moreira,3770.82800653
delfinopolis,2973.33524462
delta,3433.36754693
descoberto,2085.20758879
desterro de entre rios,3145.92852654
desterro do melo,1257.35883488
diamantina,16020.65516803
diogo de vasconcelos,1573.14982147
dionisio,3764.26382375
divinesia,1395.64248036
divino,8792.96168149
divino das laranjeiras,2132.79967338
divinolandia de minas,2710.57690573
divinopolis,90094.50699394
divisa alegre,2267.01386199
divisa nova,2559.47473497
divisopolis,3662.34041371
dom bosco,1649.36308147
dom cavati,2317.69208096
dom joaquim,1738.0258806
dom silverio,2157.4760103
dom vicoso,1437.22457217
dona eusebia,2716.26156529
dores de campos,4149.00257893
dores de guanhaes,2239.27116654
dores do indaia,5698.41150034
dores do turvo,1981.63747925
doresopolis,652.33964308
douradoquara,897.73861265
durande,3426.27246954
eloi mendes,11395.19682421
engenheiro caldas,4147.30756828
engenheiro navarro,2857.79651037
entre folhas,2357.37937578
entre rios de minas,6065.20276912
ervalia,8233.34000782
esmeraldas,25207.47669702
espera feliz,10561.68322002
espinosa,13016.408006
espirito santo do dourado,2276.73703612
estiva,4954.66185895
estrela dalva,1023.46190155
estrela do indaia,1623.44718614
estrela do sul,3274.52207418
eugenopolis,4986.0721872
ewbank da camara,1627.89955504
extrema,13216.12695726
fama,1126.39196378
faria lemos,1607.79201998
felicio dos santos,1967.80497035
felisburgo,2770.32216341
felixlandia,5896.19248019
fernandes tourinho,1293.9739301
ferros,4709.81240628
fervedouro,4694.05345641
florestal,2832.27542088
formiga,28478.71734427
formoso,3205.22343373
fortaleza de minas,1825.27896697
fortuna de minas,1035.2182705
francisco badaro,3602.17770929
francisco dumont,1880.31850313
francisco sa,9260.33802334
franciscopolis,2179.55085178
frei gaspar,2292.91256809
frei inocencio,3355.42492555
frei lagonegro,1393.15521435
fronteira,6651.66578971
fronteira dos vales,2047.83641711
fruta de leite,2171.94014926
frutal,23876.27399295
funilandia,1515.03301539
galileia,2947.64368946
gameleiras,2258.46394414
glaucilandia,1266.38310522
goiabeira,1362.68931622
goiana,1562.79134031
goncalves,1961.96575577
gonzaga,2193.82116804
gouveia,4338.43788883
governador valadares,107184.46103626
grao mogol,5442.24850072
grupiara,580.06016236
guanhaes,11973.85278623
guape,6120.95145521
guaraciaba,4163.7179472
guaraciama,2095.07029386
guaranesia,8446.15026507
guarani,3504.88289745
guarara,1746.10569818
guarda-mor,3105.61999267
guaxupe,21450.33246868
guidoval,3276.61433624
guimarania,3243.72438597
guiricema,4211.38530885
gurinhata,3231.11795849
heliodora,2911.8890872
iapu,4639.20825021
ibertioga,2200.07058976
ibia,10200.10403494
ibiai,3126.56333472
ibiracatu,2395.26385114
ibiraci,5336.6618319
ibirite,66412.83610526
ibitiura de minas,1631.23101473
ibituruna,1154.42267496
icarai de minas,3760.82989035
igarape,14785.71977951
igaratinga,4015.11270446
iguatama,3545.86013549
ijaci,2507.08958644
ilicinea,4819.91222325
imbe de minas,3105.28890838
inconfidentes,3398.07711531
indaiabira,3084.05408515
indianopolis,2996.40320043
ingai,1108.83205466
inhapim,11114.87207854
inhauma,2284.1558199
inimutaba,2650.20659194
ipaba,7081.19248957
ipanema,8177.14212887
ipatinga,106796.36259524
ipiacu,2006.16956899
ipuiuna,4731.88521434
irai de minas,3170.13716066
itabira,44156.80144776
itabirinha,4797.96892985
itabirito,19275.60865958
itacambira,1950.59952439
itacarambi,6832.42755911
itaguara,5585.0491791
itaipe,4243.43981015
itajuba,37587.07902399
itamarandiba,12330.92413762
itamarati de minas,1767.85058469
itambacuri,8647.03163192
itambe do mato dentro,917.66837279
itamogi,5045.05521358
itamonte,6459.18793665
itanhandu,6108.71788019
itanhomi,5409.43579642
itaobim,8087.6503005
itapagipe,6755.49003129
itapecerica,9541.20024405
itapeva,4096.24128054
itatiaiucu,4451.60815241
itau de minas,6923.19331162
itauna,37025.07454368
itaverava,2408.73507713
itinga,5512.99979728
itueta,2814.64754461
ituiutaba,43809.86174467
itumirim,2632.08317289
iturama,15829.41961073
itutinga,1751.52240784
jaboticatubas,6612.10215029
jacinto,5179.969871
jacui,3634.4589162
jacutinga,10290.41628008
jaguaracu,1299.72828191
jaiba,13695.21906173
jampruca,1838.6160896
janauba,25759.49746464
januaria,23985.93105041
japaraiba,1776.88027088
japonvar,3449.27565755
jeceaba,2431.94327864
jenipapo de minas,2358.03873827
jequeri,5982.42219926
jequitai,2995.65355804
jequitiba,2079.45386734
jequitinhonha,9190.42078091
jesuania,2170.21210703
joaima,5824.21783506
joanesia,2403.80369882
joao monlevade,31201.49864667
joao pinheiro,18338.57545679
joaquim felicio,1571.65285668
jordania,4055.96316839
jose goncalves de minas,1740.39955878
jose raydan,1854.96149735
josenopolis,1599.19131908
juatuba,9278.48287715
juiz de fora,212157.99652904
juramento,1625.94543318
juruaia,4467.67679824
juvenilia,2358.20823588
ladainha,5937.85089357
lagamar,3700.69360875
lagoa da prata,19113.59337841
lagoa dos patos,1625.56020613
lagoa dourada,4969.7115439
lagoa formosa,8250.62439532
lagoa grande,3737.35486862
lagoa santa,21939.73750909
lajinha,8900.43533338
lambari,8851.97924616
lamim,1518.47456926
laranjal,3111.70741899
lassance,2688.57395767
lavras,38883.39590657
leandro ferreira,1242.52586597
leme do prado,1822.24171532
leopoldina,21255.56262701
liberdade,2398.2793521
lima duarte,6762.00506165
limeira do oeste,3369.45812954
lontra,3256.3811658
luisburgo,3110.01442609
luislandia,2277.61031796
luminarias,2416.35336834
luz,7556.56586547
machacalis,2938.6808721
machado,16591.24770472
madre de deus de minas,2094.87900529
malacacheta,6799.75599865
mamonas,2956.32791366
manga,7241.53435741
manhuacu,35152.40281687
manhumirim,9031.09182484
mantena,12238.1356518
mar de espanha,5186.67914001
maravilhas,2962.65032232
maria da fe,5997.25365065
mariana,21197.59539029
marilac,1609.03586193
mario campos,5333.18136577
maripa de minas,1258.06273328
marlieria,1954.54806899
marmelopolis,1362.51469815
martinho campos,5492.33613462
martins soares,3376.916294
mata verde,3094.50294992
materlandia,1696.74722068
mateus leme,11384.51395364
mathias lobato,1267.60786036
matias barbosa,5854.88646697
matias cardoso,3706.1358892
matipo,7507.14397633
mato verde,5450.82786039
matozinhos,14174.37626475
matutina,1778.58243178
medeiros,1755.58909047
medina,8096.92132287
mendes pimentel,2979.35120653
merces,4400.29956378
mesquita,2607.62288377
minas novas,10184.64676232
minduri,1436.1795097
mirabela,5205.65151809
miradouro,4692.50014253
mirai,6239.26517656
miravania,1778.82459118
moeda,1964.93360865
moema,3065.13356033
monjolos,879.6400505
monsenhor paulo,3792.72569336
montalvania,6477.71131361
monte alegre de minas,9337.52578561
monte azul,10380.20743496
monte belo,5780.88322228
monte carmelo,20259.25594923
monte formoso,1755.43458066
monte santo de minas,9791.40245367
monte siao,9316.89976327
montes claros,139885.69825576
montezuma,2970.26330012
morada nova de minas,3523.58790524
morro da garca,1064.99743811
morro do pilar,1321.16232538
munhoz,2902.4273358
muriae,45247.53808133
mutum,12593.69002999
muzambinho,9061.94466479
nacip raydan,1183.39171136
nanuque,16620.17903707
naque,2714.27299347
natalandia,1355.91816706
natercia,2262.19973444
nazareno,3183.38934844
nepomuceno,11043.08012108
ninheira,4029.78133696
nova belem,1841.91643553
nova era,6903.26664308
nova lima,33036.14917918
nova modica,1612.11660637
nova ponte,5861.9636817
nova porteirinha,3079.94254792
nova resende,7611.37960503
nova serrana,31292.83213386
nova uniao,2351.36904981
novo cruzeiro,10346.61976339
novo oriente de minas,4038.69524777
novorizonte,2041.52370446
olaria,883.38800006
olhos-d'agua,1948.6086589
olimpio noronha,1132.22523325
oliveira,16495.50221121
oliveira fortes,958.86464175
onca de pitangui,1284.86755841
oratorios,1857.61488251
orizania,3580.26954204
ouro branco,15495.07420475
ouro fino,14712.2656186
ouro preto,26663.3274972
ouro verde de minas,2375.5049646
padre carvalho,2097.79516705
padre paraiso,6891.09745311
pai pedro,2424.87725432
paineiras,2200.58605868
pains,3602.85769226
paiva,687.80541651
palma,2908.88165126
palmopolis,2979.55659236
papagaios,5451.34291475
para de minas,34593.16924453
paracatu,33259.30570177
paraguacu,9151.14665321
paraisopolis,8529.03386709
paraopeba,8648.92589494
passa quatro,6801.97711401
passa tempo,3782.38434533
passabem,667.23240082
passa-vinte,909.13878507
passos,45132.7000184
patis,2040.74030847
patos de minas,60219.57636831
patrocinio,35745.21097729
patrocinio do muriae,2438.58532167
paula candido,3837.36912806
paulistas,1749.76574098
pavao,3397.41217816
pecanha,6650.00246343
pedra azul,8583.12250526
pedra bonita,3093.42947971
pedra do anta,1475.43944294
pedra do indaia,1856.31364999
pedra dourada,994.60268895
pedralva,5081.88660718
pedras de maria da cruz,4086.40477367
pedrinopolis,1500.34480217
pedro leopoldo,24299.12599687
pedro teixeira,839.36570957
pequeri,1358.77388871
pequi,1712.17271871
perdigao,3755.04026808
perdizes,6715.89253388
perdoes,9188.18827677
periquito,2942.61905031
pescador,1427.98569162
piau,1314.34220357
piedade de caratinga,3207.2334279
piedade de ponte nova,1640.98100885
piedade do rio grande,2113.41752602
piedade dos gerais,2157.91066301
pimenta,3563.03224176
pingo-d'agua,2021.10265541
pintopolis,2734.46492465
piracema,3001.90981397
pirajuba,2202.81202799
piranga,6484.81716987
pirangucu,2329.4048859
piranguinho,3645.65000411
pirapetinga,4596.63080789
pirapora,20707.25053254
pirauba,4905.61137296
pitangui,10527.07490796
piumhi,14246.70212367
planura,4882.36863522
poco fundo,7932.68896022
pocos de caldas,68156.4501905
pocrane,4199.09871294
pompeu,11269.60645017
ponte nova,23106.39942117
ponto chique,1517.44039185
ponto dos volantes,4256.76288464
porteirinha,16515.58947382
porto firme,4315.9949495
pote,5939.44887566
pouso alegre,57393.23214997
pouso alto,2790.04647563
prados,3483.9786604
prata,12344.54886641
pratapolis,4137.38898155
pratinha,1567.15793981
presidente bernardes,2368.30405075
presidente juscelino,1600.05827566
presidente kubitschek,1050.71816808
presidente olegario,8391.00729507
prudente de morais,3761.93440316
quartel geral,1364.24217433
queluzito,844.3925398
raposos,5911.32533742
raul soares,10847.39733744
recreio,4324.89474796
reduto,3035.35160631
resende costa,4700.1958907
resplendor,7502.50874952
ressaquinha,2041.46618902
riachinho,3163.20201875
riacho dos machados,3664.66220738
ribeirao das neves,119412.30089911
ribeirao vermelho,1686.22117151
rio acima,3725.79570339
rio casca,5874.2648721
rio do prado,2215.55917708
rio doce,986.10713648
rio espera,2589.05447709
rio manso,2292.99357917
rio novo,3442.60110048
rio paranaiba,5448.73001055
rio pardo de minas,11744.50496097
rio piracicaba,6178.38735394
rio pomba,7299.58937165
rio preto,2155.12669022
rio vermelho,5067.53937473
ritapolis,2153.80589659
rochedo de minas,899.6633856
rodeiro,3362.45028076
romaria,1664.48126293
rosario da limeira,2111.24072496
rubelita,3068.25326728
rubim,3809.22499319
sabara,48907.53946646
sabinopolis,5992.46269659
sacramento,10420.43623662
salinas,17055.44676871
salto da divisa,2725.66650759
santa barbara,11296.8111878
santa barbara do leste,3569.79031486
santa barbara do monte verde,1232.26344192
santa barbara do tugurio,2135.14086273
santa cruz de minas,3247.29320721
santa cruz de salinas,1896.45705824
santa cruz do escalvado,2182.47475615
santa efigenia de minas,1863.96622537
santa fe de minas,1518.88615028
santa helena de minas,2332.13756318
santa juliana,5319.75922679
santa luzia,78928.57164145
santa margarida,6989.6173662
santa maria de itabira,3722.71457133
santa maria do salto,2243.5294807
santa maria do suacui,5307.64906374
santa rita de caldas,4442.31687116
santa rita de ibitipoca,1494.05228654
santa rita de jacutinga,2256.67836885
santa rita de minas,2979.47122327
santa rita do itueto,2797.36225016
santa rita do sapucai,16551.6764129
santa rosa da serra,1545.135143
santa vitoria,8756.10451475
santana da vargem,3195.39017921
santana de cataguases,1750.37918793
santana de pirapama,3233.05257206
santana do deserto,1643.82613561
santana do garambeu,993.5893826
santana do jacare,1900.0203201
santana do manhuacu,3984.36580845
santana do paraiso,12464.414279
santana do riacho,1615.46156408
santana dos montes,1593.91941935
santo antonio do amparo,7151.17726682
santo antonio do aventureiro,1684.42282536
santo antonio do grama,1748.32448485
santo antonio do itambe,1455.51105858
santo antonio do jacinto,5130.17500399
santo antonio do monte,11768.7670839
santo antonio do retiro,2725.17510341
santo antonio do rio abaixo,675.92969112
santo hipolito,1404.63605845
santos dumont,19487.07554334
sao bento abade,1808.74164489
sao bras do suacui,1470.34229698
sao domingos das dores,2594.16179047
sao domingos do prata,7114.84819849
sao felix de minas,1424.18797221
sao francisco,19089.77414334
sao francisco de paula,2808.40979623
sao francisco de sales,2898.92412779
sao francisco do gloria,2459.41357569
sao geraldo,4476.25091653
sao geraldo da piedade,1792.10084836
sao geraldo do baixio,1621.92285818
sao goncalo do abaete,2729.08058721
sao goncalo do para,4450.77680097
sao goncalo do rio abaixo,3757.35549027
sao goncalo do rio preto,1035.23504835
sao goncalo do sapucai,10181.39977902
sao gotardo,14461.71485539
sao joao batista do gloria,3281.21825874
sao joao da lagoa,1675.71050472
sao joao da mata,1408.09695428
sao joao da ponte,9551.00741083
sao joao das missoes,4069.86521426
sao joao del rei,35510.33024076
sao joao do manhuacu,4747.1586421
sao joao do manteninha,2413.2284766
sao joao do oriente,3397.96075019
sao joao do pacui,1515.21979052
sao joao do paraiso,9196.8531192
sao joao evangelista,6037.61360311
sao joao nepomuceno,10705.35890144
sao joaquim de bicas,9498.50589416
sao jose da barra,3156.27494879
sao jose da lapa,8317.29713497
sao jose da safira,1568.4100303
sao jose da varginha,1778.57988294
sao jose do alegre,1799.77969071
sao jose do divino,1503.58932744
sao jose do goiabal,2396.27395956
sao jose do jacuri,2552.52174345
sao jose do mantimento,1193.36033694
sao lourenco,17458.1328377
sao miguel do anta,3160.22836783
sao pedro da uniao,2538.92212401
sao pedro do suacui,2242.26417924
sao pedro dos ferros,3515.0341623
sao romao,3482.62138245
sao roque de minas,3277.50686978
sao sebastiao da bela vista,2262.1344087
sao sebastiao da vargem alegre,1456.15951447
sao sebastiao do anta,2651.46895689
sao sebastiao do maranhao,4275.23673938
sao sebastiao do oeste,2745.02728561
sao sebastiao do paraiso,28811.51269236
sao sebastiao do rio preto,587.54382375
sao sebastiao do rio verde,947.07474343
sao thome das letras,2894.58070034
sao tiago,4642.11421271
sao tomas de aquino,3062.0923304
sao vicente de minas,2594.94342651
sapucai-mirim,2776.32381033
sardoa,2158.54928085
sarzedo,11567.15259061
sem-peixe,1192.36523464
senador amaral,2457.11094952
senador cortes,864.17157022
senador firmino,3266.16903692
senador jose bento,871.10313054
senador modestino goncalves,1660.92142466
senhora de oliveira,2537.22417072
senhora do porto,1299.83101909
senhora dos remedios,4314.92604232
sericita,3328.44215397
seritinga,742.31210439
serra azul de minas,1348.64347539
serra da saudade,384.10929728
serra do salitre,4651.03486687
serra dos aimores,3266.88314388
serrania,3252.60828033
serranopolis de minas,1974.03095987
serranos,809.68628007
serro,7034.05692059
sete lagoas,84929.93561362
setubinha,3330.52472011
silveirania,935.22680863
silvianopolis,2688.65914062
simao pereira,1119.17562512
simonesia,8552.91258533
sobralia,2408.09934457
soledade de minas,2503.58257359
tabuleiro,1811.41592418
taiobeiras,13363.60580566
taparuba,1636.33927027
tapira,1845.61645624
tapirai,872.80415379
taquaracu de minas,1506.3063128
tarumirim,6253.19302906
teixeiras,5045.20639678
teofilo otoni,52590.74920096
timoteo,35143.33595429
tiradentes,2905.47663608
tiros,3264.92135964
tocantins,7154.40428892
tocos do moji,2066.30888232
toledo,2787.22504442
tombos,4284.94886749
tres coracoes,30460.28423942
tres marias,11765.70277313
tres pontas,22414.49570959
tumiritinga,2563.77083349
tupaciguara,10717.72240802
turmalina,7217.27467386
turvolandia,2276.33946403
uba,44529.64874853
ubai,4174.08850372
ubaporanga,5508.32377118
uberaba,123744.41772462
uberlandia,264252.08503204
umburatiba,1119.29453015
unai,33308.36137297
uniao de minas,2236.69824889
uruana de minas,1287.61499534
urucania,4223.60023762
urucuia,4947.15161641
vargem alegre,2772.08565927
vargem bonita,1047.71680454
vargem grande do rio pardo,1951.91267625
varginha,53403.01484697
varjao de minas,2826.19672227
varzea da palma,14587.72978686
varzelandia,7175.26519724
vazante,8521.61247941
verdelandia,2836.50416607
veredinha,2112.06240953
verissimo,1628.65807943
vermelho novo,2245.46533854
vespasiano,41642.07590304
vicosa,30262.3534449
vieiras,1722.71366248
virgem da lapa,4958.7231645
virginia,3831.99651431
virginopolis,4113.51892396
virgolandia,2236.53515418
visconde do rio branco,16864.02225789
volta grande,1927.87128021
wenceslau braz,1216.61621368
