folder;file_name;number_of_words;pct_pol_neg;pct_pol_pos;pct_pol_neu;city;state;city_state;2000_education_var_01_quantity;2000_family_var_01_total;2000_family_var_01_suitable;2000_family_var_01_semi_suitable;2000_family_var_01_inappropriate;2000_family_var_02_quantity;2000_fertility_var_01_total;2000_fertility_var_01_has_children;2000_fertility_var_01_children_born;2000_fertility_var_01_children_borned_live;2000_fertility_var_01_children_borned_dead;2000_fertility_var_02_total;2000_fertility_var_02_married;2000_fertility_var_02_separated;2000_fertility_var_02_divorced;2000_fertility_var_02_widow;2000_fertility_var_02_single;2000_fertility_var_03_total;2000_work_var_01_total;2000_work_var_01_domestic_regular;2000_work_var_01_domestic_irregular;2000_work_var_01_other_regular;2000_work_var_01_military_and_gov;2000_work_var_01_other_irregular;2000_work_var_02_total;2000_work_var_02_regular;2000_work_var_02_military_and_gov;2000_work_var_02_irregular;2000_work_var_02_employers;2000_work_var_02_entrepreneur;2010_education_var_01_quantity;2010_family_var_01_total;2010_family_var_01_suitable;2010_family_var_01_semi_suitable;2010_family_var_01_inappropriate;2010_family_var_02_quantity;2010_fertility_var_01_total;2010_fertility_var_01_has_children;2010_fertility_var_01_children_born;2010_fertility_var_01_children_borned_live;2010_fertility_var_01_children_borned_dead;2010_fertility_var_02_total;2010_fertility_var_02_married;2010_fertility_var_02_separated;2010_fertility_var_02_divorced;2010_fertility_var_02_widow;2010_fertility_var_02_single;2010_fertility_var_03_total;2010_work_var_01_total;2010_work_var_01_main_regular;2010_work_var_01_main_irregular;2010_work_var_01_other_regular;2010_work_var_01_other_irregular;2010_work_var_02_total;2010_work_var_02_regular;2010_work_var_02_military_and_gov;2010_work_var_02_irregular;2010_work_var_02_entrepreneur;2010_work_var_02_employers;social_indicator_var_01_2000_total;social_indicator_var_01_2010_total;social_indicator_var_01_2000_15_to_24_years;social_indicator_var_01_2010_15_to_24_years;social_indicator_var_01_2000_25_to_59_years;social_indicator_var_01_2010_25_to_59_years;social_indicator_var_01_2000_60_to_more_years;social_indicator_var_01_2010_60_to_more_years;social_indicator_var_02_2000_suitable;social_indicator_var_02_2010_suitable;social_indicator_var_02_2000_semi_suitable;social_indicator_var_02_2010_semi_suitable;social_indicator_var_02_2000_inappropriate;social_indicator_var_02_2010_inappropriate;social_indicator_var_03_2000_responsable_illiterate;social_indicator_var_03_2010_responsable_illiterate;social_indicator_var_03_2000_inappropriate_residence;social_indicator_var_03_2010_inappropriate_residence;social_indicator_var_03_2000_responsable_illiterate_and_inappropriate_residence;social_indicator_var_03_2010_responsable_illiterate_and_inappropriate_residence;2000_enem_var_01_enem_score_mean;2000_enem_var_01_enem_score_std;2000_enem_var_01_enem_score_median;2010_enem_var_01_enem_score_mean;2010_enem_var_01_enem_score_std;2010_enem_var_01_enem_score_median
edicoes_anteriores/sorteio_36;2459-Bela Vista da Caroba-PR.pdf;6038;0.01724709784411277;0.03598673300165836;0.9480928689883914;bela vista da caroba;pr;bela vista da caroba_pr;1369.0;1194.0;0.0;985.0;209.0;4503.0;1683.0;1160.0;4945.0;4857.0;88.0;3602.0;1794.0;15.0;12.0;165.0;1615.0;2037.0;486.0;0.0;86.0;85.0;169.0;145.0;180.0;270.0;301.0;135.0;100.0;180.0;1242.42036368;1251.42168021;16.90735852;1124.36067426;110.15364743;3928.94117791;1633.02999364;1164.03196527;4446.3875584;4243.70267263;202.68488581;3384.11993416;1738.59622104;55.77060692;60.57316953;180.27093775;1348.90899892;2107.25224547;2537.81717976;1377.39961762;1160.41756214;1384.03842284;1153.77875692;744.25;817.83;883.46;528.35;507.31;8578.78;14.09;14.22;2.93;2.66;13.45;11.9;35.75;33.45;0.08;1.12;28.8;53.25;71.12;45.62;19.85;14.19;73.47;47.52;15.65;8.25;0.0;0.0;0.0;0.0;0.0;0.0
edicoes_anteriores/sorteio_36;2491-Sobral-CE.pdf;22290;0.018887439852498092;0.03282816926743716;0.9506678059090704;sobral;ce;sobral_ce;55965.0;35396.0;12917.0;20609.0;1870.0;155084.0;62339.0;37021.0;173022.0;163357.0;9664.0;119474.0;40061.0;1320.0;1130.0;4398.0;72565.0;55943.0;37326.0;262.0;3672.0;17774.0;2836.0;12782.0;151.0;173.0;302.0;150.0;1000.0;151.0;68155.66237507;50445.30157696;26924.99937789;22778.19152977;742.1106693;187368.55697462;82400.28589311;48472.11725319999;173618.41277320002;164108.69104195;9509.72173131;158843.02162053;52861.05228767;1993.77274805;2026.9351434;5924.64835004;96036.61309137;73822.57419266;77722.75487966;44102.21621446;33620.5386652;44143.49768591;33579.25719377;804.06;835.58;1806.59;509.82;813.19;4245.22;26.44;17.0;11.57;2.88;27.97;17.51;57.99;49.8;55.02;72.74;32.69;23.33;12.29;3.94;45.47;25.03;14.82;4.21;10.83;2.26;49.90542253521128;14.77746836394803;47.8;524.5449198826459;85.5144819289787;517.6
edicoes_anteriores/sorteio_36;2477-Terra Rica-PR.pdf;20086;0.019031486648066958;0.03293144679155042;0.9487345555998404;terra rica;pr;terra rica_pr;3791.0;3823.0;333.0;3375.0;115.0;13715.0;5693.0;3737.0;14039.0;13334.0;705.0;11344.0;5400.0;259.0;231.0;609.0;4845.0;6280.0;4334.0;89.0;521.0;1597.0;236.0;1892.0;213.0;258.0;300.0;151.0;1000.0;300.0;4115.27901556;4805.18031685;1226.94223674;3550.80609693;27.43198318;15056.3944991;6552.55533575;4470.85698029;14339.3427736;13729.97420936;609.36856428;13008.2061858;5833.14984215;335.76170016;435.52917185;735.89907952;5667.86639212;7480.47843341;7614.21813087;4572.86118378;3041.35694709;4572.86118378;3041.35694709;960.5;1036.28;1002.85;541.62;923.6;3328.95;15.98;10.74;3.46;1.58;13.22;7.43;44.86;33.4;11.2;26.16;77.06;68.14;11.74;5.7;17.61;9.33;16.03;7.03;2.56;1.22;44.059083333333334;10.690227221335627;43.43250000000001;515.9046478873238;63.122648672303455;508.29
edicoes_anteriores/sorteio_36;2489-Japoatã-SE.pdf;50725;0.015441728209786345;0.029520950989297426;0.9566762766083486;japoata;se;japoata_se;4952.0;2942.0;13.0;2542.0;387.0;13020.0;4905.0;2872.0;16066.0;15053.0;1014.0;9986.0;2961.0;86.0;62.0;319.0;6558.0;4910.0;2498.0;22.0;174.0;941.0;154.0;1208.0;150.0;192.0;151.0;120.0;200.0;150.0;4866.70175469;3634.53390284;29.21385573;3369.97571855;235.34432856;12927.06780571;5200.59577474;3357.45639233;15012.29844155;14106.04629388;906.25214769;10390.99961702;3119.57686355;142.39551142;144.50158476;426.20380151;6558.32185578;5523.29814825;4636.63326763;1467.79128259;3168.84198504;1467.79128259;3168.84198504;514.07;691.85;1342.16;392.33;371.09;510;37.67;30.84;21.37;11.11;40.75;32.9;70.24;64.1;0.88;1.9;71.31;76.98;27.8;21.12;54.41;38.19;33.98;22.13;22.01;10.8;0.0;0.0;0.0;473.88504672897204;59.791794104331544;463.32
edicoes_anteriores/sorteio_36;2483-Pontal do Paraná-PR.pdf;13915;0.01589127777378299;0.030775868267778818;0.9539081038326024;pontal do parana;pr;pontal do parana_pr;4002.0;4207.0;2541.0;1650.0;16.0;14255.0;5511.0;3815.0;12375.0;11753.0;622.0;11390.0;4497.0;290.0;323.0;526.0;5754.0;6467.0;2780.0;44.0;401.0;1110.0;146.0;1079.0;310.0;380.0;600.0;230.0;1500.0;350.0;5949.02669417;7075.01851912;4356.75878936;2708.85457631;9.40515345;20865.57973514;8993.38040702;6286.93060985;18928.08871132;18214.14461945;713.94409184;17849.55357225;5931.11388488;408.80803691;1133.39345983;1137.80232656;9238.43586407;9875.74901377;9545.04146213;4476.35917809;5068.68228404;4487.08239643;5057.9590657;1102.48;1158.82;1798.98;626.25;1087.12;2664.94;7.1;4.83;2.68;1.19;6.68;4.34;19.07;10.8;74.64;67.42;24.84;31.89;0.52;0.69;9.98;6.16;0.75;0.61;0.4;0.17;43.368;9.296489707537619;41.33;517.9272727272727;58.29579071491882;518.9399999999998
edicoes_anteriores/sorteio_36;2497-Santo André-PB.pdf;8761;0.01518784972022382;0.03437250199840128;0.9508964257165696;santo andre;pb;santo andre_pb;893.0;719.0;0.0;589.0;130.0;2800.0;1164.0;636.0;3449.0;3123.0;326.0;2299.0;886.0;19.0;6.0;139.0;1249.0;978.0;334.0;0.0;21.0;19.0;124.0;170.0;100.0;120.0;151.0;140.0;1000.0;80.0;757.51284754;795.61182847;-;760.52538266;35.08644581;2635.61182848;1128.19966959;737.62578238;3268.86010009;3165.26557097;103.59452911;2265.88120456;882.98581441;29.13459007;35.17543166;150.99865616;1167.58671226;1090.02674149;1442.31344272;249.74447287;1192.56896985;249.74447287;1192.56896985;419.57;790.03;612.76;368.42;356.39;1172.83;29.47;27.15;9.11;3.09;29.99;25.38;55.32;57.31;-;-;27.68;36.02;72.32;63.98;49.82;34.7;79.7;59.36;44.65;27.85;0.0;0.0;0.0;508.44388888888886;50.86341369801942;519.23
edicoes_anteriores/sorteio_36;2487-Groaíras-CE.pdf;25957;0.019748515004242843;0.02738563604103988;0.9540615598241148;groairas;ce;groairas_ce;3219.0;2230.0;222.0;1676.0;332.0;8741.0;3467.0;2179.0;11520.0;10908.0;611.0;6815.0;2014.0;40.0;15.0;332.0;4413.0;3504.0;1326.0;8.0;192.0;345.0;193.0;588.0;120.0;171.0;207.0;100.0;0.0;100.0;3333.77982493;3004.2864707;700.98868411;2168.45025251;134.84753408;10218.28647069;4425.86403406;2728.85582514;12016.68114583;11512.69578627;503.98535955;8785.11663713;2755.55078011;122.06109535;154.22881941;480.49279939;5272.78314287;4269.13806681;4445.0211445;1610.0453404999998;2834.9758039999997;1619.65490771;2825.36623679;472.9;727.94;716.47;372.35;335.49;1533.5;36.5;25.24;12.87;3.31;38.94;25.08;63.74;56.85;12.51;27.28;52.78;59.75;34.71;12.96;53.77;28.75;37.98;14.62;25.53;5.58;32.0725;13.092082053668928;32.0725;495.8824539877301;69.65386105143682;483.8
edicoes_anteriores/sorteio_36;2455-São João da Ponta-PA.pdf;31579;0.01718016989983517;0.03109547356409282;0.9527069861797894;sao joao da ponta;pa;sao joao da ponta_pa;1595.0;815.0;33.0;593.0;189.0;4035.0;1337.0;834.0;4887.0;4690.0;198.0;2971.0;772.0;12.0;20.0;152.0;2015.0;1255.0;304.0;0.0;12.0;28.0;88.0;177.0;151.0;228.0;278.0;151.0;0.0;150.0;1926.81416031;1348.4621765999998;142.58960356;1127.51099927;78.36157377;5261.4621766;1940.20829121;1342.44178058;5861.02201873;5614.06034304;246.96167569999997;4134.22016463;780.4341968;20.78384667;41.31938642;139.91463014;3151.7681046;1968.10999806;2051.50689621;370.69560153;1680.81129468;376.65506611;1674.8518301;403.82;563.42;792.32;411.13;306.79;-;18.49;8.74;7.79;3.41;16.55;7.58;45.82;23.76;6.82;17.56;45.22;69.78;47.97;12.67;30.45;15.78;50.69;15.63;16.78;4.25;0.0;0.0;0.0;529.3133333333334;20.528578453788164;521.3
edicoes_anteriores/sorteio_36;2499-São Roque do Canaã-ES.pdf;23967;0.017168636952253638;0.03613350599440244;0.9478674965537406;sao roque do canaa;es;sao roque do canaa_es;2688.0;2720.0;483.0;1993.0;244.0;10395.0;4144.0;2630.0;9096.0;8764.0;333.0;8636.0;4560.0;59.0;64.0;313.0;3640.0;5032.0;2423.0;30.0;202.0;1220.0;144.0;827.0;250.0;280.0;300.0;151.0;500.0;280.0;2795.31465236;3519.0;1208.62771121;2236.34007716;74.03221163;11266.0;4795.9299088;2947.54701954;9401.92676423;9102.64140141;299.28536281;9812.24135485;4555.56591525;77.61985231;210.81472269;528.24165212;4439.99921248;5715.34510103;5957.61908834;3266.22031833;2691.39877001;3266.22031833;2691.39877001;868.16;769.24;1224.48;580.66;983.82;2395.95;14.05;9.73;3.03;0.86;12.1;6.8;42.26;31.64;19.94;37.76;30.43;33.97;49.63;28.27;18.57;10.97;52.88;27.77;12.02;4.29;51.26900000000001;15.22627604577765;55.695;528.4141414141416;76.05461210443146;528.4300000000002
edicoes_anteriores/sorteio_36;2495-Ibirapitanga-BA.pdf;16105;0.016961789375582476;0.0273376825100963;0.95632183908046;ibirapitanga;ba;ibirapitanga_ba;8864.0;5146.0;805.0;3467.0;875.0;22177.0;8088.0;4812.0;27945.0;25766.0;2178.0;16598.0;2442.0;131.0;65.0;361.0;13599.0;7046.0;3839.0;14.0;248.0;1253.0;147.0;2178.0;151.0;151.0;180.0;136.0;500.0;151.0;9254.958967899998;6354.17950364;2024.58942265;3847.13564738;482.45443361;22538.61137965;8811.74259136;5742.20160614;27522.8949083;25702.72854766;1820.16636061;17936.17528523;2385.42232532;81.31918914;110.97033799999998;535.27445511;14823.18897766;8111.72434737;8338.89790714;1848.27549826;6490.62240888;1859.22406043;6479.67384671;578.81;740.84;1069.23;411.04;672.15;1366.63;41.21;31.91;19.34;6.88;47.38;35.24;75.95;68.98;23.26;42.67;35.17;26.8;41.57;30.53;67.88;45.46;45.84;33.57;35.65;18.54;0.0;0.0;0.0;493.5689119170984;60.881423817100476;489.04
edicoes_anteriores/sorteio_36;2463-Santana-AP.pdf;35865;0.014568390499846503;0.028076246825374674;0.9583042616728532;santana;ap;santana_ap;33621.0;15794.0;1137.0;13461.0;1196.0;80229.0;29279.0;17237.0;75466.0;71526.0;3940.0;58216.0;11993.0;367.0;390.0;1313.0;44152.0;26284.0;16143.0;186.0;1941.0;6108.0;1768.0;6140.0;260.0;360.0;770.0;151.0;1500.0;240.0;39370.66283223;22291.29370868;1592.24513549;20156.96278074;542.08579245;100772.45007046;40282.65176763;23523.56931628;89067.58773737;85642.54051257;3425.04722488;80051.76336977;15264.53000847;627.66779753;932.59699099;1789.67641183;61437.29216095;35274.63581513;36239.66920475;17433.39596246;18806.27324229;17478.78734211;18760.88186264;1066.93;1035.62;2304.43;636.47;817.93;6108.92;14.37;9.83;4.72;2.12;16.08;9.65;53.83;42.31;;;;;;;30.51;20.44;15.67;5.74;6.98;2.33;49.27625;11.297574609777627;49.8425;504.2967475552347;61.418154062160475;503.42
edicoes_anteriores/sorteio_36;2475-Jundiá-AL.pdf;35027;0.017179773032615843;0.031986965097332995;0.9520910156361662;jundia;al;jundia_al;1549.0;1035.0;0.0;821.0;214.0;4680.0;1568.0;947.0;5455.0;5016.0;439.0;3512.0;558.0;11.0;13.0;129.0;2800.0;1447.0;941.0;5.0;13.0;371.0;90.0;462.0;150.0;151.0;151.0;120.0;200.0;160.0;1673.05073872;1123.82358682;17.95073232;1008.37199;97.5008645;4167.45001465;1685.61202473;1068.63056125;4785.3642656;4705.23871761;80.12554802;3430.61444958;665.64283276;21.10239831;22.57074054;169.41472428;2551.88375369;1622.34331802;1265.79968098;600.28023973;665.51944125;600.28023973;665.51944125;713.08;679.76;916.18;561.2;771.77;10324.7;46.71;33.73;29.27;8.67;52.89;38.3;76.78;69.53;1.35;1.78;44.54;64.59;54.11;33.63;71.47;56.88;61.14;37.06;48.18;22.38;0.0;0.0;0.0;466.3555555555555;53.85038142378548;466.2
edicoes_anteriores/sorteio_36;2473-Faro-PA.pdf;34316;0.016836392285022324;0.027866125879023082;0.95661054535905;faro;pa;faro_pa;3859.0;1564.0;3.0;1127.0;434.0;10006.0;3287.0;1888.0;9576.0;8884.0;692.0;6957.0;2200.0;54.0;7.0;200.0;4496.0;3145.0;871.0;0.0;94.0;69.0;198.0;510.0;151.0;248.0;190.0;151.0;500.0;151.0;3643.56458259;1705.77007123;16.05326287;1471.243993;218.47281536;8135.94519547;2927.35809016;1941.08409546;8248.37209741;7851.40647324;396.96562420000004;6093.92341524;1469.98242665;26.91226411;54.61440267;155.61813826;4386.79618355;3115.82293208;2544.8425780000002;809.13478487;1735.70779313;814.38726041;1730.45531758;530.43;832.86;703.01;467.76;363.07;-;16.13;10.51;6.93;2.79;17.25;10.15;43.05;34.0;0.33;1.29;63.73;75.32;35.94;23.39;23.84;18.56;39.16;27.92;11.32;7.36;0.0;0.0;0.0;489.90090909090907;65.89908727574476;487.02
edicoes_anteriores/sorteio_36;2471-Dourados-MS.pdf;14157;0.018962711384702468;0.030496002264204344;0.9522394396094248;dourados;ms;dourados_ms;49438.0;45176.0;9054.0;34824.0;1298.0;164133.0;67674.0;43172.0;149334.0;141582.0;7752.0;131949.0;54697.0;2978.0;2678.0;5467.0;66129.0;69011.0;46957.0;2141.0;4678.0;23391.0;4844.0;11902.0;300.0;300.0;547.0;180.0;2000.0;302.0;60588.86916847;60845.63876914;24087.78433298;36227.72907324;530.12536292;194317.27650351;84963.25712335;54611.88081516;161078.40392385;155716.95890171;5361.44502212;165396.72147032;62972.55247684;3117.08931118;6951.69371906;7588.21745076;84767.16851248;87404.24121652;96332.87169775;65630.21794952;30702.65374823;65705.46035318;30627.41134457;1399.02;1103.59;2628.96;663.45;1666.71;5182.19;8.99;5.56;2.04;0.89;7.91;4.18;35.13;22.43;23.82;43.63;66.95;51.5;9.23;4.87;12.32;6.27;11.94;5.52;3.03;0.84;53.48671774193549;11.68315298730292;52.55;517.4150894469068;74.73893530376802;512.14
edicoes_anteriores/sorteio_36;2469-Monte Alegre-RN.pdf;42873;0.017947699282559418;0.030987824542543993;0.9529807669837116;monte alegre;rn;monte alegre_rn;6926.0;4339.0;191.0;3504.0;644.0;19228.0;7042.0;4419.0;24628.0;22905.0;1723.0;14471.0;4315.0;164.0;43.0;459.0;9489.0;7110.0;2961.0;35.0;250.0;1084.0;294.0;1298.0;151.0;158.0;343.0;150.0;200.0;150.0;7536.2626367;5707.42907226;863.80546261;4653.42929071;190.19431894;20674.42907228;8571.94805088;5301.23604079;20573.2979314;19454.03448436;1119.26344701;17028.62755409;4528.71821481;132.38179097;234.6372003;731.88477266;11401.00557535;8704.53517894;6249.08809006;2300.55267315;3948.53541691;2300.55267315;3948.53541691;664.6;719.33;1024.44;380.99;761.43;2159.36;38.07;28.92;19.18;9.55;38.8;28.81;73.09;64.53;6.43;16.83;58.54;73.79;35.03;9.39;59.04;41.29;35.67;10.54;25.19;5.53;54.03;0.0;54.03;498.5107878787882;64.85063354136888;491.0
edicoes_anteriores/sorteio_36;2457-Palestina do Pará-PA.pdf;21097;0.0193138138850662;0.03222132586722346;0.9496037583637827;palestina do para;pa;palestina do para_pa;2745.0;1608.0;0.0;1270.0;338.0;7512.0;2566.0;1598.0;7893.0;7130.0;762.0;5567.0;1271.0;21.0;4.0;238.0;4033.0;2558.0;1110.0;0.0;101.0;102.0;161.0;745.0;151.0;230.0;218.0;150.0;400.0;200.0;2709.74463315;1979.43873629;5.22230215;1843.86272617;130.35370797;7422.05065097;2839.25053934;1932.34308274;8130.49044131;7427.24121353;703.24922774;5899.87773277;1464.90384179;37.60135519;39.68820106;230.81209974;4126.87223499;3005.00584802;2482.372465;813.851907;1668.520558;816.82759589;1665.54486911;686.12;759.6;888.18;468.07;859.04;120;34.18;23.52;16.98;5.33;37.28;22.87;75.24;66.91;-;0.3;60.76;74.72;39.24;24.97;52.52;29.77;41.92;24.15;25.6;9.32;0.0;0.0;0.0;490.11000000000007;70.91244168116894;494.05000000000007
edicoes_anteriores/sorteio_36;2479-Condado-PE.pdf;61285;0.016784062494892876;0.025772606187386624;0.9590122407622284;condado;pe;condado_pe;6502.0;5191.0;69.0;4525.0;597.0;21764.0;8542.0;5331.0;25640.0;24017.0;1623.0;17014.0;5182.0;190.0;124.0;896.0;10622.0;7917.0;3940.0;142.0;383.0;1893.0;90.0;1432.0;151.0;180.0;151.0;120.0;500.0;151.0;8541.03097653;6698.28094655;135.44184074;6471.17817618;91.66092963;23784.30309231;10342.236976600001;6499.87086481;25686.90004518;24271.28153066;1415.61851456;20067.2615526;5404.59320034;105.87247095;234.94925609999999;1017.61268946;13304.23393575;10039.15909374;6853.00920778;3356.43742272;3496.57178506;3356.43742272;3496.57178506;660.69;709.47;839.82;598.37;577.06;1021.53;32.67;27.24;15.77;9.07;33.89;26.31;68.26;60.42;1.5;2.27;72.38;92.66;26.12;5.07;52.76;36.8;33.67;5.65;22.34;2.72;66.222;9.549607714456126;68.115;500.7039843750002;66.92599224065216;496.8
edicoes_anteriores/sorteio_36;2481-Iranduba-AM.pdf;23761;0.019127064374789348;0.02772160431412201;0.9542045837546344;iranduba;am;iranduba_am;10482.0;5670.0;481.0;3620.0;1569.0;32245.0;11235.0;6655.0;32482.0;31011.0;1470.0;23543.0;5517.0;201.0;64.0;622.0;17140.0;10899.0;3932.0;29.0;700.0;949.0;488.0;1766.0;200.0;300.0;250.0;151.0;2000.0;200.0;15506.93286194;9806.47585471;479.62549709;8525.11534607;801.73501155;40677.4127896;14874.10979315;9600.48892614;39224.00126166;37715.78097265;1508.220289;30923.05167705;5964.25048538;207.72286543;353.48428681;864.01610764;23533.57793179;15107.17033358;;;;;;760.63;879.97;871.65;636.2;748.35;1797.27;20.76;13.24;8.98;3.65;22.93;12.78;55.74;41.54;14.92;10.93;44.53;73.03;40.55;16.04;34.14;19.93;42.52;13.44;19.19;3.78;39.40149999999999;7.189972589192069;39.345;477.32586387434594;58.96302227643122;471.52000000000015
edicoes_anteriores/sorteio_36;2465-Balsas-MA.pdf;77621;0.017092802418573402;0.02944406403018049;0.956305474089482;balsas;ma;balsas_ma;21298.0;13102.0;3024.0;8184.0;1894.0;60114.0;22440.0;13452.0;59006.0;55031.0;3976.0;44118.0;14760.0;420.0;184.0;1304.0;27450.0;20809.0;12997.0;99.0;1707.0;3753.0;1191.0;6247.0;182.0;280.0;350.0;151.0;1500.0;200.0;29726.69483544;21309.83509458;2087.19097857;18250.22758923;972.41652678;83427.83509460001;33523.09159616;20151.8068913;70555.60859901;66603.43601719999;3952.17258184;66365.91439106;19975.47832201;785.88753974;1053.41629073;2269.18159231;42281.95064627;31686.86408576;33886.92835033;16191.48008191;17695.44826842;16205.12812906;17681.80022127;1090.07;1025.87;1321.69;566.1;1342.74;6048.9;20.0;12.92;7.7;2.83;20.79;12.62;60.81;49.33;29.58;13.01;42.92;74.49;27.49;12.5;33.96;19.9;35.45;15.01;17.42;5.78;47.155;9.873988837119251;49.515;503.76809847198575;73.78286990811725;499.28
edicoes_anteriores/sorteio_36;2493-Arraial do Cabo-RJ.pdf;25873;0.01589450073478227;0.02583339778791863;0.958852192744992;arraial do cabo;rj;arraial do cabo_rj;7346.0;6975.0;3395.0;3545.0;35.0;23787.0;9822.0;6498.0;19477.0;18509.0;968.0;19658.0;7382.0;457.0;382.0;935.0;10503.0;10596.0;7131.0;186.0;665.0;3534.0;640.0;2107.0;320.0;356.0;600.0;200.0;1500.0;350.0;8190.02671456;8930.63849879;4879.23623109;4051.4022677;-;27633.2769976;12231.929887999999;8190.42778645;22365.26708337;21537.04838927;828.21869405;23952.01260703;8849.957835100002;357.58304709;1184.07487731;1185.13342875;12375.26341878;12988.45808719;12573.425352299999;7213.94974198;5359.47561032;7247.54784997;5325.87750234;1069.56;1059.95;1607.88;693.51;1124.78;2406.21;7.19;4.55;2.03;0.65;6.32;3.47;21.89;13.45;67.11;67.46;31.56;32.28;1.33;0.26;10.91;5.6;1.92;0.09;0.84;0.05;54.59666666666666;9.525822490349434;52.63;538.4901385041551;66.57854542846107;539.58
edicoes_anteriores/sorteio_36;2501-Pacoti-CE.pdf;30281;0.021380109217276188;0.030282972033758068;0.9505212642727124;pacoti;ce;pacoti_ce;3993.0;2390.0;198.0;1569.0;623.0;10913.0;3989.0;2361.0;11791.0;11313.0;477.0;8332.0;3058.0;90.0;20.0;334.0;4830.0;3984.0;2106.0;10.0;201.0;441.0;112.0;1343.0;120.0;162.0;223.0;100.0;400.0;100.0;3809.70305258;3054.1692386;756.06557611;2105.46805311;192.63560938;11589.16923862;4762.89017835;2870.32586418;11762.41271201;11361.31906648;401.09364552;9642.4980047;2933.03973901;167.21740451;82.44776133;494.10643715;5965.6866627;4460.82321165;4560.98549971;1115.13232896;3445.85317075;1115.13232896;3445.85317075;530.8;687.14;1190.13;357.77;384.17;4469.2;33.73;20.36;12.69;3.33;36.02;19.91;64.33;50.9;11.94;31.99;27.41;50.39;60.65;17.62;55.38;31.24;62.9;18.53;39.08;9.89;50.08;0.0;50.08;493.52369863013695;61.89076142982671;488.03
edicoes_anteriores/sorteio_36;2461-Itacuruba-PE.pdf;76742;0.016464290377333855;0.027954040997519254;0.957566261914088;itacuruba;pe;itacuruba_pe;1443.0;819.0;393.0;374.0;53.0;3669.0;1497.0;783.0;3380.0;3048.0;332.0;2851.0;984.0;6.0;0.0;82.0;1779.0;1262.0;634.0;0.0;54.0;66.0;327.0;188.0;151.0;350.0;151.0;120.0;0.0;151.0;1774.91819246;1140.06789841;756.12294446;342.15667415;41.7882798;4366.0678984;1780.86092797;1157.62965535;4095.10941348;3941.02668215;154.08273133;3468.91716689;1153.30545267;49.14370856;81.71653588;155.01028756;2029.74118222;1603.89501299;1590.89204117;519.70654632;1071.18549485;528.99005043;1061.90199074;520.67;720.63;903.27;523.3;338.71;-;25.94;21.56;13.65;4.63;27.58;21.81;52.96;56.42;70.13;78.98;17.17;11.47;12.7;9.54;42.52;34.44;16.54;10.56;11.42;4.81;0.0;0.0;0.0;495.9673015873015;65.5536801753846;493.96
edicoes_anteriores/sorteio_37;2781-São Domingos-SE.pdf;21962;0.021854183775891968;0.0319372205493202;0.9482160781093164;sao domingos;se;sao domingos_se;3265.0;2398.0;25.0;2156.0;217.0;9260.0;3583.0;2199.0;11409.0;10838.0;572.0;7171.0;2582.0;55.0;64.0;212.0;4257.0;3772.0;1897.0;20.0;116.0;644.0;40.0;1078.0;112.0;180.0;200.0;90.0;250.0;100.0;3478.83427119;3099.57155587;26.18108657;3059.29082815;14.09964115;10182.39147845;4274.17384265;2802.2245589999998;11634.07601776;10748.0227844;886.05323335;8488.77396206;2356.72502154;67.37529763;142.30228561;315.01412105;5607.35723623;4559.3709889;4994.03402871;1184.12419538;3809.90983333;1184.12419538;3809.90983333;427.2;672.29;1236.89;330.83;306.57;1007.17;39.4;33.36;21.09;6.31;42.69;35.56;72.5;70.91;0.62;1.19;71.28;96.94;28.1;1.87;55.24;45.26;31.73;1.17;21.98;0.98;0.0;0.0;0.0;481.85287878787875;63.94863593111933;468.93
edicoes_anteriores/sorteio_37;2795-Cidade Ocidental-GO.pdf;18437;0.01890379705578793;0.025802596556032373;0.956814601553588;cidade ocidental;go;cidade ocidental_go;14277.0;10301.0;4133.0;5553.0;615.0;40235.0;16023.0;10063.0;32306.0;30511.0;1796.0;31102.0;11394.0;586.0;692.0;749.0;17681.0;15286.0;12072.0;656.0;1231.0;5955.0;1810.0;2418.0;350.0;380.0;722.0;230.0;1500.0;400.0;19825.29704503;15834.97287722;6975.85641255;8712.88087075;146.23559392;55814.97287724;23294.73775207;14627.53840923;42092.5349383;40599.37314176;1493.16179655;45378.52876356;12908.33521807;723.48494824;1189.23020333;1377.83146349;29179.64693043;22813.45335198;25978.9608178;15784.343745700002;10194.6170721;15817.13701212;10161.82380568;1069.96;958.75;3220.69;675.32;955.68;2706.24;6.75;5.44;2.62;1.2;6.84;5.02;29;23.93;56.31;52.81;29.05;43.47;14.64;3.71;11.62;7.68;17.47;3.69;5.05;0.49;48.48388888888889;12.634211206500291;44.6225;507.5447323943667;66.75926650204913;507.15
