city,total
piranhas,5197.84523039
pirenopolis,9813.11069195
pires do rio,12857.34245989
planaltina,32749.79630603
pontalina,7891.95239571
porangatu,19034.61161736
porteirao,1622.67022215
portelandia,1760.88854138
posse,13590.88761114
professor jamil,1428.05405405
quirinopolis,20109.16697066
rialma,4839.74460897
rianapolis,2095.20505089
rio quente,1613.26581959
rio verde,79727.38658784
rubiataba,8827.67546451
sanclerlandia,3717.34466054
santa barbara de goias,2686.04626984
santa cruz de goias,1718.77150647
santa fe de goias,2205.38714518
santa helena de goias,16955.57722973
santa isabel,1818.41898539
santa rita do araguaia,3000.13879955
santa rita do novo destino,1565.18980999
santa rosa de goias,1401.10058264
santa tereza de goias,1871.77387316
santa terezinha de goias,4702.60049387
santo antonio da barra,2061.70406316
santo antonio de goias,2156.41350574
santo antonio do descoberto,25169.98215506
sao domingos,4677.08932787
sao francisco de goias,2836.06591575
sao joao da parauna,856.63642806
sao joao d'alianca,4125.15204741
sao luis de montes belos,14189.77099107
sao luiz do norte,2054.03153492
sao miguel do araguaia,10026.46544927
sao miguel do passa quatro,1959.55973973
sao patricio,1071.52746284
sao simao,8002.44817881
senador canedo,35687.97648733
serranopolis,3522.49281216
silvania,8719.10763956
simolandia,2556.51529107
sitio d'abadia,1208.57696547
taquaral de goias,1741.57002562
teresina de goias,1059.36059035
terezopolis de goias,2858.73652744
tres ranchos,1329.49059507
trindade,44669.67477035
trombas,1617.17047535
turvania,2382.76196379
turvelandia,2284.616851
uirapuru,1470.01427824
uruacu,15888.24114238
uruana,6503.71534025
urutai,1486.53574026
valparaiso de goias,56026.18270249
varjao,1761.89007992
vianopolis,5771.95767032
vicentinopolis,3472.0631296
vila boa,1857.86543052
vila propicio,2319.31592937
