city,total,main_regular,main_irregular,other_regular,other_irregular
olivenca,4124.36962888,587.38637436,3536.98325452,593.09597543,3531.27365344
ouro branco,4027.35631364,684.66118473,3342.69512891,700.67321649,3326.68309715
palestina,1444.55625633,357.31768948,1087.23856685,357.31768948,1087.23856685
palmeira dos indios,25549.2870031,9115.82410307,16433.46290003,9124.48965456,16424.79734854
pao de acucar,7766.78422847,1860.91501667,5905.8692118,1879.36849618,5887.4157323
pariconha,3808.67682345,824.49406739,2984.18275606,836.14707062,2972.52975283
paripueira,4166.30800703,1794.7280778,2371.57992923,1806.42336557,2359.88464146
passo de camaragibe,3817.95918562,2262.39737696,1555.56180866,2262.39737696,1555.56180866
paulo jacinto,2355.48037523,658.95144508,1696.52893015,664.63052455,1690.84985068
penedo,20796.37298702,9112.98305426,11683.38993276,9154.77200582,11641.60098119
piacabucu,4863.92811482,2114.50232554,2749.42578928,2128.22372294,2735.70439189
pilar,9640.49336864,5811.20811842,3829.28525022,5821.83955726,3818.65381138
pindoba,960.71664127,403.78057295,556.93606832,403.78057295,556.93606832
piranhas,8490.30495438,2450.04897281,6040.25598157,2450.04897281,6040.25598157
poco das trincheiras,4479.10667714,637.41127433,3841.69540281,642.76496796,3836.34170918
porto calvo,7985.4067948,4060.05699616,3925.34979864,4070.53402159,3914.87277322
porto de pedras,3012.2634953,1184.29813041,1827.96536489,1184.29813041,1827.96536489
porto real do colegio,5722.93583479,1448.13830472,4274.79753007,1448.13830472,4274.79753007
quebrangulo,3554.80140493,835.48361493,2719.31779,835.48361493,2719.31779
rio largo,21892.03680687,13829.03207803,8063.00472884,13837.2840082,8054.75279867
roteiro,1609.40469933,750.67237762,858.73232171,750.67237762,858.73232171
santa luzia do norte,1891.08317066,1164.60357264,726.47959802,1168.60506373,722.47810693
santana do ipanema,16721.60477576,4531.91615053,12189.68862523,4536.05069782,12185.55407794
santana do mundau,3493.19505901,574.65235689,2918.54270212,574.65235689,2918.54270212
sao bras,1976.63043247,702.37306975,1274.25736272,762.66146097,1213.96897151
sao jose da laje,6698.41017553,3739.88616636,2958.52400917,3739.88616636,2958.52400917
sao jose da tapera,12050.15301026,2022.56893573,10027.58407453,2022.56893573,10027.58407453
sao luis do quitunde,9508.53788887,5559.62571698,3948.91217189,5578.55665076,3929.98123809
sao miguel dos campos,16661.59939169,10629.99559551,6031.60379618,10641.22070473,6020.37868696
sao miguel dos milagres,2358.52091151,940.40298827,1418.11792324,943.5675574,1414.95335412
sao sebastiao,11317.51620854,3072.39751693,8245.11869161,3080.56614815,8236.95006039
satuba,4296.51550305,2847.96927963,1448.54622342,2856.87645754,1439.63904551
senador rui palmeira,5370.17098108,793.65264471,4576.51833637,799.59024495,4570.58073613
tanque d'arca,2261.983627,452.83983218,1809.14379482,455.40886183,1806.57476516
taquarana,7770.62123109,1289.97632371,6480.64490738,1289.97632371,6480.64490738
teotonio vilela,11357.62631621,5755.96380469,5601.66251152,5755.96380469,5601.66251152
traipu,8251.80207678,1131.91683799,7119.88523879,1141.67452145,7110.12755533
uniao dos palmares,19096.18148654,7982.53951347,11113.64197307,8021.53078192,11074.65070462
vicosa,6194.95714738,2213.14650914,3981.81063824,2222.36533675,3972.59181063
