city,total,adequada,semi_adequada,inadequada
tres palmeiras,1422.62388499,307.20257192,1102.48699618,12.93431689
tres passos,8548.89691072,3280.77950925,5233.48692142,34.63048005
trindade do sul,1950.6169816,385.28646117,1536.31870665,29.01181378
triunfo,8614.90503183,2982.92856624,5574.82038744,57.15607815
tucunduva,2056.99999999,108.94990583,1948.05009416,-
tunas,1379.99999999,11.80605788,1292.25764599,75.93629612
tupanci do sul,536.37232876,206.53966623,323.52392416,6.30873837
tupancireta,7457.24550997,3014.11587677,4329.24715601,113.88247719
tupandi,1280.00000001,937.78030297,342.21969704,-
tuparendi,3074.14911385,261.40023822,2806.52813654,6.22073909
turucu,1081.99999999,262.7997934,780.89485029,38.3053563
ubiretama,727.00000001,32.28402077,694.71597924,-
uniao da serra,458.00000001,119.91427268,338.08572733,-
unistalda,831.99999999,6.91202348,789.31820453,35.76977198
uruguaiana,37406.59632899,24123.57224481,13064.3179144,218.70616978
vacaria,19824.99999998,15884.13994969,3887.07307031,53.78697998
vale do sol,3529.48439824,1044.53654899,2436.29704409,48.65080516
vale real,1659.95994628,356.58951696,1303.37042932,-
vale verde,1164,330.34935194,826.65733806,6.99331
vanini,636.99999998,340.34197498,296.658025,-
venancio aires,23006.56501136,14431.42118523,8452.34868525,122.79514088
vera cruz,7992.89588549,5154.69825443,2802.75614732,35.44148374
veranopolis,7708.00000001,6418.6008028,1278.98257459,10.41662262
vespasiano correa,621.9462726,185.37684166,434.72402101,1.84540993
viadutos,1758.00000002,512.83427467,1226.83823487,18.32749048
viamao,75397.48219638,44992.03079148,30319.33742152,86.11398338
vicente dutra,1721.59388438,357.47069658,1301.61409406,62.50909374
victor graeff,1051.27447512,242.955822,804.02691202,4.2917411
vila flores,988.99999999,433.3494917,554.05804931,1.59245898
vila langaro,679.28550108,252.07922543,427.20627565,-
vila maria,1343,695.77558183,647.22441817,-
vila nova do sul,1503.00000002,600.48712707,866.1679095,36.34496345
vista alegre,884.99999999,96.10282621,762.64062703,26.25654675
vista alegre do prata,471.42664657,125.28947817,342.78687989,3.35028851
vista gaucha,947,121.97172337,815.13533684,9.89293979
vitoria das missoes,1191.48397797,64.45614602,1127.02783195,-
westfalia,866.99999999,606.20911023,260.79088976,-
xangri-la,3862.95266559,391.25965584,3471.69300975,-
