city,quantity
cianorte,18432.62345718
cidade gaucha,3265.56233154
clevelandia,4834.137023
colombo,64740.28431494
colorado,5531.03097039
congonhinhas,2727.81651423
conselheiro mairinck,1152.67182456
contenda,4232.8172678
corbelia,4799.60986419
cornelio procopio,13616.32243989
coronel domingos soares,2344.01730244
coronel vivida,5976.56417673
corumbatai do sul,1071.73467926
cruz machado,5141.13458652
cruzeiro do iguacu,1398.91875293
cruzeiro do oeste,5918.72011844
cruzeiro do sul,1146.94313165
cruzmaltina,856.55484101
curitiba,543202.7329839
curiuva,3868.00626816
diamante do norte,1621.01142163
diamante do sul,1189.63345736
diamante d'oeste,1471.07997771
dois vizinhos,10709.33211696
douradina,2021.69359892
doutor camargo,1417.87747014
doutor ulysses,1614.33455428
eneas marques,1740.58659348
engenheiro beltrao,4102.51022673
entre rios do oeste,1103.41822664
esperanca nova,497.42717241
espigao alto do iguacu,1454.23731114
farol,1033.96887314
faxinal,4385.8410863
fazenda rio grande,25368.78547402
fenix,1445.45996122
fernandes pinheiro,1731.75719312
figueira,2209.20672093
flor da serra do sul,1415.71366031
florai,1224.66697483
floresta,1638.7655246
florestopolis,3288.3414351
florida,770.29618377
formosa do oeste,1898.34358835
foz do iguacu,84939.83240477
foz do jordao,1739.08932207
francisco alves,1732.60536669
francisco beltrao,23703.10386748
general carneiro,4310.75499614
godoy moreira,951.00865156
goioere,8370.49073286
goioxim,2388.17827506
grandes rios,1904.6719513
guaira,9010.13076363
guairaca,1471.14947005
guamiranga,2067.71831007
guapirama,1078.90542395
guaporema,682.57462836
guaraci,1375.10130648
guaraniacu,4421.3790921
guarapuava,50909.49064124
guaraquecaba,2555.95109987
guaratuba,10204.97426299
honorio serpa,1818.21226806
ibaiti,8077.89894152
ibema,1982.24783992
ibipora,14054.24556589
icaraima,2347.63847361
iguaracu,1121.76172899
iguatu,616.74680651
imbau,3232.31685902
imbituva,7980.27511022
inacio martins,3253.47328549
inaja,965.88881916
indianopolis,1123.54488285
ipiranga,3952.45385794
ipora,3961.22267317
iracema do oeste,742.07103846
irati,14687.89039521
iretama,3344.95513698
itaguaje,1270.13335737
itaipulandia,2954.1506119
itambaraca,1910.55630784
itambe,1634.95237196
itapejara d'oeste,2873.90104094
itaperucu,7134.47600433
itauna do sul,966.38098379
ivai,3174.12964397
ivaipora,8647.68983625
ivate,1979.25807221
ivatuba,1186.08921472
jaboti,1297.58360633
jacarezinho,11968.01881663
jaguapita,3150.62007869
jaguariaiva,9495.58581991
jandaia do sul,5705.14822822
janiopolis,1757.84229697
japira,1301.00068169
japura,2314.1201024
jardim alegre,3367.55011227
jardim olinda,442.38089658
jataizinho,3429.1198365
jesuitas,2222.03758484
joaquim tavora,2750.14795287
jundiai do sul,945.40768115
juranda,2212.80382026
jussara,1725.22838466
kalore,1226.80034523
lapa,12113.02399155
laranjal,2209.52738407
laranjeiras do sul,10027.03599228
leopolis,1254.69645937
lidianopolis,1022.63613341
lindoeste,1732.38733762
loanda,5501.13375923
lobato,1266.02344108
londrina,148480.19706918
luiziana,2016.78496817
lunardelli,1445.06347585
lupionopolis,1286.52074364
mallet,3416.98484201
mambore,4100.3594407
mandaguacu,5367.10516889
mandaguari,9456.42561355
mandirituba,6339.78853636
manfrinopolis,940.72943807
mangueirinha,5398.126561
manoel ribas,3897.39623292
marechal candido rondon,13422.42315115
maria helena,1529.662549
marialva,9977.05147031
marilandia do sul,2742.17017924
marilena,1967.42767323
mariluz,2930.58562482
maringa,104355.65923984
mariopolis,1561.79575882
maripa,1443.09356375
marmeleiro,3860.92491942
marquinho,1480.41534227
marumbi,1249.09330669
matelandia,4816.0865459
matinhos,9015.36665519
mato rico,1100.35299793
maua da serra,2526.52330134
medianeira,12847.62944383
mercedes,1318.90538115
mirador,680.42136728
miraselva,536.24729492
missal,2937.10504154
moreira sales,3347.64607083
morretes,4521.0249394
munhoz de melo,1118.86431156
nossa senhora das gracas,1053.3202274
nova alianca do ivai,497.56921372
nova america da colina,1088.60934782
nova aurora,3585.69157694
nova cantu,2144.9083447
nova esperanca,7135.61230088
nova esperanca do sudoeste,1471.20088726
nova fatima,2109.8622435
nova laranjeiras,3688.05974164
nova londrina,3788.83336497
nova olimpia,1327.37719916
nova prata do iguacu,3066.27141999
nova santa barbara,1214.42348064
nova santa rosa,1969.09101368
nova tebas,2381.763716
novo itacolomi,722.94769071
ortigueira,7305.05019646
ourizona,805.73803137
ouro verde do oeste,1592.88061602
paicandu,9729.1520863
palmas,15168.01978342
palmeira,8412.05473599
palmital,4772.01272198
palotina,8768.23908125
paraiso do norte,3575.57754023
paranacity,2951.07694198
paranagua,45305.49392491
paranapoema,778.85346607
paranavai,23425.22861598
pato bragado,1350.73354203
pato branco,24897.04750117
paula freitas,1439.48397157
paulo frontin,1788.95682372
peabiru,4004.528127
perobal,1715.24582481
perola,2340.32760319
perola d'oeste,1919.85661663
pien,3282.77146208
pinhais,37846.27669345
pinhal de sao bento,945.02679494
pinhalao,1719.31263265
pinhao,10028.63050982
pirai do sul,6295.78647243
piraquara,28434.60641031
pitanga,10096.10285997
pitangueiras,806.61583923
planaltina do parana,1255.11488626
planalto,3499.22542156
ponta grossa,95050.59555187
pontal do parana,5949.02669417
porecatu,4013.36331704
porto amazonas,1290.04881279
porto barreiro,1132.48512052
porto rico,815.06527782
porto vitoria,1138.67802699
prado ferreira,1381.49607738
pranchita,1521.12965772
presidente castelo branco,1416.4187154
primeiro de maio,2630.0306657
prudentopolis,13051.02417978
quarto centenario,1501.01654879
quatigua,1665.41135651
quatro barras,5940.04863132
quatro pontes,1049.05718222
quedas do iguacu,8988.21570638
querencia do norte,3686.88091148
quinta do sol,1470.58852266
quitandinha,4399.25469465
ramilandia,1349.19985932
rancho alegre,1083.90349424
rancho alegre d'oeste,872.13539511
realeza,4679.5687923
reboucas,3882.85017472
renascenca,2058.62802561
reserva,8124.17030598
reserva do iguacu,2709.34271404
ribeirao claro,2985.97534912
ribeirao do pinhal,3767.03245909
rio azul,3517.16759529
rio bom,871.57799428
rio bonito do iguacu,4544.86064493
rio branco do ivai,1462.10252725
rio branco do sul,9037.49657807
rio negro,10078.98824992
rolandia,17268.31901474
roncador,3306.59311742
rondon,2614.70005358
rosario do ivai,1769.63501648
sabaudia,1628.63157271
salgado filho,1431.50067263
salto do itarare,1382.237967
salto do lontra,3650.09565536
santa amelia,1158.60712828
santa cecilia do pavao,1058.59661877
santa cruz de monte castelo,1985.49597086
santa fe,2673.27028911
santa helena,7186.02645366
santa ines,523.34585054
santa isabel do ivai,2039.49841976
santa izabel do oeste,3801.402983
santa lucia,958.58976431
santa maria do oeste,3384.7774696
santa mariana,3354.04566399
santa monica,1088.24185468
santa tereza do oeste,3779.95363313
santa terezinha de itaipu,6992.65442224
santana do itarare,1493.0837143
santo antonio da platina,11161.4741689
santo antonio do caiua,853.43438427
santo antonio do paraiso,769.34939385
santo antonio do sudoeste,5612.18731193
santo inacio,1377.53381158
sao carlos do ivai,1689.15911066
sao jeronimo da serra,3394.2556019
sao joao,3083.36456082
sao joao do caiua,1842.38741756
sao joao do ivai,3172.72993218
sao joao do triunfo,3703.8510498
sao jorge do ivai,1539.94709932
sao jorge do patrocinio,1427.03008641
sao jorge d'oeste,2265.3640237
sao jose da boa vista,1805.49601874
sao jose das palmeiras,1098.9504356
sao jose dos pinhais,81683.60469809
sao manoel do parana,625.75908375
sao mateus do sul,11787.10734052
sao miguel do iguacu,7984.74747194
sao pedro do iguacu,1806.30962456
sao pedro do ivai,2682.07264573
sao pedro do parana,723.88221716
sao sebastiao da amoreira,2587.95498625
sao tome,1517.28104476
sapopema,1967.09973153
sarandi,25476.3995793
saudade do iguacu,1558.34887798
senges,5294.68509996
serranopolis do iguacu,1302.89937235
sertaneja,1699.68987905
sertanopolis,4065.59395467
siqueira campos,4697.92961056
sulina,876.6701508
tamarana,3733.94225568
tamboara,1119.16978647
tapejara,4144.5113741
tapira,1501.60329086
teixeira soares,3051.30199256
telemaco borba,20966.22440188
terra boa,3982.57382731
terra rica,4115.27901556
terra roxa,4395.26041814
tibagi,5690.42314418
tijucas do sul,4037.58627878
toledo,38916.52147884
tomazina,2218.99614091
tres barras do parana,3156.11262565
tunas do parana,1954.46503704
tuneiras do oeste,2450.69050843
tupassi,2177.36848356
turvo,4148.43408701
ubirata,6380.58322761
umuarama,28162.8556423
uniao da vitoria,16748.96182948
uniflor,774.58487049
urai,3283.70781648
ventania,2937.10576222
vera cruz do oeste,2649.93603596
vere,2191.06086042
virmond,1179.88709178
vitorino,1945.20671411
wenceslau braz,5192.58969102
xambre,1445.39207531
