city,quantity
mambai,2115.84693888
mara rosa,2918.41193012
marzagao,659.9283188
matrincha,1207.35099541
maurilandia,3174.24039443
mimoso de goias,757.74554852
minacu,10056.92726162
mineiros,15248.43110341
moipora,431.79447056
monte alegre de goias,2354.98836156
montes claros de goias,2383.89725453
montividiu,2966.19438251
montividiu do norte,1432.9067851
morrinhos,11253.96703941
morro agudo de goias,606.09623684
mossamedes,1269.61503211
mozarlandia,3568.44736227
mundo novo,1791.40821327
mutunopolis,1003.70386749
nazario,2032.71121895
neropolis,6681.08052948
niquelandia,13048.08754733
nova america,664.79510839
nova aurora,537.05548465
nova crixas,3014.27326519
nova gloria,2146.53299439
nova iguacu de goias,766.44188185
nova roma,1014.3566972
nova veneza,2021.56988305
novo brasil,791.40351988
novo gama,31599.42310035
novo planalto,890.22414017
orizona,3600.41737654
ouro verde de goias,1086.86619512
ouvidor,1433.67627653
padre bernardo,8781.74447011
palestina de goias,1055.32932218
palmeiras de goias,5683.95508723
palmelo,665.72140199
palminopolis,945.11499765
panama,647.13167658
paranaiguara,2223.37072226
parauna,2721.68712115
perolandia,882.88993199
petrolina de goias,2976.63069239
pilar de goias,626.9744404
piracanjuba,6341.03817557
piranhas,3071.52887529
pirenopolis,6279.10651299
pires do rio,7788.09498526
planaltina,26817.30903868
pontalina,4349.11274925
porangatu,12886.66924847
porteirao,895.56682841
portelandia,1027.31175145
posse,9805.87621785
professor jamil,971.33340599
quirinopolis,11368.38712496
rialma,2972.06564076
rianapolis,1212.49885698
rio quente,1258.60398948
rio verde,50413.26390806
rubiataba,5203.566208
sanclerlandia,1995.67861903
santa barbara de goias,1621.24352384
santa cruz de goias,766.65667008
santa fe de goias,1263.78581208
santa helena de goias,10154.29497249
santa isabel,767.36410692
santa rita do araguaia,1846.90537352
santa rita do novo destino,821.05747128
santa rosa de goias,620.85979339
santa tereza de goias,965.31324357
santa terezinha de goias,2691.31430329
santo antonio da barra,1293.27974788
santo antonio de goias,1285.74193645
santo antonio do descoberto,22691.57063989
sao domingos,3283.1734756
sao francisco de goias,1414.13669604
sao joao da parauna,422.83451548
sao joao d'alianca,3080.97986919
sao luis de montes belos,8892.54925556
sao luiz do norte,1243.57141531
sao miguel do araguaia,6507.60386968
sao miguel do passa quatro,969.82491993
sao patricio,485.72620937
sao simao,4314.01815915
senador canedo,26086.83227818
serranopolis,1878.69417059
silvania,5204.91700629
simolandia,1945.52842865
sitio d'abadia,925.5412374
taquaral de goias,761.49997201
teresina de goias,1105.70617107
terezopolis de goias,1887.4048409
tres ranchos,714.78392104
trindade,30528.45570116
trombas,860.49519289
turvania,1265.08080362
turvelandia,1325.32752869
uirapuru,901.84388119
uruacu,10529.18257011
uruana,3640.33444641
urutai,901.61599664
valparaiso de goias,45376.09568074
varjao,908.00603134
vianopolis,3436.11214971
vicentinopolis,1951.75153278
vila boa,1274.61940383
vila propicio,1459.90187052
