city,total,main_regular,main_irregular,other_regular,other_irregular
bom sucesso de itarare,1422.30958969,718.89019549,703.4193942,718.89019549,703.4193942
bora,422.07182654,349.18285807,72.88896847,349.18285807,72.88896847
boraceia,2185.45555335,1861.07588087,324.37967248,1863.56842519,321.88712816
borborema,7694.2210716,5168.37788858,2525.84318302,5168.37788858,2525.84318302
borebi,1039.45601928,752.89366039,286.56235889,752.89366039,286.56235889
botucatu,60417.94093082,45487.01051461,14930.93041621,45521.00268816,14896.93824265
braganca paulista,72578.30045717,50258.83307904,22319.46737813,50309.78440534,22268.51605184
brauna,2519.17956432,1750.73451859,768.44504573,1750.73451859,768.44504573
brejo alegre,1283.07092753,917.20578904,365.86513849,920.99610855,362.07481898
brodowski,11273.61329802,6413.63974237,4859.97355565,6433.78196503,4839.83133298
brotas,10824.40063624,7999.50269856,2824.89793768,7999.50269856,2824.89793768
buri,7025.50793909,3870.5012676,3155.00667149,3870.5012676,3155.00667149
buritama,7511.21486671,4661.47262028,2849.74224643,4678.80067832,2832.41418839
buritizal,2010.37123178,1308.10361012,702.26762166,1308.10361012,702.26762166
cabralia paulista,2025.93266895,1396.77000602,629.16266293,1396.77000602,629.16266293
cabreuva,20453.48669394,15314.13390574,5139.3527882,15323.62902834,5129.85766559
cacapava,37263.66498469,28233.09865156,9030.56633313,28263.4825978,9000.18238689
cachoeira paulista,12835.84183037,9162.82368569,3673.01814468,9162.82368569,3673.01814468
caconde,9140.39747015,4555.72766766,4584.66980249,4576.63838683,4563.75908333
cafelandia,7610.17331962,5445.00824529,2165.16507433,5445.00824529,2165.16507433
caiabu,1713.86165325,1349.0386767,364.82297655,1349.0386767,364.82297655
caieiras,42052.74144666,30685.57714667,11367.16429999,30690.68587554,11362.05557112
caiua,1855.9133516,1134.08714243,721.82620917,1134.08714243,721.82620917
cajamar,28138.38588189,21803.12417887,6335.26170302,21818.28772738,6320.09815451
cajati,10626.43558077,6821.91024733,3804.52533344,6839.77343489,3786.66214588
cajobi,5088.95919715,3675.77067139,1413.18852576,3675.77067139,1413.18852576
cajuru,11339.71665599,7485.55885151,3854.15780448,7497.00592406,3842.71073193
campina do monte alegre,2248.71846122,1199.08962794,1049.62883328,1199.08962794,1049.62883328
campinas,543549.81793538,429686.73304851,113863.08488687,430109.16912459,113440.6488108
campo limpo paulista,35675.02040228,26824.7503451,8850.27005718,26850.86952817,8824.15087413
campos do jordao,24997.56685816,16965.73119917,8031.83565899,16975.99906264,8021.56779553
campos novos paulista,1914.77732926,1053.25061151,861.52671775,1053.25061151,861.52671775
cananeia,5205.80864257,2842.36273958,2363.44590299,2847.7475136,2358.06112897
canas,1801.49238752,1086.82772805,714.66465947,1086.82772805,714.66465947
candido mota,13008.60416408,9132.28567353,3876.31849055,9132.28567353,3876.31849055
candido rodrigues,1355.9859229,891.10536552,464.88055738,895.34234472,460.64357818
canitar,1865.66612745,1438.39401001,427.27211744,1438.39401001,427.27211744
capao bonito,20279.99809646,11557.39209263,8722.60600383,11577.58019019,8702.41790628
capela do alto,8200.61847144,5026.78600907,3173.83246237,5026.78600907,3173.83246237
capivari,24507.23984838,19327.21521253,5180.02463585,19350.06034057,5157.17950781
caraguatatuba,46938.84336641,28714.14009216,18224.70327425,28721.82671393,18217.01665248
carapicuiba,164928.26213558,125945.19490345,38983.06723213,126000.56382688,38927.69830874
cardoso,5190.37880594,3003.33378109,2187.04502485,3008.18686768,2182.19193826
casa branca,11673.97144708,7979.85221041,3694.11923667,7979.85221041,3694.11923667
cassia dos coqueiros,1448.01641606,723.29722254,724.71919352,723.29722254,724.71919352
castilho,7792.72004002,4899.97256181,2892.74747821,4899.97256181,2892.74747821
catanduva,57884.93027631,44022.57173844,13862.35853787,44100.58487784,13784.34539848
catigua,3398.46081195,2833.65301577,564.80779618,2836.25863497,562.20217698
cedral,4012.37798573,2649.42886679,1362.94911894,2654.35575696,1358.02222878
cerqueira cesar,7974.67388097,5631.4510761,2343.22280487,5637.09266687,2337.5812141
cerquilho,21789.07115023,16342.85270476,5446.21844547,16353.2436929,5435.82745732
cesario lange,7902.12811183,5514.24885551,2387.87925632,5525.49332224,2376.63478959
charqueada,7163.88479801,5535.72763337,1628.15716464,5540.18816998,1623.69662803
chavantes,5090.56019796,4019.3110319,1071.24916606,4024.09540795,1066.46479001
clementina,3611.54421257,2853.03169659,758.51251598,2856.45170254,755.09251003
colina,8391.16850436,6339.14679196,2052.0217124,6342.30229309,2048.86621128
colombia,2840.48401869,2032.50484622,807.97917247,2032.50484622,807.97917247
conchal,11942.86242267,8530.24958178,3412.61284089,8530.24958178,3412.61284089
conchas,7402.19550043,4909.45511012,2492.74039031,4913.5134025,2488.68209793
cordeiropolis,10460.45284837,8278.18362449,2182.26922388,8290.44185783,2170.01099054
coroados,2882.36447686,1941.88994919,940.47452767,1945.08841746,937.2760594
coronel macedo,2010.13192453,1050.91271998,959.21920455,1050.91271998,959.21920455
corumbatai,1983.61621836,1445.91722431,537.69899405,1445.91722431,537.69899405
cosmopolis,25802.98708348,20142.65295143,5660.33413205,20142.65295143,5660.33413205
cosmorama,3496.95145616,1878.6622544,1618.28920176,1878.6622544,1618.28920176
cotia,100166.2514838,70464.05255603,29702.19892777,70526.48705164,29639.76443218
cravinhos,16145.08506686,12154.82087074,3990.26419612,12164.27813989,3980.80692697
cristais paulista,3877.3270011,2565.60481514,1311.72218596,2575.17393258,1302.15306852
cruzalia,1103.99216891,695.94049214,408.05167677,695.94049214,408.05167677
cruzeiro,33542.16267506,23657.2687142,9884.89396086,23657.2687142,9884.89396086
cubatao,50296.76888725,41293.50822421,9003.26066304,41301.72814687,8995.04074038
cunha,10451.6242287,3755.40149577,6696.22273293,3755.40149577,6696.22273293
descalvado,15131.59354994,11103.3777114,4028.21583854,11103.3777114,4028.21583854
diadema,184464.19467394,139544.883001,44919.31167294,139602.78124676,44861.41342717
dirce reis,812.15457712,449.82090776,362.33366936,449.82090776,362.33366936
divinolandia,6090.42490926,2934.57784229,3155.84706697,2934.57784229,3155.84706697
dobrada,3748.4451894,3277.83616304,470.60902636,3286.39825142,462.04693799
dois corregos,11855.68715881,9259.95046659,2595.73669222,9273.38391005,2582.30324875
dolcinopolis,1052.42119948,629.79316426,422.62803522,629.79316426,422.62803522
dourado,4399.39239226,3351.87948644,1047.51290582,3363.54806375,1035.84432852
dracena,21509.35914483,15098.60445194,6410.75469289,15133.27930197,6376.07984286
duartina,6076.2651309,4251.21663036,1825.04850054,4251.21663036,1825.04850054
dumont,4089.0546182,2902.18845232,1186.86616588,2902.18845232,1186.86616588
echapora,2952.31653472,1696.85357156,1255.46296316,1699.55046684,1252.76606789
eldorado,5851.8776357,2815.87323833,3036.00439737,2815.87323833,3036.00439737
elias fausto,7619.13378972,5367.69569645,2251.43809327,5367.69569645,2251.43809327
elisiario,1579.76658084,1301.90100579,277.86557505,1301.90100579,277.86557505
embauba,1282.78614943,927.36568727,355.42046216,931.44885568,351.33729374
embu das artes,110054.51411498,78275.23181637,31779.28229861,78318.252599,31736.261516
embu-guacu,27622.06150171,17437.37673856,10184.68476315,17459.56373149,10162.49777023
emilianopolis,1497.14821964,887.72282314,609.4253965,892.78646591,604.36175372
engenheiro coelho,8068.01936485,5403.53186062,2664.48750423,5403.53186062,2664.48750423
espirito santo do pinhal,21616.09828699,16218.12111655,5397.97717044,16238.23806458,5377.8602224
espirito santo do turvo,2006.99693936,1641.11578581,365.88115355,1644.78635953,362.21057983
estiva gerbi,4625.00183669,3421.18019389,1203.8216428,3427.62316243,1197.37867427
estrela do norte,1132.46652743,862.34244941,270.12407802,862.34244941,270.12407802
estrela d'oeste,4344.77218785,2842.60377621,1502.16841164,2842.60377621,1502.16841164
euclides da cunha paulista,4301.68785253,2359.58628319,1942.10156934,2369.32403493,1932.3638176
fartura,7559.17874777,4711.80040384,2847.37834393,4717.05441122,2842.12433655
fernando prestes,2950.45959392,1789.62101471,1160.83857921,1804.09019963,1146.36939429
fernandopolis,33425.76402631,22568.50531183,10857.25871448,22585.96588203,10839.79814426
fernao,786.52525727,466.33178402,320.19347325,466.33178402,320.19347325
ferraz de vasconcelos,75601.28539411,53082.49364261,22518.7917515,53088.87730804,22512.40808606
flora rica,687.70034535,486.06647431,201.63387104,488.3010851,199.39926025
floreal,1459.76781279,875.26653635,584.50127644,875.26653635,584.50127644
florida paulista,5316.66488981,3635.55698078,1681.10790903,3639.94678087,1676.71810894
florinia,1020.65360144,721.58236901,299.07123243,721.58236901,299.07123243
franca,167847.92964753,118844.92056215,49003.00908538,118933.52861585,48914.40103165
francisco morato,65380.53759024,46509.48404861,18871.05354163,46509.48404861,18871.05354163
franco da rocha,56291.05040498,41276.76793318,15014.2824718,41313.21356994,14977.83683503
gabriel monteiro,1497.25200915,1059.67388438,437.57812477,1062.4651944,434.78681475
galia,3234.80500719,2405.14617181,829.65883538,2411.82975375,822.97525344
garca,20488.14417717,15882.2679949,4605.87618227,15913.87471849,4574.26945868
gastao vidigal,2223.3842067,1643.77085673,579.61334997,1649.82577153,573.55843517
gaviao peixoto,2207.84245185,1829.26920902,378.57324283,1829.26920902,378.57324283
general salgado,5360.35793783,3637.83642735,1722.52151048,3637.83642735,1722.52151048
getulina,4261.95048764,3037.95137147,1223.99911617,3042.78507505,1219.16541259
glicerio,2259.43590813,1637.65409129,621.78181684,1637.65409129,621.78181684
guaicara,5156.22601401,3976.69884508,1179.52716893,3976.69884508,1179.52716893
guaimbe,2470.25624623,1822.68040232,647.57584391,1822.68040232,647.57584391
guaira,17760.89556538,12380.84433701,5380.05122837,12390.63427799,5370.26128738
guapiacu,9156.3097247,6156.54205608,2999.76766862,6162.12842308,2994.18130162
guapiara,7071.71245427,3088.50770137,3983.2047529,3098.40345877,3973.3089955
guara,8463.15525653,5779.94829737,2683.20695916,5786.02793252,2677.127324
guaracai,4042.54014061,2363.37452703,1679.16561358,2363.37452703,1679.16561358
guaraci,4880.00954315,3229.35923922,1650.65030393,3229.35923922,1650.65030393
guarani d'oeste,839.29109501,418.43440728,420.85668773,418.43440728,420.85668773
guaranta,2935.51947181,2064.82466553,870.69480628,2090.20234576,845.31712607
guararapes,14825.70719984,9995.73579101,4829.97140883,10001.38868329,4824.31851654
guararema,11666.84534847,7925.0749645,3741.77038397,7935.18570643,3731.65964205
guaratingueta,51652.80437527,36907.60055258,14745.20382269,36927.9109565,14724.89341876
guarei,6412.8044089,3455.79038467,2957.01402423,3466.688034,2946.11637491
guariba,15937.49699012,11757.71213816,4179.78485196,11757.71213816,4179.78485196
guaruja,128363.49476269,85704.63217656,42658.86258613,85772.91946915,42590.57529352
guarulhos,567203.07576837,410690.47394927,156512.6018191,410902.56025463,156300.51551373
guatapara,3076.68525336,2140.65826487,936.02698849,2147.19951486,929.4857385
guzolandia,2228.85102986,1472.26257291,756.58845695,1476.03924419,752.81178567
herculandia,3668.16049078,1995.51166716,1672.64882362,2003.06856101,1665.09192977
holambra,6568.89286961,5306.44737711,1262.4454925,5327.97306555,1240.91980405
hortolandia,91624.99731448,68581.18133519,23043.81597929,68645.37337899,22979.62393549
iacanga,5347.64428533,3777.00203807,1570.64224726,3793.6545462,1553.98973916
iacri,3115.40093937,1900.80994808,1214.59099129,1906.26543406,1209.13550532
iaras,1988.77019066,1238.71384885,750.05634181,1244.93871312,743.83147753
ibate,13477.53639027,10658.39746036,2819.13892991,10669.50744298,2808.02894729
ibira,5627.9346951,3814.57026308,1813.36443202,3814.57026308,1813.36443202
ibirarema,2885.52262022,2048.25135209,837.27126813,2048.25135209,837.27126813
ibitinga,30176.78158411,23056.73966301,7120.0419211,23056.73966301,7120.0419211
ibiuna,36217.6046487,17062.86575972,19154.73888898,17080.75784958,19136.84679912
icem,3541.65438633,2508.42928039,1033.22510594,2514.32005368,1027.33433265
iepe,3215.22820492,2163.07020621,1052.15799871,2168.21782547,1047.01037945
igaracu do tiete,11276.35970135,8909.42183651,2366.93786484,8920.19788464,2356.1618167
igarapava,13212.90230386,10255.47417723,2957.42812663,10255.47417723,2957.42812663
igarata,4405.24561579,2451.35380374,1953.89181205,2451.35380374,1953.89181205
iguape,11837.0797471,5757.36279818,6079.71694892,5782.33820537,6054.74154174
ilha comprida,3443.01678098,1511.37019906,1931.64658192,1511.37019906,1931.64658192
ilha solteira,12530.49380132,8548.64522636,3981.84857496,8555.23916696,3975.25463436
ilhabela,15355.58836127,9107.80778469,6247.78057658,9127.78689307,6227.8014682
indaiatuba,106607.45960679,82214.07643766,24393.38316913,82264.04552585,24343.41408092
indiana,2303.96021585,1492.99892933,810.96128652,1497.02980403,806.93041183
indiapora,1729.00832118,931.4519829,797.55633828,931.4519829,797.55633828
inubia paulista,1742.66754964,1395.76086577,346.90668387,1395.76086577,346.90668387
ipaussu,6024.40214713,4700.32252085,1324.07962628,4700.32252085,1324.07962628
ipero,11518.60243131,8032.97939518,3485.62303613,8032.97939518,3485.62303613
ipeuna,3135.39186161,2274.69813481,860.6937268,2274.69813481,860.6937268
ipigua,1988.42484117,1293.75252286,694.67231831,1293.75252286,694.67231831
iporanga,2033.82046253,799.15388452,1234.66657801,799.15388452,1234.66657801
ipua,6272.25364441,4462.09441925,1810.15922516,4462.09441925,1810.15922516
iracemapolis,9194.12825242,7365.77110617,1828.35714625,7365.77110617,1828.35714625
irapua,3822.59718022,2731.99248947,1090.60469075,2731.99248947,1090.60469075
irapuru,2937.59656457,1741.22244026,1196.37412431,1742.93288863,1194.66367594
itabera,7799.00889643,3407.06790773,4391.9409887,3416.85021595,4382.1586805
itai,10244.89571098,6083.78512299,4161.11058799,6083.78512299,4161.11058799
itajobi,7532.90213955,4362.85753756,3170.04460199,4362.85753756,3170.04460199
itaju,1654.97964513,1147.14246452,507.83718061,1150.4389736,504.54067153
itanhaem,36849.87131725,19274.66484685,17575.2064704,19314.74322008,17535.12809717
itaoca,1457.81033374,441.01962967,1016.79070407,441.01962967,1016.79070407
itapecerica da serra,70164.5633219,48046.96733456,22117.59598734,48087.21216962,22077.3511523
itapetininga,64998.36612449,46132.78125892,18865.58486557,46177.56306643,18820.80305806
itapeva,37171.75679298,23320.41211692,13851.34467606,23336.06178729,13835.69500571
itapevi,86360.40498293,61872.91850919,24487.48647374,61945.67531155,24414.72967139
itapira,34585.02024424,27020.0319118,7564.98833244,27029.04568349,7555.97456075
itapirapua paulista,1385.96181718,628.99120612,756.97061106,628.99120612,756.97061106
itapolis,21347.68485526,15048.49389273,6299.19096253,15071.30989197,6276.3749633
itaporanga,6454.2021504,2769.12949242,3685.07265798,2776.35986387,3677.84228654
itapui,5944.0493302,4820.42740544,1123.62192476,4820.42740544,1123.62192476
itapura,1822.82195609,1221.16550656,601.65644953,1221.16550656,601.65644953
itaquaquecetuba,133844.72729184,89186.9009398,44657.82635204,89226.57426716,44618.15302468
itarare,19634.04089394,11712.34301512,7921.69787882,11738.35544648,7895.68544747
itariri,5894.56855475,2840.80029126,3053.76826349,2840.80029126,3053.76826349
itatiba,53966.97553198,41566.29596376,12400.67956822,41584.95397477,12382.02155721
itatinga,8246.41415507,6184.13865787,2062.2754972,6184.13865787,2062.2754972
itirapina,6710.19000344,4815.76406147,1894.42594197,4815.76406147,1894.42594197
itirapua,2631.80547846,1557.08245047,1074.72302799,1557.08245047,1074.72302799
itobi,3762.58146498,2402.40223065,1360.17923433,2402.40223065,1360.17923433
itu,77787.36327223,59374.00074246,18413.36252977,59374.00074246,18413.36252977
itupeva,23587.83180403,17869.48889369,5718.34291034,17869.48889369,5718.34291034
ituverava,18766.42276542,12951.54347518,5814.87929024,12984.51446277,5781.90830266
jaborandi,2952.55227021,2197.81445294,754.73781727,2197.81445294,754.73781727
jaboticabal,35140.02972867,25132.24462285,10007.78510582,25141.24692796,9998.78280071
jacarei,97246.85338981,71525.75856592,25721.09482389,71542.52775965,25704.32563017
jaci,2923.52015502,2131.77606982,791.7440852,2131.77606982,791.7440852
jacupiranga,7159.38037117,4404.55501608,2754.82535509,4409.12518427,2750.2551869
jaguariuna,23116.23536112,18326.69464346,4789.54071766,18326.69464346,4789.54071766
jales,24321.68978307,15295.19428979,9026.49549328,15327.40597619,8994.28380688
jambeiro,2665.0582683,1992.88812426,672.17014404,1992.88812426,672.17014404
jandira,54178.87757454,40935.1755649,13243.70200964,40992.68059088,13186.19698366
jardinopolis,16398.41604754,11757.44797594,4640.9680716,11806.21255143,4592.20349612
jarinu,12295.29695326,7935.36387024,4359.93308302,7953.59461136,4341.70234191
jau,71577.22869282,55075.79325928,16501.43543354,55109.11985983,16468.108833
jeriquara,1501.01884354,962.30303865,538.71580489,962.30303865,538.71580489
joanopolis,6124.05804068,2879.0934715,3244.96456918,2888.65820616,3235.39983451
joao ramalho,1948.35538488,1383.78428476,564.57110012,1383.78428476,564.57110012
jose bonifacio,17547.07332192,11235.4853105,6311.58801142,11283.40327847,6263.67004344
julio mesquita,1925.60174251,1489.11293719,436.48880532,1489.11293719,436.48880532
jumirim,1593.76338592,1181.19207065,412.57131527,1181.19207065,412.57131527
jundiai,192412.53419739,152605.22300039,39807.311197,152796.32405393,39616.21014349
junqueiropolis,9289.53943082,5817.06498156,3472.47444926,5817.06498156,3472.47444926
juquia,7537.48845853,3955.14261631,3582.34584222,3955.14261631,3582.34584222
juquitiba,12788.28440628,6720.86293159,6067.42147469,6720.86293159,6067.42147469
lagoinha,2250.3794627,1038.25104882,1212.12841388,1038.25104882,1212.12841388
laranjal paulista,13663.94612723,10075.04046766,3588.90565957,10085.41056883,3578.5355584
lavinia,2331.17084884,1555.99848779,775.17236105,1555.99848779,775.17236105
lavrinhas,2188.76184212,1570.45196997,618.30987215,1570.45196997,618.30987215
leme,46124.34220835,35026.39577726,11097.94643109,35051.95314723,11072.38906113
lencois paulista,30490.57493742,23620.15438723,6870.42055019,23637.464787,6853.11015042
limeira,139413.08348659,99762.31521695,39650.76826964,99792.86401419,39620.2194724
lindoia,3637.85132934,2371.18508425,1266.66624509,2378.71871304,1259.13261629
lins,35271.27940052,27808.32156742,7462.9578331,27849.01404305,7422.26535746
lorena,35215.82548516,24139.86320408,11075.96228108,24163.35702249,11052.46846267
lourdes,1068.91590757,680.21077467,388.7051329,680.21077467,388.7051329
louveira,21161.90469086,16670.70546474,4491.19922612,16670.70546474,4491.19922612
lucelia,8880.43836741,6236.25398701,2644.1843804,6246.89909165,2633.53927576
lucianopolis,1178.24900332,777.20934705,401.03965627,777.20934705,401.03965627
luis antonio,5044.84796881,3929.1319877,1115.71598111,3929.1319877,1115.71598111
luiziania,2417.61707082,1673.66552163,743.95154919,1677.29607123,740.32099959
lupercio,2114.01597279,1483.95509169,630.0608811,1486.94070107,627.07527172
lutecia,1240.10857397,804.5570452,435.55152877,804.5570452,435.55152877
macatuba,7764.6061934,6050.69951311,1713.90668029,6050.69951311,1713.90668029
macaubal,3762.59319052,2136.32017054,1626.27301998,2139.08840518,1623.50478534
macedonia,1981.26309682,1030.93368409,950.32941273,1030.93368409,950.32941273
magda,1488.36406127,842.88011424,645.48394703,842.88011424,645.48394703
mairinque,18648.05370648,13439.48908374,5208.56462274,13459.24783057,5188.80587591
mairipora,37361.63575425,24807.17733669,12554.45841756,24820.03771688,12541.59803737
manduri,4731.82175561,3010.98188333,1720.83987228,3016.25447776,1715.56727785
maraba paulista,1847.77491685,947.43342134,900.34149551,948.58271512,899.19220172
maracai,6391.66600851,4551.62783336,1840.03817515,4551.62783336,1840.03817515
marapoama,1327.981714,864.58492231,463.39679169,864.58492231,463.39679169
mariapolis,1821.17909112,1292.04289149,529.13619963,1292.04289149,529.13619963
marilia,106831.86477293,77308.39206485,29523.47270808,77404.48634152,29427.37843142
marinopolis,1044.5551611,546.74362833,497.81153277,548.17133274,496.38382837
martinopolis,10970.93190342,7146.94576408,3823.98613934,7146.94576408,3823.98613934
matao,36659.80669459,29165.93395278,7493.87274181,29183.56500097,7476.24169363
maua,188782.84049353,140987.06243146,47795.77806207,141040.28352036,47742.55697319
mendonca,2442.52520451,1588.01332689,854.51187762,1588.01332689,854.51187762
meridiano,1916.50834372,1146.83660445,769.67173927,1146.83660445,769.67173927
mesopolis,851.9412776,506.26513085,345.67614675,506.26513085,345.67614675
miguelopolis,9479.75587545,6161.78283479,3317.97304066,6171.06239849,3308.69347697
mineiros do tiete,6198.99914392,4544.47712057,1654.52202335,4562.78685352,1636.2122904
mira estrela,1305.65685221,800.77973035,504.87712186,800.77973035,504.87712186
miracatu,8000.17132367,4011.23100052,3988.94032315,4011.23100052,3988.94032315
mirandopolis,11842.37783001,7133.03118804,4709.34664197,7133.03118804,4709.34664197
mirante do paranapanema,7414.36170729,3935.91009277,3478.45161452,3961.49570817,3452.86599912
mirassol,26610.4590921,19057.13458121,7553.32451089,19071.2839575,7539.1751346
mirassolandia,2087.53266946,1278.25821433,809.27445513,1278.25821433,809.27445513
mococa,30215.05048866,22804.02614544,7411.02434322,22814.72607577,7400.32441289
mogi das cruzes,174373.81205975,124894.7132518,49479.09880795,125017.83218477,49355.97987499
mogi guacu,65491.51904441,49560.51365995,15931.00538446,49596.87531655,15894.64372785
moji mirim,41310.49286589,31537.9849874,9772.50787849,31569.82698927,9740.66587663
mombuca,1270.55667765,872.05587459,398.50080306,872.05587459,398.50080306
moncoes,1066.64767204,662.38926949,404.25840255,662.38926949,404.25840255
mongagua,17820.80513744,9068.15230727,8752.65283017,9076.84405115,8743.96108629
