city,total,has_children,children_born,children_borned_live,children_borned_dead
caxingo,1867.02954387,1170.18345706,5155.1646617,4860.68071275,294.48394892
cocal,10387.1526998,6452.01803061,30071.21792246,28350.85031013,1720.36761238
cocal de telha,1933.40014698,1293.05437784,5364.02147353,5055.34151915,308.67995441
cocal dos alves,2257.59467217,1386.74102633,5639.7979676,5351.01804381,288.7799238
coivaras,1534.18972994,974.50524325,4356.44683241,4095.99340125,260.45343111
colonia do gurgueia,2505.64963508,1645.85115224,7165.59463892,6887.21861233,278.37602663
colonia do piaui,3111.72929327,2008.91794816,8824.50868125,8461.13323626,363.375445
conceicao do caninde,1863.38623875,1107.98541364,4407.09860367,4191.95259921,215.14600442
coronel jose dias,1815.39412176,1264.90190419,4997.82772067,4861.1185527,136.70916795
corrente,10185.60126763,6359.69363409,25224.14872064,23955.51003434,1268.63868626
cristalandia do piaui,2896.00333198,1911.02552697,8046.29313098,7659.25314636,387.03998466
cristino castro,4043.36704361,2590.79235326,11982.96096866,11382.74723091,600.21373773
curimata,4310.03362663,2789.84028993,11509.84868835,11017.57788296,492.27080538
currais,1742.90607341,1138.28949633,5380.95147965,5159.76010364,221.19137604
curral novo do piaui,1841.2257073,1122.07050604,5641.21644464,5457.33616248,183.88028214
curralinhos,1670.10002648,1087.33629865,4802.06844411,4500.85923453,301.20920958
demerval lobao,5688.97063765,3709.25879899,14415.67849447,13231.60507638,1184.07341807
dirceu arcoverde,2754.39332227,1824.61288747,7880.6991422,7727.58127549,153.11786676
dom expedito lopes,2892.49958563,1892.42426034,6995.72829685,6780.53636738,215.19192945
dom inocencio,3774.79549658,2425.27336974,10085.67679142,9698.29460911,387.38218233
domingos mourao,1706.23325076,1046.65689672,4876.76547552,4682.2882003,194.47727521
elesbao veloso,6310.31057986,4221.26231334,17308.01708539,16281.13220188,1026.88488342
eliseu martins,1930.08294046,1314.77576499,5741.73121606,5495.19885289,246.53236315
esperantina,15737.98219969,9888.41246441,40873.85937783,39097.46002904,1776.3993487
fartura do piaui,1989.07719236,1254.31761565,5832.73856946,5687.83775293,144.90081651
flores do piaui,1752.68339002,1230.2659142,5430.37955911,4797.38960591,632.9899532
floresta do piaui,1050.51921778,747.70489011,3235.45845435,3112.67339345,122.78506093
floriano,26152.10732243,15377.18962788,55939.42877418,52419.04724795,3520.38152619
francinopolis,2257.34519275,1261.11472626,5271.95618915,4932.76343444,339.19275474
francisco ayres,1904.45449225,1277.46410735,5508.84449087,5138.32039247,370.52409838
francisco macedo,1217.52693447,754.92362562,2949.81032437,2815.71829574,134.09202859
francisco santos,3583.4854442,2322.27924345,9596.40105537,9076.18467722,520.21637813
fronteiras,4713.76709646,2937.78551097,10440.77974461,9953.58587781,487.19386681
geminiano,2264.60436358,1468.85787243,5731.02012998,5437.2554134,293.76471656
gilbues,4180.02310048,2340.40338173,11005.68028348,10441.56120654,564.11907694
guadalupe,4326.3685101,2794.04164541,10742.27195378,10153.38232704,588.88962674
guaribas,1757.81180679,1032.45500501,4596.06637792,4313.65370628,282.41267162
hugo napoleao,1627.20996732,1056.83052758,4251.6338207,3957.41741629,294.21640445
ilha grande,3546.0645206,2378.34362924,10768.86347612,10356.66760788,412.19586823
inhuma,6349.90009735,4142.63897972,17186.65185915,16354.15474277,832.49711636
ipiranga do piaui,3960.76682058,2496.44178301,9969.45772128,9556.62810373,412.82961753
isaias coelho,3375.82086151,2127.80160767,9191.82432858,8720.14797744,471.67635118
itainopolis,4826.36933929,3167.81658534,12669.78277625,12017.91601523,651.866761
itaueira,4439.44795491,2957.36041923,12004.5547092,11368.74640485,635.80830439
jacobina do piaui,2356.59225323,1536.95031613,5944.04976444,5593.90581973,350.14394471
jaicos,7586.86135972,4777.30885868,18716.61108831,17997.61833511,718.99275319
jardim do mulato,1791.2624899,1173.57537252,4698.45984488,4449.57402255,248.88582238
jatoba do piaui,1880.57790474,1263.53192404,5237.40207029,4962.79687024,274.60519998
jerumenha,1811.51092331,1163.06970247,5133.24374217,4840.19022654,293.05351557
joao costa,1135.66312975,742.10926436,3338.42366747,3222.61433386,115.80933362
joaquim pires,5353.96414564,3336.45264875,14911.76268778,14051.61875725,860.14393052
joca marques,1938.52460738,1279.31909955,5565.4799623,5018.46187045,547.01809184
jose de freitas,15470.78660893,9307.80410211,38365.52082748,36673.41034025,1692.11048718
juazeiro do piaui,1947.16772062,1213.86270225,5217.34393975,5061.01970349,156.32423623
julio borges,2081.28219634,1353.68786513,6098.42485511,5845.5447604,252.88009477
jurema,1773.84562204,1195.95475482,5316.13268033,5150.21630635,165.91637398
lagoa alegre,3202.80539591,1944.61127759,9057.15823301,8482.25103657,574.90719645
lagoa de sao francisco,2591.21173595,1574.93916078,7319.36337659,7074.74444673,244.61892985
lagoa do barro do piaui,1820.41759863,1039.71232728,4671.35970208,4489.68051818,181.67918391
lagoa do piaui,1550.26514367,1007.14488199,4149.28691619,3878.50858554,270.77833063
lagoa do sitio,1978.18498985,1281.95935726,4666.57306781,4475.62111656,190.95195124
lagoinha do piaui,1124.33820941,732.22739961,2823.97232593,2643.68784183,180.28448412
landri sales,2220.46211882,1315.14747138,5549.62392529,5143.16478154,406.45914377
luis correia,11289.39072357,7278.38502481,29233.24478608,27880.25963339,1352.98515268
luzilandia,10168.64641505,6652.68185444,28391.5923112,26236.45421154,2155.13809958
madeiro,2975.55784471,1938.46867186,8641.49958891,8177.44979778,464.04979113
manoel emidio,2124.78705204,1390.1922104,5760.14592076,5480.39399526,279.75192548
marcolandia,3178.5839625,2102.68300432,8033.36983809,7734.12948335,299.24035474
marcos parente,1854.79521152,1248.25407667,5241.08006617,5027.36286108,213.71720512
massape do piaui,2539.24144336,1613.16272734,6851.07152306,6513.87924727,337.19227581
matias olimpio,4142.20707331,2733.1687101,12284.0340749,11453.40827622,830.62579862
miguel alves,12669.42639739,7859.59250468,37060.30335541,34575.30414894,2484.9992065
miguel leao,495.49183521,338.31831008,1269.65732961,1186.4298187,83.22751092
milton brandao,2741.51895699,1611.14787875,7435.89570547,7070.44793625,365.44776922
monsenhor gil,4401.89801931,2770.05429862,11213.20473509,10361.60448075,851.60025433
monsenhor hipolito,3096.5247946,2128.30450931,7737.07007659,7348.26648563,388.80359093
monte alegre do piaui,4032.25146338,2452.24761381,11477.22607863,11058.78014989,418.44592874
morro cabeca no tempo,1591.16398312,988.52337709,4301.8784951,4173.33831261,128.54018249
morro do chapeu do piaui,2574.35288566,1634.03903115,7495.68704578,7215.4436297,280.24341602
murici dos portelas,3179.18019968,2021.3761656,8730.40634891,8259.78873786,470.61761106
nazare do piaui,3108.23991452,2004.64536937,9457.06423087,8844.69691051,612.36732034
nazaria,3248.45599283,2149.83718784,9208.48323127,8472.77992719,735.70330403
nossa senhora de nazare,1897.61184113,1268.74595622,5235.27843528,4990.54850262,244.72993262
nossa senhora dos remedios,3301.43997459,2099.959444,9333.15251416,8629.03854243,704.11397181
nova santa rita,1589.98538729,1035.38541383,4475.11058878,4358.51995097,116.5906378
novo oriente do piaui,2810.26304345,1873.99777564,8480.45224632,8065.48428184,414.96796446
novo santo antonio,1335.60151446,871.62670619,4038.36142644,3730.93955035,307.42187605
oeiras,15606.93202446,9533.9106763,36812.79513443,34969.42947379,1843.36566068
olho d'agua do piaui,1052.43961562,693.65122808,2668.03449507,2573.83292818,94.20156691
padre marcos,2934.57777907,1937.56400034,7799.11716114,7517.20435638,281.91280469
paes landim,1680.92026933,1064.57929563,5197.90163021,4726.26993372,471.63169648
pajeu do piaui,1361.88683553,987.7309568,4377.11748153,4141.27705859,235.84042296
palmeira do piaui,1942.36893306,1305.28966103,5369.00684217,5190.72475434,178.28208785
palmeirais,5597.24573365,3578.28575487,16032.71073469,14374.71324745,1657.9974873
paqueta,1696.5110785,1151.52123888,5104.43549808,4855.95235633,248.48314173
parnagua,3798.72724576,2237.73323821,9824.85306681,9485.75198,339.10108684
parnaiba,64753.52737254,39823.88051752,147351.82797666,139871.44947837,7480.37849828
passagem franca do piaui,1837.684075,1126.64936159,5126.04541568,4837.1786898,288.86672587
patos do piaui,2525.12922042,1665.90050896,7211.62365105,6890.69587862,320.92777241
pau d'arco do piaui,1474.93908165,918.72924323,4051.72582361,3800.19902746,251.52679618
paulistana,8403.70847155,5232.25219205,19956.59371628,18804.10739014,1152.48632612
pavussu,1453.94145098,1018.46862849,4408.47297202,4196.80094089,211.67203107
pedro ii,15819.2275999,9912.83872632,43237.74965367,41019.76390124,2217.98575236
pedro laurentino,930.53881778,618.3499155,2487.68277969,2408.08777097,79.59500869
picos,32883.33445743,20732.410732,67843.175359,64134.72275824,3708.45260078
pimenteiras,4735.16177081,3058.79222508,12949.19526911,12437.30958611,511.88568298
pio ix,7404.79152929,4481.01217885,18235.99441032,17438.96976775,797.02464256
piracuruca,11750.67541039,7374.49930797,30657.78052726,29121.05274284,1536.7277844
piripiri,26982.94058719,16499.78956173,63734.06602627,60406.99922519,3327.06680106
porto,4668.07185844,2939.87804049,13955.45835732,13180.03603501,775.42232236
porto alegre do piaui,995.16637986,659.05945005,2749.29045987,2588.79414104,160.49631886
prata do piaui,1291.80245084,819.78504401,3829.13352112,3540.632321,288.50120014
queimada nova,3563.92515249,1979.39238112,7881.36206528,7519.90380321,361.45826198
redencao do gurgueia,3311.55737173,2090.94695846,10121.87803345,9529.89930888,591.97872455
regeneracao,7500.14723774,4853.9647688,19376.888529,18254.95918103,1121.92934799
riacho frio,1594.36577685,1041.08435975,4342.9775544,4035.99897872,306.97857569
ribeira do piaui,1741.58099657,1162.69220172,5180.96553803,4833.3274602,347.63807785
ribeiro goncalves,2606.1902543,1598.77549471,6724.65346004,6325.27249057,399.38096943
rio grande do piaui,2621.39844703,1774.34751665,7560.14877776,7269.43028239,290.71849539
santa cruz do piaui,2558.76550862,1666.86946285,6499.25193898,6322.08499232,177.16694664
santa cruz dos milagres,1596.08344511,1079.80294223,4858.82436093,4669.55588363,189.26847726
santa filomena,2250.66094741,1427.37174288,6310.47798935,5947.31955884,363.15843053
santa luz,2104.97484892,1389.02162832,6094.19235766,5814.10133453,280.09102311
santa rosa do piaui,2139.41811217,1414.90103579,6329.21416427,5999.38604472,329.82811958
santana do piaui,2120.68387436,1350.14757823,5509.60972975,5295.95271721,213.65701256
santo antonio de lisboa,2567.8383595,1681.06609395,6741.44203141,6370.41983535,371.02219615
santo antonio dos milagres,822.3884214,509.31168885,2266.54485149,2181.47737687,85.0674746
santo inacio do piaui,1527.74791028,1051.2774862,4173.52613018,4100.26221359,73.26391661
sao braz do piaui,1757.05587929,1164.29121828,5219.14513009,4985.6822155,233.46291462
sao felix do piaui,1353.93031658,917.61339247,3797.53273691,3606.79704132,190.7356956
sao francisco de assis do piaui,2213.17143949,1165.65481839,5179.11263206,4585.13847373,593.97415829
sao francisco do piaui,2567.98489417,1677.45609811,8099.11434814,7686.93242593,412.18192221
sao goncalo do gurgueia,1067.90876192,699.51051694,3041.74150192,2859.51297613,182.22852579
sao goncalo do piaui,1998.89826333,1309.30297043,5264.19680145,4946.16804812,318.02875327
sao joao da canabrava,1920.99621786,1291.21876892,5617.83925886,5341.77192092,276.06733795
sao joao da fronteira,2258.30810502,1252.25886132,5145.25872075,4905.34731413,239.91140662
sao joao da serra,2662.27277158,1749.08000888,7794.19545835,7420.19496392,374.00049444
sao joao da varjota,1939.80629627,1277.9009976,5192.46664461,4996.12688036,196.33976431
sao joao do arraial,2893.10104724,1843.64589938,8449.23756978,8018.81017193,430.42739786
sao joao do piaui,8150.45129443,5287.49937694,19829.49800257,18969.01275671,860.48524591
sao jose do divino,2078.36780777,1277.55576107,5205.31459192,5046.54156385,158.7730281
sao jose do peixe,1487.989538,994.28178758,4539.9554204,4318.44816393,221.50725645
sao jose do piaui,2776.9585562,1843.38254431,7818.26134458,7508.47858468,309.78275992
sao juliao,2433.48965295,1569.52736086,5656.08428128,5488.56881959,167.51546175
sao lourenco do piaui,1869.50563597,1259.25568345,5239.79603752,5085.58187897,154.21415853
sao luis do piaui,1089.132627,634.10268863,2651.78774614,2548.51660595,103.27114018
sao miguel da baixa grande,901.46938199,590.25290321,2455.53206333,2343.03877496,112.49328836
sao miguel do fidalgo,1122.08079253,751.39275676,3670.44757707,3506.28745076,164.16012632
sao miguel do tapuio,7392.25895423,4740.55212328,20293.3045135,19363.06221209,930.24230135
sao pedro do piaui,5601.45544997,3572.60143161,14840.55359129,14050.22423809,790.32935322
sao raimundo nonato,13671.52736589,8822.68835253,30175.5530204,29193.98439211,981.5686283
sebastiao barros,1324.25118524,872.72034185,3577.92283612,3464.76299097,113.15984514
sebastiao leal,1598.97317956,1091.67734397,4318.96319186,4097.8623777,221.10081417
sigefredo pacheco,3922.12196519,2616.80335633,10460.68182424,9842.69737491,617.98444937
simoes,5726.8678605,3497.05186297,15098.57653884,14641.02286328,457.55367558
simplicio mendes,5085.1362244,3203.96363638,12962.19826753,12507.28688827,454.91137927
socorro do piaui,1822.32202806,1269.44827238,5625.89901287,5364.53544227,261.36357062
sussuapara,2688.50493859,1701.42025439,6356.80102831,5977.00911007,379.79191821
tamboril do piaui,1095.94211907,707.41278007,3126.46397009,2961.24637161,165.2175985
tanque do piaui,1105.57776358,716.22687968,3066.0243141,2938.53314332,127.49117078
teresina,374388.20092581,218029.68779099,682118.25093525,647402.17869424,34716.07224093
uniao,17449.77124454,10792.8356951,48958.20511278,45660.88674911,3297.31836362
urucui,8353.76303934,5181.23949959,20129.21473844,18766.79617875,1362.41855965
valenca do piaui,9238.2708501,5908.567196,21511.08015077,20308.47754237,1202.60260838
varzea branca,1956.43368867,1213.71259754,5516.40897063,5177.79023368,338.61873698
varzea grande,1952.91340126,1274.57738149,5309.42602221,5017.47394768,291.95207451
vera mendes,1283.45658034,841.86248144,3782.87747841,3522.72265424,260.15482422
vila nova do piaui,1311.33129348,870.20369065,3042.72009912,2905.46531007,137.25478903
wall ferraz,1711.57706252,1116.64532188,4924.63746526,4759.43130806,165.20615719
