city,total,has_children,children_born,children_borned_live,children_borned_dead
guaribas,1669,961,5193,4990,203
hugo napoleao,1441,922,4209,3823,386
ilha grande,2936,1921,11619,11182,437
inhuma,5821,3470,17628,16617,1011
ipiranga do piaui,3394,2023,10039,9256,784
isaias coelho,2890,1685,8888,8266,622
itainopolis,4295,2714,12609,12089,520
itaueira,4129,2544,12677,11911,767
jacobina do piaui,2191,1318,6324,5783,541
jaicos,6372,3660,17978,17184,794
jardim do mulato,1537,973,4752,4543,208
jatoba do piaui,1651,977,4848,4477,371
jerumenha,1714,1039,5388,4922,467
joao costa,1105,665,3748,3514,234
joaquim pires,4643,2828,15580,14701,879
joca marques,1502,917,5199,4721,478
jose de freitas,12908,7318,36290,34226,2064
juazeiro do piaui,1682,990,4840,4664,175
julio borges,1742,1036,5621,5376,245
jurema,1496,915,4954,4807,147
lagoa alegre,2531,1511,8378,7860,519
lagoa de sao francisco,2044,1233,6782,6463,319
lagoa do barro do piaui,1666,975,5543,5244,299
lagoa do piaui,1341,766,4054,3682,372
lagoa do sitio,1617,1025,5363,5076,287
lagoinha do piaui,911,554,2662,2546,116
landri sales,2315,1374,6801,6405,396
luis correia,9010,5387,27089,25770,1319
luzilandia,9446,5530,28917,26769,2147
madeiro,2373,1449,8022,7550,471
manoel emidio,1923,1162,5989,5618,371
marcolandia,2407,1553,7449,7192,257
marcos parente,1739,1083,5767,5389,378
massape do piaui,2380,1335,7058,6766,293
matias olimpio,3641,2128,11661,10830,831
miguel alves,10557,6309,35579,33480,2099
miguel leao,501,307,1574,1349,225
milton brandao,2506,1420,7556,7208,348
monsenhor gil,4079,2418,12167,11012,1155
monsenhor hipolito,2705,1661,7590,7401,189
monte alegre do piaui,3678,2181,10915,10218,697
morro cabeca no tempo,1522,911,4707,4421,287
morro do chapeu do piaui,2168,1246,6480,6072,408
murici dos portelas,2109,1308,7316,6874,442
nazare do piaui,3026,1859,10058,9386,672
nossa senhora de nazare,1405,894,4289,4065,225
nossa senhora dos remedios,2714,1588,8296,7670,626
nova santa rita,1488,924,4850,4651,199
novo oriente do piaui,2758,1689,9220,8404,816
novo santo antonio,1228,720,3640,3467,173
oeiras,13988,8129,41232,38416,2816
olho d'agua do piaui,832,559,2647,2424,223
padre marcos,2907,1854,8547,8109,438
paes landim,1649,939,5238,5047,191
pajeu do piaui,1084,685,3568,3369,198
palmeira do piaui,1873,1088,5649,5348,301
palmeirais,4599,2857,14539,13336,1204
paqueta,1662,989,5209,4923,285
parnagua,3175,1946,10526,9845,681
parnaiba,56079,32972,148403,141941,6462
passagem franca do piaui,1575,940,4908,4635,273
patos do piaui,2180,1376,7171,6791,380
paulistana,6695,3803,19085,17844,1241
pavussu,1410,937,4787,4461,327
pedro ii,14245,8121,42233,39453,2779
pedro laurentino,739,436,1975,1900,75
picos,29124,17036,70814,67321,3494
pimenteiras,4184,2628,13052,12375,678
pio ix,6431,3732,18468,17524,944
piracuruca,9603,5762,28613,27237,1377
piripiri,24664,14597,69316,64938,4378
porto,3712,2244,12281,11275,1006
porto alegre do piaui,853,561,2626,2469,157
prata do piaui,1191,711,4022,3670,353
queimada nova,3234,1817,9377,9251,126
redencao do gurgueia,2830,1651,9139,8546,594
regeneracao,7090,4383,20087,18154,1933
riacho frio,1501,848,4703,4219,484
ribeira do piaui,1417,893,4962,4401,562
ribeiro goncalves,2061,1205,6444,6126,318
rio grande do piaui,2402,1492,7322,6848,474
santa cruz do piaui,2392,1405,7067,6686,381
santa cruz dos milagres,1325,731,4214,3767,447
santa filomena,2071,1251,6258,5932,325
santa luz,1787,1052,5716,5323,393
santa rosa do piaui,2067,1179,6101,5869,232
santana do piaui,1855,1047,5040,4766,274
santo antonio de lisboa,2081,1288,6260,5941,319
santo antonio dos milagres,715,398,2000,1878,121
santo inacio do piaui,1355,819,4013,3839,174
sao braz do piaui,1576,958,5369,5154,215
sao felix do piaui,1439,827,4368,4049,319
sao francisco de assis do piaui,1439,819,4604,4507,97
sao francisco do piaui,2445,1509,8648,8208,440
sao goncalo do gurgueia,800,517,2367,2317,50
sao goncalo do piaui,1633,1051,4647,4359,288
sao joao da canabrava,1737,1057,5332,5071,261
sao joao da fronteira,1788,1059,5987,5645,342
sao joao da serra,2643,1458,7847,7516,331
sao joao da varjota,1692,1023,5135,4534,601
sao joao do arraial,2178,1264,6852,6239,613
sao joao do piaui,7151,4307,20066,19056,1010
sao jose do divino,1798,1029,5042,4721,321
sao jose do peixe,1453,830,4859,4602,257
sao jose do piaui,2645,1529,8192,7585,606
sao juliao,2301,1467,6641,6399,242
sao lourenco do piaui,1802,1060,5308,5268,40
sao luis do piaui,997,520,2625,2494,131
sao miguel da baixa grande,828,467,2190,2161,29
sao miguel do fidalgo,1132,673,3304,3190,114
sao miguel do tapuio,7352,4140,21135,20033,1102
sao pedro do piaui,4936,3071,14930,14017,913
sao raimundo nonato,10909,6382,26482,25718,763
sebastiao barros,1612,962,4942,4731,211
sebastiao leal,1387,860,4187,3963,225
sigefredo pacheco,3449,2113,11200,10471,728
simoes,5137,2884,14996,14249,746
simplicio mendes,4339,2576,12323,11726,597
socorro do piaui,1772,1106,5948,5596,352
sussuapara,2088,1264,5997,5837,160
tamboril do piaui,852,531,2756,2666,90
tanque do piaui,922,527,2674,2543,131
teresina,313054,174940,644872,612118,32754
uniao,15258,8881,47525,44397,3128
urucui,6621,3892,17474,16372,1102
valenca do piaui,8609,5092,23516,22133,1383
varzea branca,1909,1095,5553,5228,325
varzea grande,1876,1179,5419,5129,290
vera mendes,1168,670,3491,3227,264
vila nova do piaui,1117,769,3053,2903,150
wall ferraz,1542,911,4906,4650,257
