city,total,suitable,semi_suitable,inappropriate
esperantina,2251.5381931999996,222.0419549,1762.74978474,266.74645356
fatima,1138.90659137,388.01480477,711.85351896,39.03826764
figueiropolis,1730.29382849,515.85164941,1210.92662883,3.51555025
filadelfia,2284.04128913,35.41262448,2048.02005374,200.60861091
formoso do araguaia,5353.64998379,508.79406443,4510.77457192,334.08134744
fortaleza do tabocao,687.00000003,11.35306921,670.39724342,5.2496874
goianorte,1527.99999998,90.41991913,1320.24408558,117.33599527
goiatins,2983.01460511,19.37465406,2475.16918542,488.47076563
guarai,6978.24937732,1460.9635523,5377.47722935,139.80859567
gurupi,23201.86896158,8195.95269163,14860.14266375,145.7736062
ipueiras,518.0,265.22381913,236.98633508,15.78984579
itacaja,1880.00000001,578.79889493,1110.53905974,190.66204534
itaguatins,1621.00000004,232.7773028,1223.03629488,165.18640236
itapiratins,1053.37696392,-,894.07671544,159.30024848
itapora do tocantins,748.4374730000003,5.62900479,704.30989987,38.49856834
jau do tocantins,1140.82505321,4.36095156,1091.8939853,44.57011635
juarina,678.00000003,83.84937585,532.98676597,61.16385821
lagoa da confusao,2625.51133685,86.93343312,2163.86859083,374.7093129
lagoa do tocantins,897.74537998,168.10134748,647.66395359,81.98007891
lajeado,799.83262282,245.4194214,531.02862854,23.38457288
lavandeira,488.73462978,57.50448916,400.12652595,31.10361467
lizarda,1015.00000002,174.54286109,738.16196031,102.29517862
luzinopolis,729.00000001,-,697.59425866,31.40574135
marianopolis do tocantins,1337.88841019,5.55855103,1252.03077272,80.29908644
mateiros,550.13860467,40.25644232,442.72602340000003,67.15613895
maurilandia do tocantins,850.00000002,88.04085982,657.56370939,104.39543081
miracema do tocantins,5931.29350921,475.26335122,5314.41744339,141.6127146
miranorte,3797.99999999,69.48122659,3631.90193586,96.61683754
monte do carmo,1881.46092397,237.56138476,1427.77117009,216.12836912
monte santo do tocantins,685.17696786,54.98928616,593.57843109,36.60925061
muricilandia,878.37649866,19.68961157,780.82828656,77.85860053
natividade,2598.78497625,662.66685923,1870.01342102,66.104696
nazare,1226.46059645,2.19166096,1201.5663088,22.70262669
nova olinda,2982.97788504,169.33122883,2619.66974878,193.97690743
nova rosalandia,1141.00000001,3.56942721,1090.54129758,46.88927522
novo acordo,1053.09884106,246.38199349,757.51224707,49.2046005
novo alegre,688.99999999,97.56641083,577.11988985,14.31369931
novo jardim,647.63107662,139.24351888,489.43248224,18.9550755
oliveira de fatima,318.99999999,23.80126978,284.41310054,10.78562967
palmas,68684.5421137,37844.03022871,30507.16636717,333.34551782
palmeirante,1360.60160197,18.97719515,1115.83893113,225.78547569
palmeiras do tocantins,1506.99999997,5.89855078,1345.8884402,155.21300899
palmeiropolis,2363.00000002,178.75030214,2121.72134103,62.52835685
paraiso do tocantins,13426.12271583,2351.63962256,10987.47106829,87.01202498
parana,2871.78711885,10.94373938,2521.05476592,339.78861355
pau d'arco,1315.00000002,114.23264251,1117.2207257,83.54663181
pedro afonso,3310.99999997,1389.25953705,1818.11762273,103.62284019
peixe,3291.00000002,504.34757472,2604.39342602,182.25899928
pequizeiro,1512.65683279,354.24899322,953.12463835,205.28320122
pindorama do tocantins,1230.77014785,221.31567202,897.43020505,112.02427078
piraque,863.99999999,-,751.66486879,112.3351312
pium,1987.6176483,218.7804196,1592.0895035,176.7477252
ponte alta do bom jesus,1321.0,12.35284812,1238.03713555,70.61001633
ponte alta do tocantins,2025.18660634,24.02059952,1841.61768635,159.54832047
porto alegre do tocantins,734.55593335,19.25405819,663.20972893,52.09214623
porto nacional,13773.99999998,7080.46693318,6360.44956662,333.08350018
praia norte,1836.99999996,228.81532908,1550.91819206,57.26647882
presidente kennedy,1074.99999998,130.8112348,907.5293785,36.65938668
pugmil,717.49505661,10.51843846,697.26963864,9.70697951
recursolandia,904.00000003,77.58671483,633.74996752,192.66331768
riachinho,1151.0,9.16141158,967.92178104,173.91680738
rio da conceicao,453.47036016,89.58366683,363.88669333,-
rio dos bois,787.0,20.82912199,708.17574836,57.99512965
rio sono,1676.53118512,28.77463264,1402.12926634,245.62728614
sampaio,998.00000001,130.27897203,853.45939296,14.26163502
sandolandia,1120.24326065,3.33615906,1063.52727287,53.37982872
santa fe do araguaia,1827.99999999,331.86162652,1378.43544656,117.70292691
santa maria do tocantins,817.99999999,60.96557757,678.64696044,78.38746198
santa rita do tocantins,664.69245001,91.13133092,534.96007342,38.60104567
santa rosa do tocantins,1336.79363087,203.42301267,1010.67784703,122.69277117
santa tereza do tocantins,659.25438662,11.54710875,610.53832978,37.16894809
santa terezinha do tocantins,683.0,-,666.69924669,16.30075331
sao bento do tocantins,1159.43309888,8.46956368,1023.84708327,127.11645193
sao felix do tocantins,345.0,115.93878714,207.28246976,21.7787431
sao miguel do tocantins,2733.90928651,6.41238899,2528.55939061,198.93750691
sao salvador do tocantins,827.73824264,99.81993693,689.95719311,37.9611126
sao sebastiao do tocantins,1079.0,22.83748937,954.27742035,101.88509028
sao valerio,1344.31676495,24.8120089,1240.55672939,78.94802666
silvanopolis,1543.31304937,-,1491.98901341,51.32403596
sitio novo do tocantins,2416.00000001,124.21446408,2105.3892569000004,186.39627903
sucupira,551.0,6.45026846,509.13539958,35.41433196
taguatinga,4340.2942901999995,455.04942704,3713.17390475,172.07095841
taipas do tocantins,527.5993298999998,239.81003621,282.01047922,5.77881447
talisma,803.86425806,175.92182773,576.83201616,51.11041417
tocantinia,1657.16308013,228.86213551,1048.1647662,380.13617842
tocantinopolis,6203.00000004,72.67097963,5883.08676875,247.24225166
tupirama,477.99999998,65.28265092,369.48474024,43.23260882
tupiratins,645.99999999,258.08965005,301.45014034,86.4602096
wanderlandia,2916.0,18.16130618,2627.0558629,270.78283092
xambioa,3192.00000002,96.29807389,2995.93429357,99.76763256
