city,total,has_children,children_born,children_borned_live,children_borned_dead
mairipotaba,956,654,2250,2222,27
mambai,1787,974,4667,4213,454
mara rosa,4663,3103,11943,11323,620
marzagao,775,552,1937,1878,59
matrincha,1753,1204,4282,4105,177
maurilandia,3379,2395,8887,8395,492
mimoso de goias,1053,704,3258,2933,325
minacu,12998,8254,29416,27781,1635
mineiros,15549,10267,34989,33254,1735
moipora,805,576,2186,2064,122
monte alegre de goias,2482,1456,7029,6618,411
montes claros de goias,3202,2230,7561,7117,444
montividiu,2916,1931,5769,5429,340
montividiu do norte,1375,938,3402,3170,232
morrinhos,15311,10508,34374,32600,1774
morro agudo de goias,1104,743,2558,2436,122
mossamedes,2345,1586,6215,5941,274
mozarlandia,4341,2946,10946,10099,847
mundo novo,3221,2053,8857,8418,439
mutunopolis,1517,1046,4068,3943,125
nazario,2706,1809,5979,5645,334
neropolis,7550,5014,16938,15971,968
niquelandia,14818,9373,37224,35445,1780
nova america,862,592,2443,2295,148
nova aurora,805,530,1678,1619,59
nova crixas,4107,2749,10417,9684,733
nova gloria,3653,2556,10647,9973,674
nova iguacu de goias,1050,694,2884,2755,129
nova roma,1392,815,4035,3784,251
nova veneza,2609,1733,6577,6229,347
novo brasil,1703,1157,4291,4135,156
novo gama,28193,17924,61454,58065,3389
novo planalto,1283,860,3457,3190,266
orizona,5094,3460,12819,12118,701
ouro verde de goias,1719,1148,4196,4034,162
ouvidor,1719,1155,3830,3631,199
padre bernardo,7924,5200,22888,21271,1617
palestina de goias,1302,912,3352,3044,308
palmeiras de goias,7280,5069,16648,16110,538
palmelo,956,622,2316,2011,305
palminopolis,1405,1001,3612,3300,311
panama,1078,786,2596,2459,137
paranaiguara,3453,2331,8753,8221,532
parauna,4304,2913,10330,9338,992
perolandia,1015,671,2678,2486,192
petrolina de goias,4197,2856,9580,8991,588
pilar de goias,1242,855,3247,3031,216
piracanjuba,9596,6614,22818,21444,1374
piranhas,4995,3354,12238,11394,845
pirenopolis,8267,5402,20163,19018,1145
pires do rio,11076,7385,25036,23882,1154
planaltina,27506,17922,65366,61319,4047
pontalina,6825,4529,16076,15005,1071
porangatu,16017,10405,39795,38022,1773
porteirao,1052,731,2452,2289,163
portelandia,1357,998,3630,3441,189
posse,9862,6041,24379,23438,941
professor jamil,1318,936,3208,2878,330
quirinopolis,15260,10415,35020,33284,1736
rialma,4302,2850,10132,9658,474
rianapolis,1751,1141,4100,3829,271
rio quente,802,568,1672,1545,126
rio verde,47197,31096,99899,94957,4942
rubiataba,7452,4942,17484,16820,664
sanclerlandia,3026,2060,7483,6980,503
santa barbara de goias,1983,1329,4848,4606,242
santa cruz de goias,1316,940,3046,2909,137
santa fe de goias,1492,1043,3577,3379,198
santa helena de goias,14111,9519,32740,30428,2312
santa isabel,1404,991,3554,3473,82
santa rita do araguaia,2015,1416,4677,4524,153
santa rita do novo destino,1136,774,3140,2901,239
santa rosa de goias,1464,1047,3993,3692,302
santa tereza de goias,1893,1237,4707,4543,164
santa terezinha de goias,4776,3094,11938,11295,643
santo antonio da barra,1501,985,3608,3451,157
santo antonio de goias,1224,793,2653,2586,68
santo antonio do descoberto,19290,12449,46417,43547,2870
sao domingos,3608,2179,10504,9765,739
sao francisco de goias,2394,1635,6539,6128,411
sao joao da parauna,813,568,1818,1784,34
sao joao d'alianca,2420,1580,6374,5961,413
sao luis de montes belos,11121,7529,25193,23490,1703
sao luiz do norte,1601,1032,4204,4032,172
sao miguel do araguaia,8996,5958,21809,20362,1447
sao miguel do passa quatro,1338,843,2823,2776,48
sao patricio,746,480,1689,1616,73
sao simao,5468,3890,13233,12505,728
senador canedo,20649,13250,45059,42541,2518
serranopolis,2321,1686,5454,5252,202
silvania,7882,5344,18484,17020,1463
simolandia,2426,1421,6157,5861,296
sitio d'abadia,970,585,3293,2974,318
taquaral de goias,1459,966,3480,3226,254
teresina de goias,944,571,2331,2054,277
terezopolis de goias,1988,1270,4814,4401,413
tres ranchos,1094,789,2466,2354,113
trindade,33318,21450,69835,65912,3924
trombas,1310,844,3648,3395,252
turvania,2090,1471,5505,5278,227
turvelandia,1306,853,3134,3034,100
uirapuru,1135,780,3083,2827,255
uruacu,13781,8846,32714,31314,1400
uruana,5753,3750,12636,12103,533
urutai,1278,827,2628,2576,52
valparaiso de goias,37503,23230,73392,69169,4223
varjao,1411,1022,3565,3341,224
vianopolis,4444,2956,10326,9885,442
vicentinopolis,2316,1586,5110,4731,379
vila boa,1186,729,3404,3204,200
vila propicio,1597,1079,4669,4413,256
