city,total,main_regular,main_irregular,other_regular,other_irregular
quixere,6868.3512115,2191.91781702,4676.43339448,2201.17071618,4667.18049533
redencao,10129.41823248,3139.20662584,6990.21160664,3139.20662584,6990.21160664
reriutaba,5955.97123612,1720.20743579,4235.76380033,1736.73481241,4219.23642371
russas,31200.45139233,13193.34991481,18007.10147752,13228.4869116,17971.96448073
saboeiro,6032.64912395,901.97181969,5130.67730426,901.97181969,5130.67730426
salitre,6244.35686593,908.8883228,5335.46854313,916.51727023,5327.8395957
santa quiteria,14215.38419125,3656.99242258,10558.39176867,3656.99242258,10558.39176867
santana do acarau,8874.52651697,2088.54256097,6785.983956,2088.54256097,6785.983956
santana do cariri,6154.95908319,1122.18906451,5032.77001868,1127.2661822,5027.692901
sao benedito,18660.31558183,3199.23640242,15461.07917941,3199.23640242,15461.07917941
sao goncalo do amarante,16473.98154511,7387.93295923,9086.04858588,7411.74219503,9062.23935007
sao joao do jaguaribe,2983.9121308,838.38488975,2145.52724105,845.00879215,2138.90333866
sao luis do curu,4262.88820984,1100.47376725,3162.41444259,1104.38467776,3158.50353208
senador pompeu,10255.41873438,3578.62111976,6676.79761462,3587.74691241,6667.67182197
senador sa,2935.40364009,943.93112751,1991.47251258,955.35904076,1980.04459934
sobral,77722.75487966,44102.21621446,33620.5386652,44143.49768591,33579.25719377
solonopole,6777.78416843,1615.02537124,5162.75879719,1615.02537124,5162.75879719
tabuleiro do norte,10238.74133905,3464.28330137,6774.45803768,3464.28330137,6774.45803768
tamboril,8091.12922298,1466.31212728,6624.8170957,1466.31212728,6624.8170957
tarrafas,3016.40930615,755.84937068,2260.55993547,755.84937068,2260.55993547
taua,22069.27654045,4620.47594387,17448.80059658,4636.95840939,17432.31813106
tejucuoca,5391.89204881,1310.86871971,4081.0233291,1321.13161171,4070.7604371
tiangua,29230.15655497,8448.9827903,20781.17376467,8448.9827903,20781.17376467
trairi,19676.91096231,3697.24010644,15979.67085587,3714.40583077,15962.50513154
tururu,4046.51302299,1120.13958486,2926.37343813,1120.13958486,2926.37343813
ubajara,12881.92769285,3353.65944185,9528.268251,3353.65944185,9528.268251
umari,1813.08197377,553.21735288,1259.86462089,553.21735288,1259.86462089
umirim,5583.21374112,1469.85813612,4113.355605,1479.9753227,4103.23841842
uruburetama,7523.72779395,2838.0445277,4685.68326625,2847.41026202,4676.31753192
uruoca,4248.27784569,1266.10206409,2982.1757816,1270.13673632,2978.14110937
varjota,6076.95485743,1637.40427517,4439.55058226,1661.56213091,4415.39272652
varzea alegre,13641.31317003,3143.48823232,10497.82493771,3168.29253213,10473.02063791
vicosa do ceara,21691.97524297,3865.41207067,17826.5631723,3865.41207067,17826.5631723
