city,total,has_children,children_born,children_borned_live,children_borned_dead
bom sucesso,2846.29934634,1944.58874256,6354.31301299,6102.69900385,251.61400913
bom sucesso do sul,1444.11383389,984.19122917,3201.42493684,3165.25336711,36.17156974
borrazopolis,3512.69646462,2473.43206892,8808.62778086,8205.39246653,603.23531427
braganey,2386.03343349,1620.23366062,5684.02610002,5410.93257399,273.09352606
brasilandia do sul,1402.93737824,972.22547279,3590.54455418,3423.26021198,167.28434213
cafeara,1155.36767335,811.88478583,2651.11186527,2542.17233024,108.93953505
cafelandia,6346.10915863,4135.17897679,11896.2218324,11521.79873953,374.42309286
cafezal do sul,1880.32865612,1313.59183517,4510.03572682,4347.33974453,162.6959823
california,3470.87722293,2315.63289889,7685.65055895,7238.73394703,446.91661193
cambara,10694.25554877,7097.2201914,21354.06968445,20089.72072124,1264.34896325
cambe,42999.0274502,28323.73230713,81114.44099199,77702.6529286,3411.78806349
cambira,3112.11486652,2121.00464812,6599.8835657,6347.49584109,252.38772465
campina da lagoa,6668.50099978,4628.67259494,15976.19296667,15241.00474427,735.18822231
campina do simao,1580.80015232,1070.34421206,3735.09090549,3628.3860085,106.70489702
campina grande do sul,16363.37784608,9910.88952034,28989.3329488,27660.24055255,1329.09239619
campo bonito,1857.28414666,1223.60398438,4593.97119589,4418.57552192,175.39567397
campo do tenente,2827.93301981,1868.38224357,6331.05484859,6086.71045347,244.34439515
campo largo,48748.99563302,31556.26316773,91545.60561152,87150.49065649,4395.11495503
campo magro,10367.57259502,6672.2767248,19881.54967166,18856.25659103,1025.29308066
campo mourao,39382.97397737,25913.8112619,76093.45677128,72851.67698401,3241.77978731
candido de abreu,6783.84847423,4493.55371138,17694.31191599,16978.75199141,715.55992455
candoi,6162.67981564,3799.23092173,13235.11173774,12661.72603461,573.38570316
cantagalo,5321.03985123,3504.85430773,12968.98011918,12167.75704083,801.22307832
capanema,8196.72661358,5689.79266822,18173.14336424,17511.16091545,661.98244879
capitao leonidas marques,6401.06924977,4443.38518292,15375.67346543,14916.77353361,458.89993178
carambei,7717.81069777,5124.48365969,15750.47149982,15125.05355874,625.41794101
carlopolis,5855.01354925,3866.15009297,12878.67820086,12385.04555209,493.63264874
cascavel,126656.46529772,79758.54224066,230748.63051277,222646.88356747,8101.74694528
castro,27822.89035765,18551.81718097,59353.09152111,55609.02412275,3744.06739832
catanduvas,4212.91276032,2801.74904338,10060.47613654,9556.08603088,504.39010569
centenario do sul,4938.51415936,3451.68882296,10959.83714652,10565.22628911,394.61085742
cerro azul,6806.39017945,4491.39795109,17679.19803003,16407.14179912,1272.05623088
ceu azul,4928.6738356,3313.16444705,10151.20635991,9841.25168464,309.95467529
chopinzinho,8524.73024077,5673.18422073,17960.56371711,17466.35595924,494.20775791
cianorte,31446.5900409,20019.51569444,56649.58980365,54382.84828116,2266.74152242
cidade gaucha,4732.5187154,3199.93214557,10250.18195471,9943.28105701,306.90089769
clevelandia,7474.78554417,5107.64718837,17942.91334835,17234.76610975,708.14723861
colombo,90818.99598878,59034.7928785,170150.91661995,162131.86483344,8019.05178643
colorado,9953.90631163,6870.82665031,20326.39273754,19613.61392301,712.77881455
congonhinhas,3459.74479141,2436.72318439,8991.19003016,8505.78662348,485.40340673
conselheiro mairinck,1558.06931018,1060.85313062,3951.98069153,3778.94287279,173.03781876
contenda,6578.38050793,4368.67815177,14115.73928899,13568.72656113,547.01272788
corbelia,7256.71408885,4929.06056779,14918.85301758,14425.80852721,493.04449036
cornelio procopio,21368.35109014,13630.47692613,38240.30981459,36401.24774135,1839.06207324
coronel domingos soares,2790.03459508,1520.96239573,5184.98474358,4906.46550321,278.51924038
coronel vivida,9623.12862645,6526.06405485,21807.81920219,20894.40929011,913.40991212
corumbatai do sul,1699.66236703,1214.03338656,4710.14441646,4550.5579561,159.58646033
cruz machado,7207.42695186,4707.18963972,16864.30188412,16122.26799883,742.03388522
cruzeiro do iguacu,1820.56381256,1276.67848625,4818.73917109,4546.73997297,271.99919807
cruzeiro do oeste,9135.1225255,6244.59971251,21240.05728128,20249.57446641,990.48281489
cruzeiro do sul,1976.62335154,1341.97881305,4237.37339848,4079.68306629,157.69033221
cruzmaltina,1338.57437252,924.35894257,3496.32259568,3340.30859386,156.01400179
curitiba,808980.67884644,493137.15549515,1251648.35626559,1206140.04762145,45508.30864408
curiuva,5808.98650185,4024.93784788,13826.17974251,13072.84696473,753.33277775
diamante do norte,2457.28865033,1655.93522908,5863.55854819,5589.31125028,274.24729793
diamante do sul,1416.6782602,970.18890562,3920.74375276,3706.07971057,214.66404224
diamante d'oeste,2069.46058344,1385.63345038,5579.61792647,5211.86710492,367.75082153
dois vizinhos,15731.37454886,10357.95586324,33480.69399249,32062.62789282,1418.06609965
douradina,3216.92330831,2218.99078314,6593.86063209,6412.01407986,181.84655221
doutor camargo,2643.0844884,1831.28907166,5481.75191585,5322.72291721,159.02899861
doutor ulysses,2243.34722676,1272.84571096,5103.36865423,4748.52453578,354.84411849
eneas marques,2577.28806312,1813.46650818,6175.85999898,6052.25671099,123.60328797
engenheiro beltrao,6043.60431838,4068.36537992,12885.84575388,12340.03640068,545.80935324
entre rios do oeste,1725.92556244,1214.77185016,3752.82998269,3684.03555493,68.79442772
esperanca nova,890.79014373,622.54799649,2139.27490682,2068.04612214,71.22878465
espigao alto do iguacu,1888.665677,1292.7581797,5192.34649627,4956.22572633,236.12076998
farol,1500.85915931,1016.08820875,3576.44337226,3424.26938352,152.17398869
faxinal,7110.47959067,4853.25768423,16948.54475817,16165.08209844,783.46265976
fazenda rio grande,33951.90930885,22315.40293285,63863.01757757,61196.74792777,2666.26964988
fenix,2103.43316359,1440.70973397,5070.58450449,4737.23960165,333.34490287
fernandes pinheiro,2426.16240007,1550.06756268,5910.6582955,5539.76231941,370.8959761
figueira,3607.13615163,2536.43894743,8430.84203535,8005.53735523,425.30468012
flor da serra do sul,1997.66952207,1348.97963051,4905.18197264,4636.15897539,269.02299726
florai,2331.92463018,1599.55680917,4891.41287517,4671.94762709,219.46524805
floresta,2624.823882,1804.95761402,5191.37894964,4950.05672498,241.32222464
florestopolis,4791.73086786,3357.5532861,10897.91285202,10443.76598701,454.14686504
florida,1100.47371968,764.9047841,2378.97526621,2335.44874778,43.52651843
formosa do oeste,3394.54856404,2343.59045781,7348.16343887,7039.49204917,308.67138967
foz do iguacu,111688.58648601,70665.98547719,211252.24997566,202675.84166776,8576.40830781
foz do jordao,2225.0994992,1483.58235662,5676.91130999,5369.09961647,307.81169348
francisco alves,2764.22703329,1961.62924219,7160.77304299,6915.70768256,245.06536042
francisco beltrao,34738.99924733,22395.73298167,66026.65334807,63569.60206071,2457.05128734
general carneiro,5554.98717489,3662.35387256,12612.0918259,12157.98575512,454.10607085
godoy moreira,1437.50606968,1031.48375164,4081.31643317,3845.06077672,236.25565646
goioere,13067.17807806,8877.98464298,28971.12401365,27337.04629505,1634.07771864
goioxim,2920.87028032,1830.01098138,7399.52610898,7104.15633681,295.36977217
grandes rios,2814.61529392,1922.80990709,7276.59071526,6887.60311129,388.98760404
guaira,13372.62001536,8967.01306975,29352.2432054,28086.28285619,1265.96034922
guairaca,2656.03239598,1817.93675792,6173.75608984,5928.36408177,245.39200805
guamiranga,3277.13908516,2122.89839595,7293.8916242,7059.54119388,234.35043034
guapirama,1688.59938894,1107.19613929,3938.66471183,3722.52760259,216.13710923
guaporema,953.53310599,642.51575236,2270.00566987,2140.00244384,130.00322601
guaraci,2310.8387284,1536.04878618,5057.54663757,4867.03665621,190.50998137
guaraniacu,6280.07748416,4205.46947858,14868.73256549,14336.30126489,532.43130058
guarapuava,72616.91730436,46929.0573469,141278.41093853,134709.43273988,6568.97819864
guaraquecaba,3051.39026621,2129.09646616,8143.38654031,7898.0367229,245.34981741
guaratuba,13632.86788632,9033.69213848,29656.65762032,28435.1919119,1221.46570838
honorio serpa,2413.45101464,1649.14500998,5948.92901465,5711.04256601,237.88644861
ibaiti,12133.01252467,8276.16626524,26895.53005426,25443.6120099,1451.91804432
ibema,2533.36864336,1720.75184589,6245.56377638,6018.26877939,227.29499701
ibipora,21465.89847064,13526.75311703,40419.49092099,38748.18282256,1671.3080984
icaraima,3795.7485252,2698.05201033,8912.30842259,8559.29580432,353.01261825
iguaracu,1730.16854664,1190.70810218,3460.36170215,3370.11413332,90.24756884
iguatu,954.82543288,660.37866539,2448.69023785,2299.91166425,148.77857358
imbau,4520.00259909,3055.38210741,10780.51403573,10043.95756375,736.55647198
imbituva,11666.70651595,7708.15801505,23926.33479954,22788.26013269,1138.07466684
inacio martins,4300.48924842,2843.73623885,10681.12294128,10023.45385076,657.66909058
inaja,1287.75767256,895.43531317,3117.92601113,2995.47948068,122.44653046
indianopolis,1856.75357516,1303.14251926,4115.3216946,3895.53116093,219.79053372
ipiranga,5705.39314676,3654.78580009,12417.80202199,11844.69622907,573.10579292
ipora,6662.9283898,4601.18036333,15772.75278064,15271.48120861,501.27157205
iracema do oeste,1115.21697031,783.88110547,2494.12502294,2347.36166981,146.76335314
irati,24570.83219978,16208.2594923,48596.08775977,45896.28893485,2699.79882491
iretama,4459.03181097,3054.44515865,11836.59347939,11276.04606188,560.54741749
itaguaje,1977.70327855,1342.9276293,4852.49054715,4556.49801936,295.99252776
itaipulandia,3881.33371571,2622.36827918,8809.24894754,8489.4000161,319.84893145
itambaraca,2926.91272193,2040.50004184,7195.14361865,6820.93655156,374.20706706
itambe,2635.39025098,1795.01613104,5415.48124082,5168.39600456,247.08523631
itapejara d'oeste,4567.77070604,3138.06167815,10321.14866267,10014.05879497,307.08986767
itaperucu,9667.44356996,6562.77371979,21371.10968114,19902.12880668,1468.9808745
itauna do sul,1510.89275392,1066.1632134,4142.5146217,3964.70329417,177.81132755
ivai,5065.20254113,3273.33643956,12082.74113206,11604.14537343,478.59575861
ivaipora,14326.39046703,9890.30174557,32994.33210888,31439.02494243,1555.30716652
ivate,3184.65405441,2256.53679727,7264.79578078,6972.81864175,291.97713905
ivatuba,1446.50609199,769.16573019,2414.84772767,2309.9660378,104.88168987
jaboti,2080.76238641,1471.44397858,5115.83155154,4776.0339326,339.79761892
jacarezinho,17302.91227701,10932.35552586,33139.19930332,31422.52121161,1716.67809161
jaguapita,5366.20273978,3661.34917794,11276.54205414,10833.8570346,442.68501961
jaguariaiva,13867.06743507,9287.75926704,27306.26953471,25986.94179395,1319.32774075
jandaia do sul,9160.06288939,6103.64876351,18497.41733452,18003.47432142,493.94301313
janiopolis,2891.06735182,2025.01273072,7624.13298858,7211.14917283,412.98381575
japira,2011.61220261,1407.97356487,4919.81910848,4780.2663064,139.55280211
japura,3723.739503,2673.4907973,8169.76060979,7939.5160171,230.24459265
jardim alegre,5275.42157346,3682.75004981,12612.41484486,12096.96280421,515.45204065
jardim olinda,617.77340275,418.70093962,1418.3661027,1380.72019761,37.64590508
jataizinho,5069.08122401,3334.11869425,11257.43544618,10607.98252135,649.45292482
jesuitas,3997.02768844,2738.24803244,8839.52120777,8576.99258483,262.52862294
joaquim tavora,4698.29118234,3194.28666022,10143.43626144,9775.22740388,368.2088576
jundiai do sul,1481.10873173,1038.13530336,3581.68823199,3483.88194818,97.80628383
juranda,3303.20810917,2284.39536285,7602.35969147,7301.03367051,301.326021
jussara,2884.55358817,1886.37446496,5434.05993952,5288.97341143,145.08652813
kalore,1994.56543062,1449.83243745,4832.08457324,4626.01407442,206.07049881
lapa,18947.66254373,12489.46225772,38779.89654311,37158.02739964,1621.86914347
laranjal,2489.2603108,1654.51639981,6483.00680989,6202.04517325,280.96163664
laranjeiras do sul,13511.49772191,8937.28256947,29426.96656046,28020.94484698,1406.02171352
leopolis,1831.30807221,1217.18260524,4112.09127684,3952.83606826,159.2552086
lidianopolis,1774.78066686,1266.56372105,4738.40887981,4441.27619978,297.13268003
lindoeste,2225.63457203,1507.42509791,5425.69480501,5289.48176866,136.21303633
loanda,9392.39597912,6364.11773729,19024.28281955,18261.87275818,762.41006138
lobato,1894.00526872,1322.11570151,3979.01347802,3718.33314862,260.68032944
londrina,231634.81136648,145675.10851952,403739.72485092,388496.90387916,15242.82097173
luiziana,3015.75568574,2120.93413142,7536.08868472,7249.05062411,287.03806062
lunardelli,2240.17183226,1572.51290039,5236.93886666,5046.88886784,190.04999881
lupionopolis,2023.17662832,1417.59366905,4481.53255402,4226.88996836,254.64258564
mallet,5371.62939207,3433.56579917,11405.03457829,10940.2570622,464.77751608
mambore,6085.88157375,4122.66608186,13523.16767614,12764.4933819,758.67429421
mandaguacu,8630.94169667,5742.16912315,17475.19729302,16663.87988803,811.3174049
mandaguari,14637.57609879,9883.94787358,30445.28693159,28773.4683138,1671.81861778
mandirituba,9047.65865994,6066.82948702,20054.86073968,19190.03534155,864.82539815
manfrinopolis,1238.66671002,898.7471575,3362.44055771,3250.63193945,111.80861826
mangueirinha,7187.40356145,4760.00594331,16249.47080737,15606.71073661,642.76007073
manoel ribas,5632.92718534,3722.63085194,13120.17347514,12811.97947665,308.1939985
marechal candido rondon,21033.99907206,13883.29300699,39884.99574551,38933.82480062,951.17094488
maria helena,2599.78804792,1809.20983129,6003.43602067,5678.64336486,324.79265585
marialva,14199.90343177,9297.92768412,27219.22158938,26132.89645807,1086.32513131
marilandia do sul,3720.30108251,2495.26230773,8295.87394836,8005.52170005,290.3522483
marilena,2866.20684987,2009.74104741,7051.43241279,6728.71543313,322.71697965
mariluz,4331.92063437,2948.66599267,10398.22750825,9983.95655188,414.27095634
maringa,165197.0553488,102336.31695424,273340.30272007,264595.30004872,8745.00267143
mariopolis,2723.57581038,1825.900306,5841.50869959,5672.72334359,168.78535604
maripa,2550.46067339,1763.46733615,5252.7031467,5158.85136198,93.85178477
marmeleiro,6006.23301102,4001.54442983,13197.05714239,12744.43074446,452.62639793
marquinho,1987.07584624,1298.85018732,5180.27615832,4896.76682211,283.50933616
marumbi,2048.40011361,1418.9889506,4551.25914616,4432.16557257,119.09357358
matelandia,6935.82881873,4605.23746196,14644.37522826,14300.03723988,344.33798839
matinhos,13158.77700661,8974.61360449,26596.05001654,25504.04659945,1092.00341712
mato rico,1512.6689432,1008.20743588,3802.09373458,3609.7797655,192.31396905
maua da serra,3454.19349377,2351.31324584,7435.95878563,7081.40430076,354.55448488
medianeira,18427.23724318,12192.01596372,36783.71471935,35669.57704216,1114.13767723
mercedes,2204.99751361,1567.73035365,4839.53440818,4688.70267345,150.83173473
mirador,969.9129555,662.32095129,2288.26465717,2197.9771081,90.28754906
miraselva,837.84452202,582.51631287,2002.75356831,1905.56292556,97.19064271
missal,4574.87455555,3160.12995339,10513.40742158,10279.34374679,234.0636748
moreira sales,5446.57503603,3815.29413993,13434.87096812,12845.90194948,588.96901866
morretes,6556.23345645,4336.87947097,14369.36389166,13808.6463894,560.71750228
munhoz de melo,1620.83694948,1100.56031779,3742.82780019,3590.95037436,151.87742583
nossa senhora das gracas,1671.60303238,1145.01668496,3538.6432972,3452.3805665,86.26273064
nova alianca do ivai,600.10112783,392.10283977,1341.98630168,1309.31711356,32.66918813
nova america da colina,1438.31858499,991.06622955,3368.89978718,3222.65961796,146.24016922
nova aurora,5272.82473946,3619.16253461,11432.60222861,10990.58773172,442.01449679
nova cantu,3151.30516326,2143.22542246,7859.84121603,7597.81775238,262.02346363
nova esperanca,11939.14127672,7968.94426558,25320.49853362,24142.82350973,1177.67502387
nova esperanca do sudoeste,2086.01416941,1451.72943585,5108.9865533,4967.66605289,141.32050039
nova fatima,3563.28389101,2416.86587018,7911.58995923,7586.53411169,325.05584753
nova laranjeiras,4521.16511615,2874.10110446,10999.49502099,10399.94021004,599.55481098
nova londrina,5767.07302201,3877.14720864,12481.79986565,12025.42793348,456.37193219
nova olimpia,2479.13920768,1714.0506873,5471.25670581,5325.63738896,145.61931688
nova prata do iguacu,4448.5796512,3067.57611148,10560.42844812,10287.86419428,272.56425382
nova santa barbara,1730.35293429,1242.19953223,4511.71500299,4240.32539519,271.3896078
nova santa rosa,3404.4507928,2328.47788924,7043.24108521,6768.87127713,274.36980806
nova tebas,3105.57345923,2020.50082243,8806.33341327,8338.52989041,467.80352281
novo itacolomi,1207.99999999,788.88155108,2563.8035034,2477.23979731,86.5637061
ortigueira,9435.65888257,6256.43833739,23811.75194381,21967.80428312,1843.94766069
ourizona,1482.97755638,1065.16227002,3674.82245709,3415.5683148,259.25414227
ouro verde do oeste,2455.48021616,1670.00601213,5689.72851827,5514.13182529,175.59669299
paicandu,15620.88889285,10447.81029331,30735.2571403,29351.93198181,1383.32515842
palmas,17583.03655808,11280.09279721,34916.06317367,33282.08112777,1633.98204587
palmeira,13670.40536969,8203.55951489,25661.46206179,24587.14032924,1074.32173258
palmital,6079.84033877,3981.75599498,15973.98835484,15257.99799133,715.99036351
palotina,12806.76133762,8147.18351065,24956.06353762,24238.86191241,717.20162523
paraiso do norte,5085.58850143,3471.78858135,10600.35474518,10227.93420977,372.42053538
paranacity,4367.28989621,2987.04818057,9403.96422393,8898.88314553,505.08107842
paranagua,59801.07707068,39701.13406228,119783.43068919,114239.21199555,5544.21869369
paranapoema,1193.11059524,819.23464048,2548.84126899,2441.9131349,106.92813406
paranavai,37065.13426476,24903.59419001,73203.93682306,70728.43573017,2475.50109288
pato bragado,2112.77044278,1460.07712417,4219.94491608,4158.02758052,61.91733556
pato branco,32335.04705637,20397.39467977,57327.33692687,55335.98393852,1991.35298837
paula freitas,2239.36804081,1488.29510008,4969.28504157,4801.79528917,167.48975236
paulo frontin,2845.75358098,1805.04830726,6186.42513553,5889.74180209,296.68333345
peabiru,6023.79799158,3984.5491712,12908.12324676,12305.40720877,602.71603796
perobal,2458.87186895,1689.35490171,5368.32822946,5229.48123581,138.84699361
perola,4623.73159289,3140.88493459,9700.51430038,9263.09639426,437.4179061
perola d'oeste,2938.49778024,1977.29988402,6859.08812361,6677.10649408,181.98162955
pien,4601.40620896,2932.22121882,9943.20655082,9509.78700901,433.41954181
pinhais,51351.58810036,32689.4223483,88388.62215349,85111.91533758,3276.70681597
pinhal de sao bento,1080.90555765,767.74126837,2883.79337598,2779.03224589,104.76113004
pinhalao,2635.15330937,1774.93512603,6455.58650325,6220.44584053,235.14066273
pinhao,12286.2481131,8000.14090791,28323.37814108,26648.42697182,1674.95116923
pirai do sul,9885.80663129,6672.15002979,21093.63901233,20067.48625705,1026.15275526
piraquara,37122.19077222,23652.77540388,69245.02322949,66291.58430148,2953.43892801
pitanga,13983.61152991,9418.83310397,33308.99755763,31924.80844634,1384.18911134
pitangueiras,1179.45624057,798.32643912,2502.03232141,2424.78802896,77.2442925
planaltina do parana,1741.75229679,1192.73270135,4014.85016706,3845.253068,169.59709911
planalto,5946.49640035,4155.64045011,14295.74530018,13895.77109398,399.97420619
ponta grossa,136397.19712606,87744.22963264,253143.69801801,242589.56468934,10554.13332871
pontal do parana,8993.38040702,6286.93060985,18928.08871132,18214.14461945,713.94409184
porecatu,6303.15967051,4227.89988076,13519.72054591,12934.77034292,584.95020297
porto amazonas,1919.97211127,1303.96616224,4266.33139266,4157.36793108,108.96346162
porto barreiro,1478.46122586,976.17696147,3665.99375664,3531.64942995,134.34432668
porto rico,1097.11486215,713.26886927,2467.50292985,2393.98932571,73.51360414
porto vitoria,1651.59737315,1173.40604965,4142.45239938,3894.71884299,247.73355635
prado ferreira,1471.34740299,1033.1881386,3173.89055484,3037.9987274,135.89182748
pranchita,2472.28061435,1725.05582682,5978.15973844,5852.49206513,125.66767327
presidente castelo branco,2005.98172344,1404.04172484,4281.30704005,4115.38261035,165.92442967
primeiro de maio,4781.61685254,3233.53694565,10248.03539195,9788.06327617,459.97211578
prudentopolis,20219.81897068,12749.4456977,44771.27159199,43206.10537719,1565.16621477
quarto centenario,2129.64980862,1494.36746956,5605.66247991,5219.55944089,386.10303896
quatigua,3194.49905114,2181.65516489,6260.85513512,6016.56609968,244.28903542
quatro barras,8382.87630338,5451.1241058,15549.20569988,14873.4803295,675.72537034
quatro pontes,1737.80333295,1150.55737565,3707.4672798,3637.31281095,70.15446885
quedas do iguacu,12604.49977992,8540.50992305,29435.31588652,28310.20636469,1125.10952189
querencia do norte,4969.64013405,3351.16163318,12318.74678999,11884.98577529,433.76101471
quinta do sol,2231.74396466,1516.33819601,5430.33149762,5268.98757796,161.34391965
quitandinha,6998.41101494,4622.78844385,16213.08655831,15467.03993809,746.04662018
ramilandia,1684.37606254,1120.44928978,4419.89731354,4342.02407281,77.87324073
rancho alegre,1754.76976982,1266.89299406,3965.12622595,3812.05472534,153.07150065
rancho alegre d'oeste,1243.76062145,864.23197339,2998.08278198,2813.37649659,184.70628533
realeza,7248.39084867,4836.34823256,15782.29174602,15244.54510642,537.74663958
reboucas,5916.88298217,4000.55952094,13527.56977669,12870.97298836,656.59678834
renascenca,2853.94640928,1933.24061883,6630.63103518,6489.90747925,140.72355592
reserva,10082.24680577,6578.47766305,25108.57944548,22992.98954094,2115.58990453
reserva do iguacu,2845.54467667,1852.48339069,6629.61663455,6332.97983606,296.63679852
ribeirao claro,4697.30518345,3082.60776126,9497.6265301,9198.61337142,299.01315867
ribeirao do pinhal,5923.28127499,3920.90536316,14317.9011202,13447.94793995,869.95318029
rio azul,5648.1203948,3736.63799217,12558.43789383,11955.67331917,602.76457466
rio bom,1403.0556692,988.60506058,3441.93056639,3276.03955613,165.89101027
rio bonito do iguacu,5424.18281913,3548.50210556,13432.57498576,12811.41294354,621.16204227
rio branco do ivai,1614.44957659,1077.83584504,4198.74356317,3926.60236052,272.14120265
rio branco do sul,12652.06370487,8055.32154421,26950.56731935,24930.79647533,2019.7708441
rio negro,13456.01889539,8754.77062402,26840.3180423,25726.59723829,1113.72080404
rolandia,25653.48721413,17232.25504276,47646.17641825,45660.82553708,1985.35088121
roncador,4878.52419548,3424.3220021,12410.86879613,11765.23829366,645.63050248
rondon,3799.11735411,2592.02678978,7914.92197011,7615.20154213,299.72042795
rosario do ivai,2378.41719731,1624.08885751,6546.3207278,6268.86807667,277.45265113
sabaudia,2689.59767749,1830.48875537,5354.8702099,5140.11774887,214.75246104
salgado filho,1860.57824926,1274.04676375,4925.86167537,4851.03739906,74.82427634
salto do itarare,2241.69971502,1557.00325525,5508.65677366,5308.55034709,200.10642657
salto do lontra,5839.91542803,3868.48202412,13424.32930247,13032.66378489,391.6655176
santa amelia,1635.88046466,1148.0156373,4338.66978032,4085.82355826,252.84622202
santa cecilia do pavao,1600.49665656,1115.61988617,3819.58147449,3658.52695306,161.05452143
santa cruz de monte castelo,3495.59381183,2459.90133947,8305.6831382,8019.1517458,286.5313924
santa fe,4656.34947223,3095.17286013,9073.23195981,8660.36815883,412.86380099
santa helena,10400.82853242,7008.59595108,22865.56631693,21904.9245593,960.64175763
santa ines,783.95739763,529.56062517,1814.33530317,1685.14649691,129.18880627
santa isabel do ivai,3867.29912799,2689.40161507,8876.78215516,8521.01614494,355.76601023
santa izabel do oeste,5723.22962478,3794.98132267,13870.33013012,13299.98729267,570.34283746
santa lucia,1662.40487542,1212.55272064,4262.01452839,4191.58900491,70.42552348
santa maria do oeste,4686.79984638,3048.40350606,11399.57850565,10976.13309232,423.44541334
santa mariana,5546.93087935,3935.87797504,12569.78391035,12031.21888137,538.56502898
santa monica,1473.77328924,1021.25736735,3531.90853651,3451.77352141,80.13501504
santa tereza do oeste,4379.09326931,2985.35997544,9783.26487972,9501.15967981,282.10519997
santa terezinha de itaipu,9221.82029402,6070.99201474,19175.07447776,18248.08089123,926.99358652
santana do itarare,2251.87951176,1526.38144467,5681.69472269,5307.5682385,374.1264842
santo antonio da platina,18535.90105332,12262.57626268,38881.71242867,36778.9514409,2102.76098775
santo antonio do caiua,1211.73165648,802.95652756,2730.38459801,2585.15782088,145.22677715
santo antonio do paraiso,1044.8588878,761.37469508,2529.33096248,2376.91419418,152.41676835
santo antonio do sudoeste,8137.40666069,5462.45382556,19448.41836397,18788.26575872,660.15260521
santo inacio,2277.35445459,1615.33408622,4856.3326665,4691.61233063,164.7203359
sao carlos do ivai,2700.22053045,1859.72128453,5934.4808504,5670.77092281,263.70992759
sao jeronimo da serra,4602.51709474,3111.34761958,11055.83311976,10404.59729983,651.23581992
sao joao,4689.81255394,3246.86449107,10921.66097021,10520.33426561,401.32670463
sao joao do caiua,2591.54397958,1752.2243905,6370.3991771,6028.7112441,341.68793295
