city,total,main_regular,main_irregular,other_regular,other_irregular
centenario do sul,5230.38095375,3564.525177,1665.85577675,3564.525177,1665.85577675
cerro azul,7629.78513173,2729.54983413,4900.2352976,2729.54983413,4900.2352976
ceu azul,6191.0926098,3974.100008,2216.9926018,3974.100008,2216.9926018
chopinzinho,11155.63165334,5967.37177242,5188.25988092,5976.69667885,5178.93497449
cianorte,40451.15470287,27317.69441804,13133.46028483,27331.47865166,13119.6760512
cidade gaucha,5961.83019347,3853.74542723,2108.08476624,3871.12470257,2090.70549092
clevelandia,7808.75153299,4220.98397949,3587.7675535,4239.92974812,3568.82178486
colombo,109659.79500231,77953.25904234,31706.53595997,78028.91556984,31630.87943248
colorado,11992.61975834,8224.81138498,3767.80837336,8230.87427589,3761.74548245
congonhinhas,3739.96240295,1692.347653,2047.61474995,1698.58447659,2041.37792637
conselheiro mairinck,1791.13924371,726.1450151,1064.99422861,729.6439053,1061.49533841
contenda,8310.13676255,4112.79189507,4197.34486748,4112.79189507,4197.34486748
corbelia,8511.55695136,5087.75767692,3423.79927444,5095.67540728,3415.88154407
cornelio procopio,23154.10832982,15854.9510199,7299.15730992,15864.1469217,7289.96140812
coronel domingos soares,3402.14771216,1410.11910545,1992.02860671,1413.09405048,1989.05366167
coronel vivida,12017.72829633,7084.46085289,4933.26744344,7122.78732352,4894.9409728
corumbatai do sul,2146.02884534,829.10745076,1316.92139458,829.10745076,1316.92139458
cruz machado,10384.91298642,3033.86200109,7351.05098533,3044.88589335,7340.02709306
cruzeiro do iguacu,2133.21776171,1131.76681763,1001.45094408,1138.70808544,994.50967627
cruzeiro do oeste,9969.12693385,6118.85924042,3850.26769343,6139.83920809,3829.28772576
cruzeiro do sul,2307.34496691,1483.55045957,823.79450734,1483.55045957,823.79450734
cruzmaltina,1623.42785067,607.51925205,1015.90859862,607.51925205,1015.90859862
curitiba,947195.45359485,715831.74684614,231363.70674871,717102.20429682,230093.24929802
curiuva,6019.0328732,2955.4902053,3063.5426679,2960.13012186,3058.90275134
diamante do norte,2566.4273898,1563.84402523,1002.58336457,1572.19215272,994.23523708
diamante do sul,1596.62912982,654.2736329,942.35549692,655.65462749,940.97450234
diamante d'oeste,2534.46198508,1124.64573816,1409.81624692,1147.26414132,1387.19784376
dois vizinhos,20737.72238991,13217.86731835,7519.85507156,13285.46445477,7452.25793513
douradina,3856.69801477,2384.34585192,1472.35216285,2390.2896507,1466.40836407
doutor camargo,2809.79073257,1763.84293566,1045.94779691,1763.84293566,1045.94779691
doutor ulysses,2399.03363971,1026.15864265,1372.87499706,1026.15864265,1372.87499706
eneas marques,3354.99581349,1615.85646639,1739.1393471,1618.44156303,1736.55425047
engenheiro beltrao,6557.29017173,4292.52068487,2264.76948686,4297.22718218,2260.06298955
entre rios do oeste,2376.15387484,1700.00751486,676.14635998,1702.71593411,673.43794073
esperanca nova,1140.27323656,534.65838399,605.61485257,534.65838399,605.61485257
espigao alto do iguacu,2223.77858617,739.69870363,1484.07988254,744.90248493,1478.87610124
farol,1561.7705352,830.53048237,731.24005283,830.53048237,731.24005283
faxinal,7907.72699966,3487.11283259,4420.61416707,3492.40839109,4415.31860857
fazenda rio grande,38548.33710859,27496.97159534,11051.36551325,27506.58482998,11041.75227861
fenix,2135.39117153,1241.60322676,893.78794477,1245.19353224,890.19763928
fernandes pinheiro,2550.71801045,1231.07269857,1319.64531188,1237.87348946,1312.844521
figueira,3178.77212249,1946.88443018,1231.88769231,1946.88443018,1231.88769231
flor da serra do sul,2750.25380996,1766.8751156,983.37869436,1772.56527008,977.68853987
florai,2739.25089629,1829.11712785,910.13376844,1829.11712785,910.13376844
floresta,3071.11063439,2222.05316491,849.05746948,2227.28380046,843.82683394
florestopolis,5367.8150003,4286.030109,1081.7848913,4286.030109,1081.7848913
florida,1355.08891493,831.76670459,523.32221034,836.27062285,518.81829207
formosa do oeste,3927.68041451,1782.42194354,2145.25847097,1787.71686563,2139.96354887
foz do iguacu,123643.08049316,74443.49674495,49199.58374821,74623.98700288,49019.09349026
foz do jordao,2094.09051939,992.71610649,1101.3744129,995.40487777,1098.68564162
francisco alves,2913.1203625,1456.14211388,1456.97824862,1456.14211388,1456.97824862
francisco beltrao,45333.18371967,32067.29072003,13265.89299964,32198.02035175,13135.16336792
general carneiro,5169.25331672,3105.41659399,2063.83672273,3105.41659399,2063.83672273
godoy moreira,1818.70349482,829.31952573,989.38396909,829.31952573,989.38396909
goioere,13945.60822682,8096.64498215,5848.96324467,8119.09093777,5826.51728906
goioxim,4133.69859949,1115.41015835,3018.28844114,1115.41015835,3018.28844114
grandes rios,3590.59843506,1494.02187693,2096.57655813,1500.22373755,2090.3746975
guaira,15198.97766981,8175.64583285,7023.33183696,8185.7563467,7013.22132311
guairaca,2887.52240596,1422.65109179,1464.87131417,1422.65109179,1464.87131417
guamiranga,4165.84361479,2038.97919999,2126.8644148,2083.5116750400002,2082.33193973
guapirama,1738.12139234,965.17643552,772.94495682,969.54975882,768.57163352
guaporema,1115.56213419,693.73391455,421.82821964,693.73391455,421.82821964
guaraci,2709.56390152,1662.07120053,1047.49270099,1662.07120053,1047.49270099
guaraniacu,8191.64266211,4099.13775325,4092.50490886,4108.37212398,4083.27053813
guarapuava,76003.43729022,48816.82468404,27186.61260618,48929.10034161,27074.33694863
guaraquecaba,3397.16856172,1957.58327477,1439.58528695,1974.55365149,1422.61491023
guaratuba,13885.04918544,7643.21532791,6241.83385753,7653.79886525,6231.25032019
honorio serpa,3466.44510693,1310.53886285,2155.90624408,1310.53886285,2155.90624408
ibaiti,12824.9386203,7052.51143457,5772.42718573,7052.51143457,5772.42718573
ibema,3006.47183778,1764.1154386,1242.35639918,1767.65743666,1238.81440112
ibipora,22035.27524572,14877.6108373,7157.66440842,14877.6108373,7157.66440842
icaraima,3981.91298149,2028.10198408,1953.81099741,2028.10198408,1953.81099741
iguaracu,2092.52209981,1303.78722754,788.73487227,1303.78722754,788.73487227
iguatu,1186.62396141,547.6719347,638.95202671,547.6719347,638.95202671
imbau,4820.72489618,2421.65883719,2399.06605899,2421.65883719,2399.06605899
imbituva,13197.00207111,7199.57633467,5997.42573644,7225.36801335,5971.63405776
inacio martins,4948.64331462,1909.71689479,3038.92641983,1909.71689479,3038.92641983
inaja,1358.18186444,891.86130842,466.32055602,894.46117461,463.72068983
indianopolis,2363.97745787,1491.82794044,872.14951743,1491.82794044,872.14951743
ipiranga,6687.24079065,4184.97311233,2502.26767832,4184.97311233,2502.26767832
ipora,7365.89368039,3724.60348823,3641.29019216,3730.10210126,3635.79157913
iracema do oeste,1480.53384368,584.83724833,895.69659535,589.47397748,891.05986621
irati,28287.3924512,18103.88403496,10183.50841624,18145.3109589,10142.08149231
iretama,4972.39803637,2042.67286574,2929.72517063,2047.56952424,2924.82851213
itaguaje,2084.17571786,1305.74845388,778.42726398,1305.74845388,778.42726398
itaipulandia,4845.12801277,3403.02342821,1442.10458456,3413.78085525,1431.34715751
itambaraca,2864.32195924,1857.80071651,1006.52124273,1868.64534119,995.67661805
itambe,2720.20094623,2074.38831648,645.81262975,2074.38831648,645.81262975
itapejara d'oeste,5674.70852909,2771.85181634,2902.85671275,2771.85181634,2902.85671275
itaperucu,10765.83082946,6635.1312242,4130.69960526,6635.1312242,4130.69960526
itauna do sul,1489.31260208,935.03416996,554.27843212,935.03416996,554.27843212
ivai,6885.08947668,2379.88004497,4505.20943171,2379.88004497,4505.20943171
ivaipora,15981.07703131,7995.34921763,7985.72781368,7997.34921763,7983.72781368
ivate,3617.69919038,2503.9725894,1113.72660098,2503.9725894,1113.72660098
ivatuba,1253.18378023,878.25443175,374.92934848,878.25443175,374.92934848
jaboti,2554.61242019,1193.73550706,1360.87691313,1193.73550706,1360.87691313
jacarezinho,18167.67758833,13116.64434879,5051.03323954,13125.77888919,5041.89869914
jaguapita,6423.61917477,4387.43679149,2036.18238328,4387.43679149,2036.18238328
jaguariaiva,13376.04744885,9041.75809984,4334.28934901,9050.25182366,4325.7956252
jandaia do sul,10985.48594178,6987.08049087,3998.40545091,6995.94280818,3989.5431336
janiopolis,2955.64890244,1286.08701079,1669.56189165,1289.42526918,1666.22363326
japira,2636.84292454,1075.9069936,1560.93593094,1078.91934287,1557.92358167
japura,4694.19823052,2660.80516814,2033.39306238,2660.80516814,2033.39306238
jardim alegre,5745.70387542,1907.01865086,3838.68522456,1907.01865086,3838.68522456
jardim olinda,569.62777857,408.08947557,161.538303,408.08947557,161.538303
jataizinho,5023.37531126,3165.49772262,1857.87758864,3168.48226886,1854.8930424
jesuitas,4829.51808638,2758.45924368,2071.0588427,2758.45924368,2071.0588427
joaquim tavora,5594.10734686,3400.51966995,2193.58767691,3400.51966995,2193.58767691
jundiai do sul,1637.86283972,619.9359755,1017.92686422,619.9359755,1017.92686422
juranda,3651.21974592,1918.57679779,1732.64294813,1924.73849758,1726.48124833
jussara,3321.02009416,2311.90223173,1009.11786243,2311.90223173,1009.11786243
kalore,2174.16319555,1069.47226595,1104.6909296,1085.79112505,1088.37207049
lapa,21525.9363762,12994.57503446,8531.36134174,13040.8397915,8485.0965847
laranjal,2888.32884102,604.03257711,2284.29626391,606.82022933,2281.50861169
laranjeiras do sul,14767.61991234,7789.82265051,6977.79726183,7798.61913731,6969.00077502
leopolis,1750.30970991,959.64341249,790.66629742,959.64341249,790.66629742
lidianopolis,1892.73424023,891.0172189,1001.71702133,891.0172189,1001.71702133
lindoeste,2096.01519808,1068.19056663,1027.82463145,1068.19056663,1027.82463145
loanda,11035.25367295,6468.75384502,4566.49982793,6475.8903627,4559.36331025
lobato,2350.3633005,1617.8997522,732.4635483,1617.8997522,732.4635483
londrina,261930.20049488,189093.84562359,72836.35487129,189313.9196249,72616.28086997
luiziana,3264.12616319,1708.39212128,1555.73404191,1708.39212128,1555.73404191
lunardelli,2595.53134041,942.39280355,1653.13853686,942.39280355,1653.13853686
lupionopolis,2298.02909577,1441.67976937,856.3493264,1445.23602488,852.79307089
mallet,6593.65209776,4015.80192218,2577.85017558,4015.80192218,2577.85017558
mambore,6353.93394145,3453.83904126,2900.09490019,3459.98597775,2893.94796371
mandaguacu,10037.72130082,7263.09551853,2774.62578229,7267.12132129,2770.59997953
mandaguari,17486.82011407,11359.59177199,6127.22834208,11368.15096674,6118.66914734
mandirituba,10945.68881292,5889.28389225,5056.40492067,5889.28389225,5056.40492067
manfrinopolis,1697.74122319,660.8222368,1036.91898639,685.73336603,1012.00785716
mangueirinha,8064.6392479,3993.99918596,4070.64006194,3999.23002787,4065.40922002
manoel ribas,7424.57582194,3121.38259068,4303.19323126,3158.91542576,4265.66039619
marechal candido rondon,26594.49664873,19062.23096981,7532.26567892,19135.17317945,7459.32346929
maria helena,3067.56453615,1611.0878641,1456.47667205,1614.22346997,1453.34106618
marialva,17301.42300775,10423.25742577,6878.16558198,10423.25742577,6878.16558198
marilandia do sul,4189.79074526,2008.11393049,2181.67681477,2011.86329663,2177.92744863
marilena,3288.05215207,1764.74917011,1523.30298196,1769.70763272,1518.34451936
mariluz,4399.17340038,2668.06613999,1731.10726039,2668.06613999,1731.10726039
maringa,195136.31357536,142250.81706245,52885.49651291,142383.64411046,52752.66946488
mariopolis,3214.96894532,1664.91640766,1550.05253766,1675.90550431,1539.06344101
maripa,3497.7169624,2246.04424631,1251.67271609,2255.96934659,1241.74761581
marmeleiro,7988.6765837,3958.17102159,4030.50556211,3977.65076598,4011.02581772
marquinho,2972.84257277,437.61079187,2535.2317809,440.43001208,2532.4125607
marumbi,2627.25319761,1407.43821447,1219.81498314,1407.43821447,1219.81498314
matelandia,8589.76955168,5136.35896042,3453.41059126,5142.24050068,3447.529051
matinhos,14106.82532891,8066.01040036,6040.81492855,8094.41887536,6012.40645356
mato rico,2233.72989056,614.695321,1619.03456956,614.695321,1619.03456956
maua da serra,3672.16440973,2025.83397001,1646.33043972,2025.83397001,1646.33043972
medianeira,23796.26907242,17069.98474213,6726.28433029,17102.35621712,6693.91285531
mercedes,2945.17220509,1807.21470215,1137.95750294,1807.21470215,1137.95750294
mirador,909.55385583,654.32295909,255.23089674,654.32295909,255.23089674
miraselva,948.52278343,717.61086573,230.9119177,719.30300398,229.21977944
missal,5518.63058044,3353.65443361,2164.97614683,3368.81349721,2149.81708322
moreira sales,5809.33747192,3232.68947915,2576.64799277,3232.68947915,2576.64799277
morretes,7172.17143115,3474.85679025,3697.3146409,3490.48580651,3681.68562463
munhoz de melo,1960.99177147,1005.83606789,955.15570358,1008.0982733,952.89349816
nossa senhora das gracas,1816.38858319,1426.04725484,390.34132835,1432.41215637,383.97642682
nova alianca do ivai,700.63352574,461.54656985,239.08695589,461.54656985,239.08695589
nova america da colina,1635.9014065,917.8350043,718.0664022,917.8350043,718.0664022
nova aurora,5808.47352586,3156.88080754,2651.59271832,3162.38150572,2646.09202014
nova cantu,3644.1531125,1134.823988,2509.3291245,1137.59885048,2506.55426202
nova esperanca,13785.37948657,8694.67911675,5090.70036982,8740.55874728,5044.8207393
nova esperanca do sudoeste,3130.26350637,1704.87987033,1425.38363604,1704.87987033,1425.38363604
nova fatima,3902.76116099,1886.07957903,2016.68158196,1895.83526582,2006.92589517
nova laranjeiras,5731.51041627,2039.94305469,3691.56736158,2099.6900076,3631.82040866
nova londrina,6711.46682218,4151.14636915,2560.32045303,4180.75545571,2530.71136649
nova olimpia,3032.27857039,1726.91933635,1305.35923404,1729.50782846,1302.77074193
nova prata do iguacu,6169.16197972,3286.29321334,2882.86876638,3382.72110321,2786.44087651
nova santa barbara,1666.89312726,623.64432507,1043.24880219,623.64432507,1043.24880219
nova santa rosa,4813.59720615,3160.23352664,1653.36367951,3165.9003623,1647.69684384
nova tebas,3826.61241593,1161.48742485,2665.12499108,1165.64356489,2660.96885103
novo itacolomi,1538.509585,486.92417193,1051.58541307,486.92417193,1051.58541307
ortigueira,11600.06674654,3999.80729406,7600.25945248,3999.80729406,7600.25945248
ourizona,1789.29102433,1167.14913158,622.14189275,1167.14913158,622.14189275
ouro verde do oeste,2799.44209358,1912.62242771,886.81966587,1915.47144159,883.97065199
paicandu,18656.27050522,13711.11162752,4945.1588777,13711.11162752,4945.1588777
palmas,18717.87240812,12573.66292396,6144.20948416,12573.66292396,6144.20948416
palmeira,15167.87771175,8232.77656898,6935.10114277,8232.77656898,6935.10114277
palmital,7561.6270498,2755.2929703,4806.3340795,2787.21063404,4774.41641577
palotina,16724.14702313,10822.05090647,5902.09611666,10822.05090647,5902.09611666
paraiso do norte,6329.72432861,4467.76212124,1861.96220737,4477.0541615,1852.67016711
paranacity,5021.47437634,3589.68447482,1431.78990152,3594.20413899,1427.27023735
paranagua,60828.19319949,42100.91356315,18727.27963634,42147.82578975,18680.36740975
paranapoema,1333.79739997,949.04396586,384.75343411,949.04396586,384.75343411
paranavai,41265.73463206,25745.08684991,15520.64778215,25764.27949989,15501.45513217
pato bragado,2906.51519213,2252.57962941,653.93556272,2280.20395407,626.31123806
pato branco,38620.17535037,28261.4721571,10358.70319327,28324.46124896,10295.71410141
paula freitas,2267.98036376,1203.83675565,1064.14360811,1209.88987219,1058.09049157
paulo frontin,3753.98725957,1998.64757676,1755.33968281,2004.7673901,1749.21986946
peabiru,6259.20820948,3877.77802126,2381.43018822,3877.77802126,2381.43018822
perobal,2791.000013,1643.15745,1147.842563,1643.15745,1147.842563
perola,5867.6479464,3391.94644536,2475.70150104,3397.97544001,2469.67250639
perola d'oeste,4151.12996086,2506.77030743,1644.35965343,2528.300201,1622.82975985
pien,6113.28887291,3468.00787758,2645.28099533,3468.00787758,2645.28099533
pinhais,58737.00061328,44248.41682188,14488.5837914,44269.59945153,14467.40116175
pinhal de sao bento,1553.3301902,888.60619482,664.72399538,898.57867292,654.75151729
pinhalao,3182.63159743,854.8374157,2327.79418173,857.46109501,2325.17050241
pinhao,15244.91408601,6056.32541172,9188.58867429,6079.8634561,9165.05062991
pirai do sul,9147.38383285,5203.57444249,3943.80939036,5203.57444249,3943.80939036
piraquara,41803.83046434,29371.50253091,12432.32793343,29392.83382406,12410.99664028
pitanga,17465.20516284,8457.56110047,9007.64406237,8472.84819696,8992.35696589
pitangueiras,1523.64925053,851.79325433,671.8559962,851.79325433,671.8559962
planaltina do parana,2061.84195422,996.06855364,1065.77340058,998.80167743,1063.0402768
planalto,8598.86640046,3789.47766133,4809.38873913,3840.56313732,4758.30326313
ponta grossa,139096.27916174,101793.79700193,37302.48215981,101917.50218527,37178.77697648
pontal do parana,9545.04146213,4476.35917809,5068.68228404,4487.08239643,5057.9590657
porecatu,6889.17949179,5212.1616095,1677.01788229,5212.1616095,1677.01788229
porto amazonas,2243.7756297,1486.91838974,756.85723996,1497.44264801,746.33298169
porto barreiro,2336.40199883,1099.43371531,1236.96828352,1153.33747044,1183.06452841
porto rico,1268.61427455,642.07318535,626.5410892,648.08601787,620.52825669
porto vitoria,2036.76066905,1134.58216939,902.17849966,1134.58216939,902.17849966
prado ferreira,1653.42936945,1206.60926129,446.82010816,1206.60926129,446.82010816
pranchita,3309.87961966,1953.95330728,1355.92631238,2016.34385018,1293.53576946
presidente castelo branco,2343.80394849,1734.70843595,609.09551254,1734.70843595,609.09551254
primeiro de maio,4852.92280157,2607.6620432,2245.26075837,2607.6620432,2245.26075837
prudentopolis,28009.01659993,13019.01782973,14989.9987702,13106.057141,14902.95945892
quarto centenario,2226.12245449,1207.03968616,1019.08276833,1207.03968616,1019.08276833
quatigua,3455.65779648,1993.45387123,1462.20392525,1996.15750601,1459.50029047
quatro barras,9942.41319431,7255.51741318,2686.89578113,7255.51741318,2686.89578113
quatro pontes,2249.0033729,1636.7698634,612.2335095,1642.66943352,606.33393937
quedas do iguacu,15347.36863641,7298.32477554,8049.04386087,7309.18362483,8038.18501158
querencia do norte,6153.64743861,2489.49536276,3664.15207585,2495.3590796,3658.288359
quinta do sol,2648.25033446,1580.7828256,1067.46750886,1588.28826433,1059.96207013
quitandinha,7571.11555912,2982.50660262,4588.6089565,2999.6973518,4571.41820732
ramilandia,1780.62197179,1023.06774898,757.55422281,1023.06774898,757.55422281
rancho alegre,1832.52975819,976.58703404,855.94272415,976.58703404,855.94272415
rancho alegre d'oeste,1309.52513781,633.60249349,675.92264432,633.60249349,675.92264432
realeza,9274.77168552,5907.93582963,3366.83585589,5912.19846544,3362.57322009
reboucas,6452.06537864,2966.13321017,3485.93216847,3007.08356128,3444.98181735
renascenca,4061.01083084,1850.69612326,2210.31470758,1879.27216022,2181.73867064
reserva,11164.96784749,4699.15730911,6465.81053838,4709.0226272,6455.94522028
reserva do iguacu,2989.74210366,1530.59873823,1459.14336543,1530.59873823,1459.14336543
ribeirao claro,4775.42703287,2913.49090895,1861.93612392,2913.49090895,1861.93612392
ribeirao do pinhal,6369.72883735,2857.41200286,3512.31683449,2862.53923928,3507.18959806
rio azul,7859.83858409,2833.45347996,5026.38510413,2843.76751645,5016.07106764
rio bom,1530.50172057,729.86117605,800.64054452,733.84651506,796.65520551
rio bonito do iguacu,8102.73391803,3842.03920013,4260.6947179,3863.00590116,4239.72801685
rio branco do ivai,1792.67479793,704.4792321,1088.19556583,704.4792321,1088.19556583
rio branco do sul,13962.4268593,8173.6402133,5788.786646,8205.01517328,5757.41168602
rio negro,15108.68290201,10343.27607885,4765.40682316,10343.27607885,4765.40682316
rolandia,30816.93238251,23364.72193937,7452.21044314,23395.06787676,7421.86450576
roncador,5768.13412016,2115.01547304,3653.11864712,2120.3000993,3647.83402086
rondon,5038.78084539,3341.674405,1697.10644039,3341.674405,1697.10644039
rosario do ivai,2619.25320718,815.62125589,1803.63195129,815.62125589,1803.63195129
sabaudia,3343.85451122,1956.96263355,1386.89187767,1960.08608432,1383.76842689
salgado filho,2509.83702361,1637.18405485,872.65296876,1638.78458943,871.05243417
salto do itarare,2759.97703872,1155.2372865,1604.73975222,1173.85425246,1586.12278627
salto do lontra,7659.88221068,4981.32313318,2678.5590775,4981.32313318,2678.5590775
santa amelia,1713.29354503,936.99259705,776.30094798,936.99259705,776.30094798
santa cecilia do pavao,1669.46430002,744.74679025,924.71750977,748.36434056,921.09995946
santa cruz de monte castelo,4635.72737291,1944.64201109,2691.08536182,1944.64201109,2691.08536182
santa fe,5705.46545613,3704.06080255,2001.40465358,3712.68654985,1992.77890628
santa helena,12977.34254801,7453.22244861,5524.1200994,7473.36562157,5503.97692643
santa ines,810.79735212,517.62652813,293.17082399,517.62652813,293.17082399
santa isabel do ivai,4458.51566899,2433.18734954,2025.32831945,2468.44752736,1990.06814163
santa izabel do oeste,6107.1232165,3459.62620329,2647.49701321,3469.70627164,2637.41694485
santa lucia,2066.26950267,1323.87220213,742.39730054,1323.87220213,742.39730054
santa maria do oeste,5560.5048068,1519.56719347,4040.93761333,1525.7090974,4034.79570941
santa mariana,5588.17719002,3286.19227236,2301.98491766,3295.61379299,2292.56339705
santa monica,1849.72544379,981.93295595,867.79248784,981.93295595,867.79248784
santa tereza do oeste,5020.52545584,3334.35476174,1686.1706941,3339.96608391,1680.55937194
santa terezinha de itaipu,10229.4391824,6085.12239178,4144.31679062,6085.12239178,4144.31679062
santana do itarare,2113.97294269,817.82421711,1296.14872558,823.79282446,1290.18011823
santo antonio da platina,20659.93414153,13490.88844372,7169.04569781,13504.30488196,7155.62925956
santo antonio do caiua,1168.76873018,813.98888193,354.77984825,813.98888193,354.77984825
santo antonio do paraiso,1045.8104666,565.78823968,480.02222692,567.50713737,478.30332923
santo antonio do sudoeste,9348.83206574,5107.12109126,4241.71097448,5116.43897115,4232.39309459
santo inacio,2649.43635304,1742.62793643,906.80841661,1742.62793643,906.80841661
sao carlos do ivai,3129.64649699,2025.56536732,1104.08112967,2025.56536732,1104.08112967
sao jeronimo da serra,4687.73366767,1319.39665402,3368.33701365,1319.39665402,3368.33701365
sao joao,5468.83432224,3040.5681517,2428.26617054,3046.0435702,2422.79075204
sao joao do caiua,2539.10754582,1635.88045293,903.22709289,1635.88045293,903.22709289
