city,total,suitable,semi_suitable,inappropriate
cacimbas,1806.76823158,366.51000186,1173.23099593,267.02723379
caicara,2097.73799643,884.35876471,1125.57139872,87.807833
cajazeiras,17315.99999998,7666.85518175,8883.74809512,765.39672311
cajazeirinhas,823.96349885,63.59105137,611.76392444,148.60852304
caldas brandao,1703.95419554,81.65389923,1579.71966035,42.58063596
camalau,1853.31992881,281.74207213,1435.45943041,136.11842627
campina grande,111813.96298545,79426.57792114,32031.19120344,356.19386087
capim,1461.0,47.00819246,1346.59800928,67.39379826
caraubas,1191.13116031,411.66910705,683.26971206,96.1923412
carrapateira,592.99999999,54.55334617,498.52673271,39.91992111
casserengue,1944.67825273,498.6450143,1203.70301153,242.33022689999999
catingueira,1307.0,189.79081259,991.73563094,125.47355647
catole do rocha,8238.00000001,2639.46032814,5183.49208576,415.04758611
caturite,1329.0,234.37567318,972.7977245,121.82660232
conceicao,5109.61105424,890.26112611,3832.45552126,386.89440687
condado,1891.108809,628.85862098,1131.74845003,130.50173799
conde,5768.51091407,370.23349622,5093.44732105,304.8300968000001
congo,1478.0,511.16069823,904.09142433,62.74787744
coremas,4341.562342600001,1868.72393103,2325.3119679,147.52644367
coxixola,588.0,182.03671482,396.3951024,9.56818278
cruz do espirito santo,4207.37974691,510.20326331,3283.81125082,413.36523278
cubati,2024.57937087,332.61478429,1557.47019322,134.49439336
cuite,5874.99999998,784.75927376,4654.6203881,435.62033812
cuite de mamanguape,1728.95906359,4.40128183,1491.87811153,232.67967023
cuitegi,1891.54999814,54.92376131,1787.96418185,48.66205498
curral de cima,1463.69059898,3.49375399,1199.89593416,260.30091083
curral velho,648.54364349,173.69403945,417.33310554,57.5164985
damiao,1376.99999999,9.17027035,1199.66258122,168.16714842
desterro,2313.03625431,634.41198961,1500.43489128,178.18937342
diamante,1764.00000003,246.08265638,1336.38073081,181.53661284
dona ines,2955.60220402,375.30584585,2229.40506581,350.89129236
duas estradas,1071.25250011,227.43432696,800.23248731,43.58568584
emas,812.36328997,314.74888775,415.01312464,82.60127758
esperanca,9094.32914638,4861.08599011,3792.52631274,440.71684353
fagundes,3252.0,279.21368447,2572.56830503,400.2180105
frei martinho,956.91196066,507.04861551,427.02744443,22.83590072
gado bravo,2229.54534796,18.05272,1639.6375521,571.85507586
guarabira,16248.7862118,9491.02881771,6699.12029636,58.63709773
gurinhem,3872.0,159.5751626,3395.44093054,316.98390686
gurjao,942.0,301.9479877,598.97769507,41.07431723
ibiara,1761.76623895,104.45847069,1540.49170334,116.81606492
igaracy,1733.11573126,410.48713822,1180.36597835,142.26261469
imaculada,2906.50285243,647.3000246,1779.72601899,479.47680884
inga,5240.99999999,220.81962935,4605.59112478,414.58924586
itabaiana,7458.88934369,1865.40817791,5432.24589721,161.23526857
itaporanga,6402.76121881,3380.49883569,2701.5298399,320.73254322
itapororoca,4791.5338093,395.64837803,4003.93807115,391.94736012
itatuba,2836.99999996,277.59939145,2277.16148106,282.23912745
jacarau,4052.61068432,204.67201306,3625.53864551,222.40002575
jerico,2110.17544967,697.40992343,1271.92630204,140.8392242
joao pessoa,213139.87810951,129282.32024598,83806.71599558,50.84186795
joca claudino,753.00000001,7.78123244,718.48032813,26.73843944
juarez tavora,2189.00000001,194.16216357,1892.7971645999999,102.04067184
juazeirinho,4492.00000004,1742.87293704,2342.35708012,406.76998288
junco do serido,1896.00000001,1055.4846469,659.18576234,181.32959077
juripiranga,2908.99999999,144.83153372,2715.9215431999996,48.24692307
juru,2712.65722646,501.08460315,2010.50774843,201.06487488
lagoa,1314.99999999,171.83707628,953.39519823,189.76772548
lagoa de dentro,2169.14274674,223.02632281,1800.4128257,145.70359823
lagoa seca,7176.99999999,1957.45001612,4890.79463216,328.75535171
lastro,724.32551376,60.24859459,555.87244262,108.20447655
livramento,2047.87965105,374.34761096,1510.53923001,162.99281008
logradouro,1103.99417558,329.17708755,736.93392169,37.88316634
lucena,3108.0,480.06443925,2549.6017856999997,78.33377505
mae d'agua,1177.97596097,436.74073461,620.12557344,121.10965292
malta,1644.86597387,936.5274421,654.83899067,53.499541099999995
mamanguape,11581.00000001,704.6759453,10277.65450942,598.66954529
manaira,2930.99999999,333.44876367,2250.27232512,347.2789112
marcacao,2040.07493893,121.26453411,1900.02947456,18.78093026
mari,6323.90371556,50.59713784,6119.515565600002,153.79101212
marizopolis,1753.99999997,208.4042143,1488.5156892999994,57.08009637
massaranduba,3778.00000001,756.78982945,2667.66819977,353.54197079
mataraca,1950.94732524,39.61662966,1880.15504721,31.17564837
matinhas,1136.00000001,93.49773532,804.66608406,237.83618063
mato grosso,718.18623683,171.29994779,506.719087,40.16720204
matureia,1671.91520397,324.85166379,1230.96516515,116.09837503
mogeiro,3617.99999998,34.62532089,3251.46273867,331.91194042
montadas,1437.82596881,412.61526904,939.21741761,85.99328216
monte horebe,1311.00000001,580.6703658,570.98965571,159.3399785
monteiro,9765.14539526,4674.83511337,4764.89661291,325.41366898
mulungu,2745.54528945,143.36415985,2414.06498232,188.11614728
natuba,2849.99999998,214.70767453,2229.98240965,405.30991580000006
nazarezinho,2108.59210439,321.44442545,1501.54212311,285.60555583
nova floresta,3164.59785404,25.0985211,3049.81047941,89.68885353
nova olinda,1668.05952652,378.13596659,1177.59944532,112.32411461
nova palmeira,1313.0,706.99300714,498.11665437,107.89033849
olho d'agua,1852.5476762000005,544.73219386,1081.78705417,226.02842817
olivedos,1060.99999999,408.14434008,561.31770101,91.5379589
ouro velho,941.99999999,17.6892353,905.23168712,19.07907757
parari,402.00000001,168.24441892,211.49092559,22.2646555
passagem,670.58039642,194.67503539,450.62095429,25.28440674
patos,28907.03917801,19113.0134732,9535.18742074,258.83828407
paulista,3298.93775088,767.51809605,2150.77769469,380.64196014
pedra branca,994.0,502.39931994,424.57800525,67.02267481
pedra lavrada,2239.37357311,738.19783169,1294.80461635,206.37112507
pedras de fogo,7372.99999999,801.53903777,5954.24530055,617.21566167
pedro regis,1725.0,15.20427425,1615.59382294,94.20190281
pianco,4612.479945100001,1809.80939539,2510.29591292,292.37463679
picui,5439.00000001,2782.7379009,2342.82223139,313.43986772
pilar,3178.0,356.67377783,2663.129696,158.19652617
piloes,1722.20687392,142.19595387,1320.16842347,259.84249658
piloezinhos,1419.95729659,265.10734782,1015.86611341,138.98383536
pirpirituba,2946.0,1217.08819419,1561.77351729,167.13828852
pitimbu,4696.90715478,296.43383524,4126.86481833,273.60850121
pocinhos,4780.87621473,1338.94491477,3130.11245663,311.81884333
poco dantas,992.00000001,87.13724293,803.91867532,100.94408176
poco de jose de moura,1186.99999999,354.10202238,734.38223471,98.5157429
pombal,9287.99999998,4580.64225183,4208.75901011,498.59873804
prata,1141.18934647,3.26850244,1057.33470459,80.58613944
princesa isabel,5994.8243386999975,2931.31820527,2796.8969017,266.60923173
puxinana,3671.63582817,1470.4687353,2134.3344817,66.83261117
queimadas,12008.0,4369.20235516,7127.86951268,510.92813216
quixaba,429.97382048,114.37391205,220.15833659,95.44157184
remigio,4988.41165476,2214.23650168,2482.84822644,291.32692664
riachao,930.0,164.51323668,709.60897907,55.87778425
riachao do bacamarte,1278.09470155,121.95727912,1081.9230535999998,74.21436883
riachao do poco,1169.26952537,16.16563247,1028.94509956,124.15879334
riacho de santo antonio,473.09834337,126.44879468,312.7079564,33.94159229
riacho dos cavalos,2225.99999997,569.93852009,1443.46119103,212.60028885
rio tinto,6634.65392073,1055.83576993,5150.72126877,428.09688203
salgadinho,958.0,94.22573919,708.75660204,155.01765877
salgado de sao felix,3521.89176757,53.68969445,3060.82191475,407.38015837
santa cecilia,1813.0,-,1479.97128437,333.02871563
santa cruz,1891.99635036,473.3976548,1306.94863181,111.65006375
santa helena,1663.05309215,361.40424383,1171.42947996,130.21936836
santa ines,921.64182425,6.31648437,762.15345496,153.17188492
santa luzia,4352.19875203,3011.64069061,1290.98597614,49.57208528
santa rita,33525.73038183,5433.90692841,27306.32744093,785.49601249
santa teresinha,1265.00000001,498.84298598,725.51100589,40.64600814
santana de mangueira,1410.93956977,55.3094802,1122.74599029,232.88409928
santana dos garrotes,2006.00000001,175.49769925,1595.80729472,234.69500604
santo andre,795.61182847,-,760.52538266,35.08644581
sao bentinho,1197.36160796,365.4890287,755.04383698,76.82874228
sao bento,8448.71079486,3757.14437672,4370.75688262,320.80953552
sao domingos,822.14181503,182.82046202,545.8374904,93.48386261
sao domingos do cariri,716.99999999,199.78986081,448.38728505,68.82285413
sao francisco,1001.22236148,121.14675215,835.20120547,44.87440386
sao joao do cariri,1316.99999999,550.97898949,720.49196279,45.52904771
sao joao do rio do peixe,5367.25020203,1417.5694709,3441.71364966,507.96708147
sao joao do tigre,1447.0,144.64731322,1185.27153735,117.08114943
sao jose da lagoa tapada,2225.0,289.3458291,1679.64055497,256.01361593
sao jose de caiana,1458.50071395,4.59275675,1198.89954599,255.00841121
sao jose de espinharas,1294.98188286,336.16577944,744.13848481,214.67761861
sao jose de piranhas,5368.6521348999995,2201.61166935,2678.09815012,488.94231543
sao jose de princesa,1101.08641663,2.23205531,931.77369269,167.08066863
sao jose do bonfim,882.0,310.41840178,500.21385865,71.36773957
sao jose do brejo do cruz,424.00000002,-,378.76049024,45.23950978
sao jose do sabugi,1134.83086164,620.90422787,487.52294653,26.40368724
sao jose dos cordeiros,1255.14076676,489.45176709,726.17875756,39.51024211
sao jose dos ramos,1529.99999998,49.77889748,1314.09734024,166.12376226
sao mamede,2344.6477347,1429.45955834,790.42874633,124.75943003
sao miguel de taipu,1773.43321798,415.92248762,1082.85909948,274.65163088
sao sebastiao de lagoa de roca,3134.99999997,612.90676466,2165.83344524,356.25979007
sao sebastiao do umbuzeiro,1046.0,295.62500953,689.52301305,60.85197742
sape,14047.28069894,2674.50763763,10663.59564601,709.1774153
serido,2621.86110738,4.35058406,2228.83570667,388.67481665
serra branca,4100.99999999,839.92092386,3123.26932872,137.80974741
serra da raiz,891.1202139000003,74.14476108,773.67910738,43.29634544
serra grande,861.0,242.80192736,540.19782187,78.00025077
serra redonda,2196.99999999,540.05727685,1471.56312695,185.37959619
serraria,1696.60404416,309.23472733,1228.83753352,158.53178331
sertaozinho,1287.00000001,553.74287248,696.83461808,36.42250945
sobrado,2027.0234606,-,1774.86174653,252.16171407
solanea,7671.98067576,1227.51663127,6100.5127502999985,343.95129419
soledade,3942.18546987,1817.68737493,1957.90623017,166.59186477
sossego,919.99999999,-,835.06595536,84.93404463
sousa,18755.3398992,9637.42167798,8702.50795506,415.41026616
sume,5307.90596901,1048.95294302,4074.09596694,184.85705905
tacima,2588.0,266.97495839,2013.71778388,307.30725773
taperoa,4239.48658441,1991.49415662,1842.04670736,405.94572043
tavares,3802.99999999,769.63382161,2724.43502359,308.93115479
teixeira,3999.90536021,1116.26201671,2568.3251866,315.31815689999996
tenorio,764.0,-,686.8172392000001,77.1827608
triunfo,2547.73689194,506.41154771,1737.77099152,303.55435271
uirauna,4247.05211911,1861.39152622,2236.3877452,149.27284769
umbuzeiro,2607.7510583,230.20796049,2052.4335304,325.10956741
varzea,795.99999999,459.20844809,298.16013936,38.63141254
vieiropolis,1416.39239684,5.36544205,1286.6086599,124.41829489
vista serrana,912.89158766,158.9155803,655.8439055,98.13210186
zabele,671.05936809,301.43204104,329.22197508,40.40535197
